Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16
LYZ	3.101498350588372e-06	2.4359253529837588e-06	1.4545315707437112e-06	0.0010759835131466389	2.256651350762695e-05	0.00016287715698126704	2.7859418878506403e-06	1.0419730642752256e-06	1.8722748791333288e-06	3.655379430256289e-07	1.1226002243347466e-06	1.1204522252228344e-06	1.2734694792015944e-06	1.2998747479286976e-05	1.147602006312809e-06	2.47602633862698e-06
RGL1	3.3392243494745344e-05	2.49482741310203e-06	3.275307972216979e-05	0.0005551759386435151	0.00014194055984262377	9.06981404114049e-06	1.0469663720868994e-05	0.0002705839870031923	2.912581976488582e-06	9.917347597365733e-06	0.00016681328997947276	0.0006812340579926968	8.754424197832122e-05	2.477812631695997e-05	0.00023894682817626745	9.757147381606046e-06
CDH1	2.9021079171798192e-05	5.352438620320754e-06	8.389197319047526e-06	1.0086110933116288e-06	1.7044383639586158e-05	2.1895410100114532e-05	6.031197244737996e-06	1.5897697380751197e-07	5.520072136278031e-06	0.0007476371829397976	8.312826480505464e-07	3.6814590202993713e-06	0.0004255853418726474	1.905057069961913e-05	5.618004252028186e-06	3.961632046411978e-06
RGMA	1.346219960396411e-06	1.7884361795950099e-06	1.0353008974561817e-06	2.45015769451129e-07	2.8194319384056143e-05	2.738567843607598e-07	7.656039997527841e-07	1.172274323835154e-06	5.865961156814592e-06	8.486165461363271e-05	0.00034737729583866894	0.0019907306414097548	1.2965219866600819e-05	3.7105968658579513e-05	0.00011088370229117572	1.7460707795180497e-06
AKR1A1	0.00037931674160063267	0.00034833099925890565	0.00032523120171390474	0.0010444322833791375	0.0003284309059381485	0.000572835560888052	0.0003375691012479365	0.00023766238882672042	0.0013030051486566663	0.0006248534191399813	0.00023181345022749156	0.00041724141919985414	0.0004392480186652392	0.000857217819429934	0.0004450555716175586	0.0002991075161844492
PLCE1	2.14395004149992e-06	2.021530917772907e-06	6.248685622267658e-06	1.3937271887698444e-06	3.6784749681828544e-05	4.089539288543165e-06	4.676312528317794e-06	4.657646422856487e-05	3.996511622972321e-06	1.2666358998103533e-05	0.0011928825406357646	4.002761124866083e-05	0.00017271118122152984	1.3076779396214988e-05	0.00010204713908024132	6.68154780214536e-06
UGCG	0.0003772783384192735	0.00010640860273269936	0.00012411853822413832	0.0001893646694952622	0.0001871696294983849	0.0005074999062344432	0.00016164773842319846	0.0002739600313361734	0.00012196224270155653	0.00016235531074926257	0.0003444088506512344	0.00021936302073299885	0.00136974873021245	0.0001870387641247362	0.00012332551705185324	0.00021315757476259023
SMIM22	2.856371565940208e-06	2.0078143734281184e-06	1.5862409554756596e-06	9.493565471530019e-07	6.88998579789768e-06	9.742448128235992e-07	1.1199356322322274e-06	9.56101303017931e-07	2.4131750251399353e-06	0.00231684441678226	2.096563002851326e-05	3.445251763878332e-07	0.0001713836390990764	6.7932783167634625e-06	6.846613814559532e-06	2.2646445358986966e-06
PPP2R2B	0.00010516126349102706	7.533254120062338e-06	9.668029088061303e-05	1.478706622037862e-06	2.10392645385582e-05	9.283920121561096e-07	0.0006180116324685514	1.7062365031961235e-06	1.8616534589455114e-06	2.3219314471134567e-07	9.743820555740967e-05	3.2340142297471175e-06	1.3008102541789412e-06	8.648247785458807e-06	3.544372930264217e-06	0.0006998759927228093
ERRFI1	1.769265509210527e-05	5.5229475037776865e-06	1.0892664249695372e-05	4.642418207367882e-05	2.2294139853329398e-05	1.5459407222806476e-05	5.8261180129193235e-06	2.4277213015011512e-05	2.8536560421343893e-06	0.0005168791394680738	0.00039839488454163074	0.00017923707491718233	7.003973587416112e-05	2.5578019631211646e-05	0.0001639260444790125	6.711639343848219e-06
TNFRSF10D	0.0001410619297530502	1.45407057061675e-05	0.00021922630548942834	0.00029365569935180247	1.7266882423427887e-05	0.00011165603791596368	9.789455361897126e-05	0.000747641664929688	2.6161151254200377e-05	3.366706550878007e-06	7.006292435107753e-05	0.00022288240143097937	0.00015853522927500308	8.171133958967403e-05	6.0851481975987554e-05	5.081094514025608e-06
ADM5	5.2998807404947e-06	7.2924412961583585e-06	1.379236073262291e-05	1.70143050581828e-06	3.466350972303189e-05	4.869016720476793e-06	9.96477228909498e-06	0.0005575305549427867	4.695970801549265e-06	3.5186898458050564e-05	2.932785037046415e-07	1.0760386430774815e-05	1.4095595361141022e-05	4.365501445136033e-05	8.734349421501975e-07	6.105981356085977e-07
FAP	1.9744593373616226e-06	8.690052482052124e-07	1.9926028471672907e-06	9.266120173379022e-07	5.353276355890557e-05	1.7144396906587644e-06	8.67854168973281e-07	0.00014751343405805528	6.0990123529336415e-06	1.0997408139701292e-07	8.999001693155151e-06	0.0002148635103367269	0.00010574082261882722	2.3129616238293238e-05	0.0013646039878949523	7.589184178868891e-07
MIR99AHG	2.1961618301702401e-07	5.437793788587442e-07	2.3594152480654884e-06	2.407970669082715e-06	3.0071567380218767e-05	1.6784131275926484e-06	2.1832028096469003e-07	1.8537173218646785e-06	9.477292906012735e-07	1.7035059727277257e-06	0.00010793627734528854	0.0011734156869351864	0.00018615499720908701	2.51239489443833e-05	0.00038621603744104505	2.0918916732171056e-07
MLF2	0.000379554636310786	0.000441948912339285	0.0002710293629206717	0.0003143542562611401	0.0008380137733183801	0.0003512822440825403	0.00040597256156615913	0.00027519071591086686	0.0004313899844419211	0.0013180667301639915	0.000531416735611856	0.0004943571984767914	0.00012308468285482377	0.0003230251604691148	0.00040274375351145864	0.00046645940165035427
AGTRAP	0.0002565935719758272	0.00011368093691999093	0.0002202109171776101	0.0005653229309245944	0.0001823362981667742	0.0005809043068438768	0.0004168566083535552	0.00020324529032222927	5.6657849199837074e-05	0.00032714440021663904	9.395519737154245e-05	0.00027395086362957954	3.714532431331463e-05	8.518626418663189e-05	0.0002188127691624686	0.0007371482206508517
TTLL7	3.4077763757522916e-06	2.0919345843140036e-05	3.001038976435666e-06	1.5071253756104852e-06	0.00013010429393034428	0.0002581024600658566	2.3328560928348452e-05	5.6565650083939545e-06	6.467667844844982e-05	3.557109084795229e-05	0.0004583096888381988	0.00010845184442587197	0.00044397517922334373	2.3479571609641425e-05	0.0003667404525913298	2.0428833522601053e-06
RPS27L	0.000783001072704792	0.00042014147038571537	0.0004248580662533641	0.0006244514952413738	0.00042582699097692966	0.0005863216356374323	0.0004331980017013848	0.00042876225779764354	0.0010714485542848706	0.0008586508338339627	0.0006700954400002956	0.0006566392839886248	0.00020812790899071842	0.0008698487654328346	0.000851944088935852	0.000542760593816638
RPL4	0.0009452265221625566	0.000602841202635318	0.0029993844218552113	0.0003524769563227892	0.0005344306118786335	0.0009939138544723392	0.0007489036652259529	0.00041535121272318065	0.0006835312815383077	0.0010551633313298225	0.000566216476727277	0.0006827840697951615	4.654274016502313e-05	0.0007516598561778665	0.0005402463139034808	0.0005718246684409678
PIK3CD	0.0004768438229802996	0.00011242637992836535	0.0003872681991197169	0.00015987223014235497	7.270551577676088e-05	0.00021998955344315618	0.0009970461251214147	2.0734612462547375e-06	1.4974698387959506e-05	7.950903864184511e-07	1.6468475223518908e-05	1.4201571502781007e-05	1.8143988199881278e-05	4.579565211315639e-05	3.622002259362489e-05	0.0006651825387962162
BNIP3L	0.000407344225095585	0.000120192977192346	0.00037936007720418274	0.0008379839709959924	0.00014604972966481	0.0004361991595942527	0.00019604778208304197	0.0002167677303077653	0.00015055027324706316	0.0012203690130263567	0.0003891572414431721	0.0005230163224041462	0.0008594446699135005	0.00023729352687951177	0.0004826117947231978	0.0003056967107113451
TNF	0.0002172459353459999	6.448194471886382e-05	0.0001906201068777591	0.00023547792807221413	6.240895891096443e-05	0.00010525067773414776	0.00037353867082856596	2.876008977636957e-07	3.424695478315698e-06	2.16940702557622e-06	5.575495265475183e-07	9.872879900285625e-07	3.3158298720081802e-06	3.883020781358937e-06	2.007799224656992e-07	0.00034522308851592243
CCR1	1.919775240821764e-05	8.498957322444767e-05	3.232096332794754e-07	0.0007935759495012462	2.75145848718239e-05	5.6524590036133304e-05	8.549543963454198e-06	9.457871641416205e-08	3.079173620790243e-05	1.0921038295919061e-07	7.699365482949361e-07	7.82348536176869e-07	2.2736148252988642e-07	7.650773477507755e-05	3.281354793216451e-06	0.00045237437007017434
PSAP	0.0001391759724356234	4.3473715777508914e-05	0.00010094023309648037	0.001980218570679426	0.00012627335672732443	0.00025246653240174055	0.00013348630454856902	0.0002645366475917399	0.00043505188659764826	0.00020195198885630816	0.0002302259672433138	0.0006729806191287935	0.00023768468236085027	0.00046522277989424765	0.0005631591193377972	9.892772504827008e-05
BNIP3	0.00011177796841366217	3.528756133164279e-05	0.00020724131900351495	0.00024492753436788917	8.314671140396968e-05	9.53194194153184e-06	0.0001456771424273029	7.865238148951903e-05	9.352382039651275e-05	0.0008694150019437075	8.936656377045438e-05	0.00010983947140630335	2.8262105843168683e-05	9.586542000761256e-05	0.00017700964235700667	9.711198072182015e-05
SNX20	0.0007428977405652404	8.261451876023784e-05	0.0002564684837125242	0.00022980001813266426	8.353908924618736e-05	0.0004901607753708959	0.0005831761518493295	2.2848850278478494e-07	0.0001008478066069074	1.1826351453692041e-07	6.116862891758501e-07	1.3339688393898541e-06	4.043992021252052e-07	0.0001514624891569838	3.6843951534137886e-07	0.0006784944562241435
IGHV4-34	8.163997904375719e-07	1.4904727322573308e-05	1.620034311144991e-07	4.787035777553683e-06	4.801118393515935e-06	1.246410306521284e-06	7.104779911060177e-07	4.599127834126193e-08	0.0008382323430851102	5.083594434296401e-09	7.602214282087516e-06	2.7267608970760193e-07	3.3382782760327245e-08	4.385987722343998e-06	2.0681868306837714e-07	1.1429107189542265e-06
CRIM1	1.8672106307349168e-05	1.8240592908114195e-05	7.260227448568912e-06	1.6630954633001238e-05	3.631386425695382e-05	1.4150821698422078e-05	1.5667126717744395e-05	0.0008021639660000801	6.7363066591497045e-06	0.0001326660276390612	0.0007470776326954365	0.0001224253501277417	0.0001428829418728128	2.9506365535780787e-05	0.0001922399824252352	0.00019172239990439266
CD93	3.6128456031292444e-06	1.3936793266111636e-06	6.966894943616353e-06	0.0005455106147564948	4.10700413340237e-05	1.1504135727591347e-05	3.2162520255951677e-06	0.001986020477488637	1.7277643564739265e-06	7.987151917632218e-08	2.3195072571979836e-05	1.3218724234320689e-05	1.490816316618293e-06	2.080181184282992e-05	7.844786864552589e-07	1.6050812519097235e-06
CST3	2.7807116111944197e-06	7.397876288450789e-06	8.228214028349612e-06	0.0019823580514639616	0.0001069785503204912	0.0005488295573741198	4.4516568777908105e-06	0.0002203059266321361	3.720403401530348e-05	0.00024969156947918236	0.00048592794337309897	0.0010398089652881026	6.980434409342706e-05	0.00010023899812949821	0.00043132121209055185	3.1890031095827e-06
PARP1	0.0006970008835196495	0.0011015237541869283	0.0003670472069643438	0.00026261952007189393	0.000543901463970542	0.0004584248235914856	0.0005983225419186056	0.00020542759739328176	0.0005337168695405126	0.0005872322362847626	0.000132600762299262	0.0001615480869077146	0.00018196192104369402	0.00040768529288470745	0.00010877907334361225	0.0005181898013688624
RNF19A	0.000806890893727541	0.00026748733944259584	0.00013185787247493863	6.032604142092168e-05	0.00016298181435558945	0.000140377291245386	0.00033009800245054066	0.00019298619008623064	0.0001492932060500607	0.00010750557703431696	0.00012680461804848164	0.00014861009549349546	0.0005256883450783789	0.00015468482160940766	0.00012542502372525632	0.0007334414403885603
PODN	3.2790416071293293e-07	3.929064860130893e-07	2.782171804938116e-06	5.063432695351366e-07	3.792281131609343e-05	8.354141982636065e-07	5.548207013816864e-07	2.380198748141993e-05	2.4911778382374905e-06	2.734460338160716e-07	5.927417805651203e-05	0.001532991067506373	3.080184251302853e-05	2.5182560420944355e-05	0.001244054175913334	6.614258154513664e-07
AKAP12	1.6662993402860593e-06	1.702987219687202e-06	3.726062232090044e-06	2.729281959545915e-06	0.00013115396723151207	6.78254509693943e-05	4.979076493327739e-06	7.324695616262034e-05	3.0619871722592507e-06	5.07983600073203e-07	0.0004529845609795302	0.0017868469003587961	3.904254117514938e-05	2.8758970074704848e-05	0.0006079119630157948	5.135117930876731e-07
STOM	0.00021512473176699132	2.960560414067004e-05	0.000152091117342934	0.0002716112066991627	0.0002492759667802602	5.145214527146891e-05	0.0006814422085881233	0.0011368683772161603	3.941763861803338e-05	9.365138248540461e-05	0.0009831225033849478	0.0004280014836695045	7.809468661434948e-05	0.00010770910739665851	0.00018448784248903394	0.0006237122579477727
IFIT2	3.645136166596785e-05	4.889450065093115e-05	6.268419838306727e-06	0.0005429377779364586	1.7246607967535965e-05	0.00011449771409388632	2.324190609215293e-05	4.8251742555294186e-05	1.4658189684269018e-06	1.7863399989437312e-05	0.0001156237703980878	7.833896233933046e-05	9.469625183555763e-06	7.632773304067086e-06	0.00011126627214252949	0.0002591637021396309
ALOX15B	7.8274666748257e-08	7.72460495568339e-08	2.3920298190205358e-05	1.9110717403236777e-05	4.501095645537134e-06	1.9154460460413247e-05	1.4118671742835431e-07	1.991954150071251e-06	3.8103012229839806e-06	0.0005835037445649505	5.090059858048335e-06	2.9470540994225303e-06	7.748923235340044e-05	1.78891070845566e-06	8.79405633895658e-05	3.302645978919827e-08
SLCO2A1	2.5679028681224736e-07	9.781340395420557e-07	1.0303950830348185e-06	1.5817946064089483e-07	4.5394535845844075e-05	3.370896592969075e-07	1.9549636931515124e-07	0.0017907556612044573	9.426212272956036e-07	8.01823830443027e-07	5.756037353421561e-07	1.4899686902936082e-05	9.737299478729255e-06	2.741377829806879e-05	1.9528690245351754e-05	1.0596677668672783e-07
CNIH1	0.0007461003842763603	0.00024123559705913067	0.0005093345534987748	0.0003085463249590248	0.00029142721905373037	0.0006911685923114419	0.0002068928733933717	0.00043487444054335356	0.0003052711545024067	0.0005358028574846685	0.0003281247918494046	0.0004992471658624709	9.136101289186627e-05	0.000447245518444106	0.0005204370245337486	0.0004005572700407356
CPVL	3.752921884370153e-07	4.269354121788638e-06	6.68818074700539e-07	0.0011871317401528358	1.9485629309201613e-05	0.00040051928954198956	7.630936806890531e-07	5.665499338647351e-05	5.267271262709983e-06	2.6199197691312293e-06	7.407382440760557e-07	0.00018668345001060516	7.71291183809808e-07	8.796280781098176e-06	9.774190402822569e-06	6.160402676869126e-07
OIP5	7.170146091084462e-06	0.0012935844715684652	2.827879086453322e-07	5.836740911036031e-06	2.015066820604261e-05	1.0286518772772979e-05	7.23997363820672e-05	1.4876050045131706e-06	5.516740202438086e-07	8.868145960150287e-05	8.899087333702482e-06	2.2111918951850384e-05	1.2433777385467693e-07	1.1215937774977647e-05	4.840752808377147e-06	4.281940618966473e-06
STAT4	0.0006770555628463626	1.1183666174474638e-05	0.00022592907771468163	1.2311757018323988e-05	8.822499512461945e-05	7.229774837469449e-06	0.0007402646588161588	1.180096091957239e-06	9.672230589785613e-06	1.0379550019479211e-07	2.88323535642121e-05	2.1420341909106355e-06	5.2840746320725884e-06	1.996981882257387e-05	1.9892304408131167e-06	0.00048657500883564353
CD74	0.00016457043238915503	0.0005225302302278578	6.0980371927144006e-05	0.0018400180852040648	0.0001436388265574351	0.002196998568251729	0.0002345318061998114	0.00026927972794510424	0.0003238536592107266	8.891512152331416e-06	5.026764029025799e-06	1.4718296370119788e-05	3.83404722015257e-06	0.000297563528874889	3.882326836901484e-06	0.000314741802867502
COCH	0.00014067318988963962	0.0005431252066046	1.8370324141869787e-06	1.3075828064756934e-07	1.343883377558086e-05	0.00011114052176708356	1.629922508072923e-06	5.0806047369178486e-08	4.471727879717946e-05	1.7423865301680053e-06	2.3660970327910036e-05	5.8817240642383695e-06	1.951413878487074e-06	9.569558460498229e-05	1.962319174708682e-06	7.137495572351327e-07
SORL1	0.00048027682350948453	2.7276140826870687e-05	0.0006906089838594198	0.0004840850306209177	7.979898509802297e-05	9.162984497379512e-05	0.0008617144194431603	6.231923634913983e-07	7.016484687483171e-06	0.00012150964175816625	1.7835940525401384e-05	9.885091458272655e-06	0.000297713209874928	3.24790999002289e-05	1.6484096931890235e-06	0.00016672151105012745
ARHGAP31	0.00022955566237214953	5.2201299695298076e-05	6.071157622500323e-05	0.0003161660279147327	9.380497795064002e-05	0.00025791366351768374	5.742802022723481e-05	0.0009729083394631743	4.234770676703192e-05	5.679582045559073e-06	8.363777305930853e-05	9.54462302615866e-05	0.00012399528350215405	5.175324258743785e-05	0.00026971055194735527	4.0896084101404995e-05
PSTPIP1	0.0006765385041944683	9.386371675645933e-05	0.0002497779787518084	0.0001880986528703943	8.172344678314403e-05	3.833315713563934e-05	0.000860084779560566	4.378041467134608e-07	9.33684623305453e-06	3.9669649254392425e-07	1.5006314697529888e-06	1.5680105889259721e-06	2.2265846837399295e-06	1.3836062862537801e-05	3.699237538512534e-07	0.0010458590695634484
AADACL2-AS1	8.780006766073711e-08	1.6744017727887694e-07	2.491157999884308e-07	8.459913658498408e-08	1.2925005648867227e-05	2.796496687551553e-07	8.343069168859074e-08	1.499215755984551e-07	9.592283731763018e-07	7.499227905327643e-08	0.00011109152546850964	0.0015647783875465393	5.013745612814091e-05	6.198049049999099e-06	0.00019841235189232975	4.835603562014512e-08
NACA	0.0012476559495553374	0.0005848481087014079	0.0038550065364688635	0.0005798497586511075	0.0015610787086188793	0.0018377727828919888	0.001215856522321701	0.0007338571595028043	0.0008668781956657767	0.0018957616994157434	0.000958417949732393	0.0013064813101664186	0.00018101629393640906	0.000928582448977977	0.0006019087741151452	0.0010522401425987482
SPNS1	0.0003712438920047134	0.00011043725680792704	0.0003188617993146181	0.00033370888559147716	0.00013425406359601766	0.0004319752042647451	0.000442433258285746	0.00023873352620285004	0.0001274391688639298	0.00018986640498042107	0.00023135483206715435	0.00025866582291200757	0.0003382361610420048	0.000238512409850955	0.0002587054914329201	0.0002929561887867749
EIF2AK3	0.00013509691052604467	0.00022084161173552275	0.00014938254025764763	6.600204505957663e-05	5.216811769059859e-05	0.00012349977623671293	0.000124513273476623	0.00011493424244690686	0.0012714554322883487	0.00010779578587971628	7.504112727474421e-05	0.00018397573148831725	0.0005867471336387098	0.0007063155644573271	0.0001546867424622178	0.00020817943732254207
HEXB	0.00021575413120444864	0.0001367779914289713	0.00019268569303676486	0.0010719354031607509	0.00016871352272573858	0.00023525324650108814	0.0002848760050255805	0.00026363463257439435	0.000576439721044153	0.0002867053262889385	0.00023796086315996945	0.0005621900199912488	0.00033094739774242043	0.0005601178272627294	0.0004376145079731941	0.00027524642064236104
MGAT1	0.0005331435822881758	0.00014125205052550882	0.0002143846795661375	0.0010264161974191666	0.000191101644304581	0.00030492525547742844	0.0005380078800953925	0.0004816245345864445	0.0009883431484922767	0.00012230061111040413	0.00019947325927205384	0.00029995274962857366	0.00014292447303887457	0.0006228985730558634	0.0005122662405483425	0.0005469848983921111
MFSD12	0.00018753213225863874	7.131741585908458e-05	8.28579650260508e-05	0.0006381958955898881	0.00021562646725215018	9.563461208017543e-05	7.471648132195696e-05	0.00021397312229964882	0.00019369254005141556	6.718629447277635e-05	9.158088505500928e-05	4.122867539990693e-05	0.0005622588214464486	9.829031478147954e-05	0.00034157949266955256	5.1485923904692754e-05
PDGFRL	7.916335107438499e-07	6.546632675963338e-07	2.7067194423580077e-06	2.9263205760798883e-06	9.942217002389953e-05	1.2253012755536474e-06	1.3859461205356638e-06	8.816486115392763e-06	3.831032245216193e-06	1.0743274287960958e-05	2.3157814212027006e-05	0.0013482256326824427	4.877744504483417e-05	4.101721424376592e-05	0.0010034448932856321	6.080179559830867e-07
CHAF1A	0.00010329911310691386	0.0007202039705589414	4.14502173953224e-05	8.618687570560724e-05	2.9454446121235378e-05	0.0002187709033023566	5.2989129471825436e-05	4.2908919567707926e-05	2.21597383642802e-05	0.00011386947153368965	3.2557265967625426e-06	7.706832548137754e-05	7.225806621136144e-05	1.092012917069951e-05	5.3403804486151785e-05	9.164939547190443e-05
RBMS3	9.324774509877898e-06	4.5741569465462817e-07	1.3373289220908191e-05	8.308325618600065e-07	5.0407870730850846e-05	6.517706879094476e-06	2.019147586906911e-06	0.00038318216684274375	1.8533282855059952e-06	3.0262134487202275e-07	0.0007490492425858974	0.0015024082968011498	3.510194437694736e-05	2.6146770323975943e-05	0.0007358153816312551	6.51650964300643e-07
BIN2	0.0006219038623385131	9.679017239250243e-05	0.0008290974656119943	0.00025372521486133337	0.0002157169219572097	0.00019712529319804162	0.0008856957429088652	1.2851432984462008e-06	0.00012118500308133662	2.7084715270575543e-07	1.95581856132776e-06	1.83080157967197e-06	3.499811100482475e-06	0.000126057886518538	8.281536452159344e-07	0.0007840361213311553
TACR1	2.60276181052177e-07	2.837290367097012e-07	6.92726658257925e-08	4.6230908878897026e-08	1.3950183529232163e-05	4.984219685866265e-06	1.0133501149311996e-07	0.00043164414819329977	6.096843776504102e-07	1.1916513358301017e-06	3.5097795603178383e-07	1.5269521327354596e-06	2.7130803914587887e-07	1.211183553095907e-05	6.441094910769607e-07	8.650332006254757e-08
ADAM12	3.562463098205626e-05	3.3802373309299583e-06	1.0033154467237182e-05	8.916063961805776e-06	0.00013056237366981804	0.00010527062840992585	6.009706339682452e-06	4.2176009173999773e-07	5.1615315896924585e-06	3.653397584457707e-07	4.8146455810638145e-05	0.0005198740400373936	0.00013972539454698563	3.876609116559848e-05	0.0015491597587242723	4.603453817253467e-06
ADAM28	3.0626390525867464e-06	0.000667547108605504	4.0181894291890785e-06	0.0003056612331420183	7.589632150484249e-05	0.0011295676231384277	6.98110852681566e-06	8.548644814254658e-07	0.0002837766660377383	3.8909406612219755e-06	4.132342894536123e-07	1.1135160775666009e-06	1.2966122085344978e-05	0.00010477352043380961	1.5556344123979216e-06	5.389577563619241e-05
PMVK	0.0004638447135221213	0.00045733776642009616	0.00028174600447528064	0.0002409476146567613	0.00019366119522601366	0.0001663023722358048	0.00025604121037758887	0.00010500784264877439	0.0004000105836894363	0.0012459885329008102	0.0002489803300704807	0.0002844902337528765	7.5098367233295e-05	0.0002969668130390346	0.0001986856514122337	0.000325306347804144
IL7R	0.0008744606166146696	1.8577655964691075e-06	0.0012084852205589414	2.6094790882780217e-05	7.006713713053614e-05	3.6990527405578177e-06	0.0009652504231780767	1.1023391834896756e-06	4.439635176822776e-06	1.6323630802617117e-07	7.599813329761673e-07	1.4035020967639866e-06	2.2627782527706586e-06	2.5403704057680443e-05	6.227893209143076e-06	0.00011835029727080837
CAV2	2.43978888647689e-06	1.1424824606365291e-06	3.6344215459394036e-06	6.27253427865071e-07	0.00023487805447075516	9.465707648814714e-07	4.231681941746501e-06	0.001203231862746179	5.8840381825575605e-05	1.3678244613402057e-05	0.001385421841405332	0.0001529427245259285	8.022574547794648e-06	0.000143586759804748	0.0004268779593985528	2.0450579540920444e-06
MMP14	5.464520995701605e-07	1.8644863075678586e-06	2.734945837801206e-06	0.0001658630499150604	0.00014146853936836123	1.529116389065166e-06	1.6491908354510088e-06	0.000120271259220317	5.523166237253463e-06	1.3774496437690686e-05	0.00010444360668770969	0.00024916473194025457	0.00017769020632840693	2.292370299983304e-05	0.002057963516563177	8.374815934075741e-07
ADGRE2	4.411971076478949e-06	3.089696974711842e-06	2.2624702978646383e-05	0.0010921916691586375	1.0554887921898626e-05	0.00076943269232288	3.383719740668312e-05	1.7999700219206716e-07	2.581517264843569e-06	2.418319581920514e-06	0.00012296823842916638	1.3479562994689331e-06	2.1179086616029963e-05	1.7400672732037492e-05	1.5956546121742576e-05	6.894331454532221e-05
SELE	1.3338642190774408e-07	1.7241370642295806e-07	1.9012223617664858e-07	5.155155591296534e-08	1.0113203643413726e-05	9.054672034380928e-08	1.761686547752106e-07	0.0006044029141776264	4.287156230020628e-07	4.124557051454758e-07	1.767085109349864e-07	3.3400601751054637e-06	8.567862153086026e-08	1.3235820006229915e-05	9.135593472819892e-07	1.0809863937311093e-07
GSTK1	0.001303554163314402	0.00031701289117336273	0.0013072500005364418	0.00040914275450631976	0.0004359180456958711	0.0005034416099078953	0.0017728188540786505	0.0002860540698748082	0.0004528570862021297	0.00037709876778535545	0.0004182071425020695	0.0003632017760537565	0.00045324338134378195	0.00039251206908375025	0.00018164706125389785	0.0009030477376654744
HIST1H2AI	3.576172730390681e-06	0.0006965547800064087	7.846622906981793e-08	8.364781933778431e-08	6.322680746961851e-06	7.814825409013793e-08	1.6049838450271636e-05	4.7991186136187025e-08	6.839422439952614e-06	3.956174259656109e-05	9.51153467099175e-08	2.7328167107043555e-07	8.585527211835142e-06	3.2795956030895468e-06	5.7170051803723254e-08	1.566828359500505e-06
TPST1	1.2792843335773796e-06	2.3115311705623753e-05	1.7747866877471097e-05	6.37768825981766e-05	0.0002181004238082096	4.0182858356274664e-05	1.4163547348289285e-06	0.0001629567996133119	1.578781484568026e-05	3.7665893614757806e-05	7.797483704052866e-05	0.0013008812675252557	7.316865958273411e-05	5.8722635003505275e-05	0.0007825874490663409	2.5923832254193258e-06
EXOC3L2	2.66032316176279e-07	1.6980234818220197e-07	6.463260859845832e-08	6.780057049127208e-08	1.7375645256834105e-05	1.1928293019991543e-07	1.4848858143068355e-07	0.0014633849496021867	4.730643752282049e-07	2.3554637351708152e-08	1.531026185830342e-07	5.318334842741024e-06	1.0827830720927523e-07	9.1506153694354e-06	4.268851228061976e-07	1.7688419973183045e-07
MICB	0.00023505410354118794	0.0003024374018423259	0.00015882874140515924	8.795640314929187e-05	0.00011406921839807183	0.0001336595742031932	0.00042757997289299965	1.9144517864333466e-05	0.00012944162881467491	1.3394549569056835e-05	1.676121428317856e-05	3.88016496799537e-06	0.00017401367949787527	0.00013118899369146675	3.368034231243655e-05	0.00041681944276206195
SULF1	1.6492377881149878e-06	1.013719838738325e-06	2.100419578709989e-06	6.104078806856705e-07	7.80374466557987e-05	1.1803398365373141e-06	1.613278868717316e-06	4.8334703024011105e-05	5.520283593796194e-06	7.105019221853581e-07	0.0001633733045309782	3.4622491511981934e-05	9.173662692774087e-05	2.615043194964528e-05	0.0014656519051641226	1.109217805606022e-06
SOX7	4.7164627403617487e-07	6.41065853415057e-05	4.627541329682572e-06	8.373852011800409e-08	2.1980633391649462e-05	9.76189949142281e-06	2.899534479183785e-07	0.0008555658278055489	4.532894763542572e-06	6.545669180013647e-07	9.317456033386406e-07	1.0087552254844923e-05	2.2697116719427868e-07	0.00013481259520631284	1.0820014040291426e-06	1.0666379068879905e-07
CCL19	1.4936468915038859e-06	5.353592769097304e-07	2.839211674654507e-06	1.3596460348708206e-06	4.47230449935887e-05	2.3507791411248036e-05	4.5379744051388116e-07	3.2022168738876644e-07	7.482130968128331e-07	8.082762548156097e-08	0.00039671026752330363	0.00013100187061354518	1.4048777075004182e-07	7.84939038567245e-06	1.0396780453447718e-05	3.874794174407725e-07
TERF2IP	0.0007899065967649221	0.00034111665445379913	0.0006472445093095303	0.00017712022236082703	0.00019951374270021915	0.00028438313165679574	0.000895061413757503	0.0002596544218249619	0.0003110654652118683	0.00013777958520222455	0.0002890990872401744	0.00036503098090179265	0.0001576508511789143	0.00018522399477660656	0.00018901677685789764	0.0007519876235164702
PFN2	1.3646114894072525e-05	1.4677558283437975e-05	7.992443715920672e-05	3.060290282519418e-06	0.00014702434418722987	7.075163011904806e-06	3.242320963181555e-05	5.9221940318821e-05	2.990448774653487e-05	0.0007959330687299371	0.00023288124066311866	0.0003429549396969378	3.2977393857436255e-05	0.00010085497342515737	0.0004304086323827505	7.82967617851682e-06
GPIHBP1	4.428063675732119e-07	1.4038522522241692e-07	2.086437689285958e-06	7.397979828738244e-08	2.235726424260065e-05	8.816046914716935e-08	2.1313618958629377e-07	0.0006929518422111869	1.456524955756322e-06	1.6120015544629496e-08	3.36577130610749e-07	4.318667834013468e-06	1.0949161577400446e-07	7.4002441579068545e-06	1.612657740679424e-07	1.589544638136431e-07
