Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22
PHGR1	5.095875721394805e-08	2.4062492443022165e-08	1.4716683871540681e-08	4.7964263671929075e-08	3.509305068760682e-09	1.3640067741960138e-08	3.1634544939151965e-06	2.57948636317451e-06	9.941173217953292e-09	2.060611414833602e-08	7.433031612436025e-08	4.679885279301743e-08	5.458204554997792e-08	7.577896667498862e-06	1.211454048188898e-07	9.65581179457331e-08	6.753085131094849e-07	3.372033319237744e-08	3.172133489215412e-08	1.5402318354063027e-07	2.9696284542524154e-08	4.257677232999413e-08
CCR7	8.334690164701897e-07	5.046387627771765e-07	4.497654799706652e-07	4.2614422568476584e-07	1.9832253883578232e-07	2.273030622745864e-05	6.461984594352543e-05	6.546131771756336e-05	0.0009880809811875224	3.697367219501757e-06	1.811716288102616e-06	0.0006387284956872463	1.9756360416067764e-05	5.977379623800516e-05	9.274567673855927e-06	5.733017678721808e-05	6.907512670295546e-06	0.00017807312542572618	9.442807822779287e-06	0.0008878668886609375	3.445695710979635e-07	1.980075239771395e-06
IDH3A	0.00014719330647494644	0.00018470863869879395	0.0003546906227711588	0.00016856889124028385	0.0001511638838564977	0.0003818983677774668	7.887989340815693e-05	0.000250993762165308	0.0002039904793491587	0.0001627144665690139	0.000157687725732103	0.000341903098160401	8.654737030155957e-05	7.975277549121529e-05	6.069219671189785e-05	0.001014864188618958	6.537989247590303e-05	0.00026124092983081937	0.00017626557382754982	0.0001571772008901462	0.00013814441626891494	0.0002987115294672549
ADCY7	6.027461836310977e-07	8.012997568584979e-06	4.511000952334143e-06	8.332423021784052e-05	9.022323865792714e-07	1.4150085007713642e-05	0.00015310947492253035	0.00013446852972265333	0.0003235534531995654	0.0004673345247283578	1.632263229112141e-05	0.0002370933652855456	0.00037110992707312107	0.000136202055728063	0.0009667876292951405	0.00017990494961850345	8.048522431636229e-05	0.0003052624233532697	0.0004729260690510273	0.0014536029193550348	0.0003028564096894115	2.527434116927907e-05
FST	3.0005674489075318e-05	4.094202097348898e-07	2.6779530344356317e-06	0.00027846937882713974	9.535913250147132e-07	6.024308163432579e-07	8.112670002446976e-06	6.038448645995231e-06	5.7124886154724663e-08	8.19132253582211e-07	0.00035642096190713346	4.116075729143631e-07	1.788348100717485e-07	3.293299596407451e-05	5.29036071839073e-07	1.1915798268091748e-06	1.4139500308374409e-06	1.6104976907627133e-07	1.3539194299028168e-07	6.991982672843733e-07	0.00123429368250072	1.514843006589217e-07
RPL39	0.00046521041076630354	0.00036662022466771305	0.0016078976914286613	0.0010318511631339788	0.0005513046635314822	0.004905817098915577	0.0012929983204230666	0.0007116775377653539	0.0025000711902976036	0.000549590215086937	0.00047304658801294863	0.002410783199593425	0.001261116936802864	0.0008831924642436206	0.001002645236440003	0.0008965345332399011	0.00045607646461576223	0.000890364230144769	0.0006721587851643562	0.0004403386265039444	0.00041807806701399386	0.0005907108425162733
PNRC1	0.00040903850458562374	0.00024082956952042878	0.0004895804449915886	0.00024146781652234495	8.530606282874942e-05	0.0009364463621750474	0.00045965026947669685	0.0004343604377936572	0.0012084739282727242	0.0005680798785760999	0.0005159127176739275	0.0012059258297085762	0.0004288656054995954	0.00042139162542298436	0.0010646615410223603	0.000502985087223351	0.0004115205956622958	0.0009292888571508229	0.000622744089923799	0.0005245062639005482	0.00010037000174634159	4.0789833292365074e-05
KCTD12	0.00011229680967517197	0.0007326540071517229	3.9876085793366656e-06	0.000437290349509567	3.672871002891043e-07	4.1928327846108004e-05	8.385471301153302e-05	3.2324362109648064e-05	1.718705789244268e-06	0.0011213928228244185	0.0005493864300660789	1.0533138265600428e-05	1.8945563624583883e-06	0.00010938425111817196	7.41892472433392e-06	1.7938129531103186e-05	1.1800537322415039e-05	1.5422323258462711e-06	1.7180010445372318e-06	1.4237922187021468e-05	0.00020021939417347312	1.6523939621038153e-06
LIME1	7.666159831387631e-07	1.44954981351475e-06	8.845358365761058e-07	3.7371200960478745e-06	3.678720077004982e-06	1.3346087143872865e-05	0.0005290653789415956	0.0005995170795358717	0.0011643175967037678	1.6113388028315967e-06	1.7263957943214336e-06	4.6469922381220385e-05	4.0481296309735626e-05	0.0004391315742395818	0.0003639090864453465	0.0007897473988123238	0.0012153376592323184	0.00032919866498559713	0.0005022185505367815	0.0004543436807580292	6.720224519085605e-06	2.1436926544993185e-05
OSGEP	0.00018503924366086721	0.00017126332386396825	0.0001556435745442286	0.00013483430666383356	0.00023618129489477724	0.00018398182874079794	0.00011059138341806829	9.181445784633979e-05	0.0003982780617661774	0.0003275205672252923	0.00029440459911711514	0.000665839237626642	0.00024029628548305482	0.00010322761227143928	0.0004915799363516271	0.00026830582646653056	7.308190106414258e-05	0.000301682943245396	0.0002461490803398192	0.0012917079729959369	0.0002117706899298355	0.0001815927098505199
CNPY3	0.0002212385879829526	0.00019972735026385635	0.00022239561076276004	0.00023649104696232826	0.0002812150924000889	0.0003820540150627494	0.0003351693449076265	0.00013418085291050375	0.0006558127352036536	0.0008924085996113718	0.00020240132289472967	0.001290683401748538	0.0004060635110363364	0.0002485244767740369	0.0004609611351042986	0.0007054578745737672	9.268150461139157e-05	0.00044491718290373683	0.0006269492441788316	0.0004677957040257752	0.0001562344841659069	0.0003121178306173533
ATP1B1	2.6508048904361203e-05	1.2308250006753951e-05	0.00025209260638803244	7.989256118889898e-05	0.0006650834693573415	5.002765647077467e-06	5.759262785431929e-05	2.7493379093357362e-05	4.713749513030052e-05	0.0002504008880350739	7.503939559683204e-05	2.5176128474413417e-05	0.0003643703821580857	3.99258678953629e-05	5.9149155276827514e-05	2.1363493942772038e-05	4.732355228043161e-05	0.00020262696489226073	3.458212813711725e-05	3.935823406209238e-05	0.00017902204126585275	2.4979231966426596e-05
HLX	0.0005166743067093194	0.0009498584549874067	3.0398900889849756e-06	0.00015127472579479218	1.758852192779159e-07	1.2136806617490947e-05	3.200125865987502e-05	1.608914499229286e-05	2.0160106828370772e-07	0.00020593637600541115	8.260947652161121e-05	5.869613596587442e-05	2.6988480385625735e-05	3.472318348940462e-05	4.777614776685368e-06	7.779205770930275e-05	1.08891390482313e-05	1.0665144145605154e-07	2.3610365929016552e-07	1.1074810117861489e-06	6.948052032385021e-05	1.16651131065737e-06
SLC50A1	0.0001187912275781855	0.00017992830544244498	0.0008982534054666758	0.0001972847239812836	0.0008434090414084494	0.00023040568339638412	0.00019403311307542026	0.0002242391783511266	0.00020355562446638942	0.00021797470981255174	0.000103962272987701	0.00029110402101650834	0.00016878156748134643	0.0002746164391282946	0.0001358312147203833	0.0006068692309781909	0.001035715569742024	0.00021467469923663884	0.0001997018844122067	4.903520311927423e-05	0.00016216622316278517	0.0002903949934989214
NDUFS8	0.0003460333973634988	0.0002318690239917487	0.0019952557049691677	0.00043904472840949893	0.0007665857556276023	0.0005714272265322506	0.0003957665467169136	0.0007399023743346334	0.00041163363493978977	0.00037956246524117887	0.000244097231188789	0.00017357271281071007	0.00034182975650765	0.00034915393916890025	0.000483833922771737	0.0005473487544804811	0.0009711419697850943	0.00046279063099063933	0.0005302513018250465	0.00023397660697810352	0.000267847441136837	0.0010321788722649217
RPS21	0.00042574317194521427	0.00038836448220536113	0.0015534969279542565	0.0008421856909990311	0.0004480037314351648	0.004474993795156479	0.0009161315392702818	0.0006815344677306712	0.0025135576725006104	0.00045829566079191864	0.0003970097459387034	0.0023117975797504187	0.0008992489892989397	0.0008388395071960986	0.0010318983113393188	0.0009366878657601774	0.00037562166107818484	0.0008900391985662282	0.0007714523235335946	0.0007165506249293685	0.0003897430142387748	0.000702113495208323
CTNNBL1	0.00022711686324328184	0.00012922176392748952	0.00022173256729729474	0.00013844255590811372	9.713390318211168e-05	0.0001808198867365718	0.00014084235590416938	0.00011989362974418327	0.0002138269628630951	0.0002700654149521142	0.00014072477642912418	0.00029430852737277746	0.0009940927848219872	5.676713408320211e-05	0.00010348344221711159	0.00012973793491255492	3.3543776225997135e-05	0.00034730901825241745	0.0002553217054810375	0.0001538846845505759	8.070200419751927e-05	0.0002381395606789738
ABI3	1.02239446277963e-05	0.0004132301837671548	2.700394361454528e-07	2.1452137843880337e-06	7.364850773683429e-08	2.3524633434135467e-05	9.649209823692217e-05	7.800049206707627e-05	0.00030914825038053095	0.0005948322941549122	6.64199262701004e-07	0.0003700163506437093	1.654194238653872e-05	5.458408850245178e-05	0.0010776080889627337	8.547443576389924e-05	5.969945414108224e-05	0.00023973868519533426	0.001142433611676097	3.918231959687546e-05	9.738654398461222e-07	3.946004289900884e-05
H1F0	0.0004248538170941174	0.00019265171431470662	0.0015881549334153533	0.0006442622398026288	0.0015457996632903814	0.0001874002773547545	9.537998266750947e-05	7.997622014954686e-05	5.887661700398894e-06	0.00018169278337154537	0.0003254145267419517	9.096931535168551e-06	0.00019032988348044455	0.0001614708307897672	1.3906289495935198e-05	1.942029302881565e-05	3.7213230825727805e-05	3.9675105654168874e-05	2.4697917979210615e-05	5.9422589401947334e-05	0.0002968160843010992	0.00022786056797485799
MAPRE3	0.00018748610455077142	7.511708099627867e-05	0.0003202375373803079	0.0002150737273041159	0.00018093510880135	0.00011889543384313583	1.586773396411445e-05	0.0001537823409307748	1.3474848856276367e-05	7.479453051928431e-05	0.0003609905834309757	8.017091022338718e-05	0.0008292237762361765	9.667516133049503e-05	0.00021813572675455362	8.818855712888762e-05	0.00010723395098466426	1.9479648472042754e-05	3.3819837881310377e-06	2.1460800780914724e-05	0.00021795927023049444	2.209239755757153e-05
CD8B	2.028275275733904e-06	3.666110046651738e-07	2.0449206203920767e-06	5.199388851906406e-06	1.9401088025006175e-07	2.580232603577315e-06	4.503902164287865e-05	9.71891131484881e-05	0.0005676787695847452	4.569370162244013e-07	5.034284185967408e-06	1.6750706208767951e-06	9.216269972966984e-06	8.247471123468131e-05	0.00014490629837382585	5.679719379259041e-06	1.558349140395876e-05	3.6576486309058964e-05	0.0019098767079412937	5.340303687262349e-05	2.5660206119937357e-06	2.819748260662891e-05
ATP5G2	0.0008373978780582547	0.00043276388896629214	0.0011685857316479087	0.0008644055924378335	0.0018700672080740333	0.0037395572289824486	0.0008611558005213737	0.0005443358677439392	0.001302985823713243	0.000860903412103653	0.00036306114634498954	0.001178876031190157	0.0013491963036358356	0.0004401501500979066	0.00080639380030334	0.0009410319617018104	0.0008141857106238604	0.0013161919778212905	0.001377963344566524	0.0001729019422782585	0.0003166946698911488	0.0006069007213227451
CMTM6	0.00021533743711188436	0.0002461589756421745	0.00035379035398364067	0.00015964081103447825	0.0007605118444189429	0.00018927676137536764	0.00031732083880342543	0.00023271860845852643	0.0004222765564918518	0.0006388101610355079	0.00017221583402715623	0.0007093973108567297	0.0005182595341466367	0.00022060579794924706	0.0005211750976741314	0.00036657133023254573	7.937972259242088e-05	0.0009612947469577193	0.0005449255695566535	0.00029069656739011407	0.00020494799537118524	0.0002166531194234267
C1QTNF2	0.0011335854651406407	3.2901041322475066e-06	4.951870778313605e-06	0.00017974044021684676	3.0581925329897786e-06	1.4503070815408137e-06	1.865759986685589e-05	2.4521510567865334e-05	1.570711219756049e-06	1.794538349031427e-07	0.0005338347982615232	9.647836805015686e-07	4.241635451762704e-07	6.483040488092229e-05	1.033931880556338e-06	2.403086455160519e-06	1.8095755876856856e-05	9.523698167868133e-07	5.662968760589138e-07	5.451995093608275e-05	8.644794434076175e-05	4.713464659289457e-05
CCL5	6.308375191110827e-07	7.101846222212771e-07	5.737332458011224e-07	2.7176374715054408e-06	9.710237236504327e-08	3.173281129420502e-06	7.81731796450913e-05	7.878706674091518e-05	0.0007659737602807581	1.3816607861372177e-05	1.8369887584412936e-06	4.9166146709467284e-06	4.2559833673294634e-05	9.853409574134275e-05	0.0017193634994328022	9.978833986679092e-06	2.1305651898728684e-05	9.524592314846814e-05	0.0031925165094435215	5.3205538279144093e-05	1.2479928273023688e-06	9.57238535193028e-06
FCN3	4.304058165871538e-06	0.000834926962852478	3.672504078622296e-08	2.911627063895139e-07	5.986859896722763e-09	4.342411230595644e-08	4.6455547817458864e-06	5.460333341034129e-06	2.266938103900884e-08	1.902406836506998e-07	4.94472715217853e-07	8.812058638341114e-08	9.387801469529222e-08	1.4868415746605024e-05	2.085783989969059e-07	1.3742270255079347e-07	1.082187054635142e-06	1.1587751913566535e-07	7.224922171644721e-08	6.531635108331102e-07	5.154427995535116e-08	7.578619687365062e-08
TMC4	0.00021450486383400857	2.009279342018999e-06	0.000306634115986526	8.956586498243269e-06	0.001342476112768054	1.3913731322645617e-07	0.0002234431594843045	5.788204816781217e-06	1.3437749657896347e-05	2.6597099349601194e-05	1.0177603144256864e-05	3.260820164996403e-07	5.577716819971101e-06	8.36467370390892e-05	0.00018043674936052412	1.5710356819909066e-05	1.2630370065380703e-06	1.6755420801928267e-05	5.479640549310716e-06	0.00019673789211083204	1.3964724530524109e-05	8.117845027300064e-06
CTA-392E5.1	5.095880339922587e-08	2.4062490666665326e-08	1.4716719398677469e-08	4.796427433007011e-08	3.509337931362211e-09	1.3640075735565915e-08	3.1634585866413545e-06	2.579485681053484e-06	9.941174106131712e-09	2.0606119477406537e-08	7.433031612436025e-08	4.679885279301743e-08	5.458196383756331e-08	7.577893484267406e-06	1.211454048188898e-07	9.655812505116046e-08	6.753086836397415e-07	3.372033674509112e-08	3.17213384448678e-08	1.5402342512516043e-07	2.9696289871594672e-08	4.2576903780400244e-08
TNFRSF13C	2.2764240270589653e-07	7.298276045730745e-07	2.7145526928507024e-06	3.606657514865219e-07	1.4937204184661823e-07	2.3673615601182973e-07	1.0710271453717723e-05	3.469507646514103e-05	1.5163539501372725e-05	1.6742234265620937e-07	4.058618685576221e-07	0.002714349888265133	4.620368372343364e-07	2.238130764453672e-05	1.1672862001432804e-06	0.0006683249375782907	4.658453690353781e-06	3.3464543776062783e-06	1.1754369779737317e-06	1.4523707250191364e-06	1.5648093665276974e-07	1.0216512237093411e-05
SCML4	5.815615509163763e-07	1.4470991516191134e-07	1.9116022542675637e-07	3.6752061305378447e-07	6.616521375235607e-08	4.527134933596244e-06	6.211586151039228e-05	6.530556129291654e-05	0.0008471609908156097	2.8462866907830175e-07	1.2455990372473025e-06	0.00011183562310179695	4.378125231596641e-05	7.247152097988874e-05	0.0005902754492126405	1.4464717423834372e-05	1.0915827260760125e-05	0.0001907663099700585	0.0004938862985000014	0.0004456910246517509	2.01911120711884e-07	3.743813294931897e-06
TMEM141	0.00019371684174984694	0.00018892920343205333	0.0008193869143724442	0.00045791277079842985	0.0017357466276735067	0.0005503045977093279	0.0001547117717564106	0.0002020207030000165	0.0002493636857252568	0.0002258267195429653	0.00017643360479269177	0.0001677486434346065	0.0004171774780843407	0.00010688986367313191	0.0004102188104297966	0.00023938030062709004	0.00023245700867846608	0.0001789906236808747	0.00032828658004291356	0.00012697643251158297	0.0001817978045437485	0.00024445931194350123
CLDN15	7.533520692959428e-05	0.0006735571660101414	0.00011058306699851528	5.362486626836471e-05	0.00026154881925322115	0.0003648739366326481	0.0002697424788493663	7.412715058308095e-05	2.912369200203102e-05	2.4753160687396303e-05	0.00018658771296031773	2.9338320018723607e-05	2.2157910279929638e-05	4.907845504931174e-05	4.310365329729393e-05	2.6167290343437344e-05	4.137930955039337e-05	6.429997301893309e-05	5.1844643166987225e-05	0.0013477344764396548	5.3743449825560674e-05	1.286895803787047e-05
CEACAM6	5.251161383057479e-06	1.734067041070375e-07	5.6788940128171816e-05	2.4817163648549467e-06	0.0015291445888578892	5.474166187013907e-08	6.02176532993326e-06	4.055097633681726e-06	9.680054091631973e-08	2.5520805024825677e-07	4.962113280271296e-07	1.4434750994496426e-07	1.1336367577996498e-07	2.598158607725054e-05	9.628696489016875e-07	2.360913811116916e-07	1.0836459978236235e-06	1.0864823707379401e-07	2.354449861741159e-07	1.459574718865042e-06	2.3313480141951004e-06	1.9865290141751757e-06
SBSPON	0.00034676899667829275	1.450421677873237e-06	0.0002298233739566058	3.639156784629449e-05	1.3827323527948465e-05	3.5291907352075214e-07	1.589261410117615e-05	7.1361296249961015e-06	7.230148071357689e-07	4.316475497034844e-07	0.00011999530397588387	1.13128430712095e-06	3.431865422953706e-07	1.602319025550969e-05	2.2934423782317026e-07	4.813010150428454e-07	1.3827427665091818e-06	4.360470029496355e-07	3.4312975571992865e-07	2.0053485059179366e-06	5.680290996679105e-06	1.6685356740708812e-06
