Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26
PARP8	0.0001224975276272744	1.9906170564354397e-05	4.2651695366657805e-06	0.0006514446577057242	1.7815425962908193e-05	2.3228220015880652e-05	5.337392940418795e-05	7.095735054463148e-05	0.00021984148770570755	0.00011065005674026906	6.248120917007327e-05	3.6873686894978164e-06	5.5243908718694e-05	0.0007439880864694715	4.2354946344858035e-05	0.00046725961146876216	1.0047115210909396e-05	0.0001455199089832604	7.807911606505513e-05	9.734246123116463e-05	4.100748810742516e-06	0.0005563428276218474	8.152279042406008e-05	0.00018998108862433583	0.00022180753876455128	0.0010638715466484427
SYK	7.423126953653991e-05	3.395730527699925e-05	8.847695426084101e-06	1.6317261497533764e-07	3.773367097892333e-06	0.000542003195732832	2.5827584977378137e-06	0.0010252231732010841	0.001431706128641963	2.2195624751475407e-06	2.3744901227473747e-06	1.0469358358022873e-06	3.6330980037746485e-06	0.0002432158507872373	0.0007646746234968305	4.887934665021021e-06	0.0004130956658627838	4.04067468480207e-05	5.698854579350154e-07	5.593389687419403e-06	3.858875425066799e-05	1.2267939837329322e-06	0.00292457384057343	2.7641639462672174e-05	3.48593721355428e-06	1.5812892115718569e-06
EEF1A1	0.0008631008677184582	0.00028487941017374396	0.002368955872952938	0.0021573693957179785	0.0012032202212139964	0.0006895803962834179	0.0006809217156842351	0.00040774873923510313	0.0021440645214170218	0.0007543552783317864	0.007449071854352951	0.0004399872850626707	0.0012220697244629264	0.0010517638875171542	0.0010706842876970768	0.0013621445978060365	0.001585441641509533	0.001074229134246707	0.00046421418664976954	0.0012434807140380144	0.0013045362429693341	0.0011200656881555915	0.0012859533308073878	0.0007358906441368163	7.600347453262657e-05	0.0008294606814160943
FSIP1	9.374717592436355e-06	1.2885821888630744e-05	3.363940095368889e-06	9.37485856411513e-06	6.940632829355309e-06	2.0382330490065215e-07	7.771664968458936e-06	2.4548025834292275e-08	3.857122919725953e-06	2.1374512471084017e-06	7.45974375604419e-06	4.375358912511729e-06	1.8433122022543103e-05	8.812658052193001e-06	1.493662352913816e-06	3.8071902963565663e-06	0.0001885133533505723	4.780186827701982e-06	5.223399966780562e-06	2.0726174625451677e-06	0.0017613805830478668	2.3034253899822943e-05	1.4443546660913853e-06	2.6745542527351063e-06	1.5020927435216436e-07	6.371641575242393e-06
CAMLG	0.00016754923854023218	0.00013832325930707157	0.000904724991414696	0.0004853287828154862	0.0005707794916816056	0.0001425147202098742	0.00034160318318754435	0.0001636581728234887	0.00037106990930624306	0.00033254738082177937	0.0010393899865448475	0.00019818519649561495	0.0008007907308638096	0.00042076606769114733	0.0003472032549325377	0.0002647767832968384	0.0009722756803967059	0.0003675248008221388	0.0003622367512434721	0.00035934578045271337	0.0008309157565236092	0.00024835957447066903	0.0002162614546250552	0.00029311771504580975	4.197697853669524e-05	0.00038693356327712536
NLRP3	2.2989897843217477e-05	2.8124322852818295e-06	5.412306904872821e-07	6.523381307488307e-05	9.696020697447238e-07	3.6824749827246706e-07	2.672969401373848e-07	0.0006913172546774149	1.3460634363582358e-05	8.127551154757384e-06	6.434735496441135e-06	7.573025868623517e-07	8.269817612927e-07	1.1689016901073046e-05	2.711430397539516e-06	2.8952328648301773e-05	6.129413918642967e-07	1.6269939806079492e-05	5.216223144088872e-06	8.336219252669252e-06	3.4121491410132876e-08	0.0025168033316731453	2.6793042707140557e-05	1.0531964107940439e-05	2.3957281314324064e-07	5.279191100271419e-05
MRPL13	8.422067912761122e-05	0.0008129520574584603	0.00045199680607765913	0.00019720831187441945	0.002239478286355734	0.00011659499432425946	0.0002442550612613559	0.00015348609304055572	0.00012472219532355666	0.00029218761483207345	0.00025603879475966096	0.0001516212651040405	0.00016608582518529147	0.0001591244072187692	0.0003380176785867661	0.00027234212029725313	0.0001372073747916147	9.081097960006446e-05	0.0001365895295748487	0.00013897808094043285	0.0005458879750221968	0.00011828842980321497	0.00013319659046828747	9.81005941866897e-05	1.6644788047415204e-05	0.0002823280810844153
SGK223	0.00032882607774809003	8.146821528498549e-06	3.295738497399725e-05	0.00016651436453685164	2.7018622859031893e-05	2.0209638478263514e-06	2.039334867731668e-05	0.00011293025454506278	0.0005461318651214242	5.890406100661494e-05	0.00011590939539019018	0.00023346423404291272	2.6744923161459155e-05	0.0003002757439389825	2.3636055630049668e-05	0.0003915056004188955	0.000460509501863271	1.8435712263453752e-05	3.642345473053865e-05	0.00015694423927925527	6.413678056560457e-05	0.0004505212709773332	0.0005733777070418	3.166320311720483e-05	0.00027506067999638617	0.0001473608281230554
HBB	7.324356374738272e-06	6.074352398854899e-08	6.562283670064062e-05	3.1510012377111707e-06	3.9202762991408235e-07	1.4503777379104577e-07	1.1045323162761633e-06	1.9168965081917122e-07	1.6591615349170752e-05	4.734368275194356e-08	3.959084642701782e-05	8.723145015210321e-07	5.895654453524912e-07	1.0070649295812473e-05	2.5240681225113804e-06	5.639082701236475e-06	7.637181198560938e-08	0.00015124648052733392	1.0121636506710274e-07	0.00010128808935405686	2.626236721425812e-07	3.894978726748377e-05	4.0840561155164323e-07	0.1236572191119194	2.6110859607797465e-07	7.058293704176322e-06
RPS28	0.0009641236974857748	0.0005336522008292377	0.002263349015265703	0.002438104245811701	0.002250053221359849	0.0008356344769708812	0.0005862619145773351	0.0005536797107197344	0.0022618966177105904	0.0007122897077351809	0.0061760698445141315	0.0005924443830735981	0.0010296404361724854	0.0015466358745470643	0.0008359074709005654	0.001832116860896349	0.0008739032200537622	0.001174830598756671	0.0005225936765782535	0.001189549919217825	0.00126883655320853	0.001917958608828485	0.0011680953903123736	0.0010369980009272695	0.00015637889737263322	0.0011588323395699263
RNF125	8.162183803506196e-05	1.139445976150455e-05	3.8099631638033316e-05	0.0006913889665156603	4.5807405513187405e-06	1.8668025631995988e-06	4.031547632621368e-06	5.750391210312955e-05	4.236525637679733e-05	5.4077714594313875e-05	6.789722829125822e-05	0.00015661398356314749	8.507795428158715e-05	0.0007896280148997903	3.6401946999831125e-05	0.00034862427855841815	3.30822731484659e-05	7.719577843090519e-05	1.7865535482997075e-05	9.200096974382177e-05	1.6894058489924646e-06	0.0003777750243898481	6.434596434701234e-05	0.0002416146162431687	3.360553819220513e-05	0.0004843618080485612
TMEM55B	0.00016100161883514374	7.39390670787543e-05	0.00018479175923857838	0.0006605288363061845	0.00018949345394503325	0.00022637486108578742	0.00015812394849490374	0.00022575614275410771	0.0007246845634654164	0.0002888550516217947	0.00046480519813485444	9.78624593699351e-05	0.00019789188809227198	0.00042002444388344884	5.134571983944625e-05	0.0006028142524883151	0.0001522350066807121	0.000204736104933545	0.00015437911497429013	0.00024106005730573088	0.00022735862876288593	0.00041938541107811034	0.0005452707409858704	0.00028506485978141427	0.00042665028013288975	0.0003107155207544565
MGP	7.802257459843531e-05	8.586019248468801e-06	0.00034415582194924355	2.3277991658687824e-06	0.0016552511369809508	2.674283678061329e-06	0.000213546198210679	2.244944880658295e-06	2.4840944661264075e-06	4.5476404011424165e-06	1.3863798812963068e-05	0.00011785754759330302	0.0011369071435183287	5.039591542299604e-06	5.170387157704681e-05	4.569255452224752e-06	1.4866678839098313e-06	6.47508495603688e-05	0.00016680517001077533	6.356176163535565e-05	0.0001237608666997403	2.0649024008889683e-05	6.8444824137259275e-06	3.969318640884012e-05	8.33427384350216e-06	2.8683482469205046e-06
SPATS2	0.0002810522564686835	0.00021337201178539544	0.000488967343699187	7.374781125690788e-05	0.0002733863948378712	0.0020396672189235687	0.00021327758440747857	0.0001033542284858413	0.00018313454347662628	0.0001439160987501964	0.00014083039422985166	0.00042609978117980063	0.00018529915541876107	0.00010758077405625954	0.0003292728215456009	0.0003090948157478124	7.575103518320248e-05	0.0002564634778536856	0.0003497259458526969	0.00013906384992878884	0.0004943374660797417	0.0002449770690873265	0.00048558844719082117	0.0002565874019637704	0.0009342100820504129	4.47783968411386e-05
TTF2	2.894912540796213e-05	0.0006437559495680034	2.5712155547807924e-05	0.0001449348492315039	3.169774936395697e-05	4.5214557758299634e-05	5.614377369056456e-05	9.84064390650019e-05	9.301211684942245e-05	0.000285986578091979	8.279106259578839e-05	6.855698302388191e-05	8.959493425209075e-05	3.312312765046954e-05	4.8988087655743584e-05	0.0004793330153916031	0.00011641739547485486	4.444288060767576e-05	7.972240564413369e-05	2.5214591005351394e-05	6.522775947814807e-05	0.00013019035395700485	0.00042758521158248186	2.425269121886231e-05	0.001213706098496914	0.00010528192797210068
CSF1R	3.5470802686177194e-05	1.6320771578648419e-07	1.3403682714852039e-06	3.67159849190557e-08	4.70861522217092e-07	2.6108457973350596e-07	9.930387250278727e-07	0.002428149338811636	1.2968328064744128e-06	2.4157179723260924e-07	7.920082367718351e-08	4.2163017610619136e-07	2.527620779346762e-07	2.4266336140499334e-07	2.7856879114551703e-06	3.503930372517061e-07	1.3404803667071974e-07	9.526089343125932e-06	4.332610387791647e-06	4.423332484293496e-06	7.917979161220501e-08	6.50965660042857e-07	7.072249718476087e-05	6.888075404276606e-06	4.391778247736511e-07	7.374487154265807e-08
TESC	4.1255567339248955e-05	0.00015649003034923226	0.00046245375415310264	6.792028580093756e-05	4.28731509600766e-05	8.482926205033436e-06	0.00039690762059763074	8.11776117188856e-05	0.00014549387560691684	0.00044594676000997424	4.820310641662218e-05	0.00013583997497335076	1.0436797310831025e-05	0.0003669992438517511	5.0844486395362765e-05	0.0005965239834040403	0.0022081711795181036	8.950597111834213e-05	6.738786169080413e-07	3.4902743209386244e-05	8.013228693926067e-07	0.0003500231250654906	4.953821644448908e-06	0.00010068254050565884	1.1489820508359117e-06	0.0005330845597200096
PLXNC1	6.351960473693907e-05	1.5441266441484913e-05	9.239900464308448e-06	0.00010649458272382617	7.80402660893742e-06	0.00025436762371100485	1.581330366207112e-06	0.0005509867914952338	0.0001334614062216133	3.4073571441695094e-05	2.1638285033986904e-05	9.751192919793539e-06	7.13084009476006e-05	0.000223844574065879	1.5055437870614696e-05	0.00011584386083995923	0.00022203584376256913	0.0002117423282470554	0.0006823912844993174	3.69662229786627e-05	5.676487944583641e-06	0.0004313481040298939	0.00042690400732681155	3.944988202420063e-05	9.87457824521698e-05	6.18889243924059e-05
GFI1B	6.5953472585533746e-06	6.423860554605199e-08	1.224543240141429e-07	2.0839049597043413e-08	1.4652212598775805e-07	1.341382045438877e-07	6.914157779647212e-08	2.1402922101287913e-08	1.2750548705753317e-07	6.36496437778078e-08	3.153548178147503e-08	9.340584483652492e-08	7.743740582100145e-08	1.4137491461951868e-06	1.3446315278997645e-06	1.3390686603997892e-07	0.0026094212662428617	5.651208539347863e-06	1.8617578589896766e-08	2.4810174181766342e-06	5.9548606046178065e-09	3.622688495852344e-07	1.9708861032086133e-07	2.9814004847139586e-06	1.1613219186301649e-07	1.7842136230683536e-06
SASH3	0.00013174385821912438	4.6558772737625986e-05	3.211602461306029e-06	0.0008036511717364192	9.450788525100506e-07	0.0001388518139719963	1.196976086248469e-06	0.00023701369354967028	0.001115671475417912	0.0007865634397603571	0.00012385114678181708	1.8901098428614205e-06	1.7645819525569095e-06	0.0011413735337555408	3.576806921046227e-05	0.0015984155470505357	0.0001356506545562297	0.00025155162438750267	3.057786841509369e-07	0.00030625463114120066	4.958774368901686e-08	0.0011646284256130457	0.00031990333809517324	0.00023320631589740515	3.4266922739334404e-06	0.001118032494559884
ATP8B4	8.889819582691416e-05	3.332885171403177e-05	1.7494065787104773e-06	4.73251986932155e-07	2.2687028831569478e-05	9.576287993695587e-07	5.618641444016248e-05	0.0004040064522996545	4.102627372049028e-06	5.341470750863664e-05	1.7346802678730455e-06	1.0281808471290788e-07	5.619149669655599e-05	0.0010594617342576385	4.654446001950419e-06	3.807394932664465e-06	0.0005685273208655417	1.9148328647133894e-05	8.609824362793006e-06	1.2752568181895185e-05	1.7258975276490673e-05	1.6883151374713634e-06	1.4245307283999864e-05	6.259293877519667e-05	1.1882886610692367e-05	0.00011499763786559924
GNB5	0.00025102461222559214	0.00010367904178565368	0.00015331928443629295	0.0005440839449875057	7.816540164640173e-05	6.530011887662113e-05	0.00013264469453133643	1.637481000216212e-05	0.0006120765465311706	0.00023008671996649355	0.0001633403153391555	6.864750321255997e-05	0.00032364504295401275	0.00015244442329276353	0.00010869397374335676	0.0004549387958832085	0.00023213082749862224	0.00010240805568173528	0.00022226478904485703	0.00013889886031392962	8.938999235397205e-05	0.00022003025515004992	0.00036116017145104706	0.00019509655248839408	0.0007832556730136275	0.00030740152578800917
DDX24	0.000309370196191594	0.0001694043166935444	0.000281147425994277	0.0009770249016582966	0.00029430509312078357	0.00026274792617186904	0.00042510993080213666	0.0002568720083218068	0.0005335370660759509	0.0008991571958176792	0.00045036361552774906	0.00033758243080228567	0.0006191004649735987	0.0005415187915787101	0.0004672607174143195	0.0009886465268209577	0.0005126991891302168	0.00034743506694212556	0.0003825910680461675	0.00037819051067344844	0.00027276689070276916	0.0006525093340314925	0.0003344864526297897	0.0004542272072285414	0.0010069063864648342	0.0008379458449780941
HOXD3	1.662474278418813e-05	8.751553792762934e-08	0.00011462826660135761	1.225858454745321e-07	3.559048082024674e-06	5.176976287657453e-07	2.835608938767109e-05	1.0433318919922385e-07	8.021255837320496e-08	7.751745556561218e-08	7.307816645152343e-07	0.0005720897461287677	0.0001273986417800188	1.6590372808877873e-07	8.04339797468856e-05	1.843602177586945e-07	2.7487365628076077e-07	1.4129921510175336e-05	0.00011288718087598681	3.79822522518225e-05	6.597334504476748e-06	6.60651267025969e-06	2.695268790375849e-07	9.653490451455582e-06	3.272713456681231e-06	8.71859882067838e-08
C3AR1	2.3165897800936364e-05	1.3580081940745004e-05	8.476402513224457e-07	4.8500922275707126e-05	2.1848427422810346e-06	5.000477472094644e-07	1.5222153706417885e-06	0.0011900420067831874	5.414596671471372e-06	0.00024643511278554797	9.98429641185794e-06	3.2895556500989187e-07	3.641472119397804e-07	0.00011259904567850754	2.7231074000155786e-06	0.00014866293349768966	0.0005414198967628181	1.1716198969224934e-05	1.0770521612357697e-06	4.875084869127022e-06	1.1307346170497112e-07	0.00010805882629938424	2.254197170259431e-06	1.156871257990133e-05	1.2521562666734098e-06	0.00011240268941037357
AP2M1	0.00045031026820652187	0.000793781946413219	0.001333539024926722	0.00038796558510512114	0.0007379977032542229	0.0003170165582560003	0.0007699591224081814	0.0006667631096206605	0.0003303908451925963	0.0006847630138508976	0.0005449122982099652	0.0005763483350165188	0.00048484900617040694	0.0005039746756665409	0.0006510200328193605	0.0005842031096108258	0.0010697041871026158	0.0005533339572139084	0.0007487399270758033	0.00044140787213109434	0.0006249925354495645	0.0003486206114757806	0.00026884162798523903	0.00044800672912970185	0.00013259622210171074	0.00048482557758688927
RFC3	3.5513570765033364e-05	0.0006717232754454017	7.918114715721458e-05	6.457424751715735e-05	6.48841232759878e-05	3.0261418942245655e-05	4.876433376921341e-05	3.7902289477642626e-05	5.3530144214164466e-05	0.00016534162568859756	0.00012193445581942797	0.00017259801097679883	7.744219328742474e-05	2.822366514010355e-05	2.333158226974774e-05	0.00018415680096950382	5.716991381632397e-06	5.152360972715542e-05	3.704777191160247e-05	3.3355503546772525e-05	0.00015847176837269217	0.00012695990153588355	0.00018084766634274274	1.7208902136189863e-05	1.241673635377083e-05	0.00010989102156599984
RASIP1	2.616108577058185e-05	0.0001655097585171461	0.00033524262835271657	9.031334229803178e-06	2.5763682060642168e-05	3.867683517455589e-06	1.950981095433235e-05	4.419248398335185e-06	1.608019374543801e-05	2.550396629885654e-06	4.617562353814719e-06	0.0012705709086731076	0.00014666563947685063	2.7568068617256358e-05	0.00022349186474457383	8.880722452886403e-05	1.7632848425819247e-07	0.00024499569553881884	2.4708317141630687e-05	0.00010754760296549648	0.0001962366804946214	8.079339750111103e-05	5.941601557424292e-06	9.279675396101084e-06	2.7518815841176547e-05	1.6057061657193117e-05
F2R	0.0006073929835110903	2.327876427443698e-05	0.00018198891484644264	6.60714867990464e-05	2.101918653352186e-05	1.1850599548779428e-05	0.00010110274888575077	8.599229772698891e-07	8.46649709274061e-06	5.044654608354904e-05	1.2649022210098337e-05	0.0005046389997005463	0.0016895487206056714	0.0003025899932254106	6.41484439256601e-05	0.0007321893353946507	4.61960962638841e-06	9.547470835968852e-05	0.0006019403808750212	9.522484469925985e-05	1.370443897030782e-06	0.0011594139505177736	1.4111120663073962e-06	8.672638796269894e-05	1.2813902685593348e-05	0.000630799331702292
FCRLA	1.779323793016374e-05	2.9385816446847457e-07	2.90512332412618e-07	5.7762235883274116e-08	2.7947109515480406e-07	0.00024703575763851404	2.3168293239450577e-07	2.9631723919010255e-06	0.0019863906782120466	3.875541096931556e-07	1.0869353417319871e-07	4.969141542687794e-08	1.3902661066822475e-07	5.217438001636765e-07	3.4572578897495987e-06	1.172836732621363e-06	1.213950042711076e-07	3.271916284575127e-05	4.7830422289507624e-08	5.975831754767569e-06	5.520044421558623e-09	6.690764848826802e-07	0.0009335045469924808	7.139656645449577e-06	1.9384722804716148e-07	5.170004158117081e-08
CD27	0.00015554667334072292	2.0426683477126062e-05	1.1116842415503925e-06	0.0010710872011259198	1.06694130863616e-06	0.0010534713510423899	1.2819429002774996e-06	8.722345228306949e-07	0.0003473794204182923	0.0018823212012648582	0.0001272413064725697	7.657479841327586e-07	2.4147259409801336e-06	0.0001326559140579775	4.1665149183245376e-05	0.0009957916336134076	1.5424449202328105e-06	0.00027996517019346356	4.09299047987588e-07	6.608067633351311e-05	1.1738288208107406e-07	0.0006790909101255238	1.3783984286419582e-05	0.0004095850745216012	1.3802570720145013e-05	0.0012698062928393483
KANK3	1.601345320523251e-05	2.8616557301575085e-06	9.261764353141189e-05	7.056889444356784e-05	2.8336498303360713e-07	1.1972118727499037e-06	3.1745068554300815e-05	2.0219637519858225e-07	4.243240141477145e-07	0.0001495656615588814	9.333740308647975e-06	0.00148566416464746	5.038431027060142e-06	0.00018128006195183843	0.00010833694250322878	2.7674826924339868e-05	2.0535479450245475e-07	1.597963273525238e-05	1.0452205287947436e-06	4.877603714703582e-05	1.0528513030294562e-06	1.878423609014135e-05	2.314910034328932e-06	1.0203299098066054e-05	2.9258691824907146e-07	1.7471928003942594e-05
GNPTAB	0.0005070206243544817	6.375008524628356e-05	4.225684097036719e-05	0.000201508475583978	2.863158078980632e-05	0.00021086751075927168	4.233106301398948e-05	0.0003270017623435706	0.00019714854715857655	0.00033609269303269684	7.189914322225377e-05	0.0001729832438286394	5.894058267585933e-05	0.0007150485180318356	8.663497283123434e-05	0.00016025194781832397	0.0014263769844546914	8.199281000997871e-05	0.0004413592687342316	0.00015159235044848174	6.165824015624821e-05	0.00011253822594881058	0.00022470329713542014	0.000259559863479808	0.00081715575652197	0.0003539390745572746
ARHGDIB	0.000407651299610734	0.00043223710963502526	0.00018402350542601198	0.0018471796065568924	5.462494300445542e-05	9.022806625580415e-05	0.000412249646615237	0.0006617822800762951	0.0013280620332807302	0.0013640712713822722	0.0008440529927611351	0.00030177124426700175	4.617755257640965e-05	0.0013195343781262636	0.00035557581577450037	0.0016679608961567283	0.0009288510191254318	0.0006158045725896955	8.121425707940944e-06	0.0003126180963590741	3.7314192013582215e-05	0.001619989867322147	0.00037306390004232526	0.0003593044530134648	3.813104922301136e-05	0.0016070264391601086
STXBP6	1.5087603060237598e-05	4.4348274741423666e-07	6.349044269882143e-05	3.060077347072365e-08	3.5385805858823005e-06	1.0043071597465314e-05	4.89441335957963e-05	2.3102920465589705e-07	1.5555461629901401e-07	6.688805598287217e-08	2.4759978600741306e-07	1.1184592949575745e-06	1.8800938050844707e-05	9.407993672994053e-08	3.3716921734594507e-06	1.546485037806633e-07	0.0030105123296380043	2.246829535579309e-05	2.2215852368390188e-05	2.8823590128013166e-06	6.798850336053874e-07	2.6971420652444067e-07	2.0785705601156224e-06	3.580361408239696e-06	1.535858160650605e-07	3.9402294760293444e-08
STARD8	2.0316510926932096e-05	5.027988208894385e-06	0.00020411834702827036	3.1865010896581225e-07	2.7789576051873155e-05	4.923199230688624e-05	0.00019799683650489897	0.0002618196594994515	2.843409845354472e-07	1.1896480600626091e-07	2.0113893697271124e-06	0.0008890443714335561	8.699443424120545e-05	1.9157759822974185e-07	6.262112583499402e-05	4.247560809744755e-07	7.366282807197422e-05	2.1799498426844366e-05	0.00014704480418004096	3.9139504224294797e-05	1.5164464173267334e-07	1.3419693232208374e-06	3.7388406326499535e-06	1.0724113963078707e-05	5.539482117455918e-07	1.1513628095372042e-07
GTF2I	0.0003641898510977626	0.0003580904158297926	0.00016911188140511513	0.00027074181707575917	0.00028983462834730744	0.00025884294882416725	0.0002888969029299915	0.0003147780953440815	0.0003723582485690713	0.00036866930895484984	0.00018984086636919528	0.0005993500235490501	0.0003880861331708729	0.00044089576113037765	0.00026931209140457213	0.00030853328644298017	0.0002388155844528228	0.00028056572773493826	0.0006248342106118798	0.00039425725117325783	0.0010894490405917168	0.0003456230042502284	0.00048090110067278147	0.0002231556863989681	0.0018372132908552885	0.0003879882278852165
LAMB2	0.00018955451378133148	5.3501698857871816e-06	0.0001362678303848952	1.0866315278690308e-06	0.00014819804346188903	3.291045231890166e-06	0.0012619236949831247	3.84946761187166e-05	7.108083082130179e-07	8.643154956189392e-07	4.041462943860097e-06	0.0005343247903510928	0.0002995935792569071	1.9156409507559147e-06	0.00010376098362030461	1.0547020110607264e-06	1.1789655900429352e-06	0.0001208999237860553	0.0014263235498219728	0.0001854224974522367	0.0002753095468506217	2.6891955258179223e-06	2.035019633694901e-06	5.6750377552816644e-05	0.001109402277506888	9.465767902838707e-07
E2F2	7.343941888393601e-06	0.002070868154987693	1.787341261660913e-07	1.8172674742800154e-07	1.0431195107685198e-07	6.763501733075827e-05	4.9876156538175564e-08	2.3325821274511327e-08	2.780658405754366e-06	7.2905545493995305e-06	1.517574474974026e-07	8.42037835013798e-08	8.88387106101618e-08	9.764389119482075e-08	1.467853053327417e-06	6.143609880382428e-06	5.6304958917507975e-08	2.115440474881325e-05	3.0194669875527325e-08	2.237795797555009e-06	1.1485374429298645e-08	1.2415720220815274e-06	3.1547156140732113e-06	2.577195800768095e-06	1.0065988220731015e-07	5.755470283475006e-06
MT-ND2	0.0011189739452674985	0.00016635969222988933	0.00037925768992863595	0.001437419792637229	0.00036410073516890407	0.0011704409262165427	0.0006403159932233393	0.0009082697797566652	0.0012956334976479411	0.0004674619995057583	0.0007495751488022506	0.0010098145576193929	0.0008501107222400606	0.0010612151818349957	0.0009915187256410718	0.0011570927454158664	0.0013260393170639873	0.0010329375509172678	0.0008498243405483663	0.0015168540412560105	0.001216417527757585	0.002186727710068226	0.0008277790620923042	0.0017231774982064962	0.002949638059362769	0.0006601322093047202
MUC1	1.1058193194912747e-05	2.3890383090474643e-05	1.7319001699434011e-06	8.929115210776217e-06	1.5369972970802337e-05	3.356367187734577e-06	1.6159239748958498e-05	6.394381671270821e-06	2.0947855716713093e-07	4.671777787734754e-06	7.758513675071299e-06	4.960843853041297e-06	8.829957550915424e-06	1.3411812687991187e-05	4.482293206820032e-06	8.370921023015399e-06	6.622882665396901e-06	6.034591478965012e-06	6.597721949219704e-05	2.7976541332463967e-06	0.0019848260562866926	2.2229969545151107e-06	5.960249382042093e-06	6.45492400508374e-06	0.001488397130742669	5.051917355558544e-07
KMT2E	0.00028351982473395765	0.00011406344856368378	0.00026007709675468504	0.0011203314643353224	0.00020199028949718922	0.0003150612465105951	0.0003595462185330689	0.00026058792718686163	0.0008222610922530293	0.0010297877015545964	0.00030743563547730446	0.00039061775896698236	0.0006338810781016946	0.0008410187438130379	0.0002910965122282505	0.000683505495544523	0.00046229062718339264	0.00042648808448575437	0.0003655821201391518	0.0004973151371814311	0.0004963654791936278	0.0009500259184278548	0.00043975815060548484	0.0009770046453922987	0.0023242018651217222	0.0009087410871870816
PECAM1	3.853653106489219e-05	4.396194981381996e-06	0.0001774659176589921	2.6940171665046364e-05	6.729675305905403e-07	0.0004976252093911171	1.4456426242759335e-06	0.00023508875165134668	3.09293536702171e-05	2.6034790607809555e-06	1.5190846170298755e-05	0.0023125517182052135	2.465127408868284e-06	0.0001965441624633968	0.00039959701825864613	0.00021537950669880956	1.2695304576482158e-06	0.00015781394904479384	4.017118442334322e-07	0.00012913518003188074	6.371907375068986e-07	0.00022158777574077249	0.00014229647058527917	3.368032048456371e-05	5.3246321840560995e-06	0.0001495459582656622
FNDC1	2.457241680531297e-05	3.325569878143142e-06	1.8007903008765425e-06	4.7244392931133916e-07	8.511065061611589e-06	2.2107301447249483e-06	8.538378892808396e-07	1.2867890575307683e-07	1.2783507372660097e-06	2.103115321006044e-06	1.3034101584707969e-06	4.005794949080155e-07	2.192275132983923e-06	4.8457081902597565e-06	8.898929081624374e-06	3.2273946999339387e-06	3.861845812025422e-07	6.138399476185441e-05	0.0016311572398990393	2.35519419220509e-05	2.5219055714842398e-06	1.591814793755475e-06	7.640201715730655e-07	4.354353222879581e-05	6.240861239348305e-06	1.1782823321482283e-06
POLD2	0.00017332339484710246	0.000941193662583828	0.00042677996680140495	0.00016863069322425872	0.0010563493706285954	0.0002617613354232162	0.0003608880506362766	8.015681669348851e-05	0.00022806647757533938	0.0002655895659700036	0.0005079361726529896	0.00010389025555923581	0.0002886579022742808	0.00014820242358837277	6.028715506545268e-05	0.00019064557272940874	9.199025953421369e-05	0.00017891483730636537	9.050108928931877e-05	0.00012131858966313303	0.0007713555824011564	0.0002854291524272412	0.0002356104669161141	0.0002017210645135492	3.089454912696965e-05	0.0001221706042997539
PTGS2	9.856286851572804e-06	4.846844348094237e-08	1.5288211216102354e-05	2.8259858453338893e-08	5.57876376205968e-07	1.7836866561538045e-07	7.244705670927942e-07	0.0004653048235923052	1.463055951944625e-07	4.677950826703636e-08	1.4885613097703754e-07	7.096214176272042e-06	0.00022322814038489014	6.415174169660531e-08	1.6947279846135643e-06	1.2101040169909538e-07	0.0006491093663498759	6.1832561186747625e-06	8.936815902416129e-06	2.5801991796470247e-06	3.844321270207729e-07	2.579581632744521e-07	1.131417684518965e-05	3.4784015952027403e-06	1.5061253577641764e-07	4.27845989747766e-08
IGLV1-44	6.052966455172282e-06	3.863738839982034e-08	1.0580924225678245e-07	3.200149123472329e-08	1.0035235220584582e-07	2.7386713554733433e-05	4.613430348854308e-08	1.8465664552991257e-08	1.7667158317635767e-05	3.0365981729119085e-08	1.4692123073700714e-08	2.271081811500153e-08	7.636453460690973e-07	5.2250953785915044e-08	0.025037309154868126	2.1380358248279663e-06	8.376846238888902e-08	5.309957487042993e-06	1.5877761327942608e-08	1.8757108364297892e-06	2.3792261494293143e-09	4.958038516633678e-06	8.415378943027463e-06	2.2494159566122107e-06	1.330496246509938e-07	3.999790862962982e-07
TMEM74B	5.0746079068630934e-05	8.922004781197757e-06	4.236962013237644e-06	2.5242130163860566e-07	8.617481216788292e-05	4.380304289952619e-06	0.0009835800155997276	6.33729541732464e-07	2.4563343004047056e-07	1.5006971807451919e-06	6.475577833953139e-07	2.610476440167986e-05	7.279453484443366e-07	1.2311926411712193e-06	8.91987219802104e-05	6.536305932058895e-07	2.776343421828642e-07	3.889227446052246e-05	5.942753887211438e-06	5.708346361643635e-05	2.0463763576117344e-05	5.143311909705517e-07	7.075342978168919e-07	1.2957596482010558e-05	0.0011534340446814895	1.069459017344343e-06
