Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30
HIST1H3G	2.2070507199600797e-08	2.9735089057680852e-08	9.413591897100559e-07	3.9169549381767865e-06	1.0097921432361545e-07	1.2109800309190177e-06	1.0565604924295258e-07	3.495359806038323e-06	1.8397797418856499e-07	1.1634843986030319e-06	5.975348216225029e-08	5.4542365433007944e-06	3.6895355606247904e-06	1.6823862836190528e-07	6.181554113027232e-07	3.101820595929894e-07	1.3137537280272227e-06	5.123235496284906e-06	3.186236199326231e-07	6.766804858671094e-07	9.516462284864247e-08	1.0298157349097892e-07	5.46746423424338e-06	1.1535981684573926e-05	8.529344995622523e-06	1.3558157661464065e-05	0.0015853106742724776	5.391786999098258e-06	6.709595936627011e-07	2.274081634823233e-05
EMCN	5.9140347730135545e-08	9.890911911725198e-08	9.60021043283632e-06	1.2231903383508325e-05	3.2961538636300247e-06	0.002403376856818795	1.5180934269665158e-06	1.5491110616494552e-07	2.4052658886830613e-07	1.6484798948113166e-07	1.780750790203456e-05	2.519652662158478e-05	7.92119863035623e-06	2.569602770563506e-07	1.5438196214745403e-06	3.1108623943509883e-07	3.140107480703591e-07	1.0486111023055855e-05	9.71839540397923e-07	2.7439327823230997e-06	4.2722737703115854e-07	1.2537988368421793e-05	3.342637137393467e-05	1.929876634676475e-05	5.150139259058051e-05	1.4783100596105214e-05	3.582232181997824e-07	6.27474655630067e-05	2.4770824893494137e-06	7.514820481446804e-07
SCARF2	1.8925294398286496e-06	2.2188200432537997e-07	0.0010536994086578488	1.1342842299200129e-05	1.9101414636679692e-06	3.390135316294618e-05	5.662236799253151e-05	2.70840587290877e-06	1.096382038667798e-05	7.01091848895885e-05	0.0001448502589482814	9.020643119583838e-06	0.0005422176327556372	1.9655333289847476e-06	3.0879332371114288e-06	2.2750888092559762e-05	0.001514120027422905	8.299532055389136e-06	3.9594633562956005e-06	6.467967068601865e-07	1.6544740333301888e-07	3.1578299967804924e-05	1.5044155588839203e-05	1.6565387340961024e-05	3.878093048115261e-05	6.114410098234657e-06	1.3269942655824707e-06	2.944649531855248e-05	1.4823766832705587e-05	3.1311649308918277e-06
ST5	5.537109245778993e-05	7.098857167875394e-05	0.002123037353157997	4.450555206858553e-05	1.7749738617567345e-05	9.729192970553413e-05	0.00015102936595212668	2.5500770561848185e-07	3.317587982110126e-07	6.483339802798582e-06	0.00036165720666758716	2.4511178708053194e-05	0.00015980072203092277	4.39035119370601e-07	4.972992428520229e-06	9.799023246159777e-07	0.0008310365374200046	1.2891717233287636e-05	1.6924690271480358e-06	6.014039968249563e-07	4.126482963329181e-06	0.0005567093612626195	3.6316847399575636e-05	3.443939931457862e-05	0.00011975102097494528	1.1242405889788643e-05	2.5805566110648215e-05	7.200972322607413e-05	2.0385497919050977e-05	1.5776192867633654e-06
C1orf162	0.0012849736958742142	3.301342488271075e-08	4.144703416386619e-05	5.363452510209754e-05	0.0015625013038516045	1.7462077721575042e-06	6.165606009744806e-06	4.628218448488042e-05	0.00023201176372822374	6.170773121993989e-05	3.0160601909301477e-06	4.268828342901543e-05	2.1918538550380617e-05	0.00011139635171275586	0.0007172921905294061	0.0004989068256691098	1.8724444998952094e-06	0.00011496119986986741	0.0006299438537098467	0.0005825250991620123	0.0008222628384828568	1.2370623153401539e-05	0.0001356343855150044	0.00010049259435618296	5.889426756766625e-05	3.293552072136663e-05	5.694319952453952e-06	4.6890276280464604e-05	1.6068068362073973e-05	2.361564384045778e-06
RPL34	0.0003863715974148363	0.0013078812044113874	0.00017161913274321705	0.0006286766729317605	0.0018889005295932293	0.0006447085179388523	0.0033784634433686733	0.0008727980311959982	0.0012963401386514306	0.0002545068855397403	0.00123880326282233	0.0013443847419694066	0.0012082976754754782	0.0012490908848121762	0.0014407038688659668	0.004676836542785168	0.0007962056552059948	0.001007012790068984	0.002469667699187994	0.002270834054797888	0.0015707829734310508	0.0008455896750092506	0.0011291139526292682	0.00106735376175493	0.0008527861209586263	0.000796649546828121	0.00016917759785428643	0.0011357853654772043	0.0006756079965271056	0.0006398115074262023
CDK16	0.00016129360301420093	0.0005414120387285948	0.00022103989613242447	6.441544974222779e-05	5.376863919082098e-05	0.0001892310829134658	0.0005075855879113078	0.0002223383344244212	0.00016672421770635992	0.0003104617935605347	0.00015711557352915406	0.00017805209790822119	0.00030615818104706705	0.0001888457190943882	0.00015129214443732053	0.0002300032792845741	0.0003181232314091176	0.0003138734318781644	0.00017325649969279766	0.00017902975378092378	0.00012822540884371847	0.00025445668143220246	0.00012726891145575792	6.543746712850407e-05	0.0002585328766144812	0.0001226025924552232	0.0007534968899562955	0.00020949062309227884	0.00016821119061205536	0.0002766729157883674
BLOC1S1	0.0005570431821979582	0.0002577642153482884	0.00016138116188813	0.0004141388926655054	0.00037383363815024495	0.00015180151967797428	0.0008665560162626207	0.0007485360838472843	0.00048364014946855605	8.34384118206799e-05	0.00013857134035788476	0.0003314817149657756	0.0007574930205009878	0.00016160683298949152	0.0002760847273748368	0.00023446563864126801	0.00028208436560817063	0.0007904698722995818	0.0002646366192493588	0.00027411876362748444	0.0001648325996939093	0.000333029602188617	0.00030085930484347045	0.00036094695678912103	0.0005296326125971973	0.00022926446399651468	0.0006605992675758898	0.0002338726189918816	0.0003479343431536108	0.00015664519742131233
TEAD1	2.941401817224687e-06	5.7792291045188904e-05	0.0016922862268984318	0.00014966669550631195	9.287546163250227e-06	0.00013016890443395823	8.487333252560347e-05	2.58663675367643e-07	3.019275141014077e-07	1.287317445530789e-05	0.0004407746600918472	3.773593925870955e-05	0.00018322549294680357	5.720518743146386e-07	2.5344357709400356e-05	5.627030645882769e-07	0.0008350152056664228	4.991926471120678e-05	1.3823448625771562e-06	2.5100719085457968e-06	4.747495552237524e-07	0.0002177543065045029	2.591539487184491e-05	2.995018621732015e-05	8.884156704880297e-05	9.76039154920727e-06	1.1156984328408726e-05	7.317545532714576e-05	7.702945367782377e-06	3.409220198591356e-06
RAB30	4.960403657605639e-06	0.00014999341510701925	0.00023310998221859336	1.6598400179645978e-05	2.7081377993454225e-05	0.000144593243021518	4.170487591181882e-05	0.00011232295946683735	5.6794084230205044e-05	0.0009634403977543116	0.00045846038847230375	2.528235017962288e-05	9.188389958580956e-05	0.00019271171186119318	0.00010064090747619048	6.880079308757558e-05	0.00010662540444172919	6.109872629167512e-05	2.6564719519228674e-05	0.0006684179534204304	6.091200702940114e-06	0.00015552263357676566	0.00037605632678605616	0.0004890924319624901	6.117826706031337e-05	5.890386091778055e-05	1.730908297759015e-05	3.1974632292985916e-05	0.0012522991746664047	0.0013035217998549342
ABCC3	0.0008526408346369863	3.854885289911181e-05	7.375579298241064e-05	9.217830665875226e-06	1.2542297554318793e-05	5.223151674726978e-05	1.1679050658131018e-05	1.994872889099497e-07	3.2528140536669525e-07	0.0001283874735236168	4.155221540713683e-05	7.969946636876557e-06	8.048258678172715e-06	1.6601850916231342e-07	1.0284895779477665e-06	1.0737116440395766e-07	5.070483894087374e-05	7.397258741548285e-06	3.5655349961416505e-07	1.4365704714691674e-07	2.622533941121219e-07	5.7616161939222366e-05	1.2555034118122421e-05	2.8423040930647403e-05	4.999665543437004e-05	1.551155401102733e-05	1.0650787771737669e-05	2.0793271687580273e-05	3.1833390039537335e-06	5.2175378186802845e-06
NCAPG2	2.5607627321733162e-05	0.00011268284288235009	0.00010866549564525485	6.774616849725135e-06	2.7643287467071787e-05	4.781970346812159e-05	2.6181920475210063e-05	0.00011022786929970607	4.3327883759047836e-05	9.151394624495879e-05	9.39152596401982e-05	8.848160177876707e-06	1.0013056453317404e-05	3.487945650704205e-05	2.0803014194825664e-05	2.8277767341933213e-05	4.456807437236421e-05	3.876592745655216e-05	0.00045492232311517	3.0379458621609956e-05	5.49456053704489e-05	3.129061224171892e-05	2.0770317860296927e-05	9.331225737696514e-05	1.3350858353078365e-05	1.2677266568061896e-05	0.0013628200395032763	2.425326601951383e-05	5.740061624237569e-06	6.918773578945547e-05
DEPDC1B	2.3052658093547507e-07	2.9731175743563654e-08	7.049284533877653e-08	3.911117801180808e-06	1.1238171992999924e-07	1.4834106423222693e-06	3.5584271245170385e-06	9.92887817119481e-06	1.3552566997532267e-06	9.484295304673651e-08	7.318870842709657e-08	6.748735813744133e-06	4.769898168888176e-06	2.1669879970431793e-06	3.631761273936718e-07	1.0584234360067057e-06	3.3464024795648584e-07	3.4384613627480576e-06	2.3473417343211622e-07	5.077547484688694e-07	1.0557598528748713e-07	5.591351737166406e-07	8.155288924172055e-06	1.3108978237141855e-05	9.529466296953615e-06	1.0924685739155393e-05	0.0018181012710556388	5.62460854780511e-06	9.259089779334317e-07	6.889539235999109e-06
IL2RA	0.00011594218813115731	8.12403566641251e-09	1.2232841584136622e-07	8.694343705428764e-06	3.0119221605673374e-07	5.4373131774809735e-08	2.1219429982011206e-06	0.0009750261669978499	8.877400432538707e-07	5.337926995707676e-05	1.8943363500056876e-07	1.0135475349670742e-05	6.6477109612606e-06	0.00010828660015249625	1.5113487279450055e-06	6.296092760749161e-05	1.3874974058580847e-07	0.0007012056885287166	0.0001012395296129398	4.346710557001643e-05	3.5310080193085014e-07	1.4007871129706473e-07	9.476904779148754e-06	2.774704080366064e-05	1.461816191294929e-05	7.821440703992266e-06	2.455464709782973e-05	1.4004423974256497e-05	1.838505886553321e-05	1.874304871307686e-07
FOSB	0.00046110880794003606	0.00043860560981556773	5.969778430880979e-05	0.0001461022038711235	0.0005005484563298523	0.00012032611266477033	3.204652966815047e-05	4.629590694094077e-05	0.00020451164164114743	0.003244090126827359	0.0005587062914855778	0.00016635045176371932	8.654185512568802e-05	0.0003901186864823103	0.00043851687223650515	0.00045076609239913523	6.996781849011313e-06	0.0001639894035179168	0.0005304865771904588	0.0004114813345950097	0.0005340198404155672	0.00019848556257784367	0.0003416569088585675	0.00038852824945934117	0.0001377201551804319	0.0001808531378628686	1.2578111636685207e-05	0.000286500173388049	8.154145325534046e-05	0.0005369532736949623
PPIC	6.741631659679115e-05	0.00034460725146345794	0.000542095978744328	0.00022641371469944715	1.0986416782543529e-05	0.0004631550400517881	0.0007698633125983179	1.568598690937506e-06	2.755030891421484e-06	6.399734411388636e-05	0.0009628551779314876	9.123943891609088e-05	0.0006022889283485711	2.080525291603408e-06	2.800798483804101e-06	2.4961796043498907e-06	0.0016996756894513965	3.758515595109202e-05	3.448539700912079e-06	7.273667961271713e-07	2.8668184768321225e-06	0.00024989989469759166	7.533151074312627e-05	7.840871694497764e-05	0.0002638343721628189	3.116240259259939e-05	1.5899146092124283e-05	0.00037521080230362713	1.1215603990422096e-05	1.0891479860219988e-06
GRIA2	1.7803660767867768e-08	1.9464347911224422e-09	4.8468663749190455e-08	2.883837623812724e-06	9.357145103194853e-08	1.8067874307803322e-08	8.273293161664697e-08	1.7217999470631185e-08	1.7479614200510696e-08	3.224530686907201e-08	5.4979658159481914e-08	3.786668457905762e-06	3.0447727112914436e-06	2.7852193440480733e-08	2.0896099783840327e-07	1.605949151439745e-08	0.007669939659535885	2.3411723759636516e-06	2.985286684520361e-08	3.3929655529618685e-08	4.426507160815163e-08	4.515760920753564e-08	4.020127562398557e-06	7.3336154855496716e-06	7.77353488956578e-06	2.871425294870278e-06	3.035587070598922e-08	5.2596055866160896e-06	5.865498451385065e-07	9.700738701212686e-08
LST1	0.0016174382762983441	4.732608971380614e-08	1.3744236184720648e-06	6.624068646488013e-06	0.003597305156290531	3.3721303793754487e-07	5.273688202578342e-06	9.631667489884421e-05	8.756967872614041e-06	5.534408410312608e-05	3.7552555909314833e-07	1.1048183296225034e-05	1.9599348888732493e-05	3.984569775639102e-05	0.0003837760305032134	8.245975186582655e-05	1.0969976074193255e-06	4.587807779898867e-05	0.0002139210409950465	0.00011107916361652315	1.1515323421917856e-05	2.602270114948624e-06	0.00011495433136587963	5.557706390391104e-05	5.075571243651211e-05	7.020505108812358e-06	1.3199748536862899e-05	2.030997166002635e-05	0.0002111905487254262	1.8834521142707672e-06
TSHZ2	7.561970960523468e-07	5.8189966694044415e-06	0.0005139561253599823	3.375521919224411e-05	6.556946573255118e-06	0.0007223563734441996	0.00014555267989635468	0.0004551670572254807	1.6068208879005397e-06	0.00011320562771288678	0.0012867501936852932	0.0007534959586337209	0.00020536014926619828	0.00029365450609475374	3.3236542549275327e-06	0.00043028040090575814	0.0002958029508590698	0.00035349035169929266	0.00031944323563948274	7.98508153820876e-06	2.5526228455419187e-06	0.00011654628906399012	4.576455830829218e-05	6.076176214264706e-05	0.00012046322808600962	0.00011021924001397565	1.9451230400591157e-05	0.000181189549039118	9.940597374225035e-05	4.6281726099550724e-05
INSR	2.2430665922001936e-05	0.00017624236352276057	0.0003501742612570524	6.241788923944114e-06	4.618833918357268e-05	0.0017624356551095843	1.3709632185054943e-05	1.4538204595737625e-07	5.090013814879057e-07	1.3940867575001903e-05	9.133321873378009e-05	9.959442650142591e-06	1.7690170352580026e-05	1.0535597994021373e-06	4.233813160681166e-05	1.563931277814845e-06	7.056402682792395e-05	3.068959995289333e-05	2.378598310315283e-06	3.2139021755028807e-07	2.992518091105012e-07	2.5565650503267534e-05	1.2387774404487573e-05	2.2516667741001584e-05	3.2528096198802814e-05	7.590256245748606e-06	4.784234079124872e-06	1.8612583517096937e-05	3.153477518935688e-05	7.224219007184729e-05
CADPS2	8.464102734251355e-07	0.00018951285164803267	0.0004039212653879076	1.70209623320261e-05	2.519420831958996e-06	0.000623473955783993	6.525637581944466e-05	1.0927656148851383e-06	1.3900962585466914e-06	7.81230628490448e-05	0.0002926654415205121	1.7769692931324244e-05	1.7916034266818315e-05	1.036353182826133e-06	9.539176062389743e-07	2.1507989913516212e-06	0.00016074076120276004	1.075681302609155e-05	2.625861043270561e-06	1.848353008426784e-06	2.3522877654613694e-06	4.207122037769295e-05	5.997289190418087e-05	7.672391075175256e-05	4.042136060888879e-05	8.624932524980977e-05	2.179716148020816e-06	0.00031977175967767835	3.584256046451628e-05	0.00044017561594955623
TMEM123	0.00039279297925531864	0.00037253115442581475	0.00024033462977968156	0.0003589498810470104	0.00034228715230710804	0.0003288232546765357	0.0001842436467995867	0.0004791722458321601	0.000333974341629073	0.0002502904972061515	0.00017608553753234446	0.00025874332641251385	0.00043408331112004817	0.0008274707361124456	0.00026447451091371477	0.0008684326894581318	0.000315071374643594	0.0005087977042421699	0.001049387501552701	0.00026652103406377137	0.00015004836313892156	0.00024778954684734344	0.0002794638567138463	0.00041656658868305385	0.00041001272620633245	0.00032655493123456836	0.0002751634456217289	0.0002935270604211837	0.0004135357157792896	0.00015894293028395623
FN3K	7.468034891644493e-05	0.0011216197162866592	8.836543565848842e-05	6.902717359480448e-06	6.0307727835606784e-05	0.00018101469322573394	0.00017159568960778415	1.3521703294827603e-05	6.575951556442305e-05	0.0003687049320433289	0.0004241013084538281	3.20886611007154e-05	5.3467698307940736e-05	3.3404314308427274e-05	2.31665835599415e-05	0.0001423696376150474	0.00015858911501709372	7.773807010380551e-05	5.3814386774320155e-05	2.5303513666585786e-06	0.0003789984039030969	0.0002020873362198472	0.00026611724752001464	2.1474450477398932e-05	3.941299291909672e-05	4.120733501622453e-05	1.7773167201085016e-05	1.990169948840048e-05	2.1649299014825374e-05	0.0005330234998837113
MYL6	0.001208445755764842	0.0012140043545514345	0.0004304764443077147	0.0014903482515364885	0.0011132265208289027	0.0009752311161719263	0.0019037675810977817	0.0017385773826390505	0.0010594628984108567	0.00024883923470042646	0.0005523590953089297	0.0008459921809844673	0.0009466503979638219	0.0005371856386773288	0.0009154387516900897	0.0008943951688706875	0.0017282165354117751	0.0008938674000091851	0.0009045429178513587	0.0005403721006587148	0.0008545215241611004	0.0020378194749355316	0.0009274688200093806	0.0008249275269918144	0.0009437458356842399	0.0010726375039666891	0.0011146366596221924	0.0009813447250053287	0.002800073241814971	0.0006781605188734829
C1orf228	7.084993558237329e-05	8.088503818726167e-06	4.595160135067999e-06	2.5964902306441218e-05	6.194127490743995e-05	1.3423075415630592e-06	1.1538997569005005e-05	0.00035243568709120154	3.498999649309553e-05	0.0003524877247400582	1.0537952221056912e-05	4.559957596939057e-05	1.2135636097809765e-05	0.00045493291690945625	0.0007688861223869026	0.0006734815542586148	3.0569690352422185e-06	0.0004921371582895517	0.0009667499107308686	0.00043069463572464883	0.0018163472414016724	5.921503998251865e-07	2.116345422109589e-05	6.764785211998969e-05	2.6901307137450203e-05	1.618028909433633e-05	2.0010840671602637e-05	1.5823470675968565e-05	1.2764335224346723e-05	1.1579354577406775e-06
ARHGAP18	0.0013262623688206077	6.373944052029401e-05	0.0002100783895002678	1.983475340239238e-05	0.00012700377556029707	0.0005529025802388787	0.00010433529678266495	0.00024491199292242527	0.0002818034845404327	0.0002914580109063536	6.254085747059435e-05	2.5924882720573805e-05	0.00014836133050266653	0.0001080706060747616	0.00019444235658738762	4.799960515811108e-05	7.975959306349978e-05	0.00017955811927095056	0.00010767814819701016	5.6823442719178274e-05	0.0016472340794280171	3.431743607507087e-05	0.00034392302040942013	0.00014860433293506503	0.0001098265202017501	0.0001043941592797637	7.082551746862009e-05	2.591914017102681e-05	6.41008373349905e-05	0.00015262563829310238
PRPF38B	0.00022385649208445102	0.00016737788973841816	0.00031449893140234053	0.00018559230375103652	0.000395031034713611	0.0002504667791072279	0.00016064208466559649	0.0005529540940187871	0.0007519336650148034	0.0013805353082716465	0.00020810356363654137	0.0003440219152253121	0.0003389748453628272	0.0011862420942634344	0.0004630406911019236	0.000710610649548471	0.0001245902676600963	0.0006595844170078635	0.0005343835218809545	0.00041898313793353736	0.0002330340794287622	0.00018523506878409535	0.00032624544110149145	0.0006230114959180355	0.0003523330669850111	0.00020689632219728082	0.00015893581439740956	0.0009210086427628994	0.00022134037862997502	0.00021994685812387615
PIK3R6	0.0001873117871582508	5.8494697974253995e-09	1.8198763029886322e-07	7.822201041562948e-06	0.00016926748503465205	0.00013261917047202587	3.1085855312085187e-07	1.3878843674319796e-05	0.0001099098299164325	1.699932909104973e-05	1.50945936638891e-07	4.216607703710906e-05	1.0814625056809746e-05	7.72943258198211e-06	1.484529366280185e-05	1.5454568256245693e-06	3.0901098568847374e-08	1.9932520444854163e-05	2.742059450611123e-06	0.00019277444516774267	0.002436221344396472	1.0570111896868184e-07	1.1195067600056063e-05	3.605572055676021e-05	1.8717539205681533e-05	8.665278073749505e-06	1.261448119294073e-06	1.0263587682857178e-05	1.0423467756481841e-05	1.2253514114490827e-06
CTSF	7.78383036958985e-05	0.0005230560782365501	0.0004408203240018338	0.00012936361599713564	0.00013516301987692714	0.00024087897327262908	0.0001185078508569859	1.756998426571954e-05	5.858668373548426e-05	0.0002224637719336897	0.0013813360128551722	6.916482379892841e-05	0.00010174696944886819	4.973743125447072e-05	2.3298895030166022e-05	8.813984459266067e-05	0.0005301578785292804	5.56030536245089e-05	0.00010499838390387595	8.876202628016472e-06	0.00011899030505446717	0.0004402972408570349	0.00026384289958514273	8.36989056551829e-05	0.0002231510734418407	5.70002339372877e-05	2.565926843089983e-05	0.0005134828388690948	3.14440367219504e-05	7.492845907108858e-05
CD44	0.0005823156679980457	0.000205165590159595	0.00021186296362429857	0.0002901451080106199	0.0004229821788612753	1.7317761376034468e-06	0.0003864273603539914	0.0005545445019379258	0.0011037932708859444	0.001036312198266387	0.00021752396423835307	0.0005327195976860821	0.00022934730804990977	0.0013045462546870112	0.00019908807007595897	0.0007416440057568252	0.00017089219181798398	0.00048231668188236654	0.0011062573175877333	0.00042792517342604697	0.0015221944777294993	0.0003515438293106854	0.00020633077656384557	0.0003695087507367134	0.0003691496967803687	0.00018764803826343268	0.00011910131433978677	0.00019303245062474161	0.0012877362314611673	0.0001861199998529628
A4GALT	4.680932761402801e-06	1.709345269773621e-05	0.00034577841870486736	1.6463964129798114e-05	1.3041593774687499e-05	0.0007356512360274792	0.00046134955482557416	8.330237506015692e-06	9.84311895990686e-07	8.069191608228721e-07	0.00037294853245839477	3.774654396693222e-05	0.00031218130607157946	8.164367386598315e-07	3.813039802480489e-05	1.5988418908818858e-06	0.0003505663189571351	5.537458127946593e-05	4.7394910325238016e-06	2.545505776652135e-05	5.331959528120933e-06	0.0006494868430308998	3.7965972296660766e-05	4.025348607683554e-05	0.00018956074200104922	1.4490648936771322e-05	7.747960808046628e-06	5.047516606282443e-05	8.010752208065242e-05	1.968056494661141e-06
TCF19	1.4256183931138366e-05	6.514941196655855e-05	7.722820737399161e-05	4.695812822319567e-05	7.678012480027974e-06	6.014302925905213e-05	4.272160367690958e-05	6.521506293211132e-05	0.00016589395818300545	0.00021229770209174603	6.619405030505732e-05	0.0001080370057024993	4.303338937461376e-05	7.796134013915434e-05	9.346571459900588e-06	7.460873166564852e-05	7.967308920342475e-05	1.3179233064875007e-05	3.0196504667401314e-05	0.00012836026144213974	5.470743417390622e-05	9.740666428115219e-05	0.00010691875650081784	7.36101865186356e-05	3.488637230475433e-05	0.00013144098920747638	0.0017955355579033494	1.4184107385517564e-05	6.322281114989892e-05	0.00010454894800204784
SHROOM4	4.5598224573950574e-07	8.290960977319628e-06	0.00016402540495619178	1.15457660285756e-05	7.6004744187230244e-06	0.0014735121512785554	2.316741483809892e-05	7.48347375179037e-08	1.5288402721580496e-07	1.3405073673311563e-07	2.779925853246823e-05	1.534713555884082e-05	1.5563786291750148e-05	2.19093251985214e-07	1.5131938653212273e-06	1.8820762193172413e-07	7.919010386103764e-05	9.813883480092045e-06	5.186311682336964e-07	3.100276899203891e-06	4.121876884255471e-07	6.327706796582788e-05	2.5394707336090505e-05	1.9780260117840953e-05	4.038578845211305e-05	8.624543625046499e-06	9.724572009872645e-06	1.8949524019262753e-05	2.34175377045176e-06	7.438474085574853e-07
PDZK1IP1	1.9097142285318114e-06	0.001043150550685823	1.4600969961975352e-06	6.913181096024346e-06	4.1779608750402986e-07	2.3155546386988135e-06	2.295052809131448e-06	2.9966608963150065e-06	4.051199994137278e-06	3.289382584625855e-05	2.1107900920469547e-06	0.000987161067314446	3.927738816855708e-06	5.983040409773821e-06	6.464321131716133e-07	3.5413318073551636e-06	1.400235305482056e-05	1.299765153817134e-05	4.275097126082983e-06	3.3533657983753073e-07	2.7698192752723116e-06	2.893378223234322e-06	6.226372534001712e-06	1.4518538591801189e-05	2.377968303335365e-05	1.144293219113024e-05	1.9922221326851286e-05	1.6589945516898297e-05	7.987402455000847e-07	5.2328741730889305e-06
GATM	0.0007674159714952111	0.00010138841753359884	9.29027737583965e-06	7.825959983165376e-06	0.0008988089393824339	4.932088813802693e-06	2.4298319658555556e-06	1.0854241736524273e-06	9.323723134002648e-06	2.2245189029490575e-05	3.0507306291838177e-05	1.679952947597485e-05	1.247902400791645e-05	1.9072957002208568e-05	0.00013950999709777534	3.326352725707693e-06	7.231314611999551e-06	1.5582463674945757e-05	5.4244928833213635e-06	0.0001698358973953873	5.691710612154566e-06	0.00012409550254233181	2.2363125026458874e-05	2.3783657525200397e-05	2.1524550902540796e-05	7.002614438533783e-05	3.6664109757111873e-06	0.00029901668312959373	2.1282747184159234e-05	3.778461541514844e-05
CEP152	8.431096648564562e-05	9.030879482452292e-06	8.573522791266441e-05	2.0761399355251342e-05	7.061286305543035e-05	0.00010725432366598397	3.129523520328803e-06	0.00010139474034076557	0.00010114810720551759	0.00045703042997047305	3.286673381808214e-05	3.300208118162118e-05	3.7369893107097596e-05	0.00020122948626521975	0.0002172966778744012	5.516845340025611e-05	9.49755049077794e-05	1.1220367923669983e-05	3.851767542073503e-05	0.00013604832929559052	5.591668013948947e-06	3.742325134226121e-05	2.6804496883414686e-05	8.177205745596439e-05	3.480924715404399e-05	4.1149101889459416e-05	0.000542228517588228	1.0516234397073276e-05	1.890364546852652e-05	0.0001146767390309833
APOBEC3A	0.0007475792081095278	2.0049066851157704e-09	3.9043285937623295e-08	2.9536297461163485e-06	1.4242088752780546e-07	1.8467822826551128e-08	8.088932190730702e-08	1.9448785693043646e-08	1.7561045950742482e-08	3.1206077721890324e-08	5.3000619004706095e-08	3.7311833693820518e-06	3.0994779081083834e-06	2.8156003750723357e-08	2.158294876153377e-07	1.5865865066189144e-08	4.898092242910934e-08	2.370402853557607e-06	3.026531913974395e-08	3.437714468645936e-08	4.642418716116481e-08	4.633941941278863e-08	4.461315256776288e-06	7.370013008767273e-06	7.836770237190649e-06	2.9333418751775753e-06	5.291248612593336e-07	4.98311419505626e-06	5.872396400263824e-07	9.666563016708096e-08
MMP15	2.62087678493117e-06	9.016534022521228e-05	0.00010364090121584013	1.0034606930275913e-05	2.0228977518854663e-05	0.001377265201881528	2.187260633945698e-06	1.9436838272213208e-07	8.951216727837163e-07	2.1098163927035785e-07	4.338786254720617e-07	1.2296112799958792e-05	4.9055408453568816e-05	2.733282826739014e-07	5.829837027704343e-05	7.72649059399555e-07	4.830835314351134e-05	7.702068614889868e-06	4.326352609496098e-06	1.1775733810281963e-07	7.051343118291697e-07	4.005982191301882e-06	1.3494165614247322e-05	1.9637120203697123e-05	5.7450779422651976e-05	1.326221627095947e-05	1.0731018846854568e-05	1.4957683561078738e-05	1.3840848396284855e-06	4.612938028003555e-06
ETS2	0.000325774890370667	4.369461385067552e-05	4.9026100896298885e-05	2.898752791224979e-05	0.000385081279091537	0.0015036691911518574	0.0001126169299823232	4.994917253497988e-05	0.00010556233610259369	7.495487807318568e-05	2.5086139430641197e-05	8.060985419433564e-05	1.3455087355396245e-05	3.7175130273681134e-05	6.377028330462053e-05	5.3561616368824616e-05	2.18109034904046e-05	8.085670560831204e-05	7.257268589455634e-05	9.503361980023328e-06	7.615809590788558e-05	0.000217070133658126	1.9100738427368924e-05	7.289673521881923e-05	0.0003864170575980097	2.0621959265554324e-05	4.669532791012898e-05	0.00011814089521067217	3.4500502806622535e-05	5.8303394325776026e-06
CALD1	2.2440310658566887e-06	1.8753567928797565e-05	0.0018912324449047446	0.00015134032582864165	6.599245352845173e-06	0.00017875594494398683	0.00047908967826515436	3.0528733532264596e-06	2.695722741918871e-06	8.121895007207058e-06	0.0007286507170647383	7.875332812545821e-05	0.000870032119564712	2.909639533754671e-06	6.109164587542182e-06	4.959794296155451e-06	0.001335892709903419	0.00011640158481895924	6.365885383274872e-06	3.2263333196169697e-06	1.2527186754596187e-06	0.002307836664840579	7.918140181573108e-05	0.00012638837506528944	0.0005416275234892964	5.588292333413847e-05	2.45267256104853e-05	0.00019210687605664134	6.0723225033143535e-05	3.116439756922773e-06
SRPX2	1.7831138166002347e-06	5.8378659559821244e-06	0.0013752698432654142	2.5254455977119505e-05	9.729892553878017e-07	1.4018492947798222e-05	5.929046528763138e-05	1.8376670141151408e-07	2.8331572821116424e-07	1.4634185845352476e-06	0.00023476910428144038	1.8058039131574333e-05	9.168804535875097e-05	2.798639400225511e-07	1.014777126329136e-06	4.818660954697407e-07	0.0009053334943018854	1.1671781976474449e-05	4.467736403057643e-07	3.569344073639513e-07	3.4879167287726887e-07	2.763316388154635e-06	1.5550975149380974e-05	4.257256296114065e-05	0.00014019159425515682	8.850031917972956e-06	1.0919440001089242e-06	3.170793934259564e-05	4.259889465174638e-06	1.6334662404915434e-06
