Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30	Topic31	Topic32
LAMA5	2.694931572477799e-05	3.2937221021711593e-06	1.0837222362169996e-05	9.045784099726006e-05	2.8316592306509847e-06	0.0002092504146276042	2.4463572117383592e-05	0.000895529636181891	1.3349415894481353e-05	0.00016203797713387758	8.617633284302428e-06	1.9348635760252364e-06	9.588461580278818e-07	0.0008239487069658935	2.1736559574492276e-05	3.846466370305279e-06	1.4141546671453398e-06	9.016474905365612e-06	5.429633893072605e-05	0.0011448650620877743	9.591268508302164e-07	4.094103496754542e-05	0.0001273520610993728	4.349106802692404e-06	9.563506182530546e-07	1.5575520592392422e-05	0.000102338453871198	1.544886254123412e-05	3.789989204960875e-05	4.772236479766434e-06	1.812038135540206e-05	0.00015150872059166431
SASH1	5.306960133566463e-07	2.318467068107566e-06	5.581874938798137e-05	0.00036873616045340896	7.722986083535943e-06	1.3921453501097858e-05	2.8501759516075253e-05	0.000438478629803285	1.5541567336185835e-05	0.00032726817880757153	1.6287642665702151e-06	1.2679129213211127e-06	0.0002553074446041137	0.0003532061236910522	0.0005741692730225623	0.0002900662075262517	1.1399075106055534e-07	4.276477739040274e-06	5.028139185014879e-06	0.0010760128498077393	2.781030389087391e-06	5.1100509153911844e-05	0.0006153060821816325	1.5214419590847683e-06	5.550625701289391e-07	2.766357829386834e-05	4.7789224481675774e-05	9.521966603642795e-06	1.3871352166461293e-05	2.054216110991547e-06	1.1954771252931096e-06	1.264308821191662e-06
PCNA	0.0001007735772873275	0.00022117614571470767	0.00022402439208235592	0.0001947539421962574	0.00016748531197663397	0.00010514831956243142	0.0003105532086919993	8.943647844716907e-05	0.00025046587688848376	0.00040363214793615043	0.00023121816047932953	9.286692511523142e-05	0.00011445151176303625	0.00012094595149392262	0.0001666517200646922	0.00013744336320087314	0.00023676897399127483	4.9179136112798005e-05	0.00011372644803486764	0.00015829011681489646	0.0001703109301161021	0.000454258406534791	6.851589569123462e-05	0.00011702450865413994	0.0001913503947434947	0.0003591803542803973	0.00013603268598672003	0.0003043999313376844	0.0001247688487637788	0.001992077799513936	0.0001212922579725273	0.00010318810382159427
IFITM1	0.00023303735360968858	0.0006870211218483746	0.0005826007109135389	7.495509635191411e-06	0.0002793260500766337	0.00024907494662329555	0.0008780260686762631	0.0010393720585852861	0.0007186028524301946	0.0011941567063331604	0.0012858511181548238	0.0013983786338940263	0.00012518317089416087	1.803003942768555e-05	0.0005188515060581267	0.00035323030897416174	0.0015068630455061793	0.0001301608863286674	0.0004964539548382163	0.00046438013669103384	0.0008564569288864732	4.2668823880376294e-05	0.00024281117657665163	0.0026085791178047657	0.000999346491880715	0.0004962336388416588	0.0003915686102118343	0.00026457489002496004	0.0005003964761272073	0.00018476464902050793	2.848036092473194e-05	0.0005074404180049896
PPP1R12A	0.0003308917221147567	0.0005552201182581484	0.0002876747748814523	0.00022503761283587664	0.0009474455146118999	7.219270628411323e-05	0.00021944299805909395	0.0009977836161851883	0.0007302501471713185	0.0002759784983936697	0.0006516033317893744	0.0007494937744922936	0.00022751018695998937	0.0005505789304152131	0.00023904988483991474	0.0002742778160609305	0.0006449325592257082	0.0002678699092939496	0.00021152749832253903	0.0003893447283189744	0.0006039809668436646	9.075162961380556e-05	0.0005619660369120538	0.0007227501482702792	0.0003694728366099298	0.00027252352447248995	0.0004165949940215796	0.0003874693938996643	0.00031321673304773867	0.00013271898205857724	0.00035383569775149226	0.00011073531641159207
NLRP1	0.0002576803381089121	0.00023651085211895406	0.00028018595185130835	3.8866653540026164e-07	0.0020296487491577864	5.8404268202139065e-05	0.0004014642327092588	6.306284194579348e-05	9.84908765531145e-05	0.00010435792501084507	0.0005447716102935374	0.0005392673192545772	0.00010788853978738189	2.2448004983743886e-06	0.00015611395065207034	0.0001069406935130246	0.0003885641344822943	9.26834127312759e-06	0.00018247240222990513	0.00029035453917458653	0.0011122118448838592	3.407159510970814e-06	0.0003327235172037035	0.00027966173365712166	0.0005228336667641997	8.387067646253854e-05	0.00038404660881496966	5.916367445024662e-05	0.0001655085798120126	7.711986654612701e-06	0.00012263417011126876	0.00011922120029339567
HIST1H1B	3.401926369406283e-05	3.3148965030704858e-06	7.142307822505245e-06	2.7417186743150523e-07	7.385617209365591e-06	4.033837285533082e-06	4.214763976051472e-06	3.5092702432848455e-07	2.937262934210594e-06	3.296361228422029e-07	0.0002653665142133832	6.149068212835118e-06	5.226713255979121e-06	4.048891787533648e-05	9.432265812847618e-08	1.197858182422351e-06	1.5682720913900994e-05	6.977327871027228e-08	4.1758589759410825e-06	1.9165966591572214e-07	1.4218497199181002e-05	1.0655909932211216e-08	2.479182739989483e-06	4.602171611622907e-05	1.3409356142801698e-05	0.00010211359040113166	7.78931371314684e-06	2.4034923171711853e-06	7.466926490451442e-06	0.0017766293603926897	1.528215136659128e-07	2.7838177629746497e-05
GNLY	6.678132535853365e-07	1.9186214558430947e-05	3.341275441925973e-05	5.523566670717628e-08	1.4073372767597903e-05	1.887275902845431e-05	7.132916653063148e-05	3.3654163189567043e-07	3.5501998354448006e-05	1.4886228427712922e-06	6.298070366028696e-05	0.0042874449864029884	3.2705165153856797e-07	3.842458440317387e-08	4.0641569398758293e-07	1.0687880092064006e-07	0.0001460047351429239	8.87019098172459e-07	9.929612133419141e-06	6.218026555870892e-07	4.097403234482044e-06	5.7384340834687464e-08	1.9868301137648814e-07	0.00039751757867634296	9.862352271738928e-06	8.050845644902438e-05	3.904293407686055e-05	2.4378947273362428e-05	5.954496009508148e-05	2.5603890208003577e-06	2.080214017041726e-06	2.407756255706772e-06
HK3	3.386620051060163e-08	1.4132849912584788e-07	1.343914618701092e-06	4.884424420481537e-09	1.1209531436406905e-07	3.131235871478566e-06	2.877771521525574e-06	4.3287418094450913e-08	2.16964303945133e-06	1.0507703507300903e-07	1.7742206637194613e-07	7.20457080660708e-08	0.0012560650939121842	1.3891627403950224e-08	5.8520523538163616e-08	4.456516577988623e-08	4.101122996758022e-08	4.7625256627270574e-08	1.5341335029006586e-06	4.7958619688870385e-06	3.853996943803395e-08	1.1999044424726435e-08	8.983737984635809e-07	2.492577095836168e-07	2.7459478246782965e-08	2.740278887358727e-06	5.598438292508945e-06	1.999534561036853e-06	4.222198185743764e-06	5.535319360205904e-06	1.4886920496337552e-07	1.487778433784115e-07
SENP7	0.0001708205381873995	0.00017069950990844518	0.000282663299003616	0.00011119176633656025	0.0008844498661346734	0.00014141226711217314	0.00010212578490609303	0.00012819122639484704	0.00032261633896268904	5.37254054506775e-05	0.0005518250400200486	0.00027380959363654256	4.372168405097909e-05	0.00026430372963659465	0.00013083581870887429	7.999969966476783e-05	0.00036056202952750027	0.00011068759340560064	0.00010447126987855881	0.00020920582755934447	0.000904868240468204	2.8928850952070206e-05	0.0004880218184553087	0.00021883394219912589	0.00028641140670515597	0.0005566482432186604	0.00018226000247523189	0.0002958959375973791	0.0001220869307871908	1.801517282729037e-05	3.3159161830553785e-05	0.00013001075421925634
SSPN	0.00031432692776434124	1.368110360999708e-06	2.8334237867966294e-05	3.752207931029261e-06	1.0099250175699126e-05	0.0003116578154731542	0.00020528548338916153	0.00031445937929674983	0.00016258998948615044	8.449418237432837e-05	4.130978140892694e-06	4.965486368746497e-06	5.438399966806173e-05	8.641702879685909e-05	0.0016589853912591934	0.0011168625205755234	7.678959264012519e-07	5.830966983921826e-06	0.00018274268950335681	9.619451702747028e-06	4.719964181276737e-06	7.130329322535545e-05	0.00041583413258194923	1.6170256458281074e-06	2.6859406716539524e-06	6.859451968921348e-05	0.00011874112533405423	9.440522262593731e-06	0.00010243477299809456	1.7025109627866186e-05	2.900694562413264e-05	0.00025915144942700863
TCEA3	1.2874558024122962e-06	1.3182042266635108e-06	3.936232133128215e-06	0.001333709922619164	9.950381354428828e-06	4.444089063326828e-05	3.637947520473972e-05	9.529455564916134e-05	4.519513822742738e-05	0.00012557678564917296	6.9155248638708144e-06	1.5017748467016645e-07	4.690043624577811e-06	0.0009919358417391777	0.0002523962175473571	0.00016966632392723113	1.4329416444525123e-06	3.557856302904838e-07	3.4590527775435476e-06	1.3494692211679649e-05	5.9382058680057526e-05	0.0021685531828552485	6.235955515876412e-05	1.1943651543333544e-06	0.00011893046030309051	2.8101032512495294e-05	1.6117079212563112e-05	0.00024411737103946507	1.3242467503005173e-05	6.902350287418813e-05	1.54911231220467e-05	2.399268169028801e-06
MSR1	1.2242782077009906e-07	1.465266592504122e-07	2.819785777319339e-06	9.968675662719306e-09	1.4809465653797815e-07	8.764938684180379e-06	6.216664132807637e-06	8.041215693310733e-08	2.5728111268108478e-06	1.5023283594928216e-07	8.000333195923304e-07	1.9126638051147893e-07	0.001398612279444933	3.496367995126093e-08	1.0428674812601457e-07	5.211222742218524e-07	3.801440016104607e-07	8.926939187858807e-08	3.257165644754423e-06	1.7560838614372187e-06	2.0188922178476787e-07	8.073699042654425e-09	3.0603127925132867e-06	7.71924987930106e-07	1.0829120355992927e-07	6.2372241700359154e-06	8.479984899167903e-06	3.5868606573785655e-06	7.5710709097620565e-06	7.006923965491296e-07	2.863796169094712e-07	1.06798268006969e-06
MXRA7	1.5185522897809278e-05	1.1282811101409607e-05	0.0002034047938650474	0.00010126490815309808	0.0001555811322759837	2.6965153665514663e-05	2.955358831968624e-05	0.0002997141273226589	0.00012832794163841754	0.00017151905922219157	4.8727571993367746e-05	0.00029792074928991497	1.355315816908842e-05	0.0003851833753287792	0.0004963800311088562	0.001506215427070856	6.98263174854219e-05	4.543974864645861e-05	3.124019713141024e-05	0.00038968826993368566	3.0801551474723965e-05	9.65055514825508e-05	0.0008013210026547313	8.013103069970384e-05	2.4370134269702248e-05	6.150292028905824e-05	0.00010575538908597082	9.554727512295358e-06	1.971776146092452e-05	1.4160737009660807e-05	4.415780495037325e-05	9.01521161722485e-06
P2RY10	0.0004778684815391898	0.0007162030669860542	0.00019457047164905816	1.9614319626271026e-06	0.00032279896549880505	8.416477794526145e-05	6.0558995755854994e-05	2.9860871109121945e-07	2.847011637641117e-05	1.1122112937300699e-06	0.0005253785056993365	9.274508192902431e-05	7.692591452723718e-07	1.403842929903476e-06	9.763577963894932e-07	2.2915212127827544e-07	0.000485956494230777	1.9020977561012842e-05	9.270361624658108e-05	1.3084230943150033e-07	0.00046826203470118344	6.652881978652658e-08	3.949527354052407e-07	0.0001793112460291013	0.0003498772857710719	0.00011099559924332425	0.00013597164070233703	9.367109669256024e-06	9.138470340985805e-05	1.619409340491984e-05	3.855391696561128e-05	0.00013583431427832693
KCNQ1OT1	3.1200637749861926e-05	3.552608541212976e-05	0.00013634757488034666	2.2057543901610188e-05	8.544726733816788e-05	7.725471368758008e-05	2.876744110835716e-05	1.269146832783008e-05	3.6296121834311634e-05	2.701528683246579e-05	2.7306385163683444e-05	3.3537322451593354e-05	2.260502878925763e-05	0.0009528247755952179	9.372358908876777e-05	0.00030542054446414113	1.6251808119704947e-05	0.00016118357598315924	5.730298289563507e-05	0.00013196244253776968	8.328356489073485e-05	4.517947309068404e-05	0.002240729983896017	1.6301797586493194e-05	2.962887992907781e-05	6.167503306642175e-05	6.954061245778576e-05	8.835750122671016e-06	5.6515658798161894e-05	1.0637512787070591e-05	1.935779619088862e-05	0.00012693293683696538
METRNL	1.146599151979899e-05	7.014861330389977e-05	0.0001246183819603175	4.3604472011793405e-05	0.0001247394975507632	1.6518242773599923e-05	5.058481474407017e-05	1.3136364941601641e-05	0.0001295162073802203	0.00011474468192318454	2.0912762920488603e-05	0.0004813691193703562	0.000655260868370533	0.00010940808715531603	2.504309122741688e-05	0.0006550041725859046	3.0124712793622166e-05	9.2964997747913e-05	1.7921629478223622e-05	0.0001237188116647303	3.489776418064139e-06	1.9935197997256182e-05	0.0005309479311108589	0.00019060075283050537	6.944959295651643e-06	3.5308796213939786e-05	3.5718065191758797e-05	3.5208013287046924e-05	9.499771113041788e-05	3.230149741284549e-05	0.0001125902053900063	8.06132175057428e-06
CD81	0.00032430479768663645	4.281075962353498e-05	0.00015659436758141965	0.00020732083066832274	0.0007259483681991696	0.00017398536147084087	0.00022378623543772846	0.0004891018616035581	0.0002587440249044448	0.00015498785069212317	0.00011771595745813102	0.0002461324038449675	0.0009129198151640594	0.0003659735375549644	0.0009972709231078625	0.0007112688035704195	0.0003965400392189622	0.00010413996642455459	5.681891707354225e-05	0.0012606453383341432	0.00013268929615151137	8.800532668828964e-05	0.0010589256417006254	0.0001560944365337491	7.579707744298503e-05	0.0001976025232579559	0.00013477576430886984	0.00030395801877602935	8.862566755851731e-05	8.766925748204812e-05	1.2852416148234624e-05	7.801401079632342e-05
CKAP5	0.00010080966603709385	0.00020217425480950624	5.8869176427833736e-05	0.00037112596328370273	0.0009128616075031459	0.0001495455508120358	0.00011622388410614803	0.00014840210496913642	8.240566967288032e-05	0.0001303448370890692	0.00040515000000596046	0.00019578383944462985	0.00015629582048859447	0.00077476492151618	0.00025146090774796903	0.0002516981621738523	0.00017450141604058444	0.0003494421544019133	6.154673610581085e-05	0.00013736238179262727	0.00020323609351180494	0.00018076928972732276	0.000262964895227924	0.0002774226595647633	0.00015251019794959575	0.0005239480524323881	6.00178464083001e-05	0.00037629748112522066	5.896533912164159e-05	0.0013864099746569991	7.66304146964103e-05	8.265500946436077e-05
OMD	2.0615310347693594e-07	1.1135338127132854e-06	2.479172508174088e-05	1.3495881830749568e-05	1.3671727174369153e-05	2.3541282644146122e-05	2.480285183992237e-05	6.314808160823304e-07	1.4714813005411997e-05	8.063118457357632e-07	4.6392378862947226e-06	5.084480108052958e-07	7.019588679213484e-07	7.391619419649942e-06	0.000493396888487041	0.0010014085564762354	7.148670988499362e-07	7.261475047926069e-07	5.988999873807188e-06	1.045379235620203e-06	6.075544206396444e-06	7.591085022795596e-07	0.0001812760892789811	1.9938293007726315e-06	7.659640459678485e-07	2.1419366021291353e-05	2.8023176128044724e-05	8.388239621126559e-06	1.989891825360246e-05	1.0183910035266308e-06	9.83855329650396e-07	7.467754699064244e-07
CRABP2	1.6446953168269829e-06	8.295680345327128e-06	1.1386511687305756e-05	0.00044878586777485907	2.1938867575954646e-05	4.866870222031139e-05	5.047659942647442e-05	6.492117336165393e-06	3.8134319765958935e-05	1.5573643395327963e-05	9.875176147033926e-06	2.7212729492021026e-06	1.4717556950927246e-05	0.00015879490820225328	0.0009048620704561472	0.00027783194673247635	7.2834168349800166e-06	5.74619605231419e-07	1.2102129403501749e-05	1.2633423693841905e-06	6.944622782611987e-06	0.0007957811467349529	4.862611604039557e-05	6.8030390139028896e-06	5.67212691748864e-06	4.5336018956732005e-05	2.7119303922518156e-05	2.8599381039384753e-05	3.9645070501137525e-05	8.488856110488996e-05	1.4491040474240435e-06	1.2499934200604912e-05
COL1A1	4.674525087011716e-07	9.270810892303416e-07	2.3430689907399938e-05	7.601249194522097e-07	4.742973942484241e-06	3.5547793231671676e-05	7.951838779263198e-05	2.4794666387606412e-05	9.442071313969791e-05	1.052682705449115e-06	3.284907734268927e-06	1.1099940593339852e-06	7.719902441749582e-07	2.8821359592257068e-06	2.025968387897592e-05	0.002416417468339205	6.965146894799545e-07	1.282036237171269e-06	1.2562495612655766e-05	1.2055485285600298e-06	9.544594377075555e-07	2.5802225422921765e-07	0.0012038423446938396	1.108374931391154e-06	7.821230383342481e-07	2.8222522814758122e-05	4.718685522675514e-05	5.6661323469597846e-05	2.208855948993005e-05	1.2896776979687274e-06	3.0309449812193634e-06	1.961882617251831e-06
EVPL	5.5775650764644524e-08	6.282601106022412e-08	1.6666666624587378e-06	0.000675053452141583	2.3591019271407276e-07	4.057979822391644e-06	4.7863977670203894e-06	1.9501990777825995e-07	3.504973847157089e-06	2.1733744404173194e-07	4.024242628020147e-07	7.626304920904659e-08	6.14288228462101e-06	0.0010639950633049011	3.0793131600148627e-07	2.892295924539212e-06	2.407575436791376e-07	0.0010221449192613363	2.6253230771544622e-06	8.012075625174475e-08	1.0585822707298576e-07	0.00016151061572600156	8.462711775791831e-07	1.33414019387601e-07	2.11400674743345e-07	4.768148755829316e-06	9.986451914301142e-06	4.578190328174969e-06	7.043742243695306e-06	4.705571700469591e-05	2.429794960789877e-07	1.461268510638547e-07
IGHV4-31	7.732235644652974e-06	6.163257239677478e-06	1.2269564422240364e-06	6.060300261623297e-09	1.3274782872940705e-07	3.616530193539802e-06	2.6377997528470587e-06	7.47095683095722e-08	2.0292918634368107e-06	9.113433918628289e-08	2.6834686650545336e-07	5.5268284171461346e-08	7.257533951587902e-08	1.2590014364377566e-08	5.453397022847639e-08	2.719586689181597e-07	2.1992882182075846e-08	8.731919365345675e-08	1.602112092768948e-06	4.11438101366457e-08	1.7747527181199985e-06	1.5705666100984672e-08	7.251285438769628e-08	5.215362008925695e-08	1.0586227894293643e-08	4.604126843332779e-06	5.16337922817911e-06	1.9198566860723076e-06	5.331980901246425e-06	4.119432972515824e-08	1.2091783219148056e-07	0.0002676876028999686
WWTR1	5.926004178036237e-06	5.73662000533659e-05	3.2287185604218394e-05	2.5644128527346766e-06	4.059579805471003e-05	7.116491178749129e-05	0.00011301846825517714	0.0001968207216123119	9.22401377465576e-05	0.0006066177156753838	1.6363987015211023e-05	4.149996129854117e-06	5.2778941608266905e-06	0.0001519988290965557	0.000805284536909312	0.0008811819134280086	1.3392435903369915e-05	2.6969730697601335e-06	2.469359606038779e-05	0.0010457556927576661	6.047229362593498e-06	0.00018486176850274205	0.0007256922544911504	6.269803270697594e-05	9.570486326992977e-06	0.0001556727074785158	6.220214709173888e-05	4.780259769177064e-05	3.995475344709121e-05	2.9925733542768285e-05	8.070291187323164e-06	1.2325161151238717e-05
BRI3	6.455164839280769e-05	0.00014816859038546681	0.00014004331023897976	4.5737033360637724e-05	0.00016107584815472364	0.00021782860858365893	5.339999552234076e-05	0.00013582594692707062	4.589080344885588e-05	0.0002502132556401193	0.0001294461399083957	8.789035200607032e-05	0.0010463977232575417	0.00019734949455596507	0.00018475926481187344	0.0008732643909752369	0.00012156561570009217	8.464432175969705e-05	5.401475937105715e-05	0.0003730880853254348	0.00016190693713724613	0.0003433891979511827	0.00022548166452907026	0.00013887813838664442	0.00011805653048213571	4.896447353530675e-05	0.00011941780394408852	5.139264976605773e-05	5.132239675731398e-05	8.30633143777959e-05	0.00022517231991514564	0.00011453986371634528
TRABD	0.0006270622834563255	0.0005077910609543324	0.0007487809052690864	6.59985889797099e-05	0.0017493553459644318	0.0005868059815838933	0.00036909314803779125	8.814795728540048e-05	0.0008926726295612752	0.00011242700566072017	0.0007126440177671611	0.0011435566702857614	0.000266669929260388	0.00025697736418806016	7.679206464672461e-05	0.00012397239333949983	0.0007147173164412379	0.00013785192277282476	0.00040935902507044375	8.396399061894044e-05	0.0011594505049288273	0.00019906680972781032	0.00021246433607302606	0.0005953062209300697	0.0007632573833689094	0.00046154187293723226	0.00028056796872988343	0.00022382853785529733	0.0003926254576072097	0.00022545081446878612	0.0006120363250374794	0.0007657228270545602
CNN1	2.8474093483055185e-07	1.409376721994704e-07	3.143397407256998e-06	2.5402300707355607e-08	4.5143789861867845e-07	1.872093889687676e-05	4.356564750196412e-05	0.0014298727037385106	1.0060187378257979e-05	3.534584539011121e-05	6.289904490586196e-07	1.9812560481113906e-07	1.2362728796233569e-07	2.1457570255734026e-05	2.5343773813801818e-05	0.0002621992025524378	1.761070507200202e-07	2.019464631075607e-07	6.23512823949568e-06	2.5945578840946837e-07	8.412110332756129e-07	5.283355903884512e-07	1.84434829861857e-05	1.0061262400995474e-06	3.2827415452629793e-07	9.92265540844528e-06	2.5437402655370533e-05	2.0855623006355017e-05	1.6132578821270727e-05	3.248510438425001e-07	7.465034173037566e-07	5.183856046642177e-07
SIGLEC10	0.0008854633197188377	1.232212127888488e-07	8.059431820583995e-06	6.088859549890913e-07	3.740430258858396e-07	2.4103366740746424e-05	6.539155492646387e-06	9.371603226782099e-08	4.1707439777383115e-06	4.8677093218429945e-06	1.7106945051637013e-06	2.944013033356896e-07	0.0007234231452457607	2.8725894551939746e-08	1.8283290614817815e-07	3.9723857980789035e-08	5.148723971615254e-07	0.0005988816847093403	3.1207875963445986e-06	4.070994634730596e-07	1.8122979383861093e-07	8.851080224303587e-08	2.2000463673066406e-07	9.497255177848274e-07	7.753595809845137e-08	7.134941824915586e-06	1.0147511602554005e-05	4.260721198079409e-06	9.01435487321578e-06	1.159075850409863e-06	9.574434443493374e-06	3.160877497521142e-07
CTGF	4.900237399851903e-06	1.3481018186212168e-06	2.6021289158961736e-05	4.5044604490840356e-08	4.0692730181035586e-06	2.824983857863117e-05	7.507936243200675e-05	0.00029275260749273	3.640890645328909e-05	0.00034521002089604735	4.187010745226871e-06	4.613635155692464e-06	7.466101692443772e-07	1.2548925042210612e-05	0.0005096817621961236	0.0011255310382694006	8.720232926862082e-07	5.424926143859921e-07	1.21595594464452e-05	9.735370258567855e-05	3.1989966373657808e-06	3.170982381561771e-05	0.000574875739403069	1.511182290414581e-06	1.1174565770488698e-06	3.0348041036631912e-05	3.5674747778102756e-05	9.885610779747367e-06	1.652313039812725e-05	5.012152541894466e-07	1.4581892173737288e-06	4.157042440056102e-06
IGHV3-21	5.9812118706759065e-06	5.042822408540815e-07	1.4618709656133433e-06	6.0715508176656385e-09	9.763649444494149e-08	6.284305072767893e-06	2.5677261419332353e-06	4.113476492761947e-08	2.0588918232533615e-06	1.0304633235591609e-07	7.138953037610918e-07	5.63456445945576e-08	6.07029164712003e-07	2.3873004906249662e-08	5.5353439165628515e-08	1.3746999627528567e-07	5.646229510603007e-07	4.904505601643905e-08	0.00257753930054605	1.8957842939926195e-07	1.0195293498327374e-06	8.555304020774201e-08	6.21158335434302e-07	3.1334711820818484e-06	1.767099711003084e-08	2.495057287887903e-06	8.970939961727709e-05	2.126922709067003e-06	4.081670795130776e-06	2.8921254724423306e-08	2.647176415848662e-07	0.0008414738695137203
ASGR1	8.388261107938888e-08	2.7843401539939805e-07	2.3104523734218674e-06	5.288532634040166e-07	1.78722814325738e-07	4.3119898691657e-06	4.0167392398871016e-06	3.363875293871388e-07	2.6910752239928115e-06	0.00018974242266267538	7.276678388734581e-07	1.9112671623133792e-07	0.0010117265628650784	1.0766076229629107e-05	8.73170506565657e-07	1.4484213352261577e-05	2.4700366907381976e-07	1.8632216836067528e-07	1.9056651581195183e-06	0.00022560928482562304	2.6076000381181075e-07	1.5137135051190853e-05	2.135968861693982e-05	2.976712949021021e-06	1.707054053667889e-07	4.1858038457576185e-06	7.692572580708656e-06	2.705068254726939e-06	5.837383923790185e-06	5.8285572777094785e-06	1.0254686912958277e-06	1.7697493603918701e-07
IGHA2	1.1801883374573663e-05	5.3413782552524935e-06	2.0936746295774356e-05	2.2538775112934673e-07	1.0978118325510877e-07	0.05495819076895714	3.516825017868541e-06	4.4477818050836504e-07	3.116005245829001e-05	3.645622541625926e-07	6.6831162257585675e-06	2.838507668911916e-07	2.203738880268702e-08	2.3140609073379892e-07	2.3475299713027198e-06	1.2247919585206546e-06	4.0989799998669696e-08	2.0330209338226268e-07	4.557241118163802e-05	3.8094452747827745e-07	3.991953690274386e-06	2.7953063863606076e-07	3.0800606509728823e-07	7.031722759620607e-08	8.271056799458165e-07	3.021654492840753e-06	1.8170627299696207e-05	2.0057952497154474e-05	3.79475204681512e-05	3.722050934129584e-08	1.1265783541603014e-05	0.00013926939573138952
SERP2	3.3731987514329376e-07	0.0002265201765112579	2.4155282517313026e-05	0.0002937217359431088	2.363431303820107e-05	1.0193639354838524e-05	9.593696449883282e-05	0.0001745840854709968	3.5455752367852256e-05	1.1793787962233182e-05	0.00024083000607788563	0.0007664636941626668	7.142059388343114e-08	3.368956095073372e-05	0.0005300847697071731	8.454481576336548e-05	4.3178213672945276e-05	0.001016114023514092	3.593517021727166e-06	3.8419613701989874e-05	7.067952083161799e-06	2.41025845753029e-05	8.244228956755251e-05	0.0005724059883505106	5.006494120607385e-06	2.487221354385838e-05	2.187719837820623e-05	5.659347152686678e-06	1.4254275811254047e-05	3.566283703548834e-05	1.7396204157194006e-06	4.4644482954936393e-07
HSPB1	7.19595409464091e-05	0.0003655137843452394	0.00010483890218893066	0.0007698308327235281	0.00010006178490584716	0.00017250420933123678	0.00024812688934616745	0.0006331413751468062	0.00030579513986594975	0.001096774940378964	0.00015418323164340109	0.00010292079241480678	0.00045453026541508734	0.0004105229745618999	0.000381788588128984	0.0005187771166674793	0.00012559801689349115	0.00013841321924701333	4.2989464418496937e-05	0.00045429423335008323	0.00010571766324574128	0.0008831237209960818	0.00018298832583241165	0.00023234997934196144	0.00018427957547828555	0.0001934039028128609	0.000118690833915025	9.211607539327815e-05	0.0001758793368935585	0.00044424005318433046	9.18025616556406e-05	7.730073411948979e-05
HSPA1A	1.9815584892057814e-05	0.00011977000394836068	1.3560085790231824e-05	0.0007356130518019199	7.095160253811628e-05	4.172204353380948e-05	2.854729609680362e-05	0.0001601747062522918	2.988508094858844e-05	0.00017707669758237898	5.813336247229017e-05	3.223161183996126e-05	0.00019638110825326294	0.00037756789242848754	0.0002425195707473904	8.136150427162647e-05	7.729002390988171e-05	3.500165621517226e-05	1.98778543563094e-05	6.751863838871941e-05	7.438087777700275e-05	0.00021975291019771248	3.885781916324049e-05	8.393825555685908e-05	2.5183504476444796e-05	0.00018055210239253938	1.622754098207224e-05	5.114035047881771e-06	2.3259059162228368e-05	9.418495028512552e-05	1.0838892194442451e-05	1.3353321264730766e-05
OSTF1	0.0005402636015787721	0.0006417948170565069	0.0006300465320236981	0.0001960056833922863	0.0004522406088653952	0.00015557427832391113	0.0003947165096178651	0.00026282589533366263	0.0005231102695688605	0.0005299271433614194	0.0007650855113752186	0.0015799864195287228	0.0006219858769327402	0.00011015764903277159	0.00016233909991569817	0.00012461627193260938	0.0007337862043641508	0.0007594384951516986	0.00030204406357370317	0.0002791628648992628	0.0005401110975071788	0.00023994130606297404	0.00011091009946539998	0.0006756315124221146	0.0006167374667711556	0.0007747213821858168	0.0003309990861453116	0.0003803110448643565	0.0003523329505696893	0.0003250863519497216	0.0008757970063015819	0.00025423787883482873
RHOG	0.0005016092909500003	0.0014609378995373845	0.0003558565804269165	0.00017124366422649473	0.00028381746960803866	0.00011987977632088587	0.0009144308278337121	0.00022227141016628593	0.00032910710433498025	0.0002926735032815486	0.0008542659343220294	0.0005622309981845319	0.0012495298869907856	4.924940731143579e-05	0.0001626003795536235	0.00018298460054211318	0.0008498657261952758	0.0009093259577639401	0.0001505695836385712	0.00017288715753238648	0.0006597537430934608	9.928613144438714e-05	0.0001219806435983628	0.0006025321781635284	0.0008585139876231551	0.00019971199799329042	0.00018666437244974077	0.0001850614498835057	0.0005415344494394958	0.0001795795396901667	0.0007118484936654568	0.00011604691826505587
NDUFV2	0.00045492107165046036	0.0013954027090221643	0.0004335374978836626	0.0013810627860948443	0.00033644450013525784	0.0003570836561266333	0.0004930032300762832	0.0005115823587402701	0.0002148753555957228	0.000611517985817045	0.000794347666669637	0.00033430414623580873	0.00045201778993941844	0.00038615474477410316	0.0003651855804491788	0.0002528258482925594	0.0005843726103194058	0.0003559475007932633	0.000778288405854255	0.00019055853772442788	0.0003938729059882462	0.0013628476299345493	0.00014972531062085181	0.0007382725016213953	0.0006616695318371058	0.00046949522220529616	0.00037371329381130636	0.00019778881687670946	0.0007658727117814124	0.0006302809342741966	0.0009252339950762689	0.0010726058389991522
