Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18
NUF2	5.989948590467975e-07	6.538692105095834e-05	2.779510452910472e-07	4.829400950256968e-07	1.5800106893948396e-06	1.4722065770911286e-06	1.4290898207036662e-06	1.7380343706463464e-05	0.00022862492187414318	3.8821249290776905e-06	3.476942947600037e-05	0.00237306603230536	9.954790129995672e-07	1.6382087778765708e-05	3.410998033359647e-06	1.0823020602401812e-05	4.308684310672106e-06	6.21259630406712e-08
STRBP	1.3071294233668596e-05	0.0007697140681557357	2.1295127226039767e-05	7.390636892523617e-05	8.205525955418125e-05	7.27880687918514e-05	3.613573426264338e-05	0.00014300373732112348	0.0005316516617313027	0.00010169364395551383	0.00016419024905189872	0.0001240123965544626	4.546265336102806e-05	0.0001544778497191146	0.00011008771252818406	0.00014241738244891167	0.0002625834895297885	2.7783387849922292e-05
CD40	0.0004017078026663512	0.001734160352498293	0.00036249685217626393	0.0006965085631236434	3.197381374775432e-05	7.914578600320965e-05	0.000509166216943413	8.511082342010923e-06	1.0795837397381547e-06	0.00010150553134735674	4.728047133539803e-05	1.3902398677601013e-05	0.00012859150592703372	3.6005760648549767e-06	0.00020834262249991298	1.0979290891555138e-05	0.000283331231912598	0.0001158991944976151
HMGB1	0.000701624492648989	0.000890822266228497	0.0009689448634162545	0.0007813971606083214	0.0005767162074334919	0.0005433601909317076	0.00043274532072246075	0.0009920976590365171	0.0007279425044544041	0.000713102170266211	0.0010677630780264735	0.002662253100425005	0.0012303253170102835	0.0008660905295982957	0.0006590085104107857	0.0011001594830304384	0.0005716576706618071	0.0005022033001296222
JAG2	1.2530801996035734e-06	2.0932354800606845e-06	3.875292804877972e-06	0.001387308700941503	3.899129751516739e-06	0.0003078051086049527	3.1401257274410455e-06	7.5305815698811784e-06	4.905143578071147e-05	9.508181392448023e-05	5.060463445261121e-05	2.442523509671446e-05	1.9740305106097367e-06	2.7514943212736398e-05	7.527410616603447e-06	4.034296944155358e-05	4.837039341509808e-06	4.130532943236176e-06
TRIM47	0.00029271768289618194	3.512899638735689e-05	0.0005958147230558097	0.0007140969391912222	0.00015770041500218213	0.00021853034559171647	0.0001251469657290727	0.00010648676106939092	3.971521073253825e-05	0.00014906655997037888	8.159245771821588e-05	0.0002447630395181477	8.779760537436232e-05	0.00020343266078270972	5.9759382565971464e-05	6.0410911828512326e-05	0.00010852279956452549	0.00011965657176915556
HIST1H3B	5.719844580198696e-07	6.270049084378115e-07	1.5877635917149746e-07	5.165995276001922e-07	1.6542981029488146e-07	3.8986095773907437e-07	1.019507109845108e-07	1.3667548728335532e-06	1.189967065329256e-06	2.1102150640217587e-06	6.819675036240369e-06	0.0015362262492999434	5.003867045161314e-07	1.4626305500087255e-08	3.1840088468015892e-06	3.1377096547657857e-06	4.177311893727165e-06	2.2957515000143758e-07
LDLRAD3	0.00024035760725382715	1.0322364687453955e-06	0.00022079893096815795	0.00012103420158382505	8.225115743698552e-05	5.9803310250572395e-06	5.679557580151595e-05	2.3339445931469527e-07	0.0015337346121668816	7.0468067860929295e-06	6.231387601474125e-07	7.101533265085891e-05	9.986561053665355e-06	0.00069608842022717	3.1728416161058703e-06	5.088450052426197e-06	7.413779599119152e-07	3.2903779356274754e-05
LRRC17	0.00027787446742877364	2.966370175272459e-06	0.0005122262518852949	6.17562182014808e-05	1.174704812001437e-05	0.00017644951003603637	6.728088237650809e-07	9.061569130608405e-07	9.057715033122804e-06	1.5215762687148526e-05	8.05758986643923e-07	7.305186500161653e-07	0.0002763607772067189	2.5643447543188813e-07	1.0152017239306588e-05	3.628577474046324e-07	1.6763748362791375e-06	0.0008461643010377884
IGKV2-30	6.044003697525113e-08	8.331550816365052e-06	9.651331112081607e-08	3.6851915297120286e-07	6.872784297229373e-08	2.917695667292719e-07	9.519390431478314e-08	1.2662320969525354e-08	1.028641491984672e-07	1.348647742815956e-06	9.863236982710077e-07	4.445765000582469e-07	3.2943648875516374e-07	6.357171233872805e-09	0.00682875094935298	6.297341315075755e-08	0.0004369806847535074	2.3752210864813605e-08
TTYH3	3.944369018427096e-05	3.069026570301503e-05	5.334791057975963e-05	0.0005022879340685904	8.959118713391945e-05	5.18467350048013e-05	0.0009378239046782255	1.6418483937741257e-05	0.00014632778766099364	0.00014420280058402568	0.00010266332537867129	6.128612585598603e-05	0.0002762804215308279	2.9456623451551422e-05	4.233654181007296e-05	0.00016601677634753287	8.495037945976947e-06	0.0003838379343505949
STAT1	0.00019510413403622806	0.00040328121394850314	0.00014299678150564432	9.244608372682706e-05	0.0010222179116681218	0.0003005081380251795	0.00048521955613978207	0.0004502038354985416	0.00010653602657839656	9.925442282110453e-05	0.0003036493144463748	0.000370254012523219	0.0004180593532510102	8.083428838290274e-05	0.00025212662876583636	0.0012478454736992717	0.0005058996030129492	0.0003229492867831141
AFAP1L1	1.7873049728223123e-05	3.0362335223799164e-07	6.477673196059186e-06	0.0015114316483959556	3.1757892315908975e-07	1.5613128425684408e-06	1.5157123698372743e-06	6.480151171217585e-08	4.302956142510084e-07	4.097428609384224e-05	1.3909708229675743e-07	2.8106856007070746e-06	0.001011283602565527	1.9010615233128192e-06	4.27004260927788e-06	2.029829602179234e-07	6.682533921775757e-07	4.314044872444356e-06
RRAD	0.000859070394653827	1.557769678584009e-06	1.2052620377289713e-06	3.8289491044452006e-07	4.891430762654636e-07	4.372955118014943e-06	9.057201168616302e-06	1.4912424717294925e-07	2.2726119652816124e-07	3.913444288627943e-06	3.427357739838044e-07	6.319839371826674e-07	8.386802619497757e-06	1.06436957025835e-07	7.763881512801163e-06	8.856397357703827e-07	4.5650922402273864e-05	9.07824323803652e-06
EPHA2	0.000498417648486793	1.9564872673072387e-06	3.800460399361327e-05	0.0006182483630254865	3.93694591593885e-07	2.861906250473112e-05	2.6231331503367983e-05	7.249317235391572e-08	3.0712348234374076e-05	6.054010373190977e-05	3.02935092122425e-07	2.7311295980325667e-06	1.0745988220151048e-05	1.2512879948189948e-05	2.9718864880123874e-06	9.585810545331697e-08	0.0002522789582144469	0.00020126253366470337
NKG7	5.646866156894248e-07	2.051061710517388e-05	1.2209120541228913e-06	5.639981282001827e-07	1.9452038031886332e-05	1.2993025848118123e-05	3.101140237049549e-06	0.00011442387767601758	4.3894083034956566e-08	8.53269302751869e-05	0.0034740883857011795	8.450482710031793e-06	3.6415801787370583e-06	1.046466309162497e-07	2.9089433155604638e-05	0.0004876096500083804	3.632088692029356e-06	3.0712371312802134e-07
LEPR	3.3108539355453104e-05	3.092476981692016e-05	0.0009860900463536382	0.00024844621657393873	2.7595167921390384e-05	0.0003641794319264591	1.8797960365191102e-05	2.024768946284894e-05	2.7916752515011467e-05	0.0002856979554053396	1.7153732187580317e-05	2.1528638171730563e-05	1.1852926036226563e-05	6.235580713109812e-06	1.0061782631964888e-05	6.763688816135982e-06	4.219423772156006e-06	9.720596426632255e-05
GK	1.2004197742498945e-05	9.551661787554622e-05	3.989959441241808e-05	7.0575210884271655e-06	0.00012724223779514432	0.0005097634857520461	0.0008155920659191906	9.819008846534416e-05	6.498004222521558e-05	8.158622949849814e-05	5.646027784678154e-05	7.556202763225883e-05	1.0109157301485538e-05	3.0469684134004638e-05	1.4783176993660163e-05	0.0006879367865622044	3.082458351855166e-05	2.209912781836465e-05
ARHGAP11A	5.973009820081643e-07	1.4350614947034046e-05	1.137698291131528e-06	3.5190325888834195e-06	3.805873348028399e-05	4.4747383071808144e-05	9.938104085449595e-06	3.102208211203106e-05	3.212981391698122e-05	8.810891813482158e-06	0.00017736015433911234	0.0018810543697327375	4.340442319517024e-05	4.10510119763785e-06	5.929654435021803e-06	0.00013248318282421678	3.485173874651082e-05	7.814576747477986e-06
RPS6KA1	2.3005070488579804e-06	0.0004574532504193485	9.719548870634753e-06	9.850497008301318e-06	0.00010024418588727713	0.0004743709578178823	0.00037400712608359754	0.00040657827048562467	0.00010217141243629158	0.00020835964824073017	0.0008103533182293177	0.00010238191316602752	2.8699554604827426e-05	3.8844242226332426e-05	9.091645915759727e-05	0.0006325362483039498	9.43224222282879e-05	2.3992131445993437e-06
MXD3	1.3529944226320367e-05	5.6530068832216784e-05	5.426354618975893e-06	4.6695211494807154e-05	4.055069439345971e-05	9.077160939341411e-05	6.92268367856741e-05	1.7850590666057542e-05	8.304016228066757e-05	3.546965672285296e-05	0.00010374419798608869	0.0015461386647075415	9.167704411083832e-05	2.8536064746731427e-06	2.04972911888035e-05	3.1715033401269466e-05	0.00019383395556360483	8.630866796011105e-05
GYPC	0.00022791785886511207	0.0006557719898410141	0.0007594937924295664	0.00039703366928733885	0.00039957676199264824	0.00021351514442358166	0.0003342307172715664	0.0011555996024981141	3.7677850741602015e-06	0.0013836142607033253	0.0012822201242670417	0.00027053148369304836	0.0012032415252178907	5.544976011151448e-05	0.001077588414773345	0.000973707705270499	0.0009772118646651506	0.00017281301552429795
STAT2	0.00024983103503473103	0.0001675991661613807	0.00011440173693699762	0.00014101777924224734	0.00013536916230805218	0.0005724468501284719	0.0003688911092467606	0.00011810394789790735	0.00019747065380215645	0.00023570912890136242	0.00010646069858921692	4.749758227262646e-05	0.00027293135644868016	1.262356909137452e-05	0.00013426544319372624	0.0003461608721408993	0.0002369534777244553	0.00080705969594419
H2AFZ	0.00019866462389472872	0.0003075703280046582	0.00023788648832123727	0.0003533190756570548	0.0002770860446617007	7.985455158632249e-05	0.0003202370717190206	0.0005714031867682934	0.0005022270488552749	0.0003440873697400093	0.0005593035602942109	0.004393379669636488	0.000928136520087719	0.000978549593128264	0.0003952136030420661	0.0006679369253106415	0.00036958573036827147	0.00013171597674954683
RP11-428L9.2	5.985567952393467e-08	4.6687979704529425e-08	9.421761859584876e-08	2.910742935569033e-08	6.814960329393216e-08	2.8913149208165123e-07	2.542136989802657e-08	1.1751757789113526e-08	5.900566701910748e-09	1.311665982939303e-06	3.328986153405822e-08	4.350539128950004e-08	3.262325094510743e-07	6.1483662605610334e-09	1.1201312872799463e-06	2.912554997180905e-08	1.4941683446068055e-07	2.3503629265064774e-08
SH3BP2	0.00013401792966760695	0.0002286050730617717	9.213281737174839e-05	0.00045967858750373125	0.00010328412463422865	0.00025997302145697176	0.0006794377113692462	0.00015228484699036926	0.00012890773359686136	0.00011080250988015905	0.0005843463586643338	9.348333696834743e-05	7.439932960551232e-05	0.00011673482367768884	3.8609086914220825e-05	0.0004046008107252419	5.869834785698913e-05	9.036066330736503e-05
CDCA8	6.954170203243848e-06	2.7860698537551798e-05	3.4644304491848743e-07	5.687582870450569e-06	5.537726792681497e-07	2.1165345970075577e-05	2.455300091241952e-05	4.353885287855519e-06	3.313630077173002e-05	4.678463483287487e-06	2.1513989850063808e-05	0.0020504628773778677	1.1756458206946263e-06	1.8841842575056944e-06	2.6393277039460372e-06	6.533465693792095e-06	1.6767340866863378e-06	1.2591381164384075e-06
AOAH	6.201229325597524e-07	1.2336446161498316e-05	1.8921888340628357e-06	5.635055799757538e-07	1.8849574189516716e-05	0.00018204904336016625	0.0003902220050804317	0.00017686719365883619	1.0105992487297044e-07	0.00016323236923199147	0.0010220542317256331	2.3742043140373426e-06	5.471876647789031e-06	1.755969378791633e-07	3.871342050842941e-05	0.00010218448733212426	7.113002538972069e-06	3.1259850175047177e-07
COX20	0.0002411765744909644	0.00028689007740467787	0.00028733964427374303	0.0001581688702572137	0.0002600813750177622	0.00024677690817043185	0.00028854532865807414	0.00025908410316333175	0.0010917509207502007	0.0003064951451960951	0.00032351663685403764	0.0008175232214853168	0.00017400906654074788	0.0018552979454398155	0.00012261704250704497	0.00033500336576253176	0.00013086182298138738	0.00020801578648388386
PSME2	0.0003059472073800862	0.0006145938532426953	0.0003450332151260227	0.0002540854911785573	0.0005778495105914772	0.00027098352438770235	0.0008610844961367548	0.0006757256924174726	0.00019630232418421656	0.00026493228506296873	0.0013475826708599925	0.0009063917677849531	0.0010947569971904159	0.00028808071510866284	0.0013072513975203037	0.0012236611219123006	0.001385818817652762	0.00016529555432498455
PTPRC	1.1100363508376176e-06	0.0005420949310064316	4.7147223085630685e-06	1.804667249416525e-06	0.00011584238382056355	0.0009749808232299984	0.0002505167794879526	0.001079286215826869	1.1225652087887283e-06	0.000536232371814549	0.0009572047856636345	2.301404492754955e-05	1.888050974230282e-05	8.082516842478071e-07	9.549529204377905e-05	0.0008816835470497608	4.270313729648478e-05	1.2673450555666932e-06
UBE2V2	0.00020408967975527048	0.00018459056445863098	0.00021195902081672102	9.291295282309875e-05	0.00012465300096664578	9.376769594382495e-05	0.00013227452291175723	0.0002032298216363415	7.505229586968198e-05	0.00018847927276510745	0.00023877169587649405	0.0007660621777176857	0.00011025843559764326	0.0007274498348124325	0.00011541966523509473	0.00022542376245837659	0.00013370491797104478	0.00012652597797568887
PTGIR	0.0010617097141221166	3.6001609259983525e-05	0.00012410199269652367	3.20239223583485e-07	3.7077782053529518e-06	0.000916543765924871	8.042519039008766e-05	2.4967041099444032e-05	8.14818520211702e-07	3.0225910450099036e-05	1.2691126357822213e-05	1.0430434258523746e-06	9.096197027247399e-05	1.0628608748675106e-07	5.76576803723583e-06	0.00018942987662740052	2.1794749045511708e-06	0.00023618602426722646
P2RY8	4.6502890427291277e-07	0.000604132772423327	2.0378111003083177e-06	0.00012605215306393802	1.172712381958263e-05	0.000803705770522356	2.0114144717808813e-05	0.0007701978320255876	8.958519259749664e-08	0.0002684115606825799	0.00023588472686242312	4.815721695194952e-06	6.831196969869779e-06	2.1105653047470696e-07	0.0004229626210872084	0.00010393719276180491	0.0002725463127717376	2.571844390786282e-07
RGCC	8.920938853407279e-06	7.624970021424815e-05	2.1255225874483585e-05	0.0005271373083814979	2.4412316633970477e-05	0.00011393155000405386	0.00023419741773977876	0.0006550643593072891	5.075110607322131e-07	0.0002672463597264141	0.0004254559171386063	5.1146427722414955e-05	0.00026117521338164806	2.249543285870459e-05	0.0002837337087839842	0.0004936113255098462	0.0003711674362421036	0.00026165612507611513
CASP3	7.105173426680267e-05	0.00018317965441383421	4.7666795580880716e-05	0.00018603437638375908	0.0001790161622921005	0.00023348913236986846	8.491408516420051e-05	0.0001999928499571979	0.000138280083774589	0.00017993779329117388	0.00035353744169697165	0.0002758917398750782	0.00033671074197627604	0.0001011768908938393	0.0002960205893032253	0.00044684731983579695	0.0007119686342775822	9.816725651035085e-05
CD79A	7.96360495769477e-07	0.002676761243492365	1.3144281183485873e-06	3.2515950465494825e-07	6.778859074074717e-07	3.131658741040155e-05	3.905143159954605e-07	4.500880550040165e-06	5.410740300249017e-07	3.911215753760189e-05	4.4234957385924645e-06	8.326931492774747e-06	1.1943377558054635e-06	2.444870119688858e-07	0.002393410773947835	2.0067791410838254e-05	0.0028763904701918364	3.0771107617511007e-07
CHMP1B	5.5631931900279596e-05	0.0007109623984433711	9.935830166796222e-05	0.00012123671331210062	0.0001232755894307047	0.00011188214557478204	0.0005268524400889874	0.00048245032667182386	0.0001657049433561042	0.0004784524498973042	0.000246309646172449	0.0001230821362696588	0.00015784648712724447	0.0001764194603310898	4.8308094847016037e-05	0.00014151788491290063	9.829460032051429e-05	6.729729648213834e-05
RASL12	0.002181866206228733	1.0293115337844938e-06	0.0003998848842456937	1.2721092161882552e-06	3.512294028951146e-07	2.580830368970055e-06	1.2162573170826363e-07	8.100022341750446e-08	3.4442425089764583e-07	1.2034041901642922e-05	1.5040491518902854e-07	8.716600859770551e-06	2.6807414542417973e-05	9.829263944993727e-06	4.398769760882715e-06	9.923441979253766e-08	1.3161832157493336e-06	4.556780186248943e-05
USP6NL	0.00010737525735748932	0.0009590855916030705	8.684832573635504e-05	0.00015431788051500916	2.6302043352188775e-06	3.9725240640109405e-05	0.0001839945325627923	2.2762138542020693e-05	0.00013753231905866414	4.271169382263906e-05	2.3916170903248712e-05	0.00010730694339144975	0.00031320282141678035	7.91653583291918e-05	0.00023674887779634446	1.7586386320544989e-06	0.00039155117701739073	8.531946514267474e-05
CFH	0.0005493654171004891	2.3117304408515338e-06	0.0006694107432849705	0.00024095768458209932	2.8214064968778985e-06	9.00273589650169e-05	3.993052814621478e-06	2.8993590603931807e-05	2.0067616333108163e-06	0.0001109157019527629	7.970412298163865e-06	1.3147368917998392e-06	2.9727576475124806e-05	1.2593278597705648e-07	1.4390041542355902e-05	1.0319045031792484e-06	3.452227247180417e-06	0.0005392185412347317
CACNB2	0.0014287434751167893	1.458151928090956e-06	7.022168574621901e-05	3.6941821690561483e-07	5.805129035252321e-07	5.394484105636366e-05	2.4423451350230607e-07	8.327000955432595e-07	5.227801375440322e-05	2.351952571189031e-05	2.8741925461872597e-07	2.564403587257402e-07	1.6587067875661887e-05	1.6396511455241125e-06	1.0562908755673561e-05	5.9955498727504164e-05	1.4100514817982912e-06	1.868903018475976e-05
SRSF7	0.000313952419674024	0.0007572548929601908	0.0004729160573333502	0.00027761608362197876	0.00018708777497522533	0.001894534332677722	0.0002672724658623338	0.0010378602892160416	0.0007343224133364856	0.0009688031277619302	0.0006947728688828647	0.0005346094258129597	0.00023377305478788912	0.00042544747702777386	0.0002804921823553741	0.0007286936743184924	0.00020902635878883302	0.0001920247304951772
ADCYAP1	5.985371132055661e-08	4.668829234333316e-08	9.420455171493813e-08	2.9106931975775296e-08	6.877169056451748e-08	2.891042356623075e-07	2.5421497795719006e-08	1.1751703610229924e-08	5.8656297596826334e-09	1.3116016361891525e-06	3.328981890149407e-08	4.349528737179753e-08	3.2621704804114415e-07	6.12897688156977e-09	1.1201103689018055e-06	2.9125573064447963e-08	1.4941601023110707e-07	2.3503185175854924e-08
GALM	5.13539562234655e-05	3.8784462958574295e-05	0.0001075222171493806	5.325158417690545e-05	4.768106009578332e-05	0.00020370485435705632	0.0002800444490276277	0.00038835089071653783	8.262904157163575e-05	0.00017218659922946244	0.0002442146942485124	6.970189861021936e-05	4.8729263653513044e-05	2.86251579382224e-05	9.390783816343173e-05	0.0010149137815460563	4.941134830005467e-05	6.845387542853132e-05
CTSD	0.00013412677799351513	2.986214531119913e-05	0.00011681223986670375	9.174321166938171e-05	0.0014159611891955137	6.889337964821607e-05	0.0016963450470939279	0.0001026796453515999	0.0001408580137649551	0.00011228433140786365	0.0003852752852253616	9.176543971989304e-05	8.481844997731969e-05	0.00012966232316102833	0.00014462461695075035	0.0003214605094399303	9.235784818883985e-05	9.797389793675393e-05
RPS14	0.0006352927885018289	0.0021553237456828356	0.0016559744253754616	0.0005573760136030614	0.0008829276193864644	0.0003319152456242591	0.0005759786581620574	0.0028959852643311024	0.0002463978889863938	0.0013246643356978893	0.0014745134394615889	0.0005752610741183162	0.001619781251065433	0.002250222023576498	0.0010465520899742842	0.0006514914566650987	0.0008963047293946147	0.0004951213486492634
TSPAN4	0.0004863338836003095	2.046026747848373e-05	0.0011273574782535434	0.0006833766819909215	0.000502207491081208	0.00011308878310956061	0.0005528793553821743	2.2397167413146235e-05	3.883492900058627e-05	0.00027067141490988433	6.883505557198077e-05	3.743793422472663e-05	9.190212585963309e-05	2.6820544007932767e-05	6.531133112730458e-05	7.413753337459639e-06	6.619048508582637e-05	0.0009956882568076253
IL3RA	3.4291931569896406e-06	2.8445150746847503e-05	6.713508810207713e-06	0.0011692511616274714	3.3197877201018855e-05	4.894397534371819e-06	5.375000546337105e-05	1.1606259420204879e-07	5.755881105073968e-08	1.0662503882485908e-05	1.3729785450777854e-06	7.192946895884234e-07	0.00012369848263915628	1.344902642586021e-07	3.824987288680859e-06	1.5744369363801525e-07	0.0008213496766984463	1.7280310657952214e-06
PAWR	0.0005431558238342404	0.0001968503202078864	6.206577381817624e-05	4.402920603752136e-05	2.333540805921075e-06	0.00012341777619440109	2.280614580740803e-06	4.9544205467100255e-06	0.001754743279889226	0.0003044689947273582	1.5015403732832056e-05	9.88842839433346e-06	6.184928497532383e-05	0.0002154101530322805	2.9992816052981652e-05	2.7940477593801916e-06	1.2333382983342744e-05	0.0006290230667218566
PPT1	0.000321217899909243	0.00014677767467219383	0.0003129273827653378	0.0002772520238067955	0.00021303888934198767	0.00014497063239105046	0.0013914047740399837	0.0002849228330887854	0.00043055572314187884	0.00011501402332214639	0.0003723902045749128	0.00015700407675467432	0.00010608263983158395	0.0003079680900555104	0.00010879684123210609	0.00022937067842576653	9.225013491231948e-05	0.00018476280092727393
PLEK	1.4681119182569091e-06	0.0004623855056706816	1.66513268595736e-06	5.568309916270664e-06	0.00012859387788921595	8.34803176985588e-06	0.0010663194116204977	8.192769746528938e-05	3.4376188295937027e-07	0.0002503375581	0.0007724042516201735	1.6440386389149353e-05	1.016087298921775e-05	9.121571338255308e-07	3.0538212740793824e-05	3.65153064194601e-05	0.0002333640295546502	6.607926366086758e-07
DNM3	7.269489287864417e-06	1.3701487660000566e-05	0.00018389630713500082	0.0007575717754662037	1.2137918929511216e-05	0.0038501552771776915	2.003099780267803e-06	1.5056644997457624e-06	1.7786385797080584e-05	7.780722626193892e-06	4.3193531951146724e-07	6.462872079282533e-06	7.430013738485286e-06	4.107230779482052e-06	8.28478550829459e-06	1.3062114021522575e-06	9.923434163283673e-07	0.00015373874339275062
NUTM2B-AS1	0.0001829425455071032	0.0002761661889962852	0.00018026877660304308	0.00023131757916416973	0.0006568693788722157	0.0016648909077048302	8.982225699583068e-05	0.0003221334773115814	0.0002427440049359575	0.00045032845810055733	0.00032043526880443096	7.23910634405911e-05	0.00012198790500406176	7.753613317618147e-05	0.00015524345508310944	0.00043519525206647813	0.0001405607326887548	0.00021705881226807833
KLRD1	6.74579098358663e-07	1.275255999644287e-05	2.2314100078801857e-06	1.6513852187927114e-06	2.1724030375480652e-05	3.4299482649657875e-05	4.534703919034655e-07	4.039075429318473e-05	3.290142842615751e-07	0.0001898902701213956	0.001882820506580174	6.815133474447066e-06	1.733685530780349e-05	3.090682412221213e-07	3.311367618152872e-05	0.0002701517951209098	4.891262051387457e-06	7.956458830449264e-06
HYI	0.000361913931556046	9.438559936825186e-05	0.0010155613999813795	0.00011971485946560279	0.0007355347042903304	0.00019207477453164756	8.789276762399822e-05	0.00014635002298746258	0.001090426929295063	0.0009404776501469314	3.6187568184686825e-05	0.00037428506766445935	7.417183223878965e-05	0.0007825109641999006	0.0009658518829382956	7.413725688820705e-05	0.0007371300598606467	0.0003213679592590779
TNFRSF1A	0.0008880103123374283	2.3404658350045793e-05	0.0009731274913065135	0.0006424000021070242	7.249263035191689e-06	0.0003712352190632373	0.0006358701502904296	0.00026730375248007476	0.00022701632406096905	0.0003134787839371711	0.0004376077849883586	0.0001256881223525852	0.00043636379996314645	0.00027599144959822297	4.217812238493934e-05	0.00029675988480448723	2.5986606488004327e-05	0.0007677137618884444
KCNH2	8.171883081331544e-08	1.0876663480985371e-07	3.6092333743908966e-07	3.1306573333722554e-08	0.0028314010705798864	1.0316088037143345e-06	3.3781140018618316e-07	6.61901609078086e-08	7.76526842827252e-09	1.463977923776838e-06	7.617637720613857e-08	4.190839172224514e-05	3.6185474527883343e-07	1.0149741456189076e-06	9.242121450370178e-06	5.257350466081334e-08	2.366722037550062e-05	3.594117004013242e-08
VMP1	0.0003056619898416102	0.00010188000305788592	0.0001245675521204248	0.0001310125517193228	0.00016889341350179166	0.0016645262949168682	0.00030929333297535777	0.00019326451001688838	0.0010438960744068027	0.000245405244641006	0.00012379762483760715	7.537057535955682e-05	0.0005849245353601873	7.702354923821986e-05	0.0001043814409058541	0.00034614672767929733	8.262519986601546e-05	0.0010900109773501754
TUBA1B	0.0005367716657929122	0.0002733721339609474	0.00034291224437765777	0.0002979665296152234	0.00017980944539885968	0.00021011667558923364	0.0008688438683748245	0.00024391160695813596	0.0001543368271086365	0.0003000606666319072	0.0003322689444757998	0.003250725567340851	0.000819165026769042	0.00024459935957565904	0.00012114463606849313	0.00013231186312623322	7.74134459788911e-05	0.00039521639700978994
SRP9	0.0003751007607206702	0.0005167786730453372	0.0005713618593290448	0.0003244425170123577	0.0003445639449637383	0.00018133649427909404	0.0002609197108540684	0.0006533965934067965	0.0009404134470969439	0.00037655411870218813	0.0007079783827066422	0.0013322081649675965	0.0005607731873169541	0.002256954787299037	0.00042607056093402207	0.0006625526584684849	0.0003684938419610262	0.00027600466273725033
TMSB4X	0.00030365391285158694	0.0012750704772770405	0.00044659682316705585	0.0005908784223720431	0.0004646055749617517	0.00023714381677564234	0.001414345926605165	0.001645158394239843	0.00019597260688897222	0.0007121699163690209	0.0022678468376398087	0.0006208523991517723	0.003379581030458212	0.0002229421806987375	0.0003209085261914879	0.0018792814807966352	0.00014683097833767533	0.0003688319702632725
PCDH12	2.1575178834609687e-06	1.3960461728856899e-06	2.4588393898739014e-06	0.0019097167532891035	1.2880246913482551e-06	4.060517312609591e-06	7.639830437256023e-05	1.3505126617019414e-07	7.768996965751285e-07	4.401649675855879e-06	1.3010129578105989e-06	6.459787869061984e-07	3.703287075040862e-05	2.9824263947375584e-07	7.2639472818991635e-06	1.2509316320574726e-06	8.071249339991482e-07	7.450133807651582e-07
CARD9	5.645347869176476e-07	5.551487902266672e-06	8.179160067811608e-05	2.3293273443414364e-06	0.00011084631842095405	4.1037992559722625e-06	0.0010607857257127762	2.4617515919089783e-06	0.00011108882608823478	5.49203650734853e-06	8.516402158420533e-05	4.483958400669508e-05	1.130216242017923e-05	2.780083923425991e-05	1.992696343222633e-05	1.1691369763866533e-05	4.107361746719107e-05	4.015292688563932e-06
BCAS4	2.3259102817974053e-05	0.0008423099643550813	1.8783741325023584e-05	7.179293675108056e-07	3.605103484005667e-05	4.636240191757679e-05	1.3078465599392075e-06	0.00017990045307669789	0.00017024940461851656	9.800895350053906e-05	0.00038215197855606675	0.0002529043413233012	1.0473281690792646e-05	0.0003594408626668155	2.398790638835635e-05	0.00025818374706432223	4.3646839912980795e-05	3.061911775148474e-05
CADM3-AS1	5.159855049896578e-07	1.8212566033071198e-07	2.582615934443311e-07	0.00043895829003304243	3.1850530035626434e-07	6.699222581119102e-07	1.4951511673189088e-07	4.52410233720002e-08	1.6112840839355158e-08	3.4493320981709985e-06	1.3031232981575158e-07	1.954695960648678e-07	1.0054900485556573e-06	3.267435744191971e-08	3.4662436974031152e-06	5.006604908430745e-08	5.021615265832224e-07	1.4149598825952125e-07
RPL8	0.00043812018702737987	0.0010797333670780063	0.0010025401134043932	0.0002902793639805168	0.0005104033043608069	0.0002053304051514715	0.00028600639780052006	0.0010388517985120416	0.00012360757682472467	0.0005826830747537315	0.0005391085869632661	0.0009238363709300756	0.00035330469836480916	0.0025480014737695456	0.0005944904405623674	0.00029734818963333964	0.0005918170791119337	0.0002070164046017453
MANF	0.0002769004786387086	0.00014061467663850635	0.0002789596328511834	0.0003891524102073163	0.00023478128423448652	6.113343988545239e-05	0.0003709175216499716	0.0003452789387665689	0.000215652646147646	0.00024469054187648	0.0005485379369929433	0.000389914377592504	0.0005960671696811914	0.0004372053372208029	0.0017867912538349628	0.0002399290824541822	0.002498993184417486	0.00039902181015349925
EML4	0.0001325819466728717	0.0004864898510277271	8.445281127933413e-05	0.00018708505376707762	0.00010619394015520811	0.0030133321415632963	0.00028199978987686336	0.0009193693986162543	7.758777792332694e-05	0.0007003198261372745	0.0004323127504903823	0.00014632752572651953	0.0005634481785818934	5.3336407290771604e-05	0.00015842114225961268	0.0006668873829767108	0.0001673449296504259	0.0001559266820549965
SDC3	3.86131796403788e-05	7.160514314819011e-07	0.0006077057914808393	0.00036167181679047644	8.23335813038284e-06	1.1312232345517259e-05	0.0007431156118400395	5.847577426720818e-07	0.0002841090317815542	2.4821845727274194e-05	8.802419984021981e-07	8.83977918419987e-06	5.9295111896062735e-06	4.247891411068849e-05	5.142240752320504e-06	9.698848089101375e-07	7.855758212826913e-07	0.0002069736656267196
