Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20
LRRC32	4.3336333988008846e-07	8.706370380195949e-08	1.579292438691482e-05	1.127613359130919e-05	1.2515170055849012e-06	0.00011462855763966218	0.001591718988493085	3.4281174521311186e-06	3.719272854141309e-06	2.044523171207402e-06	3.573042340576649e-05	0.0006189061678014696	6.634215310441505e-07	1.370614199913689e-06	3.927900252165273e-05	1.0335129445593338e-06	5.047987997386372e-06	0.00013029330875724554	0.0007627890445291996	0.0004777624271810055
CCDC178	1.2628834156203084e-07	2.8112646432987276e-08	1.3074560456516338e-06	3.4768302015208974e-08	8.049714210756065e-07	8.295852467199438e-07	8.168693170773622e-07	1.122489976523866e-07	8.020830364330322e-07	9.621206800147775e-07	7.211500815174077e-06	8.082334375103528e-07	8.14379319535874e-08	5.5204168347700033e-08	1.7265028873225674e-05	6.393662488335394e-08	1.2514978209310357e-07	1.2642364310977428e-07	3.153542138534249e-07	0.0009772295597940683
WBP5	0.0004582293622661382	0.00013078507618047297	1.3681778909813147e-05	4.252397957316134e-06	4.797149358637398e-06	0.00047901502694003284	0.00028829227085225284	1.0852476407308131e-05	0.0012564698699861765	4.3658151298586745e-06	9.70615292317234e-05	0.000895940640475601	4.7157980588963255e-05	1.7144379853561986e-06	0.00026548036839812994	0.00011713471758412197	0.0003260621742811054	3.7748463910247665e-06	0.0005311394343152642	0.0005452159675769508
PLEKHA4	4.857239036937244e-05	2.386178312008269e-05	0.00017644559557083994	7.56385497879819e-06	1.5475294276257046e-05	0.0006623004446737468	0.00048082738067023456	4.5579970901599154e-05	0.0004588250012602657	9.088945080293342e-05	0.00010447900422150269	0.0004664300649892539	5.436211267806357e-06	4.229424575896701e-06	8.6738427853561e-06	1.698726373433601e-05	7.181212276918814e-05	9.682934432930779e-06	0.0008086543530225754	7.540786555182422e-06
SDF2L1	0.0005879758391529322	0.00016197675722651184	5.4527026804862544e-05	0.0002779513306450099	8.40059292386286e-05	9.776962542673573e-05	0.0001123050824389793	0.00022862224432174116	0.0006655456381849945	0.0003889487124979496	0.0002542838337831199	0.0001969598379218951	0.0017785808304324746	0.0005078070098534226	0.0002470421022735536	0.0004852079146075994	0.0009074266999959946	0.0004488036211114377	0.0002039190148934722	0.00015881787112448364
HNRNPAB	0.0008277666638605297	0.00033296796027570963	0.00022290923516266048	0.0003352136118337512	0.00019517311011441052	0.00021525377815123647	0.00028669481980614364	0.0003626924881245941	0.0002932169591076672	0.000476140936370939	0.00018648877448868006	0.0002880068204831332	0.0005763932131230831	0.00034417491406202316	0.00036668789107352495	0.0002732640423346311	0.0006478102877736092	0.00042060602572746575	0.00018563843332231045	0.00023249423247762024
SYTL1	4.046208778163418e-05	0.00046012215898372233	0.0006724782288074493	0.00074959103949368	0.0007208639872260392	2.3060340026859194e-05	2.720961674640421e-06	0.0006733674090355635	0.0001267181505681947	0.0013136501656845212	0.00016967178089544177	4.5343708166001306e-07	0.00042116836993955076	0.0006227937410585582	2.044155917246826e-05	3.0901942409400363e-06	6.392687646439299e-05	0.0003231623559258878	8.105014785542153e-06	6.171968607304734e-07
IGHV3-30	1.4383151381025527e-07	1.3407673193910341e-08	1.3391857578426425e-07	2.1004655081924284e-07	4.894866833637934e-06	1.5134548903006362e-07	1.7159516119136242e-07	6.682188313789084e-08	1.3174307866847812e-07	2.2957856344874017e-06	2.461445092194481e-06	6.910810412819046e-08	0.0001253896189155057	2.431527491353336e-06	2.0899491914860846e-07	6.94877115847703e-08	9.819245150310962e-08	3.414715976646221e-08	3.3365456602041377e-06	1.0301369002263527e-07
MYRIP	2.2196387305939425e-07	0.00032730650855228305	5.545713065657765e-06	9.367229836243496e-08	7.879772851993039e-07	3.58777356268547e-07	1.005036892820499e-06	3.228551008760405e-07	6.378317038979731e-07	4.287753938569949e-07	4.8355509534303565e-06	2.8711241384371533e-07	2.4955412300187163e-05	8.933774608976819e-08	1.7017215213854797e-05	1.1611103900577291e-07	1.4530631631259894e-07	3.5636878692457685e-07	1.400580003974028e-06	0.0008631396340206265
AQP9	5.5473424964702645e-08	3.371372514493487e-09	1.3470865667386533e-07	1.9190068201169197e-08	6.078083458760375e-08	2.1188783705383685e-07	8.709882592938811e-08	3.972238360461233e-08	1.3671973420059658e-07	1.5954297793996375e-07	2.5716337859194027e-06	2.1906851443986852e-08	8.370387405420843e-08	2.9500618836664216e-08	1.1437819580351061e-07	0.0008582693408243358	4.388657615095326e-08	4.7392219926223333e-08	1.762520440706794e-07	3.7005161601655345e-08
ACAT2	0.0005488825845532119	0.00021716178162023425	0.000109407767013181	0.00037218950456008315	0.00018973536498378962	0.00017341300554107875	0.00013467425014823675	0.00026224463363178074	0.00027614441933110356	0.0002766440447885543	0.0001490219874540344	6.749419117113575e-05	0.00027672192663885653	0.0002561802393756807	4.885901580564678e-05	0.0001121652967412956	0.0004844253708142787	0.0002318293700227514	0.00018783424457069486	6.207143451320007e-05
ISYNA1	0.00040526859811507165	0.00038973824121057987	0.00018376104708295316	0.00015616552263963968	5.6159737141570076e-05	0.000479704060126096	0.001317524933256209	0.00018555256247054785	0.000396947143599391	0.00016022619092836976	0.00011623460886767134	6.547301018144935e-05	4.025008820462972e-05	0.00011491688201203942	8.203340985346586e-05	1.4806081708229613e-05	8.367010741494596e-05	3.664257383206859e-05	0.0020226126071065664	0.00016880450129974633
CCND2	3.4449117265467066e-06	3.070809384553286e-07	0.0003876366245094687	0.00042578589636832476	8.628631621832028e-05	0.00019441942276898772	0.0003964313946198672	0.00013996216875966638	1.837964737205766e-05	0.0002826002601068467	0.00024085966288112104	0.0003627690311986953	0.00029722487670369446	0.0005172922974452376	0.0001747283968143165	6.406017928384244e-05	7.08599400240928e-05	0.0011089724721387029	0.00012134462303947657	4.4717460696119815e-05
EHD2	5.129161218064837e-05	1.0566036507952958e-05	1.2669301213463768e-05	6.84282667862135e-07	1.5748789792269235e-06	0.0004079544451087713	0.0013629923341795802	1.5062119928188622e-05	0.0006131001282483339	5.119027719047153e-06	5.782497100881301e-05	0.0007881551282480359	4.288334821467288e-06	6.04754859523382e-07	6.436271360144019e-05	1.7301672414760105e-06	7.51403831600328e-06	6.908138061589852e-07	0.0020761897321790457	0.0009876367403194308
SOX4	0.0006767321610823274	0.0008850894519127905	0.0002462073171045631	1.1088808605563827e-05	3.3121697924798355e-05	0.00022325749159790576	0.0004253277729731053	3.178677070536651e-05	0.000547202187590301	9.290532761951908e-05	0.00045485293958336115	0.0006688268622383475	2.1264188035274856e-05	7.916445611044765e-06	0.0009933291003108025	5.308737308951095e-05	0.00043639237992465496	0.00020541188132483512	0.000184553224244155	0.0004543587565422058
DNAJC19	0.000772330560721457	0.0014176361728459597	0.00040674919728189707	0.0005048139719292521	0.00036756551708094776	0.0005170457880012691	0.00012135225551901385	0.0009258052450604737	0.0003545459476299584	0.00038668987690471113	0.00047479392378591	0.00021445646416395903	0.00019849925593007356	0.0004308610805310309	0.00012891236110590398	0.00014402758097276092	0.0009340029209852219	0.00030914589297026396	0.0003157561004627496	0.00019114052702207118
CXCL10	1.2753055671055336e-05	1.2897572787551326e-06	2.720226461860875e-07	1.0880618219744065e-06	1.715927169243514e-06	2.4649261831655167e-06	7.672215724596754e-05	1.0401438288454301e-07	2.1725683836848475e-05	2.2887917339176056e-07	6.554389983648434e-06	3.7507044908124954e-05	1.024349512590561e-05	2.142397079296643e-06	2.6590078050503507e-06	0.0005438794614747167	3.8166792364791036e-05	1.3038986253377516e-05	8.455181159661151e-07	1.4012300653121201e-06
SRPX	1.5224307389871683e-05	1.5883958894846728e-06	1.4194115465215873e-06	2.9249923727547866e-07	3.5015755202039145e-06	0.0038582799024879932	8.595362305641174e-05	3.834124527202221e-06	0.00031739624682813883	4.56087718703202e-06	3.147760799038224e-05	0.0004553350736387074	1.1377549071767135e-06	1.9839069409499643e-07	6.729311508024693e-07	3.886485728799016e-07	6.093846423027571e-06	3.373937431661034e-07	0.00016168391448445618	8.885475835995749e-06
CSF2RA	1.05008825812547e-06	7.231431595755566e-07	3.228609557481832e-06	2.4523052388758515e-07	1.719288047752343e-05	5.550421519728843e-06	4.1165134234688594e-07	7.167618605308235e-07	4.5336528273765e-06	8.953077212936478e-07	7.436949545081006e-06	2.697657237149542e-06	1.017115550894232e-06	2.3691153216987004e-07	6.221456715138629e-06	0.0011859621154144406	4.0636296034790576e-05	5.595164793703589e-07	4.802398620995518e-07	1.891661298714098e-07
CIB1	0.0004979603108949959	0.000687887251842767	0.00022168681607581675	0.0012081541353836656	0.000803723931312561	0.00026612504734657705	0.00013961906370241195	0.0009001580183394253	0.00044173563946969807	0.00038017716724425554	0.00033896221430040896	0.00018544451449997723	0.00016835932910908014	0.0010690148919820786	0.00011294432624708861	0.0005280225304886699	0.000659989018458873	0.0008687275694683194	0.00025741089484654367	0.00011687613732647151
CTD-3252C9.4	0.0002184380282415077	0.00025320457643829286	0.0015523084439337254	0.00028905196813866496	0.00021793856285512447	8.409323345404118e-05	0.00016692608187440783	0.00040596199687570333	8.138847624650225e-05	0.0017260974273085594	0.0005661975010298193	0.0001632215135032311	0.00013071073044557124	0.0003418567939661443	0.000446080433903262	0.00024349662999156862	2.9989416361786425e-05	0.00022106395044829696	8.209398947656155e-05	5.852368485648185e-05
COL15A1	1.6743022115406347e-06	5.919316095059912e-07	8.736949894228019e-06	4.4270319676797953e-07	1.4587695886802976e-06	0.001292624045163393	0.0005276479641906917	3.201033905497752e-06	1.271869768970646e-05	3.105961923210998e-06	0.00012154778960393742	0.0004640283004846424	9.282949235966953e-07	4.665932351599622e-07	0.001308125676587224	2.1546502466662787e-06	5.182397217140533e-06	1.5174085774560808e-06	2.7985801352770068e-05	0.0018454522360116243
CDC42SE2	5.8061959862243384e-05	5.399418660090305e-05	0.0005658922018483281	0.0010584186529740691	0.00043050546082668006	5.655415588989854e-05	2.204869088018313e-05	0.0003090087848249823	3.205886241630651e-05	0.00045821742969565094	0.00022073356376495212	3.943390038330108e-05	0.0001547641440993175	0.0009989876998588443	0.00010479887714609504	0.00013437132292892784	0.00018734761397354305	0.0006096228025853634	2.907142879848834e-05	6.913342804182321e-05
CASZ1	2.7935808248003013e-05	0.0012136412551626563	0.00016299319395329803	2.554173261160031e-05	7.377976726274937e-05	6.486871825472917e-06	1.0824608125403756e-06	1.009510742733255e-05	2.0345643861219287e-05	9.680238144937903e-05	2.049418617389165e-05	1.7328467265542713e-06	3.567915700841695e-05	0.00016017735470086336	0.0001851601991802454	2.2321280994219705e-05	1.611679545021616e-05	8.820559014566243e-05	2.9381331842159852e-05	6.843220762675628e-05
RGS5	1.7472996205469826e-06	3.990150617028121e-06	2.0197301182633964e-06	5.322706329025095e-07	2.4075677629298298e-06	8.272244303952903e-05	0.0036586394999176264	6.289874363574199e-06	1.2339419299678411e-06	8.253922715084627e-06	1.0567198842181824e-05	8.05123534064478e-07	9.100346574086871e-07	5.741637210121553e-07	1.937898787218728e-06	1.4374764987223898e-06	9.577081527822884e-07	7.966284556459868e-07	0.002199676586315036	1.665260424488224e-05
NUDT1	0.0006188148399814963	0.00014423817628994584	0.00013523201050702482	0.0003192037111148238	0.00021781609393656254	0.00017297972226515412	3.964720235671848e-05	0.0003729384043253958	0.0001036539688357152	0.000197834029677324	9.911027882480994e-05	0.00018938435823656619	0.0005482397973537445	0.00036612944677472115	2.143976598745212e-05	0.00031505301012657583	0.001256889314390719	0.0006934372941032052	0.00017795957683119923	2.8421005481504835e-05
DNAJC1	0.00015893866657279432	0.0008703296771273017	0.0009690175065770745	0.0002790906873997301	0.00015402106510009617	0.00021050272334832698	0.0002184585464419797	0.0002657613658811897	0.00037463565240614116	0.0006537479930557311	0.00033288096892647445	0.00028497917810454965	0.0008474232745356858	0.0006249054567888379	0.00048074862570501864	0.00014805262617301196	0.00025297669344581664	0.00044521770905703306	9.246270928997546e-05	0.00015082924801390618
SELENBP1	0.00010375201964052394	0.0012150860857218504	5.618736759060994e-05	2.4001908514037495e-06	1.044713144437992e-06	0.0010705639142543077	0.000477913417853415	1.4570586245099548e-05	0.00016521943325642496	4.06090157412109e-06	6.627679977100343e-05	9.356681403005496e-05	1.380220965074841e-06	1.123094648391998e-06	2.3084019176167203e-06	8.133355549944099e-06	1.4496385119855404e-05	6.502729661406192e-07	0.0006832851213403046	4.056289617437869e-05
TRAF1	2.5674983135104412e-06	4.8150877773878165e-06	0.0012568819802254438	0.0004929496790282428	1.9266692106612027e-05	8.915371836337727e-06	2.8508726245490834e-05	8.733832510188222e-05	8.092210009635892e-06	0.00015275340410880744	0.00011218599684070796	1.711931690806523e-05	1.9193621483282186e-05	0.00040190087747760117	2.7099358703708276e-05	0.00010486030078027397	6.643999950028956e-05	0.0009900869335979223	3.204210770491045e-06	3.5529531032807427e-06
SSR4	0.00033848825842142105	0.0002934797666966915	0.0002251578844152391	0.00046627616393379867	0.0002580475702416152	0.00036898767575621605	0.00011053069465560839	0.0006423486629500985	0.000542667112313211	0.00046640753862448037	0.00037838658317923546	0.00025124818785116076	0.004193183965981007	0.0005098314140923321	9.894419054035097e-05	0.00027512593078427017	0.000990267377346754	0.0003218131314497441	0.00025422556791454554	0.000253552570939064
CRELD2	0.0003058481961488724	8.558984700357541e-05	0.00010105765250045806	0.0002664419880602509	0.00024758276413194835	0.00023885043628979474	0.0002027848531724885	0.00019602674001362175	0.00045325770042836666	0.00035001669311895967	0.00018260937940794975	0.0002855589846149087	0.001262991107068956	0.0003615340974647552	0.00021297141211107373	0.00022248193272389472	0.00038199793198145926	0.00038435039459727705	0.00016918688197620213	0.00016783930186647922
CREB3L1	1.1284037100267597e-05	0.0003374418301973492	1.4142715372145176e-05	1.296828600061417e-06	9.965966683012084e-07	5.500026964000426e-05	9.167832467937842e-05	2.238154411315918e-05	0.00011306894157314673	1.6623300780338468e-06	0.0012516570277512074	0.001548977685160935	2.89287186205911e-06	1.4920397006790154e-06	4.13229972764384e-05	1.238934032699035e-06	2.3450698790838942e-05	1.0780581760627683e-06	9.959710041584913e-06	5.751529897679575e-05
TPM1	0.00037283802521415055	0.000699196825735271	0.00015624811931047589	1.8221977370558307e-05	1.7831569493864663e-05	5.2233346650609747e-05	0.0011600250145420432	7.354369154199958e-05	0.0006579590262845159	4.2208030208712444e-05	0.00030282564694061875	0.001224252162501216	3.005222424690146e-05	2.9573719075415283e-05	0.00010658501560101286	3.4369131753919646e-05	0.00020240341837052256	2.4057695554802194e-05	0.003061426104977727	0.00012357384548522532
CASQ2	1.1843367531128024e-07	7.394054257758853e-09	2.1414372497474687e-07	4.03874658161385e-08	1.7061763912806782e-07	1.2844466255046427e-06	1.903156999105704e-06	7.660028700229304e-08	2.612874823171296e-07	2.5669743308753823e-07	3.9180727071652655e-06	7.80095987806817e-08	2.206613629596177e-07	8.494804148995172e-08	1.905842310634398e-07	3.6105092249272275e-08	6.681154474108553e-08	7.685626712827798e-08	0.0020690052770078182	1.0081932089178736e-07
PREX2	1.4701442978548585e-06	9.05687542740452e-08	7.045367055980023e-06	1.4253663493946078e-07	3.4749980386550305e-06	0.00024103507166728377	0.00022931088460609317	5.716868827221333e-07	2.391624184383545e-05	9.579214292898541e-07	1.3213438251113985e-05	6.186593236634508e-05	2.39299652093905e-07	7.383889766288121e-08	0.0009072806569747627	5.693701723430422e-07	4.0313670979230665e-07	1.5265452191215445e-07	2.196256446040934e-06	0.0013391231186687946
SOX17	5.251334300737653e-07	1.666383582232811e-07	8.705994787305826e-07	7.972014515189585e-08	6.134332579676993e-07	3.799687249284034e-07	1.2404155995682231e-06	8.086609000201861e-07	8.969280429482751e-07	5.719221007893793e-07	6.723168553435244e-06	1.997086513938484e-07	1.1621135342920752e-07	7.716410266311868e-08	0.000934762239921838	4.921671461488586e-07	1.7219551295966085e-07	9.417456681148906e-08	4.02953816092122e-07	0.0012331720208749175
TNFAIP6	6.757447863492416e-06	3.9048893540893914e-07	1.574344196342281e-06	6.771160201424209e-07	8.080884867922578e-07	8.617149433121085e-05	0.0008946669986471534	2.699480319279246e-06	0.00020132561621721834	6.848575253570743e-07	9.773601777851582e-05	0.000732207321561873	1.7353352177451598e-06	3.130981838239677e-07	7.779530619700381e-07	5.0216796807944775e-05	1.2225894352013711e-05	3.6385788462212076e-06	1.4045604075363372e-05	8.268506803688069e-07
NINJ1	0.00030393715132959187	0.0010837839217856526	3.26174522342626e-05	0.0003259063814766705	1.0176612704526633e-05	0.00021844265575055033	3.082108378293924e-05	0.00040379841811954975	0.0004587763687595725	0.00022351664665620774	7.245461893035099e-05	9.467315976507962e-05	8.245043864008039e-05	0.00010604002454783767	7.041778007987887e-05	0.0012205224484205246	0.0005917949019931257	0.0005071384948678315	0.0001935276814037934	8.578029519412667e-05
LYSMD2	8.75632613315247e-05	7.253473995660897e-06	8.543908916180953e-05	0.0006399679696187377	0.0007347867940552533	3.839676719508134e-05	4.4077125494368374e-05	0.0002500076370779425	6.927786307642236e-05	0.00031676937942393124	0.0001358230656478554	2.817228414642159e-05	2.8584727260749787e-05	0.0006580991903319955	8.61278604133986e-05	0.00035169481998309493	0.00014077621744945645	0.0003896982816513628	0.00019121983496006578	0.0001716991828288883
HEY1	0.00010804758494487032	2.1283588012011023e-06	3.5029313494305825e-07	6.963310994478888e-08	3.0716972787558916e-07	1.1340420314809307e-05	0.00041327494545839727	5.995966603222769e-07	0.0009710251470096409	3.253357760968356e-07	4.708584674517624e-05	4.790359889739193e-05	1.7820952962210868e-06	7.790762879267277e-08	0.0015541596803814173	3.634117149431404e-07	8.803022865322419e-06	8.073286039689265e-08	0.00012885095202364028	0.0005238845478743315
CD37	2.766374745988287e-05	2.1676618189303554e-07	0.0006000951398164034	0.0011823353124782443	0.0033790087327361107	1.633593456062954e-05	1.6515746210643556e-06	0.0006409554043784738	2.9142279345251154e-06	0.0010104738175868988	0.0006780234398320317	4.459397473510762e-07	3.3066218747990206e-05	0.0009664918761700392	2.262480484205298e-05	0.0003794346412178129	1.586168582434766e-05	0.0007421926129609346	4.167954557487974e-06	6.134304157967563e-07
MAP7	9.004513412946835e-05	0.0015191769925877452	0.00019440107280388474	1.916051587613765e-05	4.292479206924327e-05	2.4277718694065697e-05	0.0001307963830186054	3.244292383897118e-05	0.00013887102250009775	1.387947122566402e-05	1.3773576029052492e-05	1.3403388948063366e-05	1.580335811013356e-05	8.543582225684077e-06	3.7639048969140276e-05	6.846992619102821e-05	0.00015082581376191229	1.871637323347386e-05	5.8801579143619165e-05	8.375746983801946e-05
ARMT1	2.749020313785877e-05	0.001190139097161591	0.00023725032224319875	0.00017850304720923305	0.00014230755914468318	0.00012862854055128992	6.80791781633161e-05	0.00012960688036400825	7.575380004709587e-05	0.00012991827679798007	0.00010368075891165063	8.139862620737404e-05	0.00012804333528038114	0.00017720696632750332	3.5022854717681184e-05	0.00018382158305030316	8.030528988456354e-05	0.00012689635332208127	0.00014731018745806068	8.902361878426746e-05
GNB2L1	0.001188863767310977	0.0013120826333761215	0.0003973872517235577	0.002052109222859144	0.0020266438368707895	0.002497081644833088	0.0004104579275008291	0.0049746776930987835	0.002541495719924569	0.0009867426706478	0.0014611294027417898	0.0006113441195338964	0.0004588129522744566	0.0011344869853928685	0.00019025965593755245	0.0005479119135998189	0.0024978062137961388	0.0006944563356228173	0.001287984661757946	0.000742474221624434
POLD3	0.00021718050993513316	0.00014675197598990053	0.0004595189820975065	0.00018313217151444405	8.641855674795806e-05	0.0001623000716790557	0.0002734472800511867	0.00010708206536946818	5.443717600428499e-05	0.00015310040907934308	5.887501538381912e-05	0.00013368116924539208	0.00026539337704889476	0.00011661244934657589	0.00012814553338102996	0.00015529994561802596	0.0001249024790013209	0.0002502906136214733	0.00014165937318466604	0.0001249398192157969
PCDH18	7.412131708406378e-06	6.194078423504834e-07	3.2522930268896744e-06	3.6324004781818076e-07	9.19946899102797e-07	0.0033303049858659506	0.0018416496459394693	3.6808137338084634e-06	2.8877637305413373e-05	5.558706106967293e-06	4.916821126244031e-05	0.0004891778226010501	1.538845708637382e-06	4.6967522848717635e-07	1.9399990378587972e-06	1.346153197800959e-07	1.6203865698116715e-06	2.5759680966075393e-07	0.00020966434385627508	1.0388515647719032e-06
KLF4	1.1572701623663306e-05	0.00025678801466710865	2.8918302632519044e-05	3.870488853863208e-06	3.4173717722296715e-05	0.001175695681013167	1.4688724149891641e-05	2.5475255824858323e-05	0.0003773082862608135	2.0686422431026585e-05	2.4842232960509136e-05	7.452486170222983e-05	2.4991877580760047e-06	3.66336706747461e-07	5.1008591981371865e-05	0.0005466778529807925	1.8920833099400625e-05	2.236705768154934e-06	1.5086251551110763e-05	0.0003347504825796932
MS4A1	3.543060245192464e-07	1.3085706740412206e-08	9.035646144184284e-06	1.6179377780645154e-05	0.002613499527797103	1.0233451348540257e-06	3.1801988598090247e-07	5.095281721878564e-06	4.6669663333887e-07	5.283481004880741e-05	1.8490536604076624e-05	9.079821694513157e-08	5.621596415039676e-07	5.656679786625318e-05	3.2443658710690215e-05	6.357482220664679e-07	8.586324611314922e-07	5.68473615203402e-06	4.253712688750966e-07	1.5342257597694697e-07
IGHV3-72	5.16552809415316e-08	5.826055637925265e-09	1.2393280712785781e-07	1.719890896367815e-08	3.959878085879609e-06	1.619062146573924e-07	1.1335390581734828e-07	1.629058772323333e-07	2.2287434831014252e-07	2.7882532549483585e-07	2.312623109901324e-06	2.0930295718812886e-08	0.00014939007814973593	3.8173009642150646e-08	1.3882649341212527e-07	2.454212122415811e-08	1.1606321095314343e-06	6.07838259725213e-08	1.521870700571526e-07	3.4857510655683654e-08
AVPR2	1.3625970041175606e-07	1.1033697511209084e-08	3.3560928613951546e-07	3.187901143064664e-08	1.9750146407204738e-07	2.990002485603327e-07	4.85342923184362e-07	1.6062951146977866e-07	5.074001023785968e-07	2.5632482447690563e-07	5.720671651943121e-06	8.772457960048996e-08	1.5803914266143693e-07	6.915428230058751e-08	7.473998266505077e-05	6.483704737547669e-07	7.088398490395775e-08	1.543726426689318e-07	3.002919584105257e-07	0.0010981308296322823
ZFP36	3.0600382160628214e-05	0.0004803362244274467	0.0006109642563387752	0.0008392781019210815	0.0007231354829855263	0.0015721778618171811	0.00020351829880382866	0.0006899753934703767	0.00012668290582951158	0.0018879566341638565	0.0004825117939617485	7.8391152783297e-05	0.00027713130111806095	0.0009643607190810144	3.948078301618807e-05	0.000557196035515517	5.9015583246946335e-05	0.00044922251254320145	0.0004668331821449101	0.0002613255346659571
CD86	2.426334049232537e-07	1.3074155980064006e-08	5.429286034086545e-07	5.697075948774e-07	0.0004822364717256278	1.6314794493155205e-06	3.3323402703899774e-07	1.4655923052941944e-07	4.748186483993777e-07	3.7671443919862213e-07	4.1110529309662525e-06	6.313351263997902e-08	2.590814074210357e-05	2.1570822354988195e-06	1.8572808357930626e-06	0.001254904200322926	8.977587640401907e-06	8.060150867095217e-05	2.489588268872467e-06	6.526006757212599e-08
ITPR1	3.4496300941100344e-05	0.00040514746797271073	0.0009050712105818093	0.0002515316300559789	0.0006158211617730558	0.00011724772775778547	0.0003550240653567016	6.218085763975978e-05	8.63652239786461e-05	0.0004428014508448541	0.00011719600297510624	9.014761599246413e-05	3.553737042238936e-05	0.0002056762605207041	0.00016810689703561366	0.0001487459085183218	2.231151665910147e-05	0.0004089470603503287	0.00026644993340596557	0.00010937923798337579
RAD51AP1	0.0008165792096406221	4.1644587327027693e-05	3.958032721129712e-06	9.64653827395523e-06	8.130309288389981e-05	4.2215033317916095e-06	1.5577803424093872e-05	1.3335354651644593e-06	3.113289858447388e-05	5.55030339910445e-07	6.10372080700472e-06	7.646178346476518e-06	0.0015237522311508656	1.7181346265715547e-05	1.4746236956852954e-05	0.00012412593059707433	0.00018001276475843042	4.518256173469126e-05	2.0065174339833902e-06	1.0307921911589801e-05
LINC01197	4.807268396689324e-07	3.790388447555415e-08	6.694658054584579e-07	9.064415706916407e-08	1.223288705887171e-07	3.2268180802930146e-05	0.000983581761829555	1.9906379122858198e-07	1.0250346349494066e-06	4.543297791315126e-07	7.871713933127467e-06	1.173395389741927e-06	1.322957103866429e-07	1.1040894776215282e-07	2.7909370601264527e-06	9.127066391556582e-08	1.2246222524936456e-07	1.0077553724840982e-07	0.000992376240901649	0.00014646460476797074
PDLIM4	0.00023233552929013968	5.875797796761617e-05	9.692090316093527e-06	1.1012598406523466e-06	1.1603980283325654e-06	0.0001634526124689728	3.140622720820829e-05	8.653340955788735e-06	0.002473231637850404	9.391857020091265e-06	6.481970922322944e-05	0.0005812903982587159	5.357547252060613e-06	8.661205356474966e-06	3.0453718864009716e-05	4.644251021090895e-05	8.862882532412186e-05	0.00028367285267449915	7.32669432181865e-05	8.443101978627965e-05
TNFSF13B	2.250876605103258e-05	8.904115929908585e-06	8.636295387987047e-05	0.0003396111715119332	3.6345467378851026e-05	0.00019408695516176522	0.00011622177407843992	9.384379518451169e-05	2.1601026674034074e-05	2.1328110960894264e-05	3.844774255412631e-05	0.00014876168279442936	2.6678540962166153e-05	6.647666305070743e-05	1.648725083214231e-05	0.0010608843294903636	0.00014578696573153138	0.00037331320345401764	5.931537543801824e-06	1.230538146046456e-05
CLIC2	9.344309546577279e-06	1.6843187040649354e-05	3.1282048439607024e-05	1.2953958048456116e-06	1.0194575224886648e-05	0.0010461000492796302	9.18074874789454e-05	1.0228489372821059e-05	5.247219814918935e-05	4.757205715577584e-06	2.0475741621339694e-05	0.00010246878809994087	1.3421821677184198e-05	6.652548449892492e-07	8.961962157627568e-05	0.00026452954625710845	0.00012739344674628228	6.997678383413586e-07	2.1307196220732294e-05	0.0011908565647900105
S100A14	0.0007236096425913274	0.0005735680460929871	4.882847974840843e-07	3.794662006839644e-06	2.0688331403562188e-07	4.3387672121752985e-07	5.216273848418496e-07	4.268115390004823e-06	9.099116869037971e-05	2.976121606934612e-07	3.964032202929957e-06	2.6497748422116274e-06	2.6750299184641335e-06	2.6980474103766028e-06	2.915613777076942e-06	3.790882828980102e-06	0.00021902065782342106	3.235613576180185e-06	3.872062279697275e-07	6.55330438803503e-08
UBE2N	0.00048253059503622353	0.00030996036366559565	0.0002464073186274618	0.0005829266738146544	0.0007930176216177642	0.0003287467989139259	0.00019063756917603314	0.0005394520703703165	0.00023653091921005398	0.00023205694742500782	0.0002776617475319654	0.0002193616091972217	0.0002993457019329071	0.0006071559037081897	0.00026619594427756965	0.0002575639809947461	0.0010029035620391369	0.0010357771534472704	0.00032065476989373565	0.00021253172599244863
DENND2D	3.035655572602991e-05	0.00010577144712442532	0.0007052181754261255	0.000990600441582501	0.00014484956045635045	4.7238022489182185e-06	2.8862930321338354e-06	0.00047952806926332414	1.9623947082436644e-05	0.0008850338053889573	0.0002676323347259313	5.680828962795204e-07	3.362989809829742e-05	0.0011904210550710559	1.218775832967367e-05	8.512682688888162e-05	3.848910273518413e-05	0.0005083492724224925	2.619071210574475e-06	1.3146972378308419e-05
P3H3	2.5308350814157166e-05	3.860054857796058e-05	4.5164018956711516e-05	4.38582446804503e-06	1.8807845663104672e-06	8.96948913577944e-05	0.00023469798907171935	3.966089934692718e-05	0.00016289479390252382	3.3792228350648656e-05	5.716025407309644e-05	0.00130756467115134	4.6295383071992546e-05	3.1791746550879907e-06	7.819358870619908e-06	5.590769092123082e-07	1.2128382877563126e-05	3.9718426592116884e-07	8.195180998882279e-05	2.3680182493990287e-05
