Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28
C1orf186	0.00046691737952642143	7.560942094642087e-08	3.1360667662738706e-07	6.175619660098164e-08	0.0006203780649229884	6.772677352273604e-06	9.517591479379917e-07	0.0017291221302002668	1.0112498785019852e-06	0.00014654890401288867	1.089642864826601e-06	2.9125212677172385e-06	5.400429472501855e-07	9.77190302364761e-06	7.744774848106317e-07	1.7435128029319458e-05	1.239479274772748e-07	1.868909293989418e-07	6.630697043874534e-06	3.44283080266905e-07	0.0005644093034788966	9.212314580508973e-06	1.580671664669353e-07	9.78864932221768e-07	1.0099945939145982e-05	0.0001988967414945364	9.099996987060877e-07	0.00447989534586668
FAM177B	4.337524330821907e-07	3.789994451608436e-08	3.166387685382688e-08	2.020072820130281e-08	2.7302982630317274e-07	2.4813816708046943e-06	3.034029987247777e-07	0.00013564956316258758	2.0852557724992948e-07	1.1314711628074292e-05	1.4929774749816715e-07	3.9662932493911285e-08	6.466547830541458e-08	8.614803448381281e-08	4.067078975822369e-07	7.820340215403121e-06	7.427038895002624e-08	4.220320988679305e-06	1.125931348155973e-07	8.503264581349868e-08	0.0015873088268563151	2.8057124268343614e-07	8.014247754317694e-08	1.7559474940753717e-07	4.047825186148657e-08	4.3441064008220565e-06	5.555956477110158e-07	5.7648446016855814e-08
LMAN1	0.0022736191749572754	0.0003944498603232205	0.0003451755328569561	0.0008739815093576908	0.0025628735311329365	0.00018703087698668242	0.00019107939442619681	0.0002483352436684072	0.00027899746783077717	0.000515596941113472	0.00042390538146719337	0.0003647070552688092	0.00039551971713081	0.00020333766588009894	0.00026579725090414286	0.0002350730646867305	0.00038219234556891024	0.00021690728317480534	0.00029001416987739503	0.00024354179913643748	0.00016567773127462715	0.00033452457864768803	0.00048094670637510717	0.0005603991448879242	0.0002832506725098938	0.0005479976534843445	0.00043630049913190305	0.00014614487008657306
HIST1H4C	0.00028606265550479293	0.0003205672255717218	9.834224329097196e-05	0.00012396641250234097	0.00026373262517154217	0.0003166313108522445	0.00013420004688668996	0.0003990364202763885	0.0004777386784553528	0.00021263987582642585	0.000175973676959984	0.00010984275286318734	0.0002596371341496706	0.003052160143852234	0.000400465534767136	0.00022722336871083826	0.0001955129555426538	9.629064152250066e-05	0.0007775183185003698	0.00024241417122539133	0.0005740053602494299	0.0003663396055344492	0.0003782988351304084	0.0001846324885264039	0.0003777954261749983	0.0003660714428406209	0.00025649715098552406	0.00011990153143415228
LAX1	0.0013607945293188095	0.00042827415745705366	1.6724777651688782e-07	2.3172817975591897e-07	0.0008912536432035267	8.654325029056054e-06	8.002329536793695e-07	6.962662610021653e-06	0.0002131185174221173	0.00030759035144001245	2.07282391784247e-06	7.703785342982883e-08	0.0006857796106487513	1.6036157830967568e-05	0.00019493633590172976	0.00017795368330553174	4.643162810680224e-06	9.05196600342606e-07	0.0002153250388801098	0.0002617159334477037	0.00015529958182014525	1.4506059642371838e-06	2.6386786089460657e-07	0.0006295975181274116	4.6639044626317627e-07	0.0002515652449801564	6.271062375162728e-06	0.0006111730472184718
MRC2	6.306751402007649e-06	1.4002318948769243e-06	4.034024095744826e-05	0.0017926254076883197	2.4308346837642603e-06	0.00011066292063333094	3.771148476516828e-05	3.25395303661935e-05	1.3899308214604389e-05	4.83392141177319e-05	1.8734734794634278e-06	3.6508185985439923e-06	1.5659845303162e-05	2.7331343517289497e-05	5.2693385441671126e-06	0.00038002055953256786	1.326069741480751e-05	0.0001166009169537574	2.354209755139891e-06	2.197159847128205e-05	1.4498898508463753e-06	0.00029043862014077604	0.0006326621514745057	5.059287650510669e-05	3.915873094229028e-06	2.461110670992639e-05	5.604240868706256e-06	8.801243325251562e-07
PCOLCE	5.306083949108142e-06	1.2683353816100862e-05	4.798558165930444e-06	0.001068732002750039	4.247697688697372e-06	0.00011549996997928247	6.5949548115895595e-06	4.056129000673536e-06	2.4911152650020085e-05	6.946699431864545e-05	9.447338015888818e-06	2.4242817744379863e-05	2.5266437660320662e-05	1.083385905076284e-05	0.00012219679774716496	0.00027687702095136046	0.0010078448103740811	2.269687001899001e-06	7.527434263465693e-06	1.260676890524337e-05	6.667793059023097e-06	1.1652530702122021e-05	0.001481606625020504	3.828163698926801e-06	6.704188126605004e-05	2.8991727958782576e-05	1.6431964468210936e-05	2.360688768021646e-06
HILPDA	1.3528491763281636e-05	1.4926097719580866e-05	3.098405431956053e-05	0.0001490332797402516	2.3923728804220445e-05	3.0450906706391834e-05	2.588066490716301e-05	1.0469303560967091e-05	3.158989784424193e-05	2.7974756449111737e-05	3.939356975024566e-05	0.00039647516678087413	3.470742012723349e-05	5.276455340208486e-05	7.429287620652758e-07	1.4719592400069814e-05	8.661115862196311e-05	0.00011693360283970833	1.7320089682471007e-05	1.2273538231966086e-05	1.5380725017166696e-05	2.752615364443045e-05	8.168261410901323e-05	3.217821358703077e-05	0.00012890907237306237	6.227614449016983e-06	0.00015846693713683635	2.3338212486123666e-05
TTC3	0.0005275478470139205	0.00027194624999538064	0.0002638495061546564	0.0011254948331043124	0.0004203109419904649	0.0006002956652082503	0.00017198987188749015	0.0003563039063010365	0.00038735949783585966	0.00044022989459335804	0.000288576353341341	0.0010717562399804592	0.0005227370420470834	0.00014103081775829196	0.0002454070490784943	0.000623165222350508	0.0001471226423745975	0.00020713072444777936	0.00047288680798374116	0.00020699322340078652	0.0003256411582697183	0.00025707395980134606	0.0006336737424135208	0.00022197463840711862	0.0006138699245639145	0.0003265953273512423	0.00027430790942162275	0.00016588758444413543
LGALSL	2.892641168728005e-05	3.237680914480734e-07	0.00019056866585742682	9.70124383457005e-05	6.746522558387369e-05	1.1275606084382161e-05	2.0585055608535185e-05	8.272735954051313e-07	2.4032660803641193e-06	1.8347785953665152e-05	0.00036714356974698603	0.00012374782818369567	5.903319220124104e-07	2.4561486497987062e-05	6.644706331826455e-07	1.1110288141935598e-05	0.0007852801354601979	5.188857358007226e-06	1.0811814945554943e-06	3.5209120596846333e-07	1.7858908449852606e-06	0.0002524622541386634	0.00020245737687218934	6.770555501134368e-06	0.0001960496447281912	1.1585018910409417e-05	4.988758155377582e-05	3.8096954085631296e-05
HERC5	0.00027123975451104343	0.00031337037216871977	3.7044748751213774e-05	8.506668382324278e-05	0.00017344874504487962	1.7605976609047502e-05	7.97507800598396e-06	0.00015629982226528227	8.955159864854068e-05	0.00017119673429988325	0.00016035545559134334	5.721009983972181e-06	5.9794594562845305e-05	0.00019148123101331294	2.034519457083661e-05	2.6441626687301323e-05	5.168926509213634e-05	0.00027087790658697486	8.121773134917021e-05	0.0004529820871539414	0.00010181313700741157	6.841748108854517e-05	0.00010611723701003939	0.0011025563580915332	4.7342241487058345e-06	8.270759281003848e-05	7.609104068251327e-05	6.756518359907204e-06
LY9	0.0002725026570260525	0.0007584212580695748	2.142193693543959e-07	1.4247693513880222e-07	0.00028118351474404335	1.67416383192176e-05	4.2054882214870304e-05	0.0003094108251389116	0.00036576989805325866	0.0002827753487508744	5.838318202222581e-07	2.208054361574341e-08	0.0006270971498452127	9.636173672333825e-06	3.84935483452864e-05	7.172965706558898e-05	6.447116902563721e-07	2.0318824681453407e-05	0.0005952318315394223	0.0003900043957401067	0.0005802381201647222	2.1413027297967346e-06	6.099383540458803e-07	7.135063788155094e-05	6.565098260580271e-07	0.00020265212515369058	1.3529864190786611e-05	6.653040145465638e-07
ARHGAP9	0.00010061814828077331	0.0011365856043994427	2.491445059149555e-07	1.8659260092590557e-07	0.00010348160867579281	2.3992370188352652e-05	0.0002109719207510352	0.0006951081450097263	0.0008982535218819976	0.0003848545311484486	8.030332878661284e-07	5.385799539681102e-08	0.0007333984831348062	9.839917765930295e-05	0.0009088673396036029	9.809255425352603e-05	5.576175112764759e-07	0.00019259110558778048	0.0005161481676623225	0.0011189779033884406	0.0004962001694366336	4.676320259022759e-06	9.528325790597592e-07	0.0008264776552096009	1.628420477572945e-06	0.00012400330160744488	1.0277517503709532e-05	7.974133040988818e-05
ING2	8.12417856650427e-05	0.00016814502305351198	4.291996083338745e-05	0.00011865911073982716	0.00014062022091820836	9.594301809556782e-05	6.901437154738232e-05	7.716909021837637e-05	0.0003100559115409851	0.00011075943621108308	3.0323506507556885e-05	0.00015303591499105096	9.717314242152497e-05	0.0002654595300555229	1.9251696357969195e-05	0.00011501521657919511	8.908038580557331e-05	0.0001419470936525613	0.00021852795907761902	0.00012917687126901	0.00010759467113530263	6.212879088707268e-05	0.00016248332394752651	0.0001843838399508968	0.00038541623507626355	0.00011743809591280296	5.821590457344428e-05	0.0004875695740338415
NOTCH1	1.2357218110992108e-05	0.00033300212817266583	0.0014014006592333317	0.0001558989897603169	8.062957931542769e-06	4.508743586484343e-05	7.38876624382101e-05	0.00011474677012301981	0.00018792058108374476	4.836273001274094e-05	0.00030615413561463356	3.48190515069291e-05	0.0004637159872800112	0.0001134176054620184	0.0005370433209463954	5.945532029727474e-05	0.0004647290625143796	0.00018842214194592088	0.00011000908853020519	0.0003039584553334862	0.00011345250823069364	7.430864934576675e-05	7.5713273872679565e-06	0.00030444341246038675	1.1482213267299812e-05	4.289819480618462e-05	0.0001599472452653572	6.550666148541495e-05
IL2RB	3.985737748735119e-06	0.0010245664743706584	3.0778790005570045e-07	2.4048317754932214e-06	1.11281924546347e-05	1.68483911693329e-05	1.2880288977612508e-06	1.5444256860064343e-05	0.00211848015896976	7.242501305881888e-05	4.1582026710784703e-07	1.853127855611092e-07	0.0003163325891364366	8.094726945273578e-05	0.001396629260852933	7.812409603502601e-05	1.1052311492676381e-05	4.825608357350575e-07	0.00019501133647281677	0.0011058389209210873	2.421231783955591e-06	5.744215286540566e-06	8.655624128550699e-07	0.0016662237467244267	3.73876446246868e-06	3.901042146026157e-05	8.725183761271182e-06	1.6348022882084479e-06
RABAC1	0.0016849751118570566	0.0008250265964306891	0.0006317553925327957	0.0009890797082334757	0.002898974111303687	0.000755112268961966	0.0003330208419356495	0.00037087019882164896	0.000771650520619005	0.0011447262950241566	0.000788578821811825	0.0005279681063257158	0.0008131667273119092	0.00026782002532854676	0.00028885199571959674	0.0006088528316468	0.0008213479886762798	0.0003440550935920328	0.0005384613759815693	0.0010240727569907904	0.0003602828364819288	0.0004835125000681728	0.0008360212086699903	0.00039473435026593506	0.0006959660677239299	0.0010355244157835841	0.0008918000385165215	0.0003545084910001606
NSMCE1	0.00015632227587047964	0.0001994643680518493	0.0001314396213274449	0.00020163618319202214	0.00016638525994494557	0.0002852928009815514	0.00041675230022519827	0.0002877869119402021	0.0005818887730129063	0.00040111137786880136	0.00018753670156002045	0.0006044140900485218	0.0001827348314691335	0.00021155945432838053	0.00039288122206926346	0.00023752611014060676	0.00028303053113631904	0.0001508130953880027	0.0004876250750385225	0.0005759402411058545	0.0001779690501280129	0.0005024533020332456	0.00019424562924541533	0.0002808161952998489	0.0008016453357413411	0.0003161340719088912	0.0002493927313480526	0.0017239294247701764
MEF2A	0.0003840898280031979	0.0001753294054651633	0.0007522664964199066	0.00034711253829300404	0.0002069222100544721	0.0001619399117771536	0.00027437254902906716	0.0005824730033054948	0.00028694962384179235	0.00011504025314934552	0.00045824600965715945	0.00015821686247363687	0.00016910389240365475	0.00015690842701587826	7.250133785419166e-05	0.0001638093963265419	0.0002278356987517327	0.0007592385518364608	0.0001279613934457302	0.00015653415175620466	0.000516702770255506	0.0004486869147513062	0.00017993438814301044	0.0002028735907515511	0.00014027900760993361	7.97723259893246e-05	0.0003192850563209504	9.966536163119599e-05
ELMO1	0.00027371503529138863	0.0004611584881786257	0.0006408355548046529	2.9951634132885374e-05	8.665648783789948e-05	0.00012562113988678902	0.00030447973404079676	0.00043185052345506847	0.00031127757392823696	0.0002017592778429389	0.000571594457142055	1.8587011254567187e-06	0.0006074942066334188	0.00010655759979272261	0.00011512534547364339	7.846535299904644e-05	1.1560251778064412e-06	0.00025196047499775887	0.0004075511242263019	0.0002798225323203951	0.00048569554928690195	4.049310155096464e-05	3.811714123003185e-05	0.0005367318517528474	8.442415492027067e-06	0.00010123084939550608	0.00019585552217904478	0.0004861213092226535
RNGTT	0.0003088437078986317	0.0003675148473121226	0.00014009754522703588	8.829373837215826e-05	0.00023547778255306184	6.25509928795509e-05	5.2253199100960046e-05	0.00013609629240818322	0.0003094198473263532	8.391565643250942e-05	0.00013016331649851054	9.122880874201655e-05	0.0004541621601674706	0.00011496932711452246	5.208438597037457e-05	5.4204207117436454e-05	7.93298240751028e-05	6.612043944187462e-05	0.0002526198804844171	0.0001727399358060211	0.0006174988811835647	0.00011503197310958058	0.00011677399015752599	0.0003053532855119556	2.5881441615638323e-05	0.0002704502549022436	0.00020860059885308146	6.928003131179139e-05
ABCA8	1.6528625792489038e-06	1.413443158071459e-07	3.512981834319362e-07	2.6558203899185173e-05	1.0540380799284321e-06	1.2506419807323255e-05	1.0214171197731048e-06	7.57543830331997e-07	4.3894183932025044e-07	3.540046964189969e-05	3.7872007396799745e-07	7.548248959210468e-08	7.143577818169433e-07	2.282787932017527e-07	1.5116443137230817e-06	3.078065856243484e-05	0.00011082624405389652	2.1115526749326818e-07	1.4239513745906152e-07	1.3519198205358407e-07	1.763339270155484e-07	1.3155369060768862e-06	0.0022044945508241653	1.3491396089193586e-07	4.118347192161309e-07	2.022790431510657e-05	3.5272455534141045e-06	3.6138175119049265e-07
RABEP1	6.666591070825234e-05	0.00034650193993002176	0.0002451184845995158	0.00021039164857938886	9.245587716577575e-05	0.00015508041542489082	8.829940634313971e-05	0.00024855806259438396	0.0002115181996487081	0.0001385262148687616	0.0001584274141350761	0.0014947893796488643	0.0003737522929441184	0.00015807518502697349	0.00013214607315603644	5.101372880744748e-05	0.00019874978170264512	0.00016858670278452337	0.00019288867770228535	0.0001652236096560955	0.00034099759068340063	5.1501920097507536e-05	0.0002507823519408703	0.00027219930780120194	0.00014303348143585026	8.242206240538508e-05	0.00012030333891743794	0.00012373777281027287
VWF	1.0015225598181132e-05	9.498559734311129e-07	0.0016927230171859264	1.8751601373878657e-06	1.0999384585375083e-06	1.0269644917570986e-05	1.3371931117944769e-06	5.545145995711209e-07	1.7200177353515755e-06	2.1439849660964683e-05	0.002392532303929329	3.3589417398616206e-06	4.315809292165795e-06	9.036511983140372e-07	1.1783419040511944e-06	2.195400338678155e-05	1.1991351129836403e-06	2.531645350245526e-06	1.1880621286763926e-06	1.2763717904817895e-06	6.377891850206652e-07	1.685140341578517e-05	3.714526144449337e-07	4.1737487777027127e-07	2.4229034352174494e-06	2.41829711740138e-05	0.0006939166341908276	7.707047188887373e-06
ASRGL1	0.00018603773787617683	3.653049361673766e-06	0.00037714518839493394	6.146284704300342e-06	5.379719732445665e-05	4.335926405474311e-06	0.0001419682230334729	3.629382626968436e-05	2.9166415060899453e-06	3.8158261304488406e-05	0.000233136786846444	5.228538066148758e-05	3.4134259294660296e-06	0.00014503645070362836	1.0654263860487845e-05	1.1302672646706924e-05	1.5001498923084e-06	0.00020794145530089736	9.759320391822257e-07	5.724643301618926e-07	4.2525337562437926e-07	4.439699478098191e-05	8.073884600889869e-07	2.1450632630148903e-06	1.8001894204644486e-05	7.492800068575889e-05	0.0012471767840906978	0.001197893638163805
IGKV3D-15	0.002603089902549982	2.1839440478288452e-07	2.735469983861094e-08	2.7373852518053354e-08	1.4130717318039387e-05	1.8937897721116315e-06	8.941900375702971e-08	1.6528029789242282e-07	8.868136802675508e-08	6.6015318225254305e-06	7.291494341643556e-08	2.147170885535843e-09	4.150801302671425e-08	3.3657112652463184e-08	2.9350019303819863e-07	4.887858722213423e-06	4.8050097234408895e-08	1.98238314652599e-08	1.1494670104639226e-08	2.638204144034262e-08	3.131669927824987e-06	1.946711734035489e-07	5.196393004780475e-08	3.802475134762062e-08	1.7441434962961466e-08	0.00010381454194430262	3.494697011774406e-07	5.789251744658941e-08
SLC11A2	0.0002678993041627109	0.0001315982808591798	8.576551044825464e-05	0.00022994128812570125	8.21661451482214e-05	0.00016130151925608516	1.6146983398357406e-05	9.322982077719644e-05	0.00016787993081379682	4.8086349124787375e-05	0.00011861725943163037	0.00020993791986256838	0.00016794160183053464	6.536379078170285e-05	2.462484007992316e-05	5.507102105184458e-05	8.583370799897239e-05	0.00039974667015485466	0.00011954086949117482	8.723216888029128e-05	5.88097536819987e-05	0.0001255741954082623	0.0001669497723923996	0.00026128298486582935	2.1045181711087935e-05	8.033455378608778e-05	0.00010361453314544633	0.0006622823420912027
MTSS1	2.5973058654926717e-05	0.00016253571084234864	0.0008300695917569101	9.524288179818541e-05	1.6669535398250446e-05	1.7502447008155286e-05	3.226768967579119e-05	7.178097439464182e-05	9.015666000777856e-05	4.1044066165341064e-05	5.166123082744889e-05	0.0004981549573130906	0.0002483892603777349	0.00019249474280513823	0.00185939681250602	0.000131574270199053	2.964024679386057e-05	0.0003183904627803713	0.00010176611976930872	0.00022838314180262387	0.0009404051816090941	0.0014729772228747606	9.119026071857661e-05	0.00015660420467611402	0.00013927154941484332	3.386136086191982e-05	0.00015998329035937786	0.00013066307292319834
BDKRB2	2.217442897745059e-06	7.017305136969298e-08	0.0014271755935624242	3.68649598385673e-05	3.477398422546685e-07	8.767140570853371e-06	9.615490853320807e-06	3.0501894343615277e-06	1.88608808571189e-07	1.23163799798931e-05	0.00014662033936474472	1.1332666872476693e-05	2.6301259481442685e-07	1.1236876673592633e-07	6.868130526527239e-07	3.020718395418953e-05	1.7318059519766393e-07	2.209706053690752e-07	3.5735379810830636e-07	8.960162745097477e-08	6.802390117854884e-08	4.984883162251208e-06	0.00022989728313405067	1.1812678621936357e-06	7.25928248357377e-06	1.103597242035903e-05	2.3938024241942912e-05	1.3242660088508273e-06
OSM	3.857441697618924e-06	4.320172956795432e-05	5.680824699538789e-08	2.6593824031806435e-08	1.3702011756322463e-06	3.699250783029129e-06	9.935584239428863e-05	2.536132888053544e-05	0.0004591542237903923	1.4992161595728248e-05	2.7889103648703895e-07	4.92031260179715e-09	1.7483471310697496e-05	1.7983873476623558e-05	0.00013996768393553793	1.536691706860438e-05	1.0936143723938585e-07	0.0006758513627573848	0.0001605206198291853	0.00036088444176129997	1.2445283346096403e-06	4.0239279996967525e-07	8.341913115827992e-08	4.238417750457302e-05	6.772015126443875e-08	5.40560813533375e-06	7.880844350438565e-07	7.3086834163405e-05
SERPINB1	0.00023182915174402297	0.000505527073983103	7.20652678865008e-05	0.00012263076496310532	0.00011989180347882211	0.00023720416356809437	0.0021677075419574976	0.0005358331254683435	0.0006891863304190338	0.00022488828108180314	0.0004778817528858781	0.000179485505213961	0.0004496356123127043	0.0002071829658234492	0.000976027746219188	0.00015356024960055947	0.00011531703785294667	0.0007106839912012219	0.0005239906022325158	0.0010539727518334985	0.00042969753849320114	0.00019388648797757924	0.00028131704311817884	0.0005606507183983922	0.0002001281682169065	0.00020121831039432436	0.00015809430624358356	0.0007975032203830779
SDCBP	2.385328298259992e-05	0.0002672679256647825	0.0002871717151720077	0.0003263839753344655	3.89951492252294e-05	0.0005436879000626504	0.00047537952195852995	0.00012192132999189198	0.00038074556505307555	0.00010165799903916195	0.0012329956516623497	0.00014858331996947527	0.0002605693298391998	0.00016960858192760497	0.0002806624979712069	0.00012439083366189152	0.0003071588871534914	0.0012177040334790945	0.00033736409386619925	0.00024298969947267324	0.00015296578931156546	0.0003566993691492826	0.0005054054199717939	0.00020179022976662964	0.0002227451914222911	0.00019455199071671814	0.0008887454750947654	0.000577607483137399
STEAP4	2.0160052827122854e-06	1.232496288139373e-06	5.813678285448987e-07	1.623465504962951e-05	1.9851688648486743e-06	4.91629216412548e-05	2.5242286938009784e-05	1.1147507393616252e-05	5.180207608646015e-06	2.023686101892963e-05	3.0282349143817555e-06	4.639660255634226e-05	2.74822400569974e-06	2.946162339867442e-06	2.0298473373259185e-06	7.778221333865076e-05	0.00199692090973258	5.3688149819208775e-06	1.3203643902670592e-06	9.076500759874762e-07	1.372879864902643e-06	4.441306828084635e-06	7.532719610026106e-05	5.445733677333919e-07	2.8043625661666738e-06	9.229086572304368e-06	8.493845598422922e-06	3.107053885287314e-07
FAM198B	2.386940650467295e-06	7.201020366665034e-07	0.0013669660547748208	0.0009467376512475312	3.862821813527262e-06	0.000608053058385849	0.0001383887865813449	1.3645725630340166e-05	9.341083000435901e-07	4.7527973947580904e-05	0.001137469313107431	0.0009010837529785931	1.691905822553963e-06	7.1719850893714465e-06	6.054210643924307e-06	0.0005136807449162006	3.0636918381787837e-05	0.0002142080629710108	7.9991258417067e-07	3.490118274385168e-07	2.9105459020684066e-07	0.0002998729469254613	0.0011409438448026776	8.061192033892439e-07	0.000305946305161342	1.636857632547617e-05	0.00029335508588701487	2.328378513993812e-06
IGKV1D-39	0.009426474571228027	2.438629962853156e-06	1.4114755231275922e-07	8.079368285507371e-08	0.0012495412956923246	1.935278987730271e-06	5.938098865954089e-07	1.712807147669082e-06	1.3418846833701537e-07	5.99465420236811e-06	3.4744817867249367e-07	5.243056833137416e-08	1.4444596274643118e-07	2.2745523438061355e-06	3.0764280722905823e-07	5.026403414376546e-06	5.963789106999684e-08	2.0856153071235894e-07	1.013079554468277e-06	1.355336678443564e-07	7.191486474766862e-06	2.103714535905965e-07	7.27072063000378e-07	2.464311819494469e-06	1.8167670035040828e-08	0.00017839641077443957	3.5779845575234503e-07	5.014759452137696e-08
COL8A1	1.3363213611228275e-06	5.195458356865856e-07	6.9563670876959804e-06	0.0019523220835253596	9.183101497001189e-07	9.521031461190432e-05	3.342359207181289e-07	1.7886486602947116e-06	1.0363518185840803e-06	1.700720349617768e-05	4.2525889512035064e-06	1.6260402162515675e-06	1.4316987062557018e-06	8.000793627616076e-07	7.30205158561148e-07	2.554722777858842e-05	6.320591978692391e-07	4.869743861490861e-07	2.503822429389402e-07	1.1799272670032224e-06	4.911120754513831e-07	1.6481266357004642e-05	1.2720722224912606e-05	2.221443310190807e-06	1.903761017274519e-06	7.193539659056114e-06	9.932720786309801e-06	1.753184278641129e-06
RPS23	0.00035013750311918557	0.0009971910621970892	0.0003172075957991183	0.0006470700027421117	0.0007307140622287989	0.0014534036163240671	0.0018040512222796679	0.0021607393864542246	0.001872308668680489	0.0007785987108945847	0.0011520124971866608	0.0006795328226871789	0.0011006082640960813	0.0005519535043276846	0.0017353715375065804	0.0011895087081938982	0.000617156270891428	0.0003875991969835013	0.003419602755457163	0.0012155034346506	0.00288781919516623	0.0009047988569363952	0.001204321044497192	0.0005527210887521505	0.00567057728767395	0.0012991016265004873	0.0009517528815194964	0.0009077659924514592
FZD6	0.0002750576240941882	3.466538692009635e-05	0.0005277949967421591	0.00026956485817208886	9.871562360785902e-05	2.356940422032494e-05	8.805951097201614e-07	3.2770303732831962e-06	6.830302299931645e-05	3.4282096748938784e-05	0.000742308038752526	7.005158840911463e-05	0.00014014240878168494	0.00012821503332816064	1.0714663403632585e-05	1.7485557691543363e-05	1.9786411940003745e-05	2.384422714385437e-06	4.3914133129874244e-05	0.00010891397687373683	3.800122067332268e-05	0.0002387132408330217	1.4821343029325362e-05	0.0001375740539515391	3.72775575669948e-05	9.064528421731666e-05	0.0001462544605601579	8.792869152784988e-07
PPDPF	0.0001628679601708427	0.0007330597727559507	0.00010098556231241673	0.0004613743512891233	0.00030307460110634565	0.0010209272149950266	0.0002280452463310212	0.00016990868607535958	0.0004848275857511908	0.00019117392366752028	0.0002051789197139442	0.002307494170963764	0.00033078849082812667	0.0008904425776563585	0.00031805058824829757	0.00036499855923466384	0.00021599708998110145	0.0003210508148185909	0.0005860591190867126	0.0009037116542458534	0.0003577943134587258	0.0011414099717512727	0.0003302351979073137	0.0005947026656940579	0.0026815226301550865	0.00028768545598722994	0.0003061924362555146	0.0006668101996183395
PCM1	0.00011121931311208755	0.0003763597342185676	0.00031469014356844127	0.0003179471823386848	5.4303513024933636e-05	0.00015284463006537408	0.00011718177847797051	0.0004687659384217113	0.0005214750417508185	0.00011874880874529481	0.0003244314284529537	0.0016301748109981418	0.0008250800310634077	0.0003006381739396602	0.0001398903114022687	0.00027392926858738065	0.00029100742540322244	0.0001898067566799	0.0003387227188795805	0.00032803716021589935	0.0002717908937484026	0.00010597575601423159	0.0005983306909911335	0.00023737704032100737	0.0003787884779740125	0.00014307598758023232	0.00032069406006485224	0.0003656623011920601
PDK1	0.005039367359131575	9.941939788404852e-05	8.242187323048711e-05	9.056973794940859e-05	0.0017678126459941268	8.610630175098777e-05	2.6491403332329355e-05	3.435143662500195e-05	0.00012867532495874912	0.00014173587260302156	2.918632708315272e-05	5.229661110206507e-05	0.0003004989994224161	0.00010273005318595096	2.2996828192844987e-05	8.927335875341669e-05	2.9192189686000347e-05	8.247468940680847e-05	0.00016369919467251748	7.483826630050316e-05	0.00013374634727369994	9.8828983027488e-05	2.7777483410318382e-05	0.00018585014913696796	7.346653728745878e-05	0.00048554083332419395	0.00015789555618539453	6.827120523666963e-05
CBFA2T3	0.00018365604046266526	1.2228547063841688e-07	0.00014224238111637533	1.6422297903773142e-06	0.00039651646511629224	7.239705155370757e-06	0.0003698855289258063	0.0036579566076397896	2.0935854081471916e-06	0.0001105580959119834	0.00013147319259587675	0.00016481708735227585	5.122444690641714e-07	1.8200646081822924e-05	2.323100488865748e-06	6.29833884886466e-05	0.00034105891245417297	1.0781307537399698e-05	6.71800876261841e-07	1.9350098057202558e-07	0.0006478291470557451	0.00013991411833558232	0.00026840774808079004	2.5344445475639077e-07	3.076740904361941e-05	0.00014965335140004754	0.000124010955914855	0.0005167655181139708
LSM5	0.0003825344319920987	0.0003391374193597585	0.00013896495511289686	0.00023203593445941806	0.0005979100242257118	0.0005277496529743075	0.0004148555744905025	0.0005449815653264523	0.0005393479368649423	0.0002648018707986921	0.0003724995185621083	0.0007357905269600451	0.00039435108192265034	0.0013185979332774878	0.00023145574959926307	0.0005285131628625095	0.00028160426882095635	0.00024768710136413574	0.0005805098917335272	0.0004535541811492294	0.0003944880445487797	0.00027498439885675907	0.0002797864726744592	0.00037873140536248684	0.001051815110258758	0.00039455186924897134	0.00024033810768742114	0.00023963591956999153
TCEB2	0.0007584412232972682	0.0007985186530277133	0.00045086926547810435	0.0009249529102817178	0.0009883977472782135	0.0020162148866802454	0.000705141166690737	0.0004949817666783929	0.0008167635533027351	0.0005791453295387328	0.0005122983711771667	0.0015936653362587094	0.0006454757531173527	0.0010665932204574347	0.0009560259059071541	0.0006414760136976838	0.0007254768279381096	0.0007583364495076239	0.0007883475045673549	0.001153193530626595	0.00044984673149883747	0.0009662036900408566	0.000683409976772964	0.0011009066365659237	0.0023154502268880606	0.0006109531386755407	0.0008006512653082609	0.0005267091328278184
APLNR	2.477380121490569e-06	2.2755952500119747e-07	0.002935786498710513	3.161379254379426e-06	5.109561698191101e-07	8.64741286932258e-06	4.5258423142513493e-07	8.907983328754199e-07	3.1694446533947485e-07	2.3595282982569188e-05	0.0008636126876808703	3.874951204352328e-08	2.8420967623787874e-07	3.3623015838202264e-07	1.0839772812687443e-06	1.933248495333828e-05	9.593842696631327e-05	5.860566147930513e-07	6.831028542819695e-08	2.483137393483048e-07	1.6326944773936702e-07	8.99838596524205e-06	5.604130365099991e-06	1.5029114308617864e-07	5.700948122466798e-07	1.5454277672688477e-05	0.0003338704991620034	1.3986600606585853e-06
