Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14
MFAP2	0.00036883371649309993	1.6203099448830471e-06	1.0965000910800882e-05	6.10936403973028e-05	1.7108992324210703e-05	1.6738989643272362e-06	7.418775567202829e-07	1.1628139873209875e-05	2.052412492048461e-05	1.0866729098779615e-06	0.001108106691390276	1.913285359478323e-06	1.346433464277652e-06	6.642272637691349e-05
IGHV3-11	9.962745295410969e-09	3.9473891888519574e-07	1.8448753280608798e-06	1.0086839097311895e-07	0.0012509635416790843	3.6386086321726907e-07	6.4660741827538e-07	0.00020306081569287926	1.1204732572878129e-06	4.924221229885006e-06	6.105393168809314e-08	5.3556501455886973e-08	7.018572034667159e-08	2.1458595256262925e-07
JAKMIP1	1.799078177100455e-06	1.235986110259546e-05	6.041971118975198e-07	9.011616930365562e-05	1.183491349365795e-05	0.0007849362445995212	3.0136119676171802e-05	4.461517619347433e-06	0.00014102882414590567	6.686778988296282e-07	6.284744245022011e-07	2.3923414005366794e-07	0.0003958030429203063	3.2075658396024664e-07
CDC20	5.632283318846021e-06	7.891220775491092e-06	2.1905773905928072e-07	0.0028639144729822874	5.948566467850469e-06	1.1980849876636057e-06	3.957088381412177e-07	2.1554062641371274e-06	3.0480001100841037e-07	2.7999570306747046e-07	1.6607024235781864e-06	1.676322767707461e-06	5.588454996541259e-07	3.5879374991054647e-06
EMC9	0.0002998048148583621	0.00017705456411931664	0.00015932177484501153	0.0007783907931298018	0.0002998427371494472	0.00048776803305372596	0.00021458673290908337	5.868557855137624e-05	0.00014510493201669306	0.00013955113536212593	0.00010854231368284672	0.00010275156091665849	0.00018078590801451355	0.00012976463767699897
GAL3ST4	2.2276685740507673e-06	6.099198799347505e-05	2.868339834094513e-06	1.5701155007263878e-06	1.4225869335859898e-06	2.0963072984159226e-06	4.2431453039171174e-05	4.231701495882589e-06	8.44358794438449e-07	1.2359771517367335e-06	0.00022929308761376888	0.0016537616029381752	3.079370117120561e-06	6.603508609259734e-06
SHANK3	5.650966613757191e-06	6.377493377840437e-07	1.0555847893556347e-06	1.4298767382570077e-05	7.891232485235378e-07	8.413645247173918e-08	2.8059366741217673e-07	4.6052602442614443e-07	2.7520783874024346e-07	1.1523279681568965e-06	1.201454233523691e-05	5.701137411051604e-07	7.017771253003957e-08	0.0013531551230698824
MND1	6.951548812139663e-07	3.7900329061812954e-06	2.0319303928317822e-07	0.0020074762869626284	6.844307449682674e-07	3.053062584967847e-07	8.391706529664589e-08	6.50244237476727e-06	3.6133332059762324e-07	5.071191253591678e-07	3.025223850272596e-05	2.6450433665559103e-07	1.18846443797338e-07	2.749546183622442e-06
YWHAZ	0.0010625349823385477	0.0005732323625124991	0.000389600929338485	0.0010642069391906261	0.00022538489429280162	0.0009984091157093644	0.0009486178169026971	0.0003958083689212799	0.0006200488423928618	0.0009451114456169307	0.00031621812377125025	0.0003474346885923296	0.0011198007268831134	0.0002605506160762161
HSPA8	0.0007976836059242487	0.0010500119533389807	0.000522033660672605	0.0010869218967854977	0.00044813426211476326	0.0012194218579679728	0.001488475943915546	0.0012445159954950213	0.0004860948247369379	0.0007773451507091522	0.00032957614166662097	0.0005683426861651242	0.0012179033365100622	0.00044698716374114156
TOB1	0.0009343491401523352	0.00014894439664203674	4.387228545965627e-05	8.773009903961793e-05	6.561807822436094e-05	0.00023192241496872157	0.0004025968664791435	8.803599484963343e-05	0.00030874073854647577	6.168183608679101e-05	0.000116190523840487	0.00010095428297063336	0.00023128466273192316	7.380418537650257e-05
PTPN1	0.00025165462284348905	0.0008929645409807563	0.0003462911699898541	0.00020219058205839247	0.0005250975373201072	0.0005157155101187527	0.00038883177330717444	0.0007915187743492424	0.00046608620323240757	0.0006523362244479358	0.0001925367396324873	0.0002851189346984029	0.0004206094308756292	0.0001410389377269894
CLEC2B	1.4570132407243364e-06	0.00022609485313296318	7.12112378096208e-05	8.28116899356246e-05	0.0001477256155340001	0.000681255420204252	0.0002576843835413456	0.00014652717800345272	0.00031725128064863384	0.00013668366591446102	0.0002522105351090431	0.0003473524993751198	0.0011939387768507004	0.0003411065263208002
GPR4	5.278317871670879e-07	1.4196713209457812e-06	9.0987583689639e-07	5.063490675638604e-07	2.6315472041460453e-06	2.047884493094898e-07	1.0647055148638174e-07	3.4188806239399128e-06	9.01792304830451e-07	1.7396048406226328e-06	0.00014825488324277103	4.403475770686782e-07	1.5988139523415157e-07	0.0012665956746786833
SMIM3	4.67012359877117e-05	0.00026383635122328997	0.001158670405857265	3.674031904665753e-05	1.8707829440245405e-05	8.625392365502194e-05	0.00018719592480920255	2.5793966415221803e-05	9.224328096024692e-05	5.203270120546222e-06	0.0006400061538442969	0.0003062256728298962	0.00010529431165196002	4.0654285839991644e-05
CNTD2	0.0014605348696932197	2.1004079542308318e-07	9.559788338719954e-08	9.453755467347946e-08	2.392582985066838e-07	8.973094622888311e-08	2.438715718255935e-08	2.954842841518257e-07	1.2705467611340282e-07	7.59877309519652e-07	1.1894736644535442e-06	8.552910344405973e-07	3.644745660835724e-08	3.5815266983263427e-06
PMP22	6.739389937138185e-05	3.3604683267185465e-05	0.000507504038978368	1.7067857697838917e-05	8.391800292884e-06	1.291091280108958e-06	3.5220689369452884e-06	2.4446895622531883e-05	2.2734560843673535e-05	6.425841547752498e-06	0.0009924425976350904	0.00041228625923395157	7.473801133528468e-07	0.00033109437208622694
SYNGR2	0.0007119026267901063	0.00174385542050004	0.0005606073536910117	0.00010783645848277956	0.00044213279034011066	0.0008229190716519952	0.00039163956535048783	0.001919885165989399	0.0002671103866305202	0.0014199872966855764	3.56155214831233e-05	0.0008444198756478727	0.0002619621518533677	0.00034048830275423825
PRSS8	0.0006835831445641816	1.7439861039747484e-05	3.485337174424785e-07	4.848606295126956e-06	5.088873876957223e-06	9.160166882793419e-07	2.0879157602848863e-07	8.049591428971326e-07	1.3424312328425003e-06	4.206473818157974e-07	6.940460934856674e-07	1.0456055861141067e-06	2.8781286687262764e-07	9.1555402832455e-06
S100A8	2.0455823687370867e-05	0.00011912750051124021	2.607002329568786e-07	4.075073320564115e-06	3.420968539558089e-07	3.013264631590573e-06	2.72074316853832e-06	0.0003227096167393029	7.783411888340197e-07	7.99955046204559e-07	7.469939191651065e-07	0.0008957296377047896	9.863865670922678e-07	2.5878262022160925e-06
CYBRD1	0.00045454298378899693	1.4181603546603583e-05	8.696163604327012e-06	9.133890671364497e-06	2.870768639695598e-06	5.681432867277181e-06	3.2609775644232286e-06	6.827530160080642e-05	4.8791393055580556e-05	2.532106009311974e-06	0.0011471865000203252	8.415932825300843e-05	1.3965685639050207e-06	8.433328184764832e-05
CYR61	5.05751850141678e-05	1.5910051160972216e-06	8.737696930438688e-07	3.7704680835304316e-06	3.5222592487116344e-06	1.4664844911749242e-06	2.3748727926431457e-06	5.810903076053364e-06	1.92441075341776e-05	2.541622961871326e-06	0.0006362580461427569	1.3584896123575163e-06	1.1995200566161657e-06	0.0001418802421540022
SNX5	0.00031251058680936694	0.0004118031938560307	0.0006308774463832378	0.00045451102778315544	0.00028155671316199005	0.0004919810453429818	0.0003430805227253586	0.00042108542402274907	0.0003428726631682366	0.0005684050847776234	0.00021420844132080674	0.00044002069626003504	0.00042302277870476246	0.0002174674009438604
BIRC3	2.8343371013761498e-05	0.0002537479449529201	5.644353950629011e-05	4.1163024434354156e-05	0.00015889501082710922	0.0005929909530095756	0.0005693798884749413	0.001035661087371409	0.0003756584192160517	0.00047115166671574116	7.770358024572488e-06	2.6052803150378168e-05	0.00029791684937663376	2.62118464888772e-05
SRSF5	0.0007307289633899927	0.00038962886901572347	0.000526545278262347	0.00021154327259864658	0.00029847334371879697	0.0006709151202812791	0.0010211591143161058	0.0003850728098768741	0.002604941138997674	0.0008418757352046669	0.00033937054104171693	0.0002566266630310565	0.0009928311919793487	0.00038942755782045424
LYST	9.890364890452474e-05	0.00032082333927974105	0.0003519308229442686	0.00012349904864095151	5.070636689197272e-05	0.0010783541947603226	0.00011911297042388469	0.0002954585070256144	0.0009824755834415555	0.00017797214968595654	0.00013347908679861575	0.0001346337521681562	0.0006283959373831749	0.00024791553732939065
LDB3	1.5717825590400025e-05	5.392154776018288e-07	4.844544605475676e-07	2.685896447474079e-07	6.413199002963665e-07	4.188547109151841e-07	1.8947766875498928e-06	6.371602012222866e-06	2.1201899471634533e-06	2.832907455285749e-07	0.0001397313317283988	3.984755494457204e-07	1.30656155761244e-06	5.581371738117014e-07
IFNG-AS1	3.15155936903011e-08	1.5095559319888707e-05	3.000398692165618e-06	2.8579358968272572e-06	0.0008617501589469612	1.6916108506848104e-05	7.302067388081923e-05	1.580167554493528e-05	7.908813859103248e-05	0.00021629538969136775	1.2601043408722035e-07	2.2554556267095904e-07	0.0006752724875696003	2.2510666042308003e-07
TMEM258	0.0009784639114513993	0.0007250479538924992	0.0005397816421464086	0.0008545113960281014	0.0028672204352915287	0.0009078176226466894	0.0008323815418407321	0.0010493301087990403	0.0003004783357027918	0.0004532645980361849	0.0008016880019567907	0.0005705071380361915	0.0008202489116229117	0.0005433342885226011
RPL9	0.0011533071519806981	0.0009229044080711901	0.0006809868500567973	0.00033874038490466774	0.0006265603587962687	0.0006989775574766099	0.0031552971340715885	0.001541554811410606	0.00043488864321261644	0.0020809262059628963	0.0006553406128659844	0.0005184279289096594	0.001457768608815968	0.0005691952537745237
TAP1	6.06532848905772e-05	0.0013915119925513864	0.0003454938705544919	0.0002742317446973175	0.0004595378413796425	0.0013881904305890203	0.0004444044316187501	0.00039610263775102794	0.00025597563944756985	0.00041187260649167	0.00012812814384233207	0.00024606220540590584	0.0009380499832332134	0.00021044362802058458
PLCB1	2.1138621377758682e-05	5.424257687991485e-05	4.633740445569856e-06	7.035718226688914e-06	4.837129381485283e-06	1.955630796146579e-05	4.434119910001755e-05	0.00011025839194189757	0.0008272778941318393	8.126480679493397e-06	3.234274117858149e-05	1.3497087820724119e-05	0.0001068172205123119	0.0009404642041772604
CTTN	0.00042417983058840036	6.14189775660634e-06	6.941508218005765e-06	3.0911694921087474e-05	2.726145976339467e-05	1.3338698408915661e-05	7.84195162850665e-06	2.8429258236428723e-06	1.26873237604741e-05	1.352158619738475e-06	0.0006631435826420784	1.1543703294591978e-05	2.927211426140275e-06	0.0004537306376732886
MFSD1	0.00023647774651180953	0.00038518343353644013	0.00031897114240564406	3.420892608119175e-05	0.00021396209194790572	0.00020232883980497718	0.00017644201579969376	0.0003550928377080709	0.00018216473108623177	0.00027184750069864094	0.00019326167239341885	0.0014375319005921483	0.0002900625404436141	0.00018975384591612965
RCSD1	1.1636813042059657e-06	0.0003773393400479108	5.486781810759567e-05	8.63219247548841e-05	0.0001868812832981348	0.0005550075438804924	0.0008092807256616652	0.0003503414918668568	0.0004422199272084981	0.0012220815988257527	2.6210498617729172e-05	0.00026061414973810315	0.0008848251309245825	2.120044155162759e-05
PLCB4	5.130902354721911e-05	2.94441470032325e-05	1.1574883274079184e-06	1.3951413393442635e-06	2.2532287857757183e-06	5.821528930027853e-07	8.384668944927398e-06	1.2455003570721601e-06	5.363745458453195e-06	1.195106960949488e-06	6.5087057009805e-05	1.6203232462430606e-06	8.879993629307137e-07	0.0006789092440158129
STARD13	5.6408494856441393e-05	3.460773950791918e-05	6.792627391405404e-05	1.1795804311987013e-05	6.37281991657801e-05	1.5074037946760654e-06	8.682040402163693e-07	1.6660094843246043e-05	9.937678441929165e-06	1.1598954188229982e-06	0.00044154273928143084	0.00015452670049853623	4.4645923935604515e-07	0.0003937279980164021
SYPL1	0.0005154015962034464	0.00025644732522778213	0.00034358902485109866	0.00013796979328617454	4.481060750549659e-05	0.00014660603483207524	0.000504472351167351	0.00017202114395331591	0.0002502263232599944	0.0012159073958173394	0.000223255468881689	0.00022292803623713553	0.0003374885709490627	0.0005561179714277387
DMKN	0.0007505887770093977	4.138325948588317e-06	8.341715442838904e-07	1.3533286619349383e-05	2.518946166674141e-05	7.018154519755626e-06	6.153962203825358e-06	1.304988131778373e-06	0.00025365498731844127	1.779468402673956e-05	0.00013015758304391056	1.0087271675729426e-06	3.5383553040446714e-05	1.0850071703316644e-05
HLA-DQA2	1.08810206711496e-06	0.0011345830280333757	0.0008032276527956128	1.6906562450458296e-05	0.0001046191027853638	0.00022216213983483613	1.9647361114039086e-05	0.0035394406877458096	5.757654071203433e-05	0.0020133608486503363	5.808464607071073e-07	0.00019088033877778798	0.00034550990676507354	4.579439337248914e-05
ZNF703	0.0011534190271049738	6.97356745149591e-06	1.07190567177895e-06	5.432129000837449e-06	1.493405875407916e-06	7.949111022753641e-07	1.164144941867562e-05	1.559496195113752e-05	5.9256544773234054e-05	1.329078440903686e-05	0.0005368020501919091	6.570712139364332e-05	7.394286967610242e-06	1.6589390725130215e-05
FKBP10	0.0001021917414618656	3.449271844147006e-06	1.0636784281814471e-05	1.822487320168875e-05	2.1225579985184595e-05	2.208447767770849e-06	4.079496193298837e-06	5.464632067742059e-06	1.9983959646197036e-05	1.2596907481565722e-06	0.0011405425611883402	4.313124009058811e-06	9.455767440158525e-07	0.00021834555082023144
HSPB6	2.7455947929411195e-05	2.1373305116867414e-06	1.5010654124125722e-06	2.069761831080541e-05	6.062026841391344e-06	3.5273214393782837e-07	1.713523488433566e-06	7.594255293952301e-06	1.0660534826456569e-05	2.8247061436559306e-06	0.000591628544498235	1.0235478384856833e-06	7.128814445422904e-07	2.829921413649572e-06
C16orf54	6.759488258012425e-08	0.00010702127474360168	8.173991227522492e-05	2.0085783035028726e-05	8.468767191516235e-05	0.0001965913688763976	0.00040185212856158614	8.991007052827626e-05	0.00040505544166080654	0.0002035920333582908	2.0625620322789473e-07	2.7195261282031424e-05	0.0006749529857188463	1.0354281130275922e-06
NOS3	4.525407803157577e-06	3.0375333608390065e-06	9.347760351374745e-05	1.5461411749129184e-05	9.253571079170797e-06	1.4098812243901193e-05	9.880753350444138e-05	1.4346456964631216e-06	1.4360446584760211e-05	2.273757490911521e-05	4.347730282461271e-06	1.4628216149503714e-06	2.634298289194703e-05	0.0011474353959783912
ATP6V0A2	9.674253669800237e-05	0.0002195553679484874	0.0021165739744901657	0.0001263487065443769	0.0001157844380941242	0.0002770370920188725	0.00017482943076174706	0.00014966198068577796	0.0004352643736638129	0.0001674713275860995	0.00016802722529973835	0.00010477529576746747	0.000287097180262208	0.00014070542238187045
PRF1	2.784210373363294e-08	1.5384182916022837e-05	5.989236910863838e-07	3.445368565735407e-05	3.808222800216754e-06	0.0010161104146391153	3.343456410220824e-05	3.9262872633116785e-06	0.0009400600101798773	1.2519869869720424e-06	3.6130853686699993e-07	6.173040674184449e-07	0.0007484006928279996	4.646316256184946e-07
LINC00493	0.0009493949473835528	0.0005000085802748799	0.00032145631848834455	0.0002551260986365378	0.00042305246461182833	0.0005366373807191849	0.0007315902621485293	0.0005510786431841552	0.00024834091891534626	0.0005141193396411836	0.00033963299938477576	0.0003846415493171662	0.000513009843416512	0.0002378416247665882
ZNF367	1.2338961141722393e-06	1.0493847184989136e-05	1.571369523389876e-07	0.0017796758329495788	4.932567208015826e-06	9.042037709150463e-05	2.1601257685688324e-05	4.555650150450674e-07	4.106520464119967e-06	2.6514210276218364e-06	1.8423648953103111e-06	9.557763860357227e-07	4.2925046727759764e-05	8.91629679244943e-06
HN1L	0.000913620344363153	0.00015439264825545251	4.342634929344058e-05	0.0005728558753617108	0.00010319219290977344	0.00016696461534593254	0.00019564159447327256	6.08003610977903e-05	0.00021617520542349666	0.00014674697013106197	0.00010989009024342522	8.545875607524067e-05	0.00014164393360260874	0.00010921338252956048
PLAC8	1.815566577079153e-07	0.0028443695046007633	9.93396724879858e-07	7.118216217349982e-06	1.6143449101946317e-05	1.2862111361755524e-05	0.000295087433187291	6.561120244441554e-05	0.0006161500350572169	0.0006468738429248333	2.3883086441855994e-07	4.2380852391943336e-05	0.0002283803332829848	8.057562013163988e-07
TMEM156	2.5040841137524694e-05	0.00023284660710487515	4.7421308408956975e-06	4.216658999212086e-05	0.0004473547451198101	0.00028030131943523884	0.0002838950022123754	0.00028084396035410464	0.00030641595367342234	0.0007713607046753168	7.020264547463739e-08	1.3919614502810873e-05	0.00029196025570854545	9.621994649933185e-07
TRIOBP	0.00015416566748172045	0.00010603674309095368	8.935073856264353e-05	0.0003679406945593655	5.451843389892019e-05	0.00020116785890422761	7.563475810457021e-05	0.00019291203352622688	0.00017894637130666524	5.549358684220351e-05	0.000319984566885978	0.000290353549644351	8.314099250128493e-05	0.000936804455704987
CACYBP	0.0005970298661850393	0.0003479886509012431	0.0003608735278248787	0.0012086646165698767	0.00015103639452718198	0.0005704523646272719	0.000512304191943258	0.0003071344399359077	0.0001346881763311103	0.0002879376115743071	0.00016216067888308316	0.0003316300280857831	0.0004116722848266363	0.00020089600002393126
