Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12
RGCC	0.0004367991932667792	0.0002182447351515293	8.051121767493896e-06	0.0002271289995405823	4.191133120912127e-05	0.000605615961831063	0.00036758751957677305	0.00020151783246546984	0.00028009418747387826	1.1777548024838325e-05	0.0004796096181962639	0.0007031313725747168
CASP3	0.00034677883377298713	9.006150503410026e-05	0.00012087936920579523	0.00037718936800956726	0.00015374594659078866	0.0002115698007401079	0.0006757022347301245	8.970257476903498e-05	0.00014799075142946094	8.297644671984017e-05	0.0003549491229932755	0.00012687167327385396
CD79A	9.793225763132796e-05	4.499788985867781e-07	1.7470794944074441e-07	3.1839704206504393e-06	0.002802959643304348	7.730163247288147e-07	0.00297331134788692	1.7662390746409073e-05	8.719511015442549e-07	8.002669460438483e-07	8.851710617818753e-07	1.1273998097749427e-05
CHMP1B	0.0002077043172903359	7.038019975880161e-05	0.00016615580534562469	0.0001515569892944768	0.0006945701315999031	0.00014487146108876914	6.177213799674064e-05	0.0004859312903136015	8.00778143457137e-05	5.994041566736996e-05	0.00022305487073026597	0.0006592337158508599
RASL12	2.475711369243072e-07	3.333108907099813e-05	3.4899610454885988e-06	8.461100264867127e-07	2.6900370357907377e-06	1.8780967820930528e-06	1.979144144570455e-06	4.021981396817864e-07	2.3091874936653767e-06	0.001884212251752615	8.479268132077777e-08	1.6519187795438484e-07
USP6NL	2.7451042114989832e-05	9.012035297928378e-05	0.00010634584759827703	1.6606289136689156e-05	0.0009143332717940211	0.00026402631192468107	0.00039521214785054326	0.0001936050393851474	5.4883683333173394e-05	0.00010703525185817853	1.2994954886380583e-05	6.281489186221734e-05
CFH	9.179505582324055e-07	0.0005476231453940272	3.409628561712452e-07	3.1815882266528206e-06	4.185287707514362e-06	0.00023639292339794338	1.283105302718468e-05	5.121732556290226e-06	0.0002171635569538921	0.00048340088687837124	2.056244557024911e-05	2.725508966250345e-05
CACNB2	0.00010197693336522207	1.828164567996282e-05	4.976187483407557e-06	2.258894710394088e-06	6.090929787205823e-07	1.6204581925194361e-06	2.411918103462085e-06	2.0700080938240717e-07	8.949389780354977e-07	0.0014013893669471145	4.159911384249426e-07	2.1862562959995557e-07
SRSF7	0.000671649060677737	0.00023231834347825497	0.000571022043004632	0.0007001576595939696	0.0007004821673035622	0.0002576582774054259	0.00021760138042736799	0.0002585328766144812	0.0003557141753844917	0.0003353249339852482	0.0010001996997743845	0.0009189905249513686
ADCYAP1	5.04143997659412e-08	2.9283723890216606e-08	1.644838221181999e-08	6.309241484814265e-08	8.235618054186489e-08	6.27309262313247e-08	2.0669794764671678e-07	3.683807392462768e-08	9.505635034656734e-08	6.801533203315557e-08	2.1375189618311197e-08	2.9261835621241516e-08
GALM	0.0009226634865626693	7.4300158303231e-05	5.330544809112325e-05	0.0002860813110601157	1.078742297977442e-05	3.829501292784698e-05	5.368984420783818e-05	0.0002488488971721381	7.533111056545749e-05	4.939813879900612e-05	0.00045538583071902394	0.00021222274517640471
CTSD	0.00025183617253787816	0.0001004986697807908	0.0001437175233149901	0.00013636545918416232	1.760778104653582e-05	0.00010259635746479034	0.00010300835856469348	0.0018550599925220013	8.10141718829982e-05	0.0001257543044630438	0.00028074829606339335	6.378808757290244e-05
RPS14	0.0007140984525904059	0.000678660930134356	0.0011803917586803436	0.0008327090181410313	0.0022600817028433084	0.00019627035362645984	0.0008409217116422951	0.0005336565664038062	0.0011774582089856267	0.0007256953394971788	0.0015698423376306891	0.0038056294433772564
TSPAN4	5.901093118154677e-06	0.0010180831886827946	3.257958815083839e-05	2.233161467302125e-05	2.875669269997161e-05	0.00037455058190971613	7.594042108394206e-05	0.000600102823227644	0.0010870357509702444	0.000455973349744454	3.146908420603722e-05	4.478499977267347e-05
IL3RA	5.082951702206628e-06	5.217644911681418e-07	9.328446992640238e-08	4.1646390513960796e-07	6.543023482663557e-05	0.000970628927461803	6.456040136981755e-05	0.00011308828106848523	0.001085519208572805	5.604764737654477e-06	1.2075621214080456e-07	3.241276499466039e-05
PAWR	1.0201909390161745e-05	0.0005775299505330622	0.0009634183370508254	3.2582192943664268e-06	0.0002206947247032076	0.0001315225672442466	1.5944491678965278e-05	1.0188099622610025e-05	2.555661922087893e-05	0.0005234352429397404	6.350615421979455e-06	1.7841608496382833e-05
PPT1	0.00021936206030659378	0.00020044931443408132	0.0003593475848902017	0.00025585584808140993	0.00012382249406073242	0.00023675789998378605	9.879368008114398e-05	0.0012805056758224964	0.0003197218175046146	0.00031269711325876415	0.00029414004529826343	0.0002886864822357893
PLEK	3.5831686545861885e-05	6.131530199127155e-07	8.938333166952361e-07	4.894099765806459e-05	0.00041852903086692095	7.168899173848331e-06	0.0001021243297145702	0.0010491315042600036	2.223431692982558e-06	2.1104283405293245e-06	0.0003760493127629161	5.375879482016899e-05
DNM3	4.08474552386906e-05	0.0002017125952988863	1.6105219401651993e-05	5.443731879495317e-06	3.196884790668264e-05	0.000867930066306144	2.79475739262125e-06	5.200887244427577e-06	0.0006866366602480412	1.4303762327472214e-05	1.927052608152735e-06	4.0228591387858614e-05
NUTM2B-AS1	0.0005415737978182733	0.00021437635587062687	0.00016378598229493946	0.0001436224702047184	0.00026868056738749146	0.0003405045426916331	0.0001412239216733724	0.00012034882820444182	0.0001547524589113891	0.00020392617443576455	0.00040473087574355304	0.000266222283244133
KLRD1	4.013975558336824e-05	7.334169367823051e-06	3.05011695900248e-07	7.625068246852607e-05	1.999118921958143e-06	1.8410911479804781e-06	5.793573109258432e-06	6.230847020560759e-07	4.3938321141467895e-06	1.2842315300076734e-06	0.0009442315204069018	1.3192410733608995e-05
HYI	0.00012728084402624518	0.0004290397628210485	0.0009497088612988591	0.00015155444270931184	0.00011563135194592178	7.342926983255893e-05	0.0007840805919840932	0.00010530347208259627	0.0002661198959685862	0.00041005099774338305	3.463681059656665e-05	0.0002685118524823338
TNFRSF1A	0.00024247232067864388	0.0007832610863260925	0.00024006051535252482	0.00015173823339864612	1.527469612483401e-05	0.0004016151651740074	3.120902692899108e-05	0.0005702514899894595	0.000935125513933599	0.00086307741003111	0.00039488961920142174	0.00020562669669743627
KCNH2	1.3878765230401768e-06	5.292970683967724e-08	0.00011765505041694269	7.933452366160054e-07	1.8579089555714745e-06	1.344338045328186e-07	0.00028950063278898597	4.622898813977372e-06	1.2008408134533965e-07	1.2201979870951618e-07	1.4372765235748375e-06	7.242053470690735e-06
VMP1	0.0004232523497194052	0.0009886791231110692	0.000538898108061403	0.00017991171625908464	8.691115363035351e-05	0.00034216680796816945	9.271502494812012e-05	0.0002988015185110271	6.474763358710334e-05	0.0003527873195707798	0.00019461772171780467	0.00016708638577256352
TUBA1B	0.0001353921979898587	0.00039172329707071185	0.000233983009820804	0.002642296953126788	0.00025536867906339467	0.00022328220074996352	8.647742652101442e-05	0.0008327055838890374	0.00040861775050871074	0.0005242987535893917	0.00016742237494327128	0.0003359302645549178
SRP9	0.0006801482522860169	0.00032989552710205317	0.0015865529421716928	0.0009371829219162464	0.0005270332330837846	0.0002446854778099805	0.00037416722625494003	0.00026079241069965065	0.0005118245608173311	0.00040210195584222674	0.0006255714106373489	0.0006566104711964726
TMSB4X	0.0016773290699347854	0.0004107810673303902	0.00020673002291005105	0.001305134268477559	0.0011499980464577675	0.00048585626063868403	0.0001496950426371768	0.0013292379444465041	0.0007504400564357638	0.000380589219275862	0.0020788535475730896	0.0013111361768096685
PCDH12	2.741065372902085e-06	1.5171450229445327e-07	1.6648638734295673e-07	5.53585891793773e-07	1.0110724133483018e-06	0.0026065483689308167	4.14437545259716e-06	4.0346312744077295e-05	0.0002657802542671561	3.4911392958747456e-06	1.4796567882058298e-07	1.071355995918566e-06
CARD9	4.113394606974907e-05	1.685205461399164e-05	6.916034908499569e-05	4.686423562816344e-05	2.446186726956512e-06	8.152154805429745e-06	4.056091347592883e-05	0.0009772364282980561	4.065134817210492e-06	2.759945346042514e-06	3.765593874049955e-06	2.3379236154141836e-05
BCAS4	0.0002424444246571511	3.52842835127376e-05	0.0002635415003169328	0.00018541338795330375	0.0008632546523585916	3.674077333926107e-06	3.7480222090380266e-05	6.456007213273551e-06	1.6942426555033308e-06	2.5895684302668087e-05	0.0003089170786552131	0.00013597335782833397
CADM3-AS1	1.7445019295792008e-07	1.0167407538119733e-07	1.4497074651842468e-08	2.2790537457240134e-07	3.1999118732528586e-07	0.00014422315871343017	1.6567653347010491e-06	1.2220907308346796e-07	0.0007210212643258274	2.9404145607259125e-06	6.288338738613675e-08	1.9052251332141168e-07
RPL8	0.00037115145823918283	0.0003310444881208241	0.0013057643081992865	0.00045535253593698144	0.0011642571771517396	0.00013336360279936343	0.0006125026848167181	0.0002836012572515756	0.0006228562560863793	0.0004942244268022478	0.0005261496407911181	0.0014259365852922201
MANF	0.00023737589071970433	0.0003845981555059552	0.0003244425170123577	0.00034050445538014174	0.00013579870574176311	0.0004065925895702094	0.0025072642602026463	0.00036335582262836397	0.0003354262444190681	0.000283503788523376	0.00040870244265533984	0.000341056555043906
EML4	0.0007495872559957206	0.00016161978419404477	6.27358749625273e-05	0.0003566499799489975	0.0004543349496088922	0.00020306209626141936	0.00015663326485082507	0.0002740300842560828	0.00018165609799325466	0.00015052493836265057	0.0008665833156555891	0.0006987621891312301
SDC3	1.2639700344152516e-06	0.0002833716862369329	0.0001534824405098334	1.7919159063239931e-06	1.6458653817608138e-06	0.0006139798206277192	3.90440891351318e-06	0.0006647382979281247	4.985618943464942e-05	5.453166158986278e-05	7.498242666770238e-07	1.3326915677680518e-06
IGFBP3	2.4600474262115313e-06	0.00045152727398090065	1.5426514437422156e-05	4.85538475913927e-06	8.969370355771389e-06	0.0007733642705716193	1.0698068763304036e-05	1.4201372096067644e-06	0.00022266461746767163	1.7066517102648504e-05	3.0370787499123253e-05	4.599053499987349e-05
OAS3	0.0008116785320453346	0.0002906493900809437	3.4469194361008704e-05	0.000405899656470865	1.9713326764758676e-05	0.00026799197075888515	4.2402654798934236e-05	0.00033378886291757226	0.00011595431715250015	0.00014970000484026968	0.00021765405836049467	1.2885669093520846e-05
FGD2	5.755976235377602e-05	2.557111713485938e-07	9.018423696716127e-08	5.582111498370068e-06	0.0013136996421962976	3.439917918512947e-06	0.0002513227518647909	0.0005277947639115155	1.2958014394826023e-06	4.2389726218061696e-07	1.6174704796867445e-05	5.8297227951698005e-06
SPN	0.0003988183743786067	1.0143878625967773e-06	5.845445798513538e-07	0.00019141469965688884	1.2606930795300286e-05	3.3507769785501296e-06	7.694333180552348e-05	8.633298421045765e-05	1.8834882666851627e-06	1.4863794604025315e-06	0.0007163647096604109	0.0004217804525978863
ERP29	0.0005075846565887332	0.00027129141381010413	0.0007552625029347837	0.0005793533637188375	0.00142369931563735	0.0001871618296718225	0.0008736588642932475	0.0004935552133247256	0.0004056777688674629	0.00033686976530589163	0.0007995512569323182	0.0013635108480229974
SPDEF	1.8867598328142776e-06	1.1128580581498682e-06	0.0018896721303462982	2.0771444724232424e-06	2.1719893084082287e-06	9.98226460069418e-06	5.273042916087434e-06	1.3421577023109421e-06	7.463519295924925e-07	3.213091019915737e-07	2.9375034955592128e-06	1.1156723303429317e-05
ILK	0.0005487104644998908	0.0006540410686284304	0.00023675319971516728	0.000337625591782853	0.00024152085825335234	0.00041130033787339926	0.00011314868606859818	0.0005029852618463337	0.0003151708806399256	0.0010932645527645946	0.000419105461332947	0.00025487851235084236
DUSP1	0.00034253933699801564	9.3531132733915e-05	0.0002793367311824113	0.00019191396131645888	0.001064564217813313	0.0001114075057557784	0.0004926215042360127	0.0005648272344842553	0.0003672415914479643	0.00014576852845493704	0.0007186274160631001	0.001619936665520072
MCAM	2.1790427126688883e-05	3.4343620427534916e-06	1.0815248288054136e-06	5.131463240104495e-06	6.069167284294963e-07	0.001120027038268745	3.363203859407804e-06	1.2698046703008004e-06	0.00014610672951675951	0.0015956296119838953	1.1486830544527038e-06	8.324377631652169e-06
PABPC1	0.0004799809539690614	0.00024282597587443888	0.0012971083633601665	0.0006018622661940753	0.0012090755626559258	0.00015707981947343796	0.00042633371776901186	0.00042321838554926217	0.00037075005820952356	0.000298778701107949	0.000580976833589375	0.0020594822708517313
RP11-473L15.3	4.691241883847397e-08	2.9492676745235258e-08	0.00012865220196545124	6.659643503326151e-08	7.801894241765694e-08	6.303116606432013e-08	2.0682716694864212e-07	3.3647953756599236e-08	9.427208169654477e-08	7.059342976845073e-08	2.1323717902532735e-08	2.9130369227914343e-08
TIMELESS	0.0001714341196930036	5.0919716159114614e-05	0.0001758688740665093	0.0008273026323877275	0.00021204522636253387	0.00015415542293339968	8.916371734812856e-05	7.555696356575936e-05	5.420358866103925e-05	0.00012491231609601527	2.618876715132501e-05	4.1683262679725885e-05
JAKMIP2	0.00011417278437875211	4.0585073293186724e-05	3.679649580590194e-06	5.382214658311568e-05	1.539459299237933e-05	7.276596534211421e-07	3.5111238503304776e-06	9.969509119400755e-05	6.769678293494508e-07	5.802688747280627e-07	0.0004447651153896004	3.487765934551135e-05
DAB2	1.1587898143261555e-06	0.0008166946354322135	3.4666270948946476e-05	1.9325752873555757e-06	6.095810022088699e-06	0.0006054786499589682	6.606668193853693e-06	0.0012775124050676823	0.0004609647730831057	0.00027006928576156497	1.5595201148244087e-06	6.3976171986723784e-06
ITPRIPL2	3.66001549991779e-05	0.0007424130453728139	2.525918353057932e-05	1.554783375468105e-05	1.1992779946012888e-05	0.0005180755979381502	4.229992555337958e-05	0.0002803178213071078	7.64758005971089e-05	0.00036397966323420405	2.0791951101273298e-05	6.589319127670024e-06
PGF	6.973684776312439e-07	3.7774949305457994e-05	4.549207915260922e-06	1.2464387282307143e-06	4.555021405394655e-06	0.0003554614959284663	6.218360340426443e-06	2.0104639588680584e-06	0.00014688773080706596	0.0018950357334688306	1.5088374993865727e-07	7.334973588513094e-07
SLC9A3R1	0.0004469479317776859	1.2875070751761086e-05	0.0009257066412828863	0.0006052974495105445	0.00012415969104040414	3.637290501501411e-05	0.00033545304904691875	4.467660983209498e-05	3.845725586870685e-05	2.544060771469958e-05	0.0011378866620361805	0.0005492017953656614
CRLF3	0.0003649620048236102	6.135712465038523e-05	7.535033364547417e-05	0.00030288536800071597	0.00034042628249153495	9.710786252981052e-05	9.425543976249173e-05	0.00018810351321008056	5.335086825652979e-05	4.3034611735492945e-05	0.0005152726662345231	0.0006453843088820577
MOCS1	2.6486636670597363e-06	6.496418791357428e-05	4.587487637763843e-05	2.427903837087797e-06	1.1320979865558911e-05	8.604877075413242e-05	2.5463936253800057e-05	5.176167633180739e-06	0.00011246310896240175	0.001299364259466529	1.627064193598926e-06	1.9077601791650523e-06
CLECL1	0.00034580955980345607	2.031005550406917e-07	6.625239734603383e-08	9.147846139967442e-05	0.0009375521913170815	1.0572333621894359e-06	6.245599070098251e-05	0.00023881280503701419	6.758539825568732e-07	2.988375058521342e-07	6.679810758214444e-05	2.8786935217794962e-05
AUTS2	5.301434612192679e-06	0.00022822184837423265	0.0013677772367373109	6.064609260647558e-05	0.00017463568656239659	0.00011897904914803803	7.376413577731e-06	1.0068561095977202e-05	5.4646698117721826e-05	0.00013783971371594816	0.00022975652245804667	3.3485921449027956e-05
HIST1H2AG	5.404251714935526e-05	4.811157850781456e-06	9.407373727299273e-05	0.0008176849223673344	0.0001155648787971586	5.18425258633215e-06	0.00014737228048034012	1.2144654647272546e-05	2.7430744466983015e-06	9.989556929212995e-06	8.118990081129596e-05	0.0001389843673678115
HSP90B1	0.00029088195879012346	0.0006367047317326069	0.0004116266209166497	0.00034661238896660507	0.0002071896306006238	0.0006500717718154192	0.003945138771086931	0.0005765646346844733	0.0004930695286020637	0.0005557340919040143	0.0003863274469040334	0.0003779077378567308
CYP4X1	8.745827528855443e-08	9.663600621934165e-07	0.00016738593694753945	1.7751824543665862e-07	4.238761732722196e-07	6.087432666390669e-06	6.830098300270038e-07	2.009091986110434e-07	8.080075986072188e-07	0.0004491010040510446	1.8273770763244102e-07	2.3411907079662342e-07
COBLL1	2.230595055152662e-05	0.00017017373465932906	9.981162293115631e-05	6.872237918287283e-06	0.0008827727288007736	0.0003644534444902092	0.0006428132764995098	2.4883369405870326e-05	0.000186899647815153	0.00079523422755301	8.741051260585664e-07	3.816872776951641e-06
SSC5D	2.1481791918631643e-06	0.0010005373042076826	1.4041989743418526e-05	2.268993284815224e-06	2.8873746487079188e-05	1.6861253243405372e-05	8.070624062384013e-06	3.0776122002862394e-05	4.230028935126029e-06	4.7768033255124465e-05	1.355663357571757e-06	5.869961114512989e-06
KCNJ8	1.6664613156081032e-07	4.052792064612731e-05	2.5108793124672957e-05	3.664499388378317e-07	4.790319394487597e-07	1.526514552097069e-06	9.3561772018802e-07	1.1380898286006413e-06	9.486513476986147e-07	0.0014998087426647544	1.3970661427720188e-07	2.647975350100751e-07
TANC1	4.624066320957354e-07	0.00031384025351144373	0.0001238079130416736	3.4520385270297993e-06	5.439251708594384e-06	0.0011598477140069008	2.050465627689846e-05	9.677996786194853e-06	0.0002566169132478535	0.0004907624097540975	1.4894247897245805e-06	1.4518642274197191e-05
CD83	0.00021834013750776649	3.820180609181989e-06	8.284222531074192e-06	3.147626921418123e-05	0.0011895854258909822	8.231398169300519e-06	9.439597306482028e-06	0.0006391878123395145	4.158427145739552e-06	4.3754839680332225e-06	1.4432162970479112e-05	6.401690188795328e-05
NGFRAP1	0.00030115823028609157	0.0008125836029648781	0.0005408301949501038	0.0001370216632494703	2.5572067897883244e-05	0.0005019450327381492	3.225242471671663e-05	0.00010568656580289826	0.0005685814539901912	0.0006690861191600561	2.4385390133829787e-05	0.00021105320774950087
SLIT3	3.9618581126887875e-07	0.0009557352168485522	2.4785217078715505e-07	2.1690780158678535e-06	2.80339622804604e-06	6.8138942879159e-06	7.564207862742478e-06	4.971258476871299e-06	1.3018363461014815e-05	0.001039937837049365	4.811156486539403e-07	2.0507250155787915e-06
GAA	0.00013009454414714128	0.0005022945115342736	0.00016683022840879858	6.43810344627127e-05	6.529565871460363e-05	0.0002593531389720738	0.000195444212295115	0.0007969200378283858	0.0001531546877231449	0.00017216848209500313	0.00013030182162765414	9.312394104199484e-05
HSPA1B	3.907614518539049e-05	5.11979560542386e-05	0.00043712076148949564	9.681846131570637e-05	6.0831804148619995e-05	3.938534064218402e-05	7.273609662661329e-05	0.0001110114244511351	9.123341442318633e-05	0.00012823010911233723	5.648410296998918e-05	7.264837040565908e-05
CRYAB	1.182772621177719e-06	8.051596523728222e-05	0.00010711442155297846	3.0139758564473595e-06	4.098783392691985e-06	3.287754907432827e-06	3.2993757486110553e-06	1.2888362107332796e-05	3.3437386264267843e-06	0.00035081952228210866	2.622851980049745e-06	1.998691232074634e-06
NR4A1	0.00033593119587749243	4.549088407657109e-05	0.0007061107899062335	8.551158680347726e-05	0.0003276254574302584	0.00014796511095482856	0.0003966180083807558	0.00036898383405059576	8.183679892681539e-05	0.00031572970328852534	6.04982087679673e-05	0.0002447254955768585
EPC1	0.0008106949389912188	0.0003304337151348591	0.00042979943100363016	0.0002921220730058849	0.0006269703735597432	0.0004283458401914686	0.0003150566481053829	0.0001748754584696144	0.000284547102637589	0.00034435593988746405	0.000792409002315253	0.0007059437339194119
AHNAK	0.00033564266050234437	0.0011099446564912796	0.0007313175592571497	0.0002636589342728257	0.00025319625274278224	0.0005994026432745159	0.00011482762783998623	0.00036222508060745895	0.0009559408063068986	0.0005137735861353576	0.0009112208499573171	0.0005628989893011749
PSMB5	0.00028963072691112757	0.0003917702997568995	0.0007136656786315143	0.0003150783886667341	0.000172236337675713	0.0003369057667441666	0.0004143951227888465	0.00024538629804737866	0.0006806724704802036	0.00047400107723660767	0.00016409778618253767	0.00027788180159404874
FNDC3A	0.0003147957322653383	0.0003895736299455166	0.00027768147992901504	0.00016759964637458324	0.00017259735614061356	0.00035055974149145186	0.0012060108128935099	0.00024637585738673806	0.00021006700990255922	0.0002746296813711524	0.000258065527305007	0.00026922684628516436
TMEM51	5.483198037836701e-07	7.928653940325603e-05	0.00023733905982226133	1.8382385178483673e-06	9.588956118022907e-07	0.0001417415332980454	3.6719862691825256e-05	0.0009451014338992536	1.8761878891382366e-05	0.0003069821104872972	1.1104663855121544e-07	1.0974512179018348e-06
CENPE	1.4352101970871445e-05	2.9279344744281843e-05	1.90506070794072e-05	0.0016772645758464932	1.6171505876627634e-06	7.070591527735814e-05	2.2207021174835972e-05	2.7728110580937937e-05	9.21491846384015e-06	2.1132922483957373e-05	3.0169701403792715e-06	8.170049454747641e-07
DEPDC1	2.158953833486521e-07	5.272407861411921e-07	1.2297334251343273e-05	0.0018139744643121958	1.2106224289709644e-07	4.534870186034823e-06	1.7037589259416563e-06	2.2128467662696494e-06	3.9886478475636977e-07	6.858289225419867e-07	6.212188452536793e-08	6.466552093797873e-08
RP11-501J20.5	5.160692140293577e-08	3.136434756356721e-08	0.00015457656991202384	1.0621337764860073e-07	9.861909688879678e-08	1.6856914442087145e-07	2.214623151530759e-07	3.8129591928282025e-08	1.2665803694744682e-07	9.638738873718466e-08	6.40087094438968e-08	3.643992130264451e-08
IGHV3-23	7.392526413241285e-07	1.5296761546323978e-07	1.1677400379994651e-08	3.266519570388482e-07	4.99697034683777e-06	9.905453453029622e-07	0.002481539035215974	4.6094456251921656e-07	1.4033885520348122e-07	2.423857665689866e-07	2.2109416022431105e-06	7.532853629754754e-08
CD99	0.0007283850573003292	0.0015872488729655743	0.00031650043092668056	0.0006764369900338352	0.0003510051465127617	0.0004425090446602553	0.0003026803897228092	0.00037851041997782886	0.0006573766004294157	0.0005265283980406821	0.001344991265796125	0.000613840005826205
C10orf10	5.8232590163243e-06	0.00018627401732373983	7.090271537890658e-05	1.6715698620828334e-06	2.006337354032439e-06	0.0002739989140536636	6.317695806501433e-05	6.572527581738541e-06	0.0006763951387256384	0.0006787215243093669	1.8732886246652924e-06	3.6258034015190788e-06
NDST2	0.00012810267799068242	8.10942510724999e-05	7.454695150954649e-05	0.00013593098265118897	0.00016544813115615398	3.517146615195088e-05	8.112317300401628e-05	0.0004993605543859303	3.082369585172273e-05	4.977151911589317e-05	0.00013380707241594791	0.0002526706375647336
SOCS1	0.0013276878744363785	8.89031944097951e-05	2.3180344214779325e-05	0.00024703246890567243	0.00037187195266596973	9.54381175688468e-06	0.0001078792629414238	0.00010752787784440443	1.4173236195347272e-05	0.00010215380461886525	0.0005362621159292758	0.0005116606480441988
RPS12	0.0006598191102966666	0.0006586048984900117	0.0011500176042318344	0.0009242717642337084	0.0023387563414871693	0.0002223872725153342	0.0005904817371629179	0.0004694398958235979	0.001079138251952827	0.0006197916809469461	0.0016636523650959134	0.004361478146165609
HSH2D	0.0007507665432058275	5.396389042289229e-07	0.0002383296232437715	0.00022805230400990695	0.0009713786421343684	3.4489657991798595e-06	0.0019019083119928837	7.052715955069289e-05	8.484611271342146e-07	6.399315566341102e-07	0.00038079117075540125	0.00014239360461942852
RBKS	0.0005147297051735222	1.1600971447478514e-05	4.289632124709897e-05	9.980906907003373e-05	0.00037968516699038446	3.691744132083841e-05	3.873637615470216e-05	0.0004286213079467416	0.00013049445988144726	2.3715820134384558e-05	0.0003116185253020376	0.0003297287621535361
BACE2	6.553051662194775e-06	0.00036833150079473853	0.00014416241901926696	2.6734212497103726e-06	0.0002610762312542647	0.0003995242586825043	2.3693079128861427e-05	2.253366619697772e-05	0.0008032853365875781	0.00014713135897181928	1.248631861017202e-06	4.101008016732521e-06
ESR1	5.66327753404039e-06	1.9025288565899245e-05	0.0018151861149817705	6.42846907794592e-06	5.6632861742400564e-06	2.355755896132905e-05	3.622868098318577e-05	8.742917088966351e-06	1.0456166137373657e-06	1.6625279386062175e-05	6.741375727870036e-06	8.986204193206504e-06
AES	0.00041642022551968694	0.0004146785649936646	0.00029902628739364445	0.0006285017007030547	0.0004313643730711192	0.0005650125094689429	0.00010290032514603809	0.00018559796444606036	0.0002483560238033533	0.0002619745791889727	0.0008917858358472586	0.0013411416439339519
LIMS2	0.00011549914052011445	0.0004037022590637207	5.506519187292724e-07	4.555343184620142e-05	8.73500612215139e-05	0.00127522146794945	2.2992973754298873e-05	2.190549366787309e-06	0.0014999998966231942	0.0002862381807062775	1.9012228221981786e-05	0.00012351533223409206
FAM46A	6.78319192957133e-05	0.00047142160474322736	0.00017442200623918325	5.7316108723171055e-05	0.00017972590285353363	3.6204688512953e-05	3.4707791201071814e-05	0.0004979327786713839	2.606227462820243e-05	0.00039267243118956685	9.85732622211799e-05	7.68201716709882e-05
DNAJB1	0.00013098945782985538	7.145005656639114e-05	0.0004033684963360429	0.00021966456552036107	0.00013568546273745596	2.8853026378783397e-05	0.00010882278002100065	0.00015770288882777095	8.72195087140426e-05	0.00010806914360728115	0.00047190923942252994	0.0007443494978360832
MAP4K4	0.00017441688396502286	0.0007390814134851098	4.8192086978815496e-05	0.00012835553206969053	0.0003289549786131829	0.0010706577450037003	6.896695413161069e-05	0.00015272482414729893	0.000346698536304757	0.0003650354337878525	0.00016686513845343143	0.00018014316447079182
PIK3C2B	0.0002051560441032052	1.246973897650605e-05	9.566374501446262e-05	4.103748142370023e-05	0.0004498969065025449	0.001142376335337758	4.059199636685662e-05	4.284240276319906e-05	0.000304593238979578	2.347906593058724e-05	8.564196468796581e-05	0.00012447548215277493
CPNE2	0.00016083310765679926	0.00018583649944048375	1.0658685823727865e-05	0.00017241612658835948	2.1792843654111493e-06	0.000962793012149632	2.8084000405215193e-06	9.61919067776762e-05	0.0004562263493426144	0.00014840788207948208	0.0002558987762313336	7.983960676938295e-05
STXBP1	3.5243231195636326e-06	0.0002840857196133584	0.0002528976183384657	7.491503492929041e-05	5.723343292629579e-06	0.000662346079479903	1.055139637173852e-05	3.34664509864524e-05	0.000755267683416605	0.00025478514726273715	2.1390394977061078e-05	8.191327651729807e-05
PLA2G16	0.00021553566330112517	0.00022001887555234134	0.0009717067587189376	0.0003244155377615243	2.8142831069999374e-05	0.00017362630751449615	0.00013996018969919533	0.00014939419634174556	0.0006943402113392949	0.00014856360212434083	0.00044819278991781175	4.9088783271145076e-05
GPX1	0.0002902536652982235	0.00030347247957251966	0.0003736601793207228	0.00018013527733273804	0.0003150568518321961	0.0002791165898088366	0.0003383854345884174	0.0024909870699048042	0.0004823633935302496	0.00021592251141555607	7.676786481169984e-05	0.0001955662010004744
LGMN	3.7720034015364945e-05	0.0002763887750916183	7.499332423321903e-05	1.143809458881151e-05	3.210628710803576e-05	0.00011629407526925206	5.8116936997976154e-05	0.0010617144871503115	6.763726560166106e-05	0.0002393135364400223	2.4825494620017707e-06	2.1013393052271567e-05
LBH	0.0011049486929550767	0.00012823566794395447	3.0263481676229276e-06	0.0002608695940580219	0.000674257695209235	0.0005240219179540873	2.9497670766431838e-05	3.339769364174572e-06	5.3714778914581984e-05	0.0009316865471191704	0.0007068269187584519	0.0006830206839367747
CD3E	0.0012330656172707677	1.2939621001351043e-06	4.0827063685355824e-07	0.0004207464517094195	8.902513400244061e-06	8.728718512429623e-07	8.19067281554453e-06	9.460969749852666e-07	2.089168674501707e-06	2.5564854695403483e-06	0.0018304610857740045	0.0011581027647480369
PCDH17	9.80077402346069e-07	3.2758205747995817e-07	2.6385279738860845e-08	2.3121951642224303e-07	5.307222181727411e-07	0.0023614349775016308	2.094114051942597e-06	1.359009758061802e-07	0.00017941254191100597	2.2660131435259245e-05	1.6505104838415718e-07	2.4818086785671767e-07
CCL23	3.533662311383523e-05	1.0645702985812022e-07	2.797979448132537e-08	1.0884728908422403e-05	4.084190265984944e-07	1.3680028132512234e-05	3.1214999580697622e-06	0.00010621165711199865	0.0005092498031444848	3.647701873887854e-07	6.941985702724196e-06	8.668790769661427e-07
