Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24
NRROS	0.0003344298165757209	0.00030269534909166396	5.800053622806445e-05	2.431820576020982e-07	0.0004057230253238231	0.00015720626106485724	0.0002751415886450559	0.0002441704273223877	0.00015420772251673043	3.6508481571218e-07	0.0005052441847510636	0.0005318917683325708	7.920463076516171e-07	2.3021966910619085e-07	0.0005330049316398799	0.00014360340719576925	6.677373107777385e-07	0.00018582468328531832	0.0003130137629341334	3.7682261222471425e-07	0.00017241774185094982	2.5691820155770984e-06	0.00012184181105112657	0.0005735202576033771
TCF4	0.0007233128417283297	2.5651957002992276e-06	5.856462848896626e-06	0.0015291353920474648	0.0010078384075313807	2.5853539682429982e-06	4.6419187128776684e-05	3.396552710910328e-05	0.00024264237436000258	2.9079303658363642e-06	0.0017554358346387744	9.677314665168524e-06	0.0009061986929737031	2.1924905013293028e-05	0.00015693782188463956	1.6237147519859718e-06	0.001009589759632945	2.1906240363023244e-05	2.0476318240980618e-06	0.0006215100875124335	1.4960383850848302e-05	0.0016450382536277175	7.1523268161399756e-06	2.6388250262243673e-05
PRC1	4.762798562296666e-05	6.003548696753569e-05	0.0033612053375691175	4.110665031475946e-06	7.278553766809637e-06	4.715374961961061e-05	3.577277675503865e-05	2.290684051331482e-06	3.1684798159403726e-05	2.489394501026254e-05	2.2546371837961487e-05	1.3964922800369095e-06	1.7184960597660393e-05	3.5049797588726506e-05	1.2820410120184533e-05	3.467713395366445e-05	2.9701104722335003e-05	3.165730231557973e-05	5.177135608391836e-05	1.2507809515227564e-05	2.016715006902814e-05	6.062092325009871e-06	3.011793887708336e-05	1.0265858691127505e-05
GALNT18	1.3657481758855283e-06	5.723853178096761e-07	4.604508831107523e-06	6.314699476206442e-06	0.0009553307900205255	2.7044808348364313e-07	8.368622729904018e-06	4.4863526227345574e-07	2.3143275029724464e-06	0.00010274300439050421	0.0016514232847839594	4.260887180862483e-06	3.699502849485725e-05	2.3036948277876945e-06	6.45744933081005e-07	1.5991120108083123e-06	2.4193208446376957e-05	2.148519115507952e-06	5.440257950795058e-07	9.515376586932689e-05	3.222956365789287e-06	8.028348929656204e-06	1.8456708517078368e-07	7.587573236378375e-07
PAQR4	1.2886351214547176e-05	1.4302187310022418e-06	0.0008300166809931397	2.6299487672076793e-06	3.483594991848804e-05	4.6451183152385056e-05	0.00010338919673813507	0.0007382199983112514	3.586957973311655e-05	0.00013188569573685527	0.00015921835438348353	7.509859756282822e-07	6.268404104048386e-05	5.871411849511787e-05	0.00011081979027949274	7.154998229452758e-07	1.5840167861824739e-06	0.00035582584678195417	8.178879943443462e-05	3.753255805349909e-05	1.4928332348063122e-05	3.572340801838436e-06	0.00017472176114097238	1.0311596270184964e-05
TACC3	0.00016636692453175783	0.0008573163067921996	0.0012470260262489319	7.189851771727263e-07	2.8896756703034043e-05	0.00022345264733303338	0.0002790710423141718	0.00022170497686602175	1.2353041711321566e-05	3.7542611153185135e-06	4.5975542889209464e-05	2.6215269826934673e-05	2.7392675292503554e-06	7.79516722104745e-06	0.0001999733067350462	0.0005161920562386513	7.429383117596444e-07	0.00022745045134797692	0.0008386023109778762	5.0591556828294415e-06	0.00023071323812473565	6.264831608859822e-05	0.00019983301172032952	8.989951311377808e-05
MICAL2	2.778600219244254e-06	0.00030679034534841776	9.179500193567947e-05	0.00027136062271893024	7.139540684875101e-05	0.00013149171718396246	0.00021555268904194236	0.0009703303803689778	5.888421583222225e-06	4.183098644716665e-05	0.00011484302376629785	1.792759030649904e-05	0.0014780097408220172	0.0005599645082838833	7.860689947847277e-05	4.602329863701016e-05	2.0770783521584235e-05	0.000997547642327845	0.0003251370508223772	0.0002505188749637455	0.0002171732921851799	0.00010212886263616383	0.00039741257205605507	0.00012563668133225292
HCST	9.15860800887458e-05	0.0013745137257501483	6.296341598499566e-05	1.1777949566749157e-06	1.4922255786586902e-06	0.0024545537307858467	0.0007488196715712547	0.0002733362198341638	2.6572126444079913e-05	2.3634645174297475e-07	8.269348086287209e-07	0.00017796846805140376	1.2813250123144826e-06	1.3349733762879623e-06	0.00044903380330652	0.0009643711382523179	1.7244441323782667e-06	0.0003851488290820271	0.0007579564116895199	8.624987231087289e-07	0.0004841045883949846	4.433651156432461e-06	0.0015521429013460875	0.002519970992580056
C4orf48	0.00016927174874581397	0.00028987022233195603	0.0002597839629743248	0.0006004439201205969	0.0001219279583892785	0.0003939544258173555	0.0006809497135691345	0.0011307485401630402	0.0002995782415382564	0.00023677929129917175	0.000199437330593355	0.000954337534494698	0.0008514173096045852	2.930645496235229e-05	0.0006654449389316142	0.00019599733059294522	5.5845714086899534e-05	0.0008672834956087172	0.000687530089635402	8.96633937372826e-05	0.0008561810245737433	6.566464435309172e-05	0.0008964622975327075	0.00023694406263530254
SOCS2	6.83138205204159e-06	9.989165846491233e-06	1.47924811244593e-05	0.000136922302772291	0.0009485160699114203	2.824940747814253e-05	9.053254325408489e-05	8.480873657390475e-05	1.3971820408187341e-05	2.8570810172823258e-05	0.0002629431546665728	0.0001685918978182599	6.999819015618414e-05	0.00035031611332669854	1.671457357588224e-05	4.892650758847594e-05	0.0003512686234898865	0.00033500874997116625	0.00016483983199577779	0.00013991491869091988	0.00010832724365172908	6.127655069576576e-05	4.651467679650523e-05	0.00012434209929779172
ABI3BP	2.958045399736875e-07	1.704315309325466e-06	4.92957610731537e-07	0.0010651281336322427	8.058017556322739e-06	4.085274838416808e-07	1.3143446267349645e-05	1.7706599919620203e-06	1.8284316638528253e-06	1.3093143707010313e-06	5.616723228740739e-06	1.6494072951900307e-06	0.00012831138155888766	5.361772537071374e-07	6.774246799068351e-07	7.750480790491565e-07	0.0014073698548600078	1.9190738385077566e-06	1.1224327636227827e-06	4.070407885592431e-05	7.886346793384291e-07	0.001073542982339859	3.8382643197110156e-07	7.26136022421997e-07
EFCAB14	0.00033605453791096807	0.0004853194404859096	0.00016387661162298173	0.00036927807377651334	0.00036215747240930796	0.0004509992431849241	0.00025798368733376265	0.00033058918779715896	0.00012883669114671648	0.00014720347826369107	0.0010333642130717635	0.0009156223386526108	0.00019149327999912202	0.0007501241634599864	0.0002915598452091217	0.00028733082581311464	0.0002914282667916268	0.00042713378206826746	0.000438251270679757	0.0002281090710312128	0.000270416378043592	0.00036451240885071456	0.00039538100827485323	0.0004372736730147153
APOA1BP	0.00022904391516931355	0.000270482269115746	0.0004465020028874278	0.0002651885151863098	0.00012152324052294716	0.00032592235947959125	0.0004587484581861645	0.00036457914393395185	0.0008327416144311428	0.002329305512830615	8.758661715546623e-05	0.00023954066273290664	0.0001493664603913203	0.000819902925286442	0.0001986891875276342	0.0002312453871127218	0.0003110742545686662	0.00027723610401153564	0.000299206207273528	0.0002877828374039382	0.0006353459320962429	6.538462912430987e-05	0.0003793095820583403	0.00045448655146174133
SFRP2	2.1420648863568204e-06	3.362932602613e-06	9.098753821490391e-07	0.002381011378020048	9.085272267839173e-07	7.106876864781952e-07	1.598596827534493e-05	4.295623057259945e-06	2.297767878189916e-06	1.0404546628706157e-06	2.0732725261041196e-06	1.596783931745449e-06	0.0008054280187934637	6.184598078107229e-07	8.229274044424528e-07	1.2612771342901397e-06	0.0008238282171078026	6.275941359490389e-06	1.1195201068403549e-06	3.3867283946165117e-06	1.756922529239091e-06	0.0003936013381462544	1.573377971908485e-06	2.024575678660767e-06
C19orf66	0.00039835035568103194	0.0006121395854279399	0.00023965767468325794	0.00024698267225176096	0.00024648435646668077	0.0012281415984034538	0.0007839575409889221	0.0004571666941046715	0.00031365174800157547	0.0001549939188407734	0.00021762061805929989	0.00018729828298091888	0.0004270393692422658	0.00011324248043820262	0.00017717199807520956	0.0004740299191325903	0.00026773600257001817	0.000965316197834909	0.0008985562599264085	0.00028237246442586184	0.00029093684861436486	0.0008220376912504435	0.0011802727822214365	0.0007195023354142904
RAB10	0.0002833323960658163	0.0004433436843100935	0.0003116870648227632	0.000351176830008626	0.0003049718798138201	0.0003259483492001891	0.000596447556745261	0.0006133440765552223	0.00033456127857789397	0.0011731541017070413	0.00034321658313274384	0.00017828441923484206	0.00029335476574487984	0.001158386468887329	0.0006998093449510634	0.0002141676377505064	0.000249184638960287	0.000532363832462579	0.0005414327024482191	0.00033592627733014524	0.0004164348647464067	0.00019470226834528148	0.00040427924250252545	0.00035883139935322106
SYNPO	4.7657977120252326e-05	6.626614208471437e-07	1.5120953094083234e-06	0.00048732548020780087	0.0003997262683697045	5.412620680544933e-07	1.9502347640809603e-05	1.0261837815050967e-05	2.3324868379859254e-05	1.8130911485059187e-05	0.0018011822830885649	6.624748039030237e-06	0.0006392288487404585	3.476457322904025e-06	1.4659115549875423e-05	4.946624585500103e-07	0.00020120898261666298	1.997598474190454e-06	4.850083996643662e-07	0.0003840480057988316	6.476182988990331e-06	7.895034650573507e-05	1.4954266589484178e-06	4.3071347022305417e-07
SF3B6	0.0003915272536687553	0.00045546970795840025	0.0007512047304771841	0.0005649675731547177	0.0004815874563064426	0.00043670053128153086	0.00044947100104764104	0.0006285023991949856	0.00033768295543268323	0.0017474849009886384	0.0002917348756454885	0.0003328222665004432	0.00040264666313305497	0.00022632100444752723	0.00034882049658335745	0.00035831567947752774	0.0005207194481045008	0.00031044651404954493	0.000578120001591742	0.0004786583303939551	0.0009765611030161381	8.522729331161827e-05	0.0005490843905135989	0.0005968428449705243
LRP2	3.933241288223144e-08	7.731159001878041e-08	1.940563691960051e-07	5.451973450476544e-08	6.711441358220327e-08	3.14759773800688e-08	2.016742200794397e-06	1.260864763708014e-07	5.93483946431661e-07	0.003178650513291359	7.421730288115214e-07	1.7509341887489427e-07	2.6754268134254744e-08	5.185569751375851e-09	3.1506818487514465e-08	2.003726606858436e-08	9.143837331748728e-08	2.827792116022465e-07	3.929962133497611e-08	4.7306709660688284e-08	2.5791285551690635e-08	1.5986704227088921e-07	5.226103638733548e-08	8.871112555652871e-08
EPB41L4A	5.767728725913912e-05	1.0600200766930357e-05	2.4167429728549905e-06	5.0642378482734784e-05	0.0009111662511713803	6.632815711782314e-06	2.0573461370076984e-05	2.6937439088214887e-06	0.00011423639807617292	1.2919247637910303e-05	0.0007267871988005936	0.00014590259524993598	5.211649477132596e-05	0.0004178352246526629	5.289932119012519e-07	4.020588221465005e-06	6.673570169368759e-05	3.1266065434465418e-06	9.821706044021994e-07	7.271191861946136e-05	3.956002547056414e-05	0.00025843095500022173	1.574113071001193e-06	6.287846917985007e-05
SYDE1	2.4104437557070924e-07	2.9550619728979655e-06	4.125998657400487e-06	0.0003370688355062157	0.00013221225526649505	4.3535146687645465e-07	1.150381922343513e-05	4.569444627122721e-06	9.95200593933987e-07	1.3067504369246308e-05	0.0003533450944814831	1.1452425496827345e-06	0.0008461960824206471	2.014763140323339e-06	1.6727796037230291e-07	3.868362625780719e-07	0.0006049249786883593	3.0692203836224508e-06	1.4290452554632793e-06	0.0012824194272980094	1.5331621398217976e-05	0.00028953023138456047	3.9395058593072463e-07	1.0217371482212911e-06
MIR497HG	1.3666705854120664e-05	7.199728861451149e-05	9.513986151432618e-05	0.00021653644216712564	0.00010340630251448601	2.4849154215189628e-05	0.00012923390022478998	5.2659845096059144e-05	2.3418417640641565e-06	0.00020373384177219123	2.7112844691146165e-05	7.319359156099381e-06	0.00010301674046786502	0.00012751614849548787	6.156467134132981e-05	1.675118437560741e-05	0.0008209371590055525	6.792474323447095e-06	4.719095886684954e-05	0.0007272636285051703	2.1657810066244565e-05	0.00011500441178213805	0.00013839435996487737	1.4720275430590846e-05
SLPI	1.92583934222057e-06	4.331074705987703e-06	3.31792289216537e-05	8.816146873869002e-06	7.354942681558896e-06	4.3293307498970535e-06	3.158394974889234e-05	5.310302185534965e-06	2.882010994653683e-05	0.00013991502055432647	7.452185855072457e-07	1.4653195421487908e-06	3.507070914565702e-06	1.966642003026209e-06	4.253395218256628e-06	1.2582812587424996e-06	2.1815088985022157e-05	1.2365998372843023e-05	2.034143335549743e-06	1.501936139902682e-06	4.880480901192641e-06	1.7846049331637914e-06	4.681663540395675e-06	2.006144995903014e-06
CEBPD	7.542430466855876e-07	3.8992326153675094e-05	5.39129541721195e-06	0.0002816573833115399	0.00013984230463393033	7.548613211838529e-05	1.265602622879669e-05	1.6141618743858999e-06	9.016795956995338e-06	0.0003811841015703976	2.2548561901203357e-05	1.455878532397037e-06	9.688014688435942e-05	8.000570232979953e-05	0.0004099261132068932	1.3931748981121927e-05	0.0007925149402581155	2.9116167752363253e-06	1.611010156921111e-05	0.00015841035929042846	7.064617420837749e-06	0.00020256156858522445	9.362574019178282e-06	0.0003391421341802925
TRH	3.888614585889627e-08	4.7608306630309016e-08	3.849430640912033e-08	5.4723575004800296e-08	4.998195990424392e-08	3.018440253299559e-08	1.7701281649351586e-06	1.2529599757726828e-07	1.1244848252545125e-07	4.686176779955531e-09	3.829698158597239e-08	5.597731345119428e-08	2.52991956273263e-08	4.652172869157312e-09	1.9252979654993396e-08	1.838308349988438e-08	8.818133068189127e-08	2.7931992008234374e-07	3.8456040130085967e-08	4.742958736869696e-08	2.552550526502273e-08	1.5867009039993718e-07	4.765109906657017e-08	8.307857513045747e-08
SFI1	0.00017090719484258443	0.001175131881609559	8.551892824470997e-05	3.090180325671099e-05	7.910842396086082e-05	0.0004833769635297358	0.00025609583826735616	0.0001796105643734336	5.490473267855123e-05	2.2547366825165227e-05	7.172296318458393e-05	4.2776850023074076e-05	5.584346945397556e-05	0.0001985619601327926	3.104155257460661e-05	0.00045810878509655595	4.302652450860478e-05	0.0003779806720558554	0.00041117335786111653	4.469027408049442e-05	0.000142108736326918	0.000847511924803257	0.00021166150690987706	0.00023170330678112805
ACYP1	0.00016382800822611898	0.00032640574499964714	0.0006456194096244872	8.381462976103649e-05	0.00014915835345163941	0.00028433656552806497	0.0003686402924358845	0.00023514799249824136	4.9105219659395516e-05	0.0002612694806884974	3.293306872365065e-05	9.278310608351603e-05	5.315838643582538e-05	0.00016119000792969018	4.680061465478502e-05	0.00019206914294045419	0.0002282870700582862	0.00014320561604108661	0.0004272709193173796	0.00026407523546367884	0.00011784983507823199	0.0003075578133575618	0.00021971724345348775	0.0002986745967064053
TMEM9	0.0001110084485844709	0.00012465017789509147	0.000185975237400271	0.00020396613399498165	0.0001851152628660202	0.00016380019951611757	0.00014169591304380447	7.108513818820938e-05	0.00027074821991845965	0.0010846996447071433	0.000104821432614699	0.00010163895785808563	0.0003335717774461955	0.0003042265889234841	0.00010085971734952182	0.00020204877364449203	0.0007000619661994278	0.00010084202949656174	0.00012828886974602938	0.00017554417718201876	0.00011322521459078416	0.00013462464266922325	0.0001237380492966622	0.00019001401960849762
TXNIP	0.0007555251359008253	0.0010363624896854162	3.4778091503540054e-05	0.00033389058080501854	0.0011407443089410663	0.0008084717555902898	0.0004031292046420276	3.571811248548329e-05	0.00037357094697654247	6.326051516225561e-05	0.00029134497162885964	0.00033845947473309934	9.144057548837736e-05	0.00032155305962078273	0.000413084082538262	0.0009694718173705041	0.0009724634583108127	0.0002980662975460291	0.0005743639776483178	0.00021598234889097512	0.00016266730381175876	0.00021564471535384655	0.00013505859533324838	0.0007276212563738227
ERGIC3	0.0002923498977907002	0.0002704304060898721	0.0003230634320061654	0.0004272989754099399	0.0003847529587801546	0.0003272515314165503	0.0005064610741101205	0.0005094777443446219	0.001881273346953094	0.0014583294978365302	0.00023364236403722316	0.00035593583015725017	0.0004342182946857065	0.0003484908665996045	0.00037215236807242036	0.0004192707419861108	0.0008267246885225177	0.0004997305804863572	0.0003622486547101289	0.0004424814833328128	0.0007479857304133475	0.0001777669822331518	0.00041941070230677724	0.0004396899603307247
CPNE7	3.0391963719011983e-06	0.00043498334707692266	9.244541433872655e-05	3.1041276997711975e-06	4.253515271557262e-06	0.0009612126741558313	0.00031700576073490083	8.232516120187938e-05	7.817768164386507e-06	2.547867006796878e-05	3.586905279462371e-07	9.020052971209225e-07	2.334146756766131e-06	5.971504288027063e-05	4.543146019386768e-07	9.474872058490291e-05	2.063899273707648e-06	5.25783616467379e-05	0.00011291768896626309	6.279346393966989e-07	0.00016847121878527105	1.8308317521587014e-05	0.0006800313713029027	0.0004773414402734488
PTGER2	1.1432448445702903e-06	0.000514377374202013	1.1887856999237556e-05	5.49695105291903e-05	1.027142502607603e-06	0.00033274575253017247	7.003188511589542e-05	1.2870621048932662e-06	1.0751949730547494e-06	1.3889395233945834e-07	1.5832213193789357e-06	0.00014053264749236405	4.899653868051246e-05	1.5084115148056298e-05	7.258562982315198e-05	0.0007044554222375154	2.772002699202858e-05	2.7408495952840894e-05	0.00014702444605063647	1.2145295841037296e-05	5.6273045629495755e-05	1.950431033037603e-05	3.460675725364126e-05	0.001402990659698844
