Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26
MYO9B	0.00041564187267795205	0.00038463270175270736	0.00035345612559467554	0.00013022882922086865	0.0005493935314007103	5.8978475863114e-05	0.0008075808873400092	0.0007917516049928963	0.00022108980920165777	0.00014714417920913547	0.00035122237750329077	0.00010999009100487456	0.0013128238497301936	0.0007505796966142952	4.5262830099090934e-05	6.783044227631763e-05	0.0002029125753324479	9.063495235750452e-05	0.0001498204655945301	0.0002512322389520705	0.000853058067150414	0.00013140942610334605	0.00032100160024128854	0.0003072763211093843	8.320653432747349e-05	0.0004799128510057926
MYOF	1.7419819414499216e-05	2.2778704078518786e-05	1.2983475699002156e-06	0.000380310055334121	0.0015503944596275687	2.126620711351279e-05	0.0003205686225555837	2.3050470190355554e-06	8.408028224948794e-05	9.218356353812851e-06	9.391098501509987e-06	0.00027107674395665526	4.809168240171857e-05	2.686317566258367e-05	0.00030012227944098413	0.0005875062197446823	0.0003554808208718896	3.9611972169950604e-05	0.0003768721944652498	2.5597868443583138e-05	0.000907807843759656	0.0006084026535972953	3.917801222996786e-05	5.414109637058573e-06	2.032707561738789e-05	2.0725918147945777e-05
MYOM1	1.0938329069176689e-06	4.728497970063472e-06	4.512869963946287e-06	3.963484050473198e-05	6.006425610394217e-05	4.871319561061682e-06	1.1094013643742073e-05	1.9409462765906937e-05	5.094180960441008e-05	1.8441878637531772e-05	1.3820206731907092e-05	1.6435916450063814e-06	5.056550435256213e-05	2.6849076675716788e-05	0.00016834009147714823	2.3769887775415555e-05	3.9160769915724813e-07	0.00010947849659714848	0.0011166755575686693	1.8079661458614282e-05	6.349852810672019e-06	1.1181017725903075e-05	3.781927807722241e-05	5.2539846365107223e-05	7.233612905110931e-06	1.3684488294529729e-05
MYRIP	2.922120927451033e-07	2.0974573544663144e-06	4.808508151654678e-07	5.471795248013223e-07	7.359803788631325e-08	0.00047551331226713955	5.2875989808853774e-08	1.674703185017279e-07	3.3773827112781873e-07	1.273573388971272e-07	1.5245753957060515e-06	0.006545339245349169	1.5580895933453576e-06	2.0957590095349588e-05	3.7003032957727555e-06	0.0002115849929396063	0.00043239150545559824	9.48057845562289e-07	1.7993296808072046e-07	1.0761771591205616e-05	0.0009127872763201594	1.2650336600472656e-07	1.2143880212533986e-07	1.105648053112418e-07	5.361354851629585e-05	2.811462536556064e-06
MZB1	1.4135998753772583e-05	2.1012026536482153e-06	6.314787128758326e-07	7.242893843795173e-06	2.6816027798304276e-07	0.0058051482774317265	1.0162608532482409e-06	0.0001024353041430004	1.2052778401994146e-06	7.948409802338574e-06	0.00014896984794177115	4.985599275642016e-07	0.00023686786880716681	3.932803338102531e-06	1.4071130181037006e-06	5.791170406155288e-05	5.613160283246543e-07	2.135610202458338e-06	1.6526416857232107e-06	0.0003985827206633985	1.4445213025737758e-07	2.406322892056778e-07	0.00016914575826376677	5.6788708207022864e-06	0.010967456735670567	0.00016461467021144927
MZT1	0.0005312647554092109	0.00018674109014682472	0.00027548757498152554	0.00020646184566430748	9.026360930874944e-05	0.00016748310008551925	0.00014481449034065008	0.0007076703477650881	0.0002801240480039269	0.0013605396961793303	0.0004412348207551986	0.0002052672061836347	0.0002239252789877355	0.0006009135977365077	0.0001638069370528683	0.0005371469887904823	0.00013305609172675759	0.00018178766185883433	0.00011134294618386775	0.0001950077130459249	0.00010250848572468385	0.00024066594778560102	0.0005725474911741912	0.0005525642773136497	0.00024803451378829777	0.00014767341781407595
N4BP2L2	0.0007715350948274136	0.001140375854447484	0.000395842595025897	0.0005392797174863517	0.0006477191927842796	0.00014452495088335127	0.0002044682769337669	0.0007688035839237273	0.000258345011388883	9.252158633898944e-05	0.0005138152046129107	0.00024592739646323025	0.005035789683461189	0.0006635471945628524	0.0005632524262182415	0.00032524269772693515	0.00041059250361286104	5.5211468861671165e-05	0.0003907695063389838	0.0004006540693808347	0.001000110525637865	0.00011296312732156366	0.0005931628402322531	0.0009756110957823694	0.00033693513250909746	0.000703750061802566
NAA38	0.0006989812827669084	0.0003256352210883051	0.0003926566569134593	0.0003168893454130739	0.0002546126488596201	0.00048539903946220875	0.00038330297684296966	0.000773163337726146	0.0006011801306158304	0.0010510986903682351	0.0004350836970843375	0.0013311498332768679	0.0002586859336588532	0.00042233290150761604	0.0003349485050421208	0.0014093405334278941	0.0008460093522444367	0.0013142485404387116	0.00023749671527184546	0.0006116169970482588	0.0002000264939852059	0.0010428742971271276	0.0006022165180183947	0.0006042991881258786	0.0007078697672113776	0.0003704348928295076
NAB1	0.0002450705214869231	0.00011491959594422951	5.595837501459755e-05	0.000245054776314646	0.00022991045261733234	3.2627289328956977e-05	0.00012389551557134837	0.00028901424957439303	6.300907989498228e-05	9.590265835868195e-05	2.2290383640211076e-05	7.008508691797033e-05	0.00032849458511918783	7.051995635265484e-05	0.00024320915690623224	3.826554893748835e-05	0.0002250388206448406	9.650699939811602e-05	0.0006821936694905162	0.00016823018086142838	0.00030113273533061147	4.6615452447440475e-05	0.0008927112212404609	0.000129461579490453	5.562265869230032e-05	0.0001524729741504416
NABP1	0.000314765318762511	0.00016948753909673542	0.00019797401910182089	3.598681723815389e-05	0.0001562241232022643	2.2422225811169483e-05	0.0006846972974017262	0.00016666030569467694	0.00047872099094092846	1.7538555766805075e-05	0.00017650735389906913	2.0060364477103576e-05	0.001275505986995995	0.0001245427265530452	0.00013694535300601274	1.2240412615938112e-05	1.3969810424896423e-05	4.4042750232620165e-05	0.00018457864644005895	0.00013550692528951913	0.0001157042570412159	2.807565761031583e-05	0.0003054496773984283	0.0003883716999553144	0.00010694986849557608	0.0006026563933119178
NACA	0.002963185543194413	0.0012727563735097647	0.0017227573553100228	0.0016717363614588976	0.0002492099301889539	0.0008070800686255097	0.0006192285218276083	0.0016186601715162396	0.002793555147945881	0.00047777974396012723	0.0022147262934595346	0.0028028928209096193	0.0005926551530137658	0.0018511014059185982	0.001351259765215218	0.0018371862825006247	0.0005010853055864573	0.00294481310993433	0.0008743475191295147	0.0016412365948781371	0.00020544344442896545	0.0013327565975487232	0.00106155127286911	0.0037114156875759363	0.0009676363551989198	0.00106430531013757
NAGA	0.00020638384739868343	0.00014438260404858738	8.180030999938026e-05	0.00023952806077431887	0.0002658298471942544	5.707248055841774e-05	0.0009203199879266322	0.00020202768791932613	0.0011066972510889173	0.00022514283773489296	9.039136057253927e-05	0.0001750057126628235	0.00019282552239019424	0.00010340238804928958	0.0001544800034025684	8.052464545471594e-05	0.00014816485054325312	7.406271470244974e-05	0.00010851715342141688	0.00039733288576826453	0.00021858040418010205	0.00017465630662627518	0.0004206698213238269	0.00015619269106537104	0.00021567022486124188	9.513629629509524e-05
NAGK	0.00038143861456774175	0.0001537151838419959	0.0002001924585783854	0.00027487779152579606	0.00048467080341652036	0.00034732455969788134	0.000994440633803606	0.00022581691155210137	0.000558739120606333	0.00021551940881181508	0.00043960963375866413	0.00018541491590440273	0.0003817029937636107	0.0002851295575965196	0.00015026138862594962	0.0002251194673590362	0.00012289149162825197	0.0001575728674652055	0.0002763360389508307	0.00012636248720809817	0.0005109159974381328	0.00023147164029069245	0.0003027908969670534	0.00020447028509806842	0.00028397401911206543	0.00028484215727075934
NAIP	7.918276241980493e-05	0.000237794010899961	4.5370466978056356e-05	0.0001651536294957623	0.00018105588969774544	3.298189403722063e-05	0.001271048211492598	0.00016483340004924685	0.0016627712175250053	6.631927681155503e-05	0.00011619656288530678	5.508150934474543e-05	0.0015503772301599383	9.516179125057533e-05	0.00012382377462927252	0.00013632478658109903	0.00013416161527857184	8.608412827015854e-06	8.622404129710048e-05	3.637047120719217e-05	0.0004820912145078182	4.858453849010402e-06	5.4100357374409214e-05	0.0001681694993749261	3.76617354049813e-05	0.00010472835128894076
NAMPT	0.00018531526438891888	6.532014231197536e-05	0.00010610382014419883	7.873131107771769e-05	3.75486706616357e-05	4.738529969472438e-05	0.0009729088633321226	0.00015281743253581226	0.00011734340660041198	0.0001277657283935696	0.00010422127525089309	0.0005169278592802584	0.0006087581277824938	0.0002386395208304748	0.0001722139131743461	0.0004037775215692818	0.00027215873706154525	0.0002511977800168097	0.00015643771621398628	0.0001605055294930935	0.0003394995292183012	8.060804975684732e-05	0.0006175987655296922	0.00011271526454947889	7.650106999790296e-05	0.0002994620590470731
NAPSA	1.8829628061212134e-06	6.577501608262537e-06	1.4000124792801216e-06	7.724807801423594e-06	7.874740731494967e-06	7.496096714021405e-06	6.99436932336539e-05	6.613516234210692e-06	0.0017362606013193727	6.607283012272092e-06	0.0023148320615291595	1.2508629652074887e-06	5.1257582526886836e-05	2.9138913305359893e-05	4.12730332755018e-06	5.60320677323034e-06	1.3687067621503957e-06	2.271975290568662e-06	1.1541927733560442e-06	6.747566658305004e-05	4.963063111063093e-05	5.917148087064561e-07	1.6848242694322835e-06	1.0288424618920544e-06	6.773861969122663e-06	3.5340195609023795e-05
NASP	0.0005525301676243544	0.00041168477036990225	5.5085365602280945e-05	0.00038345257053151727	0.00023767781385686249	0.00011845154222100973	0.00017599236161913723	0.0003586704842746258	0.0003410077770240605	0.001063863281160593	0.000442404329078272	0.0005688151577487588	0.0006902797031216323	0.00025217828806489706	0.00026573296054266393	0.0002727409591898322	0.00039550915244035423	0.0001176910154754296	0.0002421369863441214	0.00026759275351651013	0.0002879308885894716	6.780050898669288e-05	0.0005720170447602868	0.00030026058084331453	0.0001231142960023135	0.00023984769359230995
NAT1	7.8202472650446e-05	1.6662564803482383e-06	2.6556219836493256e-06	8.561721642763587e-07	1.662762042542454e-05	1.616501685930416e-05	1.8777791410684586e-05	1.9189168597222306e-05	2.473772838129662e-06	3.629592538345605e-05	1.952371167135425e-05	2.721064811339602e-05	0.0006288000731728971	1.2997904832445784e-06	4.806193828699179e-05	0.002067099791020155	1.398946187691763e-05	3.1694344215793535e-07	2.295075864822138e-05	4.315200840210309e-06	0.00021419700351543725	1.3023358405916952e-05	6.155535811558366e-05	4.234825246385299e-05	1.2653207704715896e-05	4.578272182698129e-06
NAV1	1.0299591849616263e-05	7.036299211904407e-05	0.0005044008721597493	0.00028320643468759954	0.0011428239522501826	6.08260088483803e-05	0.00015937373973429203	9.073630280909128e-06	0.0004796505090780556	0.00010417946032248437	1.0116517842106987e-05	5.208290895097889e-05	5.524822336155921e-05	0.000899009988643229	0.0006566547672264278	0.00028595695039257407	0.00048470625188201666	0.00021559029119089246	0.0002583694295026362	0.0001341152237728238	0.002562230220064521	0.000503849470987916	1.0836550245585386e-05	3.594024747144431e-05	4.630803596228361e-05	9.405944001628086e-05
NBL1	2.024907007580623e-05	2.9347445888561197e-05	1.4180820926412707e-06	0.00014280299365054816	0.0018111857352778316	2.3991386115085334e-05	5.9040175983682275e-06	0.0001715631951810792	2.2054773580748588e-06	3.094176281592809e-05	2.325373998246505e-06	9.398187103215605e-05	8.6206455307547e-06	3.3188596717081964e-05	0.0005102079012431204	3.0423036150750704e-05	3.667129567475058e-05	2.1211541024968028e-05	0.00011645333142951131	2.8948157705599442e-05	5.9987694839946926e-05	0.0010409436654299498	0.00018541631288826466	2.0984309230698273e-05	1.6862654774740804e-06	2.909681643359363e-05
NCAPD2	0.0002386053529335186	0.0009242515079677105	3.437750638113357e-05	0.00019787023484241217	0.0001937856723088771	4.7642253775848076e-05	7.02727775205858e-05	0.00024375565408263355	5.956062159384601e-05	0.0017684254562482238	0.00018371579062659293	0.00012562022311612964	0.00012474424147512764	0.00013325808686204255	8.139653800753877e-05	0.00012165385123807937	7.860556797822937e-05	4.789160084328614e-05	0.00013829176896251738	0.00028352788649499416	5.702345879399218e-05	4.342706233728677e-05	0.00026613540831021965	0.0002593262179289013	5.507185778697021e-05	0.0002533652586862445
NCAPD3	0.0003780362312681973	0.0001836665323935449	4.502190859057009e-05	0.0001574629422975704	0.00010649197793100029	5.951561252004467e-05	8.352694567292929e-05	0.00018773898773360997	8.713659190107137e-05	0.0009528480004519224	0.00010478298645466566	7.507050031563267e-05	0.0011669073719531298	7.139247463783249e-05	5.96996360400226e-05	0.00016541847435291857	9.202428191201761e-05	2.0230774680385366e-05	0.00012107607471989468	7.030901178950444e-05	0.00011352445289958268	1.1955427908105776e-05	0.00023817595501895994	0.00025664959684945643	9.347064042231068e-05	8.96398996701464e-05
NCAPG	1.0472612075318466e-06	1.5021544186311075e-06	2.7774993327511766e-07	3.2130830618370965e-07	4.510067128649098e-07	8.804353456071112e-06	3.016657956322888e-06	5.5959321798582096e-06	4.574562353809597e-06	0.002444144571200013	1.7703935100144008e-06	9.84555299510248e-06	2.13337466448138e-06	1.0483480537004652e-06	9.86555264148592e-08	1.7811014913604595e-05	7.47024728298129e-07	3.0860979904900887e-07	4.119698644444725e-07	3.8395601222873665e-06	1.9454486732684018e-07	1.373511622659862e-06	8.983724910649471e-06	5.309897233019001e-07	9.307958862336818e-06	2.200431117671542e-05
NCAPG2	0.0002982670266646892	7.287444896064699e-05	6.55879921396263e-05	0.00011867511784657836	6.81732635712251e-05	1.0327769814466592e-05	2.786775803542696e-05	6.351948104565963e-05	3.401081630727276e-05	0.0014713897835463285	3.593658038880676e-05	2.2700094632455148e-05	4.615655052475631e-05	1.0790422493300866e-05	0.00010627586743794382	0.00012506592611316592	5.449531090562232e-05	0.00010005522926803678	3.199771890649572e-05	1.0685821507649962e-05	5.283136124489829e-05	4.789517697645351e-05	0.00019860691099893302	0.00010183909034822136	7.436901069013402e-05	4.716332477983087e-05
NCAPH	0.00014180460129864514	5.568833785218885e-06	2.8153579023637576e-07	5.911709308747959e-07	2.4217631562351016e-06	6.735436727467459e-06	2.1073719835840166e-05	8.664253982715309e-05	8.594697646913119e-07	0.002670187270268798	4.953955681230582e-07	3.341353021824034e-06	4.253278530086391e-05	1.2679341807597666e-06	9.952770341215e-08	2.2857780095364433e-06	3.73914019746735e-07	2.891381711833674e-07	3.6086723866901593e-06	4.554915449261898e-06	2.616185952319938e-07	4.0433474168821704e-07	5.820057776873e-05	1.4492437003355008e-05	1.5486040865653194e-05	3.137055682600476e-05
NCAPH2	0.0003304440469946712	0.00016116198094096035	3.4894535929197446e-05	0.00026968281599693	0.0001906322140712291	0.00021801074035465717	9.643960947869346e-05	0.00034981666249223053	7.004327198956162e-05	0.0006789568578824401	0.0001833039423217997	6.176172610139474e-05	0.0003459118015598506	5.255293581285514e-05	0.00014489480236079544	8.355792670045048e-05	3.539409954100847e-05	0.00045442942064255476	0.0001840552722569555	0.00014871690655127168	0.00011505289148772135	0.0001331935345660895	0.0003546914376784116	0.00034600766957737505	0.0002209914819104597	0.00042967917397618294
NCF1	0.0008553586667403579	6.308745651040226e-05	0.0006036608247086406	1.9963305021519773e-05	8.511846090186737e-07	0.0008222387987188995	0.0008035664795897901	0.00029059930238872766	0.00026096325018443167	1.6893976862775162e-05	0.0031633053440600634	1.7066482541849837e-05	0.00023009235155768692	0.00011983170406892896	1.134091121457459e-06	8.934728157328209e-07	9.026257430377882e-06	5.570927896769717e-06	8.487331228934636e-07	0.00041375780710950494	3.366039663887932e-06	3.9914192484502564e-07	5.037408118369058e-05	0.0006822715513408184	0.0009519674931652844	0.0005484538269229233
NCF2	1.8037377230939455e-05	1.6037687373682274e-06	1.3780464769297396e-07	5.839858658873709e-07	3.665332997115911e-06	2.4605513317510486e-05	0.001847045379690826	2.236740556327277e-06	0.0007554569165222347	5.6159988162107766e-06	0.00018299026123713702	4.372288913145894e-07	4.034281573694898e-06	7.885018931119703e-06	3.903751064626704e-07	3.489859352612257e-07	8.041681809345391e-08	9.340854489892081e-07	3.694958286359906e-05	3.2636198739055544e-05	2.083157596644014e-06	2.4384999619542214e-07	1.010532105283346e-05	1.2630008313863073e-05	6.878888234496117e-05	7.810943498043343e-05
NCF4	0.0006191981374286115	9.94866422843188e-06	0.0009967298246920109	1.1972875881838263e-06	1.3521756159207143e-07	0.0003130371624138206	0.0008146932814270258	0.0001514501782367006	0.0005718005704693496	3.6843353882431984e-05	0.0011725523509085178	4.816683485842077e-06	0.000485617812955752	4.161642209510319e-05	7.854113164285081e-07	1.1119536225123738e-07	4.965022526448593e-07	1.709337539068656e-06	4.0790263255985337e-07	0.00012751798203680664	1.7729087176121539e-06	2.8256687301109196e-07	0.001323066302575171	0.00015668413834646344	0.0010786468628793955	0.0004660685663111508
