Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18
TREM2	1.3345775187190156e-06	0.002052033320069313	2.495662556611933e-07	1.1882062835866236e-06	5.091714072591458e-08	9.072807642951375e-07	3.809034581081505e-07	1.4766458207304822e-06	1.8036231494988897e-06	5.164849881111877e-07	1.7001839580643718e-07	7.823216918723119e-08	2.230593310059703e-08	5.063276944383688e-07	3.543900390923227e-07	2.7896552978745603e-07	4.4874818172502273e-07	5.488009264809079e-07
TRG-AS1	2.7672714963955514e-07	3.1927600502967834e-05	4.3713826016755775e-05	0.002165551297366619	4.357007412636449e-07	3.248176767556288e-07	1.6694646546966396e-05	7.233804808493005e-06	8.945562512963079e-06	0.00044074063771404326	1.4357746294990648e-05	0.00021508836653083563	6.657306528268236e-08	0.0002968607877846807	0.00012418754340615124	5.423221409728285e-07	3.206723931725719e-06	2.3237425921251997e-06
TRGC2	1.1873120797645242e-07	4.906568733531458e-07	2.4995381409098627e-06	0.0014977138489484787	1.516067413831479e-07	1.278617531852433e-07	1.8324404038594366e-07	2.980957560794195e-06	1.4767517768632388e-06	0.00014308851677924395	1.3863565300198388e-06	2.9785260267090052e-05	2.2449306413818704e-07	2.1219568225205876e-05	2.0010567823192105e-05	6.717261840094579e-07	5.908733555770596e-07	1.0826078096215497e-06
TRGV10	1.3506659968243184e-07	2.81047675798618e-07	1.9887111193384044e-06	0.0012862568255513906	2.563677128364361e-07	1.0417831930453758e-07	2.3787296754562703e-07	1.9363553747098194e-06	1.4103906096352148e-06	8.870103192748502e-05	8.315358286381525e-07	0.00011472537880763412	3.269293102903248e-08	2.6877787604462355e-05	4.956363409291953e-05	3.4274432891834294e-07	6.749373255843238e-07	7.043764185254986e-07
TRGV9	1.0158941421423151e-07	1.6143837910931325e-07	1.485725078964606e-06	0.0011457331711426377	1.4280462323768006e-07	1.9389152328130876e-07	1.7007836561333534e-07	3.781469331443077e-06	1.6739502370910486e-06	0.0010969804134219885	6.403562906598381e-07	6.2717977016291115e-06	2.1817728068640463e-08	7.616773473273497e-06	1.245558541995706e-05	3.3387379971827613e-07	1.7262576648136019e-06	1.0494471780475578e-06
TRH	2.055664438671556e-08	2.8139060859189158e-08	8.479841540065536e-08	4.114669849286656e-08	2.5481332599497364e-08	2.826709355474577e-08	3.4332114040580564e-08	5.1042519544353127e-08	2.864486532416777e-07	1.9599397660385875e-07	5.604573161122062e-08	1.504828972542782e-08	4.669134856527535e-09	1.6877834241313394e-07	4.302599521111006e-08	6.435352872813382e-08	9.706425174726974e-08	1.1624696583112382e-07
TRIB1	0.0009371176711283624	0.00043562849168665707	3.2643027225276455e-05	0.00013018980098422617	0.0003388813347555697	1.8424616428092122e-05	0.00015618604084011167	0.0008006636635400355	9.401766146766022e-05	2.2394083316612523e-06	3.92713955079671e-05	1.2146359040343668e-05	0.0006661981460638344	8.331645221915096e-05	0.0005420229281298816	4.3659638322424144e-05	4.5100361603545025e-05	5.0881237257272005e-05
TRIM38	8.381946827284992e-05	0.00035856832982972264	0.00012541274190880358	0.0006206806865520775	1.2566653822432272e-05	0.00021912426745984703	0.0001684441085672006	0.00011222362809348851	0.00010839247988769785	0.00013217546802479774	0.0007727700285613537	0.00041500525549054146	0.00011324732622597367	0.0015264315297827125	0.00046428164932876825	0.00019171027815900743	9.764133574208245e-05	0.00012481001613195986
TRIM47	0.0004985034465789795	0.0001387737283948809	0.00017528074386063963	0.00010410789400339127	0.00033870196784846485	0.0001310929364990443	0.0007725526811555028	0.00013750173093285412	0.0005499512772075832	8.774359594099224e-05	4.037265898659825e-05	0.00014679065498057753	1.7005944755510427e-05	0.000229838871746324	9.483347093919292e-05	0.00031325488816946745	0.00011434275074861944	0.0006399698322638869
TRIO	0.00015460736176464707	0.00023577193496748805	0.0003016803821083158	5.227491783443838e-06	3.6749934224644676e-05	0.0010437420569360256	0.0004785581841133535	0.00010084592213388532	0.00016172495088540018	0.00018876038666348904	0.00019563471141736954	6.561386726389173e-06	0.00032988781458698213	0.0005758184124715626	1.1021711543435231e-05	0.00012004127347609028	0.00030259546474553645	0.00031827110797166824
TRIOBP	0.0002929303445853293	0.00030280364444479346	8.353820157935843e-05	0.00023810120183043182	6.392672366928309e-05	0.0003227136330679059	0.0010620882967486978	0.0002789123682305217	0.0004858786996919662	0.00013039016630500555	6.41148944851011e-05	8.902126137400046e-05	0.00016475316078867763	0.000393322465242818	0.0002572223893366754	0.00025232895859517157	0.0003389153862372041	0.00043287029257044196
TRIP13	2.5114783056778833e-05	1.1131512110296171e-05	1.8456049133419583e-07	7.704562108301616e-07	0.00040379801066592336	2.5646482754382305e-05	7.579747034469619e-06	0.0011944733560085297	1.585379686730448e-05	7.730849347353796e-07	1.9731352949747816e-05	1.4607927596443915e-06	2.8131428280175896e-06	2.8693771128018852e-06	1.226791846420383e-05	7.09227833795012e-06	5.048858611189644e-07	2.0118259271839634e-06
TROAP	2.4015312192204874e-06	8.88332670001546e-06	1.5946537246236403e-07	9.444623856325052e-07	0.00011219968291698024	9.586022997609689e-08	6.124232072579616e-07	0.00350089929997921	4.2155153323619743e-07	2.5053116132767173e-06	9.83672407528502e-07	6.049513672223839e-07	1.6076157862698892e-06	2.4127649567162734e-07	7.65332060836954e-06	1.8269929569214582e-07	2.4956511879281607e-07	1.5276417286713695e-07
TRPC6	9.74488827409914e-08	1.3545469300879631e-05	2.2330749516186188e-07	1.3341129090349568e-07	2.8936173634974693e-07	3.1264617064152844e-06	9.666005240660525e-08	1.562199969384892e-07	1.3173133993404917e-05	5.256651434137893e-07	8.740038879295753e-07	7.285092351594358e-08	1.1075193384613158e-07	4.106359199340659e-07	1.8174439730955783e-07	0.0021392195485532284	9.585160114511382e-07	1.5591487681376748e-05
TRPM2	7.981994713190943e-05	0.0009185959934256971	5.790559498564107e-07	0.00012769644672516733	0.00023365729430224746	5.999821496516233e-06	3.552951238816604e-05	5.377404886530712e-05	5.25695350006572e-06	0.0005517885438166559	5.7152392400894314e-05	5.547947694140021e-06	0.00037172975135035813	4.3386800825828686e-05	6.707790817017667e-06	3.5360935726203024e-06	1.31157730720588e-06	2.205752025474794e-06
TRPS1	0.0008468943415209651	0.00016322020383086056	8.160347351804376e-05	0.00026535018696449697	0.0002958934346679598	0.00015678501222282648	1.2510190572356805e-06	5.024268466513604e-05	9.23901916394243e-06	1.9724857338587753e-05	3.479595034150407e-05	0.00011338549666106701	0.0012594858417287469	0.0007633537170477211	0.0002710062253754586	5.416232306743041e-05	3.268575164838694e-05	0.00011206213821424171
TSC22D1	0.0007187636219896376	5.524731022887863e-05	0.00027437973767518997	6.737297371728346e-05	0.0003566825180314481	0.00027885520830750465	0.0010797695722430944	1.4318860849016346e-05	0.0014632827369496226	0.00010054923768620938	1.7335674783680588e-05	3.163957080687396e-05	0.0015242022927850485	9.902842430165038e-05	4.4030879507772624e-05	0.0007702410803176463	0.00016881810734048486	0.0005540926358662546
TSHZ2	3.2046595151769e-05	1.1263313126619323e-06	2.5175747850880725e-06	5.247445733402856e-05	1.4541446944349445e-06	0.00047864203224889934	0.0007345849298872054	3.0395709472941235e-05	0.0009511000826023519	4.6976797420938965e-06	1.0669331459212117e-05	0.000336221419274807	4.651568360714009e-06	0.00043807458132505417	0.0009444774477742612	0.00016051433340180665	9.855521784629673e-05	0.0014148001791909337
TSPAN1	0.0001638036483200267	1.6531259916519048e-07	1.4628341205025208e-07	1.4790538216402638e-07	1.5097791219886858e-05	1.4401315411305404e-06	5.020493335905485e-05	7.332514996960526e-06	5.7828154240269214e-05	1.2770737157552503e-05	2.06496747523488e-06	2.6375030302006053e-06	0.001574867288582027	4.5675309934267716e-07	7.005155111983186e-06	9.476313607592601e-06	1.483901996834902e-06	9.312579436482338e-07
TSPAN12	0.00014516193186864257	4.6663882358188857e-07	4.901954753222526e-07	2.1878454958823568e-07	8.626448834547773e-05	2.5621591703384183e-05	0.001240086043253541	1.745642293826677e-05	0.0010229775216430426	4.492338121053763e-06	1.6681296983733773e-06	7.493710540984466e-07	1.1504297390274587e-06	2.239779632873251e-06	1.1085220421591657e-06	0.0004228943435009569	2.015897916862741e-05	1.7274119272769894e-06
TSPAN13	0.0004042091895826161	1.6995400073938072e-05	1.9650982721941546e-05	2.6350187908974476e-05	7.23439734429121e-05	8.476437869830988e-06	0.0007740624132566154	0.00034954867442138493	0.0014263489283621311	4.5130796934245154e-05	0.0011124645825475454	4.53574602943263e-06	0.0009358837851323187	7.19977560947882e-06	8.133639494189993e-05	7.374447250185767e-06	1.2313011211517733e-05	9.271306225855369e-06
TSPAN14	9.01910534594208e-05	0.00026225371402688324	5.9523536037886515e-05	0.001025669276714325	4.145527054788545e-05	5.235259959590621e-05	0.0005217724828980863	6.260972440941259e-05	0.0005606513586826622	0.0006449862266890705	6.68128122924827e-05	0.0006429539644159377	0.00019870317191816866	0.0008254568674601614	0.0009209204581566155	0.0003465642221271992	7.79149413574487e-05	0.00013161446258891374
TSPAN18	8.001277819857933e-06	4.0555298141953244e-07	7.125847787392559e-07	8.07795822765911e-06	5.74769046579604e-06	0.0002543567097745836	0.0016974563477560878	6.72920441502356e-06	0.00017527946329209954	3.380502903382876e-06	2.122676733051776e-06	0.00012236648763064295	1.9320539479394938e-07	0.0004104210529476404	3.2139876566361636e-05	1.50046275848581e-06	0.00021343831031117588	6.04910292167915e-06
TSPAN3	0.0003629413549788296	0.0002837125211954117	0.0001304935576627031	6.851214857306331e-05	0.001021322445012629	0.00038606897578574717	0.00037531540147028863	0.00024445747840218246	0.0007014676230028272	0.00029874537722207606	0.0007812425028532743	7.342478056671098e-05	6.341940752463415e-05	4.412072667037137e-05	6.267801654757932e-05	0.0008644687477499247	0.00011937057570321485	0.0009052653913386166
TSPAN4	7.594830822199583e-05	0.0006083960761316121	0.0005804846296086907	3.5921621019952e-05	5.1321192586328834e-05	0.0011252256808802485	0.0006581377238035202	4.6130866394378245e-05	0.0012889321660622954	0.00025691319024190307	2.476749796187505e-05	3.738512168638408e-05	2.3405404135701247e-05	6.181297794682905e-05	8.60140335134929e-06	0.00048553585656918585	0.0003793700016103685	0.0011472405167296529
TSPAN5	3.517603545333259e-05	9.778675575944362e-07	8.137917575368192e-06	0.000847305404022336	3.129535252810456e-05	0.00015550722309853882	0.00017160116112791002	8.245164644904435e-05	0.00012955203419551253	0.00025652145268395543	3.276706047472544e-05	0.0002806542324833572	2.265906186948996e-05	0.00036525478935800493	0.0011244858615100384	6.322190893115476e-05	0.00020181364379823208	0.0002622684114612639
TSPAN7	5.10516520080273e-06	4.0957161218102556e-06	4.891625576419756e-05	2.074983456168411e-07	1.8814716895576566e-07	1.991343015106395e-05	0.0012400184059515595	3.8928033063712064e-07	0.0009075230918824673	7.376902431133203e-06	2.0439010768313892e-06	3.209194971987017e-07	7.471743401765707e-07	1.074098236131249e-05	2.1433021402117447e-07	6.176639999466715e-06	3.312053013360128e-05	9.829018381424248e-06
TSPAN9	0.0002956710522994399	1.032520412991289e-05	7.82932693255134e-06	6.926529749762267e-06	9.450619836570695e-05	0.0009558649617247283	0.0009016786934807897	1.420682110619964e-05	0.0005496865487657487	1.1425549018895254e-05	4.5483122335099324e-07	5.459985914058052e-06	0.0002487506717443466	6.677700730506331e-05	6.604364898521453e-06	0.00040345126762986183	0.00018408063624519855	0.00021047229529358447
TSPO	0.0009700095979496837	0.001302702003158629	0.0005947230383753777	0.0008162888698279858	0.0016760716680437326	0.0003986881929449737	0.0003657233901321888	0.000251927092904225	0.0005251190159469843	0.0006679111975245178	0.0002456001820974052	0.0006483569741249084	0.00011762115900637582	0.00019028699898626655	0.0009870544308796525	0.0002677920856513083	0.0007558652432635427	0.0001992421312024817
TSTA3	0.0005663547199219465	0.00017080502584576607	0.00018513703253120184	0.0007134774932637811	0.0017604664899408817	0.00014047276636119932	0.00016934580344241112	0.0003220081271138042	0.0002133929228875786	0.0003431615768931806	0.00022544735111296177	0.00041527600842528045	0.0005778971244581044	0.00024494779063388705	0.0006619284395128489	0.00018006991012953222	0.00027132651302963495	0.00010935081809293479
TSTD1	0.0021556008141487837	8.312896534334868e-05	0.000537087325938046	0.0007915790192782879	0.0008986344328150153	9.824538210523315e-06	2.6881295980274444e-06	0.0004029053670819849	1.3244065485196188e-05	0.0009121688199229538	0.000573937373701483	0.0009217775077559054	0.0020494749769568443	0.0002842253015842289	0.0008349421550519764	1.911641265905928e-05	4.424344660947099e-05	6.892950477777049e-05
TTC3	0.0004767104110214859	0.00021002178255002946	0.0001854117144830525	0.00030764765688218176	0.000633265299256891	0.0011197454296052456	0.0002706907980609685	0.000302275235299021	0.0002460344694554806	0.00042147692875005305	0.00038272058009169996	0.0006447067717090249	0.001312136766500771	0.0011403887765482068	0.0002642291656229645	0.00018946555792354047	0.000958203396294266	0.0006159324548207223
TTC39A	0.0002904507564380765	2.756782350843423e-06	1.844140768980651e-07	6.055367975932313e-07	9.480306471232325e-05	2.117850499416818e-06	2.4797911464702338e-05	4.035268284496851e-05	1.2668366252910346e-05	6.1744008235109504e-06	3.943058618460782e-05	3.8807947930763476e-06	0.001779372920282185	1.8249553477289737e-06	1.7035249584296253e-06	2.0376539396238513e-05	4.730132332042558e-06	1.6862066331668757e-05
TTF2	3.7569774576695636e-05	0.00011839819489978254	0.00012233965389896184	0.00019136496121063828	5.3151521569816396e-05	9.208574920194224e-05	8.301208436023444e-05	0.000556046434212476	4.289609569241293e-05	2.9836995963705704e-05	0.00014676029968541116	0.0001994076301343739	0.00010258839029120281	0.000694322632625699	0.00036634624120779335	6.0157231928315014e-05	2.3294667698792182e-05	0.0001201814302476123
TTI1	0.00011247285874560475	9.356418013339862e-05	0.0005948788020759821	0.0002476455410942435	9.43796694627963e-05	0.00010993934120051563	0.00010679140541469678	0.00015330708993133157	2.174568726331927e-05	0.00012295797932893038	0.00014392002776730806	0.0002051616320386529	0.0001576976792421192	0.0010386350331827998	0.0002413673500996083	5.55661681573838e-05	7.540851947851479e-05	0.00010618220403557643
TTK	1.8571860209704028e-06	8.614297826170514e-07	1.1689787243085448e-05	4.629399882105645e-06	8.866112693795003e-06	7.562930193216744e-08	1.284387280975352e-06	0.0016324995085597038	6.315339078355464e-07	4.810896712115209e-07	1.4385062740984722e-06	1.4109903645476152e-07	7.366274417108798e-07	9.572119779477362e-06	2.0777067675226135e-06	6.84544033902057e-07	1.7038433952620835e-07	1.7852521239092312e-07
TTLL7	2.3280301320482977e-05	2.240299181721639e-06	0.0008023668196983635	1.599056645318342e-06	2.0119787222938612e-05	0.0004262154980096966	7.475538950529881e-06	0.00011842294770758599	1.5791203622939065e-05	3.7613870063069044e-06	3.739083354048489e-07	1.575618739479978e-06	9.057161514647305e-05	0.0007943602395243943	7.241981165861944e-07	0.00048333362792618573	0.00012325031275395304	5.567065454670228e-05
TTYH3	0.00015390593034680933	0.0010415188735350966	8.280880865640938e-05	0.0002865079150069505	3.9341564843198285e-05	0.00041763397166505456	0.0005882733385078609	5.940389382885769e-05	3.202739026164636e-05	9.393873915541917e-05	2.6743306079879403e-05	1.336107925453689e-05	9.062185563379899e-05	0.000109632353996858	7.535149052273482e-05	4.763255128636956e-05	0.00025963931693695486	4.513676685746759e-05
TUBA1A	0.0006440142169594765	0.0004344866902101785	0.0002573276578914374	0.00042503682198002934	0.0001574723282828927	0.0006282333051785827	0.000397179217543453	0.00013115158071741462	0.0006605394883081317	0.00042515198583714664	0.00039175577694550157	0.0005986097385175526	0.00024096578999888152	0.0012000998249277472	0.00031620281515643	0.0008826478733681142	0.0006716349744237959	0.000750575156416744
TUBA1B	0.00030841815168969333	0.0009859278798103333	0.0001668165932642296	0.0002618901489768177	0.0008032623445615172	0.00035755769931711257	0.00028187420684844255	0.0028741732239723206	0.0005194118712097406	0.00036046866443939507	0.0003069703234359622	0.00036137347342446446	0.0001326555502600968	0.0002022143453359604	0.00041020731441676617	0.0005421329406090081	0.0008328180410899222	0.00033045466989278793
TUBB	0.0010907362448051572	0.0004179443058092147	0.0006574577419087291	0.00043918919982388616	0.002238345565274358	0.0004563485272228718	0.00032008410198614	0.002701082732528448	0.000584048219025135	0.000710526539478451	0.0004829990793950856	0.0005855367635376751	0.00036549934884533286	0.00018166255904361606	0.0007374546839855611	0.0004386356158647686	0.0009626068058423698	0.0008513175416737795
TUBB6	0.00010593120532575995	0.000292691751383245	4.2458585085114464e-05	4.0115569390763994e-06	0.0002298926265211776	0.0009695335174910724	0.0006051532691344619	6.519130693050101e-05	0.0004527786804828793	1.4242987163015641e-05	8.773006993578747e-05	1.6019212125684135e-06	3.4014803418358497e-07	4.7389647079398856e-05	5.350070296117337e-06	0.0004624711873475462	0.0009126564837060869	0.0003455213736742735
TUBG1	0.00038737559225410223	0.00018195802113041282	0.00013262561697047204	0.00018183435895480216	0.0006897984421811998	0.00014248766819946468	0.00025194810586981475	0.0009055497939698398	0.00013715472596231848	0.00020973007485736161	0.00013211437908466905	0.00014769982954021543	0.00037346151657402515	7.166046998463571e-05	0.00026405698736198246	0.0002447195874992758	0.00016616297943983227	0.00010857798770302907
TULP4	0.0002988330088555813	8.085779700195417e-05	3.0667742976220325e-05	0.00016667529416736215	8.463182166451588e-05	0.00017121023847721517	0.00019701385463122278	0.00019076875469181687	7.184584683272988e-05	7.776972051942721e-05	0.0001510369620518759	0.0002573145320639014	0.0014346319949254394	0.0013200647663325071	0.0003865586477331817	0.0001440068444935605	6.55205367365852e-05	0.0001277780393138528
TWF2	0.0002583541499916464	0.0008465347345918417	0.00021005824964959174	0.0012415731325745583	0.00026822538347914815	0.000150186475366354	0.00022300395357888192	0.0001634037180338055	0.00032932229805737734	0.0006292798789218068	0.00046256266068667173	0.0008207348873838782	0.00014084337453823537	0.00016657450760249048	0.0011528676841408014	0.0001782793551683426	0.0003595980233512819	0.0002664170751813799
TWIST2	2.57991200669494e-06	2.2306865048449254e-06	7.993161261765636e-07	3.448956249485491e-07	5.825181506224908e-05	0.0007035728776827455	1.837353096334482e-07	3.518861603879486e-06	1.6895306544029154e-05	2.325581363038509e-06	1.2035113741148962e-06	5.884736538064317e-07	6.970723376298338e-08	7.989405276020989e-06	9.087967214327364e-07	3.414082311792299e-05	0.00015363239799626172	0.0015077252173796296
TWSG1	6.807755562476814e-05	0.00012759478704538196	0.00022557980264537036	0.00012150823749834672	0.00010069485142594203	0.0008630764205008745	0.00023742089979350567	0.00013767147902399302	9.18635560083203e-05	0.00012104948837077245	7.651415944565088e-05	8.319720654981211e-05	0.00013821799075230956	0.0001855824957601726	7.303510938072577e-05	0.0006577405147254467	0.0007949366117827594	0.00030071823857724667
TXN	0.0010339586297050118	0.0006240522488951683	0.00038354966090992093	0.0005312201683409512	0.00150255486369133	0.0002462882548570633	0.0002221148315584287	0.0006453890819102526	0.0004275545943528414	0.0005917142843827605	0.0003153072902932763	0.0003101494221482426	0.0008056416409090161	0.00010681325511541218	0.0009020651341415942	0.0002729409607127309	0.0009243057575076818	0.00035573565401136875
TXNDC11	0.00010949776333291084	0.00017818952619563788	0.00016201754624489695	0.0004191845073364675	4.624858411261812e-05	0.00015406234888359904	9.641596989240497e-05	0.0013686176389455795	0.00013328477507457137	0.00019040518964175135	0.0002535418898332864	0.00031365244649350643	0.0002524862647987902	0.0007677615503780544	0.0007698467816226184	7.913888111943379e-05	0.00018556468421593308	0.00010248238686472178
TXNDC15	0.00017218347056768835	0.00016162659449037164	0.00035138276871293783	0.0005791978328488767	0.0002136370458174497	0.00040951796108856797	0.00020523533748928457	0.0010747365886345506	0.0002314819284947589	0.00032728168298490345	0.00020816213509533554	0.0004124725819565356	0.0002723099896684289	0.00013328707427717745	0.0005837620119564235	0.00035483817919157445	0.00029237137641757727	0.0004353788972366601
TXNDC17	0.001977338222786784	0.0006366848829202354	0.0002951326605398208	0.0007154527120292187	0.0023866528645157814	0.00017588729679118842	0.0002824148687068373	0.0007541803643107414	0.00029176633688621223	0.0003485750639811158	0.0002594092511571944	0.0003460789448581636	0.0008535347878932953	9.872778173303232e-05	0.0009583115461282432	0.00026687976787798107	0.0007746013579890132	0.00023540084657724947
TXNDC5	1.2970982425031252e-05	6.503319127659779e-06	8.434357368969359e-06	1.1468073068954254e-07	2.9447971883200807e-06	3.773285061470233e-05	2.800652146106586e-05	0.0018889751518145204	8.94850745680742e-06	3.373308743448433e-07	9.435718311578967e-06	3.588622377037609e-08	1.9611354673543246e-06	6.84016811192123e-07	5.383546408666007e-07	1.3241508440842154e-06	1.2696764315478504e-05	1.687916665105149e-05
TXNIP	7.262301369337365e-05	0.00042551380465738475	0.0003640828072093427	0.0006085347267799079	9.220184438163415e-06	0.0001673031656537205	0.0005275157163850963	0.00014869318692944944	0.002169191837310791	0.001306205871514976	0.0008598571293987334	0.0012161826016381383	0.00022465632355306298	0.0006202038493938744	0.0003282065154053271	0.00021180720068514347	9.816981037147343e-05	0.0010644964640960097
TYMP	0.00033153427648358047	0.0017437547212466598	0.00012111999240005389	0.0006931077805347741	0.00011224438640056178	0.00034074950963258743	0.00010664720321074128	0.00034638727083802223	0.00016182890976779163	5.5527969379909337e-05	0.00020653574028983712	7.122623355826363e-05	0.00012949762458447367	0.00017709164239931852	0.0011696266010403633	0.00023920451349113137	0.00020003688405267894	0.00013346025662031025
TYMS	2.9926272873126436e-06	5.798744950880064e-06	1.160585270554293e-06	1.3838697668688837e-05	0.0002809445431921631	1.5328225345001556e-05	6.184262929309625e-06	0.002446132944896817	1.8472863303031772e-05	6.468896117439726e-06	3.369403032138507e-07	4.2299294022996037e-07	1.4450507990204642e-07	4.228832494845847e-06	4.94707164762076e-05	2.0835506802541204e-05	7.805616405676119e-06	3.2832049328135327e-05
TYROBP	1.3736050732404692e-06	0.0030936601106077433	0.0005723464419133961	3.909419319825247e-05	1.3001566685488797e-06	2.0228167159075383e-06	1.4133959211903857e-06	7.006808573351009e-06	2.121879106198321e-06	0.002056435914710164	8.827293640933931e-06	3.1100912565307226e-06	2.8441701260817354e-07	1.4383187590283342e-05	3.4027495985355927e-06	1.9267615698481677e-06	4.4115759010310285e-06	2.58787622442469e-06
UACA	5.6552999012637883e-05	4.927840200252831e-05	5.475527359521948e-06	2.3724833226879127e-06	2.9911934689152986e-05	0.0011030083987861872	0.0008756487513892353	1.6198015146073885e-05	0.0007525247638113797	1.8951515812659636e-05	1.5254046047630254e-05	3.1426445730176056e-06	4.717750198324211e-05	7.396549335680902e-05	3.673057108244393e-06	0.0016899191541597247	0.00048643830814398825	0.0005207606591284275
UBA52	0.0015019208658486605	0.000847197079565376	0.0009051014203578234	0.0014752651331946254	0.0012607841053977609	0.0003349753678776324	0.00040317806997336447	0.0006023842724971473	0.0007820525206625462	0.0017795052845031023	0.002143623773008585	0.003213557880371809	0.0006412648363038898	0.0003413699450902641	0.0013670101761817932	0.00045743625378236175	0.0018874177476391196	0.0010888224933296442
UBA7	2.0693629267043434e-05	0.0002427609433652833	0.0010715494863688946	0.0006502806791104376	8.193826033675577e-06	0.00023708774824626744	0.000160835639690049	9.557727753417566e-05	0.00026523572159931064	0.0004976028576493263	0.0005123063456267118	0.0004554151382762939	0.0001176384903374128	0.0016258317045867443	0.0003949636884499341	0.00016886109369806945	6.942402251297608e-05	0.00014845115947537124
UBB	0.0009526811772957444	0.000623011845164001	0.0015532583929598331	0.0016936014872044325	0.0011942362179979682	0.00035363060305826366	0.000546546361874789	0.0010112641612067819	0.000799256085883826	0.0016534450696781278	0.0009586891392245889	0.0012604520888999104	0.0010452615097165108	0.00038936041528359056	0.001515646930783987	0.0007158956723287702	0.0010994015028700233	0.0009193183504976332
UBE2C	9.00825682492723e-07	5.132756541570416e-06	1.326641267951345e-07	1.8786456621455727e-06	0.0001522045786259696	5.393395667852019e-07	4.326196290094231e-07	0.0030290773138403893	7.767011425130477e-07	2.3184566089184955e-06	2.249320090186302e-07	1.5605894532200182e-06	3.738201570513411e-08	4.416976935317507e-07	2.1317762730177492e-05	4.08900314141647e-06	2.689358211682702e-07	1.4559216765519523e-07
UBE2D2	0.0005528912297450006	0.000397582130972296	0.0007284940220415592	0.001471785712055862	0.000834781676530838	0.0002524714800529182	0.0003131341945845634	0.0006704106344841421	0.00032128975726664066	0.0013124605175107718	0.0012076570419594646	0.0015267422422766685	0.0006161871133372188	0.0005605192855000496	0.001920820097438991	0.0003775576769839972	0.0007496209582313895	0.0004218156391289085
UBE2D3	0.0006365788285620511	0.0006659392965957522	0.0006363694556057453	0.0017529723700135946	0.0008180351578630507	0.00029486871790140867	0.00042504072189331055	0.00053501344518736	0.00035252832458354533	0.0010873329592868686	0.0008962434949353337	0.0015169440302997828	0.0007639112882316113	0.000637687393464148	0.0017781674396246672	0.0004084078245796263	0.000874220160767436	0.000519352441187948
UBE2J1	0.0003182780637871474	0.00019760608847718686	0.0002286795061081648	0.00041574036004021764	0.00031079535256139934	0.00023330906697083265	0.0007149263401515782	0.0017297934973612428	0.00034865940688177943	0.0006967629888094962	0.001078926958143711	0.0003626028774306178	0.00015017749683465809	0.0003047851787414402	0.00038057341589592397	0.0003600670024752617	0.0005705810617655516	0.00025129428831860423
UBE2L6	0.0006162553909234703	0.0005557536496780813	0.0005979498382657766	0.0017569023184478283	0.00013318438141141087	0.0002219144080299884	0.00017659043078310788	0.0005294137517921627	0.00040626732516102493	0.00037392432568594813	0.00046324936556629837	0.0005155607941560447	5.424331175163388e-05	7.46451405575499e-05	0.0016949813580140471	0.00022448596428148448	0.0003365281445439905	0.0003819186531472951
UBE2N	0.0003076656721532345	0.0002877435181289911	0.000273708050372079	0.0010144449770450592	0.0005284055368974805	0.00020262542238924652	0.0002519270055927336	0.0004408532695379108	0.0001905486424220726	0.000370921625290066	0.0009397419053129852	0.0007607790175825357	0.0003536676522344351	0.00040105791413225234	0.0014034808846190572	0.0002827892603818327	0.00046947275404818356	0.00032175847445614636
UBE2S	0.00018564837228041142	0.00014430785086005926	6.203024531714618e-05	0.00036747430567629635	0.00020882328681182116	6.445189501391724e-05	7.690121856285259e-05	0.0018254887545481324	6.409952038666233e-05	0.00040769297629594803	0.00014257477596402168	0.00036260540946386755	0.00022445419745054096	0.00046988733811303973	0.00021493098756764084	7.552988972747698e-05	9.02148531167768e-05	0.00010155061318073422
UBE2T	6.432924419641495e-05	1.5285615518223494e-05	9.199524129144265e-07	7.008670218056068e-05	0.0010833023115992546	1.2544056517072022e-05	1.6896170563995838e-05	0.001974669750779867	4.2898263927781954e-06	4.7211346100084484e-05	5.618157592834905e-05	6.858637789264321e-05	1.2882076589448843e-05	7.840961188776419e-05	0.00020365352975204587	2.5030212782439776e-05	4.315395472076489e-06	2.5290960365964565e-06
UBE2V2	0.000380371930077672	0.0001408849493600428	0.00012671710283029824	0.00033940820139832795	0.0023080790415406227	0.0001282578450627625	8.443948900094256e-05	0.0002333045849809423	0.0001146166687249206	0.0003985856892541051	0.00021247462427709252	0.0002854976337403059	0.00013412412954494357	0.00014887546421959996	0.0003233315364923328	0.00019399082520976663	0.0002308630500920117	0.00018365270807407796
UCP2	0.00042664987267926335	0.0006776222144253552	0.00013946373655926436	0.0008215632988139987	0.00014791064313612878	2.582432443887228e-06	4.1816024349827785e-06	0.0003498209407553077	7.924631972855423e-06	0.0014397652121260762	0.001460445113480091	0.0008647736394777894	0.0006730445311404765	0.00015651345893274993	0.002744413213804364	3.767666839848971e-06	3.0439687179750763e-05	1.1046510735468473e-05
