Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24
SPOCK1	1.774213842509198e-06	2.358984147576848e-06	1.4654793858426274e-06	2.3538466109584988e-07	7.470016498700716e-07	5.8023288147524e-06	1.3112402257320355e-06	1.5950585293467157e-05	0.00039420975372195244	0.0017847188282757998	0.0013314230600371957	0.0004215903172735125	6.782125865356647e-07	2.2439730855694506e-06	3.0966432973400515e-07	9.007895278045908e-05	2.514585730750696e-07	4.6857701363478554e-07	4.040076237288304e-05	7.0643141043547075e-06	0.00025609336444176733	4.037097369291587e-06	1.1980196177319158e-06	2.0997453248128295e-05
SPON1	1.514319478701509e-06	4.595281097863335e-06	1.406002070325485e-06	1.923835725392564e-06	0.00012074416736140847	4.815292982129904e-07	5.628090730169788e-05	4.7199973778333515e-05	0.0011701114708557725	0.001544814556837082	0.00013178949302528054	0.00014580489369109273	1.8703319710766664e-06	6.909008789079962e-06	8.526575584255625e-06	8.853413601173088e-05	1.298031747865025e-06	8.232792083617824e-07	3.310211468487978e-05	2.894013960030861e-06	0.000574402161873877	5.373889280235744e-07	4.2915567632917373e-07	6.875573308207095e-05
SPON2	3.1755102099850774e-05	2.846538700396195e-05	0.00011722504132194445	2.6716774300439283e-05	8.541814895579591e-05	5.546737520489842e-05	0.00014798057964071631	0.006673334166407585	0.0016442782944068313	0.0009269064757972956	0.001733609358780086	0.00018982678011525422	5.579079243034357e-06	2.583431160019245e-05	7.930766878416762e-05	0.00020141841378062963	1.0580779417068698e-05	2.388655957474839e-05	0.000869205454364419	4.2178693547612056e-05	0.0004535714106168598	4.344115950516425e-06	5.386095267567725e-07	5.8758672821568325e-05
SPP1	9.654846877538148e-08	2.7795613277703524e-06	3.918831339433382e-07	4.968289431417361e-06	1.043628117258777e-06	1.8797486518451478e-06	4.920094625049387e-07	1.2655393675231608e-06	1.1940609283556114e-06	1.7961274352273904e-06	8.294861117974506e-07	5.948718808213016e-06	4.911246946903702e-07	2.578753765192232e-06	1.5163941498030908e-06	6.490057785413228e-06	6.213125516296714e-07	1.8708849438553443e-06	1.904509190353565e-06	3.668572617243626e-06	2.537024101911811e-07	0.0008532786159776151	1.2388954019115772e-05	1.4232069588615559e-05
SPRED1	3.8918460631975904e-05	2.2218491722014733e-06	0.0002404525293968618	3.2003047181206057e-06	4.624392749974504e-05	2.2025727957952768e-05	1.1705084034474567e-05	6.588261021533981e-05	0.0003507238288875669	0.00036703760270029306	0.00044775742571800947	6.846179167041555e-05	0.0005657439469359815	1.1478560736577492e-05	6.537140507134609e-06	7.424640352837741e-05	4.946085027768277e-06	2.906077270381502e-06	0.0016655471408739686	2.938141733466182e-05	0.00025293289218097925	0.0009337113588117063	0.00032729681697674096	1.6700632841093466e-05
SPRY1	2.1254958483041264e-05	7.048292445688276e-06	0.0003019218274857849	6.201247742865235e-05	0.00013589354057330638	3.7651400361937704e-06	6.9733927375637e-05	0.00047620205441489816	0.002579162595793605	0.00016389545635320246	0.00023360374325420707	8.794675522949547e-05	6.684869731543586e-05	0.00040087304660119116	7.672089122934267e-05	5.432463876786642e-05	7.916664617368951e-05	2.0085058167751413e-06	0.0007319371798075736	5.141511337569682e-06	0.000141739277751185	2.6898783289652783e-06	0.0008770651184022427	2.2669775717076845e-05
SPRY4	2.7302892249281285e-06	2.9859361347917e-06	0.00019372226961422712	5.408100491877121e-07	5.434345666799345e-07	4.772139163833344e-06	1.6318302868967294e-06	2.7540338578546653e-06	0.00017061538528651	6.0051967011531815e-05	0.00010525433026487008	2.203350049967412e-05	3.4025831041617494e-07	7.365858323282737e-07	1.395344355614725e-07	2.026010406552814e-05	4.159490458732762e-07	3.614928516526561e-07	0.003717823186889291	3.4266943202965194e-06	3.9711030694888905e-05	5.441007715489832e-07	0.0007955855689942837	1.2536414942587726e-05
SPTBN1	0.0003416222461964935	9.109301754506305e-05	0.00056305160978809	9.018117998493835e-05	0.0005578929558396339	6.0510395996971056e-05	0.0003723430272657424	0.000584800960496068	0.0008425672422163188	0.0001675711973803118	0.0004557131615001708	0.000325850211083889	0.00010634068166837096	6.733845657436177e-05	0.00015478659770451486	0.00017245105118490756	0.0001862475328380242	6.476909766206518e-05	0.0014107869938015938	0.0003095726133324206	0.00039819139055907726	1.2616172170965001e-05	0.0021273018792271614	0.0002068564499495551
SPTSSA	0.0005456969374790788	0.00028282107086852193	0.00039801362436264753	0.00023882859386503696	0.0001235727104358375	0.0012756487121805549	0.000126699436805211	0.00014442695828620344	0.0002629778173286468	0.00024570018285885453	0.0006229165010154247	0.00039751926669850945	0.00025381235172972083	0.00033974298276007175	0.0001246118190465495	0.00043456090497784317	0.0001643812720431015	0.00030915855313651264	0.00014980357082094997	0.0004444385413080454	0.0002937158278655261	0.00024620877229608595	0.0003089405654463917	0.00015109118248801678
SQRDL	0.000243203088757582	0.00020131727796979249	8.898528176359832e-05	0.0005518832476809621	8.667931979289278e-05	8.448505104752257e-05	8.65055262693204e-05	0.00016439074533991516	9.068411600310355e-05	0.00010275362728862092	3.6386922147357836e-05	5.254645657259971e-05	0.00012543830962385982	0.00025607392308302224	0.0005123828304931521	5.2022594900336117e-05	0.0001392593258060515	0.00017592834774404764	6.448152271332219e-05	2.0417750420165248e-05	0.0001254262460861355	0.0004616943479049951	5.7555633247829974e-05	7.740176806692034e-05
SQSTM1	0.0007069010753184557	0.0011482557747513056	0.0004860827757511288	0.0005914508365094662	0.0009693416068330407	0.0007950470899231732	0.0005656209541484714	0.0009300495148636401	0.0010778894647955894	0.0003839591518044472	0.000822794041596353	0.0002683259954210371	0.0008400660008192062	0.000865692796651274	0.0006754510686732829	0.0007275472162291408	0.0004980512312613428	0.0008287005475722253	0.000268972828052938	0.00011374001041986048	0.00028262054547667503	0.00066373310983181	0.0003407598997000605	0.0008100374252535403
SREBF1	0.000993173336610198	7.743772584944963e-06	3.319630559417419e-05	0.00011422326497267932	0.0004783858312293887	0.00015757310029584914	0.00019398141012061387	9.880897414404899e-05	0.00023930879251565784	0.00015349817113019526	8.188417268684134e-05	0.00019948865519836545	8.168400381691754e-05	0.0003132163838017732	0.00021815160289406776	9.995247819460928e-05	9.04892003745772e-05	6.238238711375743e-05	0.000551119854208082	0.00016455458535347134	7.207442104117945e-05	0.0002148115891031921	5.917757152928971e-05	0.00010224444122286513
SRGAP3	0.0001957313361344859	3.3028081816155463e-05	4.243539024173515e-06	0.0007415612344630063	0.0009775785729289055	5.755283564212732e-05	4.374689979158575e-06	0.0015001855790615082	6.323469278868288e-05	2.459415736666415e-05	1.4248475054046139e-05	0.00011962146527366713	0.00015824091678950936	0.0014677686849609017	0.00015208266268018633	4.03910489694681e-05	2.50251969191595e-06	4.565461858874187e-05	2.7457102987682447e-05	3.9717073377687484e-05	3.038486283912789e-05	8.283666829811409e-05	2.9739862839051057e-07	3.732919867616147e-05
SRI	0.0014779340708628297	0.00021213991567492485	0.0003733092453330755	0.0008558015106245875	0.0003231249575037509	0.000936918135266751	0.0007573539623990655	0.00043641618685796857	0.0003858452837448567	0.0002053191710729152	0.0005255775176919997	0.000594327924773097	0.0005942390416748822	0.0005485026631504297	0.0007262994186021388	0.00032396329334005713	0.00030263583175837994	0.00016577377391513437	0.00014449268928728998	0.00033192316186614335	0.0003787259047385305	0.00025014494895003736	0.00035330039099790156	0.00017574819503352046
SRP9	0.0014669335214421153	0.0004289404605515301	0.00046453572576865554	0.0010831854306161404	0.0003222571685910225	0.0028112137224525213	0.0011476509971544147	0.0003919494920410216	0.0003458750725258142	0.00032355578150600195	0.0007371192332357168	0.00046611757716163993	0.00036959987482987344	0.000754540553316474	0.0009973470587283373	0.00039789298898540437	0.0006134473369456828	0.0003851448418572545	0.00012734532356262207	0.0011783138616010547	0.0005182815948501229	0.0002774334279820323	0.00035828756517730653	0.0004028946568723768
SRPX	4.641422492568381e-06	2.5304127575509483e-06	0.00021104631014168262	3.4030844631161017e-07	1.2958929573869682e-06	1.697692641755566e-05	1.2593165592988953e-05	1.3981530173623469e-05	0.002965241903439164	0.00016288275946862996	0.0008746187086217105	8.432252798229456e-05	7.129813752726477e-07	2.760823690550751e-06	1.5405177578031726e-07	6.3136569224298e-05	2.250907300549443e-06	4.554837687464897e-06	3.188946357113309e-05	6.713060429319739e-06	2.566023795225192e-05	3.8354264120243897e-07	7.1052645580493845e-06	2.2597196220885962e-05
SRPX2	7.529272352257976e-06	2.047017460427014e-06	5.3091794143256266e-06	6.963467740206397e-07	2.9832970085408306e-06	1.68250767274003e-06	9.568456107444945e-07	1.1827631169580854e-05	0.0005192307871766388	0.0013103424571454525	0.0004922579973936081	0.00010266434401273727	5.637485855913837e-07	1.5453829291800503e-06	1.4750725085832528e-07	6.918298458913341e-05	4.69664968250072e-07	6.367741320900677e-07	0.0007207028102129698	8.814946340862662e-06	0.00019743115990422666	2.0659522306232248e-06	1.5152245396166109e-05	1.9340253857080825e-05
SRSF2	0.0007888079853728414	0.0003276646602898836	0.0003384214942343533	0.0010521523654460907	0.0013003043131902814	0.0006361838895827532	0.0006281321402639151	0.0006270804442465305	0.0003229427966289222	0.000291703938273713	0.00022804975742474198	0.000763438583817333	0.00023589453485328704	0.0006649233982898295	0.0012400002451613545	0.00047585228458046913	0.0007035918533802032	0.0007251673378050327	0.000273082812782377	0.0010393154807388783	0.0004986505955457687	0.00035404402296990156	0.0003211473813280463	0.000650394766125828
SRSF3	0.0008503232384100556	0.00020392505393829197	0.0004524425894487649	0.001243045087903738	0.0007135758060030639	0.00088506966130808	0.0010328559437766671	0.0006952110561542213	0.00035784280044026673	0.0002993204980157316	0.0006424971506930888	0.0005780643550679088	0.0002488825412001461	0.0007720122230239213	0.001008552499115467	0.00022551853908225894	0.0006402818253263831	0.00045544200111180544	0.00021484257013071328	0.0014881311217322946	0.0004917948972433805	0.0004293509991839528	0.00036563389585353434	0.0005839900695718825
SRSF5	0.0009213415323756635	0.0003751416224986315	0.0004200912662781775	0.0006078531150706112	0.0033363462425768375	0.00013785070041194558	0.0012271752348169684	0.001211573020555079	0.0005177043494768441	0.00022187845024745911	0.0002622361935209483	0.0005008010775782168	0.0005625393241643906	0.0007302125450223684	0.0013244646834209561	0.0002484305005054921	0.0009946224745362997	0.0003795939264819026	0.0005520835984498262	0.0001740431907819584	0.00024015738745220006	0.00025934141012839973	0.0003806958848144859	0.0005915021756663918
SRSF7	0.0006074468255974352	0.0002543694863561541	0.000300862651783973	0.0008755624294281006	0.002960190176963806	0.0004138933145441115	0.0010974532924592495	0.0007312015513889492	0.0003919751034118235	0.0001516374759376049	0.00021652104624081403	0.0003974759310949594	0.00018934861873276532	0.0007718518027104437	0.001322949188761413	0.00018180810729973018	0.0008921257103793323	0.00026078789960592985	0.0003577945753931999	0.000473025836981833	0.0002347523986827582	0.0002611328091006726	0.00027120098820887506	0.0003787766909226775
SSC5D	2.019269777520094e-05	2.5034594273165567e-06	2.0811899958061986e-05	1.96983592104516e-06	3.847716470772866e-06	8.149442578542221e-07	1.71334086189745e-05	2.080756166833453e-05	0.0011843846878036857	0.0009707059361971915	0.00014121276035439223	0.0003325705765746534	1.6133236613313784e-06	2.727301216509659e-05	5.328271299731568e-07	0.0001043486554408446	2.3772015993017703e-05	2.113871232722886e-06	0.00018649452249519527	5.548604804062052e-06	0.001113325241021812	3.090654354309663e-05	9.52980485635635e-07	4.152861220063642e-05
SSFA2	0.0008831725572235882	5.357132977223955e-05	0.00019812703249044716	7.428852404700592e-05	0.000251905235927552	0.0002916613011620939	9.219675121130422e-05	0.00012045907351421192	0.000168555838172324	0.00011422824900364503	0.00011202931636944413	0.000171400883118622	0.00016772016533650458	4.9990347179118544e-05	8.302251808345318e-05	0.0001376972795696929	5.06096075696405e-05	9.20845996006392e-05	0.00046609711716882885	7.262984581757337e-05	0.00010806087811943144	0.00021295771875884384	0.0008409861475229263	3.818428740487434e-05
SSH2	0.00012313258775975555	7.211392949102446e-05	7.884630031185225e-05	0.00021618432947434485	0.0020843639504164457	0.0002081636048387736	0.0004097248602192849	0.00018761756655294448	7.876299787312746e-05	5.4641957831336185e-05	3.623976226663217e-05	0.0006838840781711042	0.00013038628094363958	0.00012310278543736786	0.0006364592118188739	6.954951822990552e-05	0.0007944607059471309	0.0001995783532038331	0.00017865367408376187	0.00024331161694135517	7.037363684503362e-05	0.0001723642781144008	0.0001546741696074605	0.00021962440223433077
SSPN	4.948085916112177e-05	0.0002095829986501485	0.00041685227188281715	2.023359911618172e-06	1.4895953427185304e-05	3.352804924361408e-05	6.845804819022305e-06	0.0002796298067551106	0.002098754746839404	0.0010288876947015524	0.00029298686422407627	0.00027107883943244815	1.0824976016010623e-05	2.2789472495787777e-05	1.9885039819200756e-06	0.00030078820418566465	0.0003960451576858759	0.00025855968124233186	9.744795534061268e-05	5.993228842271492e-05	0.0005951488856226206	5.518145189853385e-05	2.7663293167279335e-06	0.00018928908684756607
SSR3	0.00048344425158575177	0.005068918224424124	0.00030890826019458473	0.0005678563029505312	0.000320014136377722	0.0011147294426336884	0.000550811761058867	0.0002558099222369492	0.0003584170190151781	0.0008798962808214128	0.0016715599922463298	0.0002952907234430313	0.00040159435593523085	0.0008232757681980729	0.0005995430983603001	0.0013678474351763725	0.0001815298746805638	0.003083502873778343	0.00022209207236301154	0.0004312768578529358	0.0005157751147635281	0.0005710051627829671	0.0002590660296846181	0.0019230893813073635
SSR4	0.00029264294425956905	0.016727112233638763	0.00020331029372755438	0.00048161353333853185	0.00038135622162371874	0.0006413067458197474	0.0006832988001406193	0.0004624310531653464	0.0002954674419015646	0.0002783005475066602	0.0008576996042393148	0.00024706614203751087	0.00047849907423369586	0.0011454292107373476	0.0007409988902509212	0.0036095588002353907	0.00016212464834097773	0.006601694971323013	0.00012262661766726524	0.00016679508553352207	0.00018913614621851593	0.0003173395525664091	0.00025429599918425083	0.004449934232980013
SSRP1	0.00034817797131836414	0.0001637603563722223	0.00035366599331609905	0.00082124158507213	0.00025195980560965836	0.0006436789408326149	0.0005800821236334741	0.0007021505734883249	0.0002621428284328431	0.0002020484971581027	0.0002999861026182771	0.00036197545705363154	0.0001916576875373721	0.00032586377346888185	0.0005463015986606479	0.00011722811905201524	0.00039088173070922494	0.00025904274662025273	0.0002051966730505228	0.0006882118177600205	0.0003160915512125939	0.00018793545314110816	0.0002458601084072143	0.0003918457659892738
SSTR2	2.3064387278282084e-05	0.00020372369908727705	0.0018545598722994328	3.0039689136174275e-06	5.117133810017549e-07	1.0030589692178182e-06	6.555333698088361e-08	7.165837359934812e-06	3.3526298466313165e-06	2.8931408451171592e-05	1.4519117030431516e-05	2.787933590298053e-05	1.9052238542371924e-07	5.137802418175852e-06	1.434998608829119e-07	2.789994869090151e-05	6.98641770213726e-06	5.5065236665541306e-05	0.00010484623635420576	1.7664319784671534e-06	4.957450437359512e-05	6.541398033732548e-05	6.478699532408427e-08	1.3956733710074332e-05
ST13	0.0004200786352157593	0.0002910896437242627	0.0005872611072845757	0.0006804233998991549	0.0002598236605990678	0.0015470579965040088	0.001585816964507103	0.0004672851355280727	0.0006660528597421944	0.00029801332857459784	0.0014811994042247534	0.00048767702537588775	0.0008666777866892517	0.0005088513717055321	0.000713203800842166	0.0004808810190297663	0.0007922304794192314	0.00025213247863575816	0.00011145805910928175	0.0004760440206155181	0.0006627899711020291	0.0004226528399158269	0.0004144248377997428	0.0004508258425630629
ST14	0.0006403955048881471	7.097846264514374e-06	2.7344682962393563e-07	2.786753157124622e-06	3.085749824549566e-07	0.00017900054808706045	4.6968907554401085e-06	1.365597995572898e-06	3.1698309044259076e-07	6.833423071839206e-07	5.944561394244374e-07	7.5715556704381015e-06	0.00011465937132015824	9.548369234835263e-06	4.4980089342061547e-07	1.3374598893278744e-05	0.0001329341612290591	0.00033569789957255125	2.4354059860343114e-05	0.00018580675532575697	6.053262040950358e-06	0.0009290302987210453	2.5297768502241524e-07	2.084788866341114e-05
ST3GAL3	0.0001122033572755754	6.046812268323265e-05	0.00016725636669434607	0.00013583528925664723	0.0008454322232864797	5.905579382670112e-05	0.00010571286111371592	0.0011042432161048055	0.0002562335866969079	0.00018762046238407493	0.0003948225639760494	3.4762091672746465e-05	0.000780173228122294	0.000141073833219707	0.00021220378403086215	0.0003347428282722831	0.00011612600064836442	4.7976071073208004e-05	0.0001763881737133488	0.0001359779416816309	0.00026563528808765113	3.767025555134751e-05	8.433007315034047e-05	0.0002360971411690116
ST3GAL4	0.000254967890214175	1.1100210940639954e-05	0.0001930798462126404	0.00017805529932957143	7.409456156892702e-05	0.0009760861285030842	5.911603511776775e-05	0.0003090045356657356	0.000748257793020457	0.00033303230884484947	0.0007565883570350707	0.00017735309666022658	0.0010679406113922596	7.329427171498537e-05	6.784668221371248e-05	5.391653030528687e-05	2.047091811618884e-06	0.0002797034685499966	0.00011733480641851202	0.00037655141204595566	0.0006504781194962561	8.586024341639131e-05	9.196468454319984e-05	2.1189953258726746e-05
ST3GAL6	6.592732461285777e-06	0.00014344580995384604	1.2749604820783134e-06	4.1854411847452866e-07	4.133212314627599e-06	7.503938104491681e-05	8.546711001145013e-07	6.429898348869756e-06	6.561631835211301e-06	4.253260340192355e-05	9.282508472097106e-06	1.4300963812274858e-05	0.00046651496086269617	3.2753084724390646e-06	2.479627880802582e-07	0.00018606954836286604	1.1410820661694743e-05	0.00018020582501776516	0.0003031735250260681	3.9501443097833544e-05	7.477042800019262e-06	0.0009185834787786007	0.0004896383616141975	4.860688204644248e-05
ST5	7.959133654367179e-05	6.441582627303433e-06	0.0005655164713971317	1.494517050559807e-06	2.314571020178846e-06	7.601449033245444e-05	5.364580374589423e-06	0.00016916950698941946	0.0005228493246249855	0.00118565047159791	0.0004008226387668401	0.0003082513576373458	5.03858927913825e-06	2.6450488803675398e-05	2.4492663897035527e-07	5.06891192344483e-05	1.4648803698946722e-06	8.065621841524262e-07	0.002044333377853036	5.636919740936719e-05	0.0011196190025657415	5.787587724626064e-05	2.948668770841323e-05	2.016586768149864e-05
ST6GAL1	2.1167083104955964e-05	0.0012194676091894507	2.1887666662223637e-05	0.00023306252842303365	0.0010554133914411068	2.355916876695119e-05	0.00019501290807966143	0.00019193794287275523	3.09657252728357e-06	3.4257577681273688e-06	3.783415650104871e-06	0.00019956508185714483	0.00017988146282732487	0.0002387980930507183	0.0006171013228595257	0.0004346999048721045	0.0008616880513727665	0.0018500236328691244	2.060758924926631e-05	1.1249408998992294e-05	1.664897172304336e-05	0.00025591786834411323	0.00034094249713234603	0.0012452552327886224
ST6GALNAC2	0.0013035446172580123	2.8677679438260384e-05	3.947576715290779e-06	5.004071681469213e-06	8.51781169330934e-06	0.00015723776596132666	3.9634262066101655e-05	1.3367041901801713e-05	1.1499164429551456e-06	1.6953899830696173e-06	5.712605798180448e-06	1.599458119017072e-05	9.424566655980016e-07	2.5343946617795154e-05	7.585600997117581e-06	3.998809916083701e-05	1.4096250197326299e-05	1.1513034223753493e-05	1.3699957435164833e-06	4.657578392652795e-05	6.380628292390611e-06	2.8772941732313484e-05	3.3268013794440776e-05	2.0766283341799863e-05
ST6GALNAC3	1.6992554208172805e-07	9.357789849673281e-07	3.554347586032236e-06	7.399457535939291e-05	8.371290277864318e-06	8.195324335247278e-05	1.1583915693336166e-05	0.00010223448043689132	7.092314149304002e-07	2.3731199689791538e-06	5.941192648606375e-05	1.2217447874718346e-05	6.64414073980879e-07	0.0012386031448841095	5.121037975186482e-05	1.2046089068462607e-05	0.00021067680791020393	3.6106007428315934e-06	7.497054320992902e-05	6.522358262373018e-07	3.252675355724932e-07	7.774900041113142e-06	0.0006409160559996963	8.620386324764695e-06
ST6GALNAC4	0.0003433647216297686	0.0012884297175332904	0.00016317494737450033	0.000493469531647861	0.00013269668852444738	0.0008157734991982579	0.0004166657745372504	6.79162549204193e-05	0.0001328441867372021	7.740289584035054e-05	0.0004933691816404462	0.00013268973270896822	0.00014136408572085202	0.0006844076560810208	0.0003534002462401986	0.00033848703606054187	0.0002306341048097238	0.002603882923722267	5.82877873966936e-05	8.138782868627459e-05	8.002732647582889e-05	0.0001557017967570573	0.0001795649150153622	0.0006312107434496284
ST8SIA4	1.4031888895260636e-07	0.0002578421263024211	0.00013795851555187255	0.0004155826463829726	0.0009650967549532652	8.56538747484592e-07	5.2974482969148085e-05	0.00013429633690975606	4.929557235300308e-06	8.896456165530253e-06	3.4646479889488546e-06	7.843448111088946e-05	0.0001740154402796179	0.0008020000532269478	0.0007321033626794815	4.328574505052529e-05	0.0004082616069354117	0.0003162608190905303	0.00023918871011119336	3.2398479561379645e-06	2.8559579732245766e-05	0.000493820698466152	0.00047662080032750964	0.0001967726566363126
STAB1	7.122350780264242e-07	2.150233967768145e-06	3.154676448957616e-07	7.174610914262303e-07	5.459409635477641e-07	9.454014104903763e-08	3.0463784241874237e-06	1.3222884263086598e-06	2.451520458635059e-06	2.6405164135212544e-06	4.929388524033129e-07	2.09102472581435e-05	7.390671089524403e-05	1.7122449662565487e-06	3.5902417039324064e-07	3.0319637517095543e-05	2.8818840291933157e-07	4.752479526359821e-06	8.898014493752271e-05	1.391858972965565e-06	4.551827714749379e-06	0.0016766188200563192	0.0006719070370309055	1.264943421119824e-05
STAC2	0.00010866733646253124	4.555239456749405e-07	6.668129572062753e-06	3.239447039504739e-07	2.324030390354892e-07	7.704281597398221e-05	1.6501250001965673e-06	7.656150955881458e-06	6.128637778601842e-06	3.110874402523223e-08	1.693016002946024e-07	4.803606316272635e-06	1.8802160184350214e-07	5.938481990597211e-07	1.8869037603508332e-06	4.240595899318578e-06	6.028147936376627e-08	1.272733953783245e-07	3.398484113859013e-05	3.6111875942879124e-06	1.2167490126557823e-07	1.7421724578525755e-06	2.5124556657374342e-08	5.266660537017742e-06
STAC3	2.108286389557179e-05	1.2370667263894575e-06	3.033573818811419e-07	0.00010341186862206087	3.121603367617354e-05	2.3417624106514268e-06	3.487987851258367e-05	6.99939664627891e-06	5.380823495215736e-06	1.5995188732631505e-05	1.754038021317683e-05	8.87788974068826e-06	0.0005197314312681556	8.598899148637429e-05	2.120377075698343e-06	8.299965884361882e-06	0.0001043833326548338	3.938621739507653e-05	1.3803231695419527e-06	2.833174767147284e-05	5.754520316259004e-06	0.0009386952151544392	9.204150330788252e-08	1.08863687273697e-05
STAG3	6.387544999597594e-05	1.1047176485590171e-05	2.654411582625471e-05	0.0001316846173722297	0.00015092808462213725	1.3370709893933963e-05	6.070523522794247e-05	0.0004935085889883339	3.8763184420531616e-05	2.4465385649818927e-05	1.7544958609505557e-05	0.00013864935317542404	2.6258254365529865e-05	0.0003375794622115791	0.0002840578672476113	2.9262719181133434e-05	0.00163139624055475	5.5298518418567255e-05	0.00013881099584978074	4.030498894280754e-05	2.2636912035522982e-05	3.676126289064996e-05	7.005110546742799e-06	1.8017046386376023e-05
STAP1	1.169227203945411e-08	0.00012986008368898183	4.3789046344500093e-07	4.542427632259205e-05	1.5896262993919663e-05	5.5400647624992416e-08	4.015753074781969e-05	0.00014161663420964032	2.2887681438987784e-07	1.0259708460580441e-07	3.6016200510857743e-07	2.128673622792121e-05	0.0008323915535584092	7.390450628008693e-05	7.197009108494967e-05	1.9035043806070462e-05	0.0018815923249348998	0.0007880697376094759	1.663314606048516e-07	7.490734219572914e-07	7.922735676402226e-07	1.695325772743672e-05	8.298066234146972e-08	0.00015793756756465882
STARD10	0.0021005207672715187	3.732638288056478e-05	2.2507852918352e-05	3.375124651938677e-05	0.00010336492414353415	0.00034532113932073116	0.00013695747475139797	7.050095882732421e-05	9.105951176024973e-05	0.00016591085295658559	5.422641334007494e-05	2.0683048205683008e-05	3.574052971089259e-05	4.0431550587527454e-05	7.164649287005886e-05	5.780102947028354e-05	4.7898465709295124e-05	1.8503860701457597e-05	5.65264344913885e-05	5.507818787009455e-05	0.00012144188076490536	3.104679490206763e-05	3.659425783553161e-05	2.2213844204088673e-05
STARD13	7.645489677088335e-05	2.976689938805066e-05	0.0003131392295472324	3.559721108103986e-06	2.5571525839040987e-06	9.790971489564981e-06	6.296329047472682e-06	1.4091081538936123e-05	0.00040033188997767866	0.0003355453663971275	8.212945249397308e-05	0.0004388346569612622	5.301961209625006e-05	2.1555069906753488e-05	8.887787998901331e-07	0.0001200049082399346	2.2077031758271914e-07	7.051703141769394e-05	0.0016062901122495532	1.9035906007047743e-05	0.00029936470673419535	0.00015387269377242774	0.00034085544757544994	2.633909934957046e-05
STARD8	1.0386992244093562e-07	0.00010555785411270335	9.3260889116209e-05	7.322913120333396e-07	3.1843660508457106e-07	1.4475700993443752e-07	3.155909780616639e-06	1.3331491572898813e-06	8.790483843768016e-05	5.372721716412343e-05	3.9491245843237266e-05	6.476927956100553e-05	7.387043297057971e-05	8.536740665476827e-07	1.0157619101391901e-07	6.375499651767313e-05	2.72657473487925e-07	1.8431743228575215e-05	0.0006525975768454373	1.576189970364794e-05	0.0005623837350867689	0.0002769771672319621	0.0008582397713325918	0.00012646830873563886
STARD9	7.593466193611675e-07	1.589889325259719e-05	0.0001030846469802782	0.00011218167492188513	0.0005495856166817248	1.0466189905855572e-06	1.3436505469144322e-05	0.0007903798832558095	0.00026170306955464184	0.0001586700527695939	3.720926906680688e-05	0.00010411203402327374	8.774539310252294e-06	4.4902481022290885e-05	8.397229976253584e-05	5.7760255003813654e-05	4.297429040889256e-05	1.1130092389066704e-05	0.0009829429909586906	1.4689759154862259e-05	0.00010531069710850716	2.8485330403782427e-05	0.00040306331356987357	0.00010770513472380117
STAT1	8.503405115334317e-05	0.00017492960614617914	0.00017881488020066172	0.0016415881691500545	0.0005653276457451284	0.00018038158304989338	3.818141340161674e-05	8.765520033193752e-05	0.00022085264208726585	0.00035812685382552445	0.00016207418229896575	0.00036404546699486673	0.0011358312331140041	0.0012571571860462427	0.0009494556579738855	0.0003464301989879459	0.0003577210009098053	0.0007363803451880813	0.0002788909478113055	0.00023551491904072464	0.0002630419912748039	0.0005301582859829068	8.898584928829223e-05	0.0004058175254613161
STAT2	0.000130279382574372	3.543954881024547e-05	0.0001164017739938572	0.00039371493039652705	0.0005276824231259525	1.5577608792227693e-05	3.262238533352502e-05	8.746442472329363e-05	0.00044047957635484636	0.000796578882727772	4.64971708424855e-05	0.00038479731301777065	0.0001498128694947809	0.00027536804554983974	0.00023491900356020778	0.00028805091278627515	0.0001437383034499362	0.00042380354716442525	0.0014290660619735718	8.263971540145576e-05	0.000354635005351156	0.0004042671644128859	0.00010965458932332695	0.00012256164336577058
STAT6	0.00037058067391626537	1.9915121811209247e-05	0.000302259431919083	0.0001719319843687117	0.001341489958576858	8.949686161940917e-05	0.00043079775059595704	0.0006896834238432348	0.00047862849896773696	0.00023874589533079416	0.00019471086852718145	0.00023973177303560078	0.0003086575015913695	0.00033819323289208114	0.0005053748609498143	0.00010973160533467308	0.0007887932588346303	0.00015550031093880534	0.0005563480663113296	3.7716868973802775e-05	0.0002622924221213907	0.0004196091613266617	0.0002685567014850676	0.00014599620772060007
STC1	0.0014941119588911533	4.428441400250449e-07	6.888198100796217e-08	9.214016927217017e-08	9.014778612481678e-08	2.642370600369759e-05	1.6678141534498536e-08	6.482077310465684e-07	2.649509951879736e-06	1.0623974731061026e-06	6.625403329962865e-05	4.874913884123089e-06	6.72444713245568e-08	3.068211640311347e-07	3.332640119424468e-08	6.328922154352767e-06	5.320615770187942e-08	1.2974476248928113e-07	0.00011979111150139943	1.187947646030807e-06	1.2822407313706208e-07	9.746423756951117e-07	0.00036412590998224914	5.176954346097773e-06
