Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21
ID3	0.0003779410617426038	8.350163989234716e-05	0.00046008912613615394	4.686075044446625e-06	0.0001492526789661497	0.00035031308652833104	0.00037429743679240346	0.0009562054183334112	4.538175926427357e-05	0.0017923072446137667	0.00013921031495556235	3.80731544282753e-05	5.6005177611950785e-05	0.0005317982868291438	0.0027665833476930857	1.61305124493083e-05	3.404997187317349e-05	6.185001257108524e-05	9.037646668730304e-05	1.2973734555998817e-05	0.0002533595834393054
ID4	1.6423045678948256e-07	4.043072294734884e-07	0.00011134206579299644	2.0156123810011195e-06	1.055712459674396e-06	0.0025387401692569256	5.07936647409224e-07	0.0006877556443214417	1.1279341379122343e-05	1.1620111308729975e-06	2.5327151888632216e-05	6.586011750187026e-06	1.650775232064916e-07	0.0001113938051275909	1.592292619534419e-06	6.030036456650123e-05	2.2850168534205295e-05	1.5316585631808266e-05	2.991369183291681e-05	3.0596577289543347e-06	6.814117659814656e-05
IDH2	0.00034912166302092373	0.0010294507956132293	6.716481584589928e-05	0.00011352450383128598	0.00026987915043719113	0.00017556438979227096	0.0008833103929646313	7.595464558107778e-05	0.0008028911543078721	0.00021897557599004358	0.0006214391905814409	0.0012931106612086296	0.0004101322265341878	0.00017402341472916305	4.109843575861305e-05	0.0011185086332261562	0.001418206375092268	0.0004356002318672836	0.00047262280713766813	0.0004900782369077206	0.0003686348791234195
IDH3A	0.0006833595689386129	0.00031848272192291915	0.0001804126804927364	6.115612632129341e-05	0.00029149276087991893	0.000329402246279642	0.0002922443381976336	0.00012891259393654764	0.00023193468223325908	0.00019871008407790214	0.0002995125250890851	0.00048227893421426415	0.00017621014558244497	0.00013869338727090508	0.00020970974583178759	0.00033076002728194	0.00028731836937367916	8.557036198908463e-05	0.0002466364821884781	9.631471039028838e-05	0.0005659773596562445
IDS	0.0006767447339370847	0.0011857862118631601	0.0003120758628938347	0.0007852554554119706	0.0009055527625605464	0.0003070194215979427	0.0008670685929246247	0.00023499186499975622	0.00041478549246676266	0.00010339466825826094	0.0002972140209749341	0.00027657937607727945	0.00027629846590571105	0.0004597339720930904	0.00015327885921578854	0.00012130387040087953	6.529988604597747e-05	0.0006475583650171757	0.0001949448196683079	0.0003453379322309047	0.0001807341759558767
IER3	1.389163480780553e-05	5.2617488108808175e-05	0.00020737526938319206	0.00027737717027775943	6.15553290117532e-05	0.0007742996094748378	3.1516618037130684e-05	0.00020654925901908427	0.0002668897795956582	5.027818042435683e-05	4.8349327698815614e-05	0.00014594178355764598	0.0015466647455468774	6.884741742396727e-05	0.00030646828236058354	0.0003489532391540706	8.847429853631184e-05	0.0007075722678564489	0.0002560530847404152	0.0017342447536066175	0.0004651542694773525
IFI16	0.0006629115669056773	0.0007969415746629238	0.0004545755800791085	0.00010067542461911216	0.0002680167381186038	0.000409160740673542	0.0013776676496490836	0.0005485157016664743	0.0002008581650443375	0.00033462350256741047	0.0002404100523563102	0.00013466726522892714	0.00046176850446499884	0.0004194285720586777	0.0006144175422377884	6.879054581077071e-06	7.730750076007098e-05	0.0005490677431225777	0.00039520501741208136	2.571212235125131e-06	0.00011730762344086543
IFI27	2.7288631827104837e-05	4.567709765979089e-05	0.0003002868907060474	5.376332046580501e-05	1.606047248969844e-06	0.0003931060782633722	0.0004259644483681768	0.0004073070304002613	0.00021062561427243054	0.0010512004373595119	0.00021989611559547484	0.00024377390218432993	0.00047804441419430077	0.0012373405043035746	0.0013412770349532366	7.525638648075983e-05	0.0004733908863272518	6.127055712568108e-06	0.0004751102824229747	8.895337487047072e-06	6.767382728867233e-05
IFI27L1	7.806782377883792e-05	0.00013960454089101404	0.00027234668959863484	0.00014933678903616965	7.441097113769501e-05	0.00012598965258803219	0.000330263253999874	8.79769359016791e-05	0.00037836743285879493	0.00026401758077554405	0.0001954093895619735	0.0010222651762887836	9.531108662486076e-05	0.00018803549755830318	0.00018082771566696465	0.0004140069941058755	0.0006548764067701995	6.853864761069417e-05	0.00036481060669757426	0.00012038786371704191	0.00024020546698011458
IFI30	0.00018980693130288273	4.997090854885755e-06	8.988309673441108e-06	7.726334274593682e-07	3.514574018481653e-06	2.268905700475443e-05	3.642594265329535e-06	5.132624210091308e-06	4.0860621083993465e-05	2.1792586721858243e-06	0.00021258399647194892	0.00017029473383445293	0.0019938924815505743	5.40224800715805e-06	4.466571681405185e-06	0.0001018132024910301	1.7835207472671755e-05	7.511868034271174e-07	6.191150896484032e-05	1.196577704831725e-05	9.34645941015333e-05
IFI35	0.0003851579094771296	0.0006920936866663396	0.00028525368543341756	8.731418347451836e-05	9.847454930422828e-05	0.00018474466924089938	0.0016387604409828782	0.00026853379677049816	0.0005281367339193821	0.00017764138465281576	0.0005038316594436765	0.0010839765891432762	0.0004972500610165298	0.00027236397727392614	0.00021544531045947224	7.415880099870265e-05	0.00014967458264436573	0.0002878056839108467	0.0008301209891214967	0.00026762174093164504	5.519826663658023e-05
IFI44L	0.00041445399983786047	0.0002823177201207727	1.78993541339878e-05	4.295169856050052e-05	4.693821210821625e-06	0.00012577495363075286	0.001169834635220468	9.790928015718237e-05	5.688516466761939e-05	0.0002870188618544489	6.590783596038818e-05	1.9423912817728706e-05	0.00028627741266973317	0.0002776416076812893	0.00017025813576765358	4.057689238834428e-06	9.910201333696023e-05	1.8964175978908315e-05	7.895278395153582e-05	8.805862307781354e-06	9.56238272920018e-06
IFI6	9.141060581896454e-05	0.0002445623103994876	0.00011041360994568095	3.823975202976726e-05	1.0016638043452986e-05	0.0005916432128287852	0.0014445347478613257	0.00025171402376145124	0.00040174851892516017	0.0002558576816227287	0.0004814074491150677	0.0005759633495472372	0.0006441819714382291	0.0006146677187643945	0.00016815659182611853	9.279936784878373e-05	0.0004903125809505582	1.966363561223261e-05	0.0008482326520606875	6.795690296712564e-06	0.00012471061199903488
IFIT2	0.00011773478036047891	8.593012898927554e-05	8.778375195106491e-05	3.5084387491224334e-05	5.244748081167927e-06	8.975224773166701e-05	0.000585038389544934	0.00011393361637601629	1.021234129439108e-05	3.965515861636959e-05	1.900390998343937e-05	2.11497626878554e-06	0.0005512922652997077	9.208138362737373e-05	6.606015813304111e-05	2.086721360683441e-05	2.5284958610427566e-05	1.0443235623824876e-05	2.9219643693068065e-05	6.118408691691002e-06	1.5090387933014426e-05
IFIT3	0.0001260575809283182	0.00010867156379390508	0.00010561809904174879	0.0001488812849856913	6.606503575312672e-07	0.00010911424760706723	0.0010193753987550735	0.0002973517111968249	2.5256973458454013e-05	0.00016420129395555705	5.66885391890537e-05	1.0550099432293791e-05	0.0005578671116381884	0.00023843892267905176	0.00015314490883611143	7.161933808674803e-06	4.5666383812204e-05	1.9490620616124943e-05	0.00013569396105594933	1.0882960850722156e-05	4.5651195250684395e-05
IFITM10	1.8190921764471568e-05	0.00011216604616492987	8.341387456312077e-07	0.0011083735153079033	1.5773839550092816e-06	0.0008678986341692507	0.0005599267897196114	2.6112240902875783e-06	6.530315295094624e-05	3.7387610518635483e-06	2.4895454771467485e-05	3.852275312965503e-06	0.00024856155505403876	3.2619649573462084e-05	2.113446498697158e-06	8.404895197600126e-06	6.439226126531139e-05	0.0005420949310064316	1.5181052731350064e-05	1.5288187569240108e-05	7.71775739849545e-06
IFITM2	0.0005228176014497876	0.001838361844420433	0.000779797148425132	0.000689647626131773	0.0004124186816625297	0.00047811123658902943	0.0017642059829086065	0.0012807061430066824	0.00022328202612698078	0.0006552941631525755	0.0003952952101826668	5.20522880833596e-05	0.0004437623138073832	0.000360403471859172	0.0014843224780634046	9.209463314618915e-05	3.934378401027061e-05	0.0025422063190490007	0.00023871241137385368	0.00013851065887138247	0.00022348381753545254
IFITM3	9.930117084877566e-05	0.00033079925924539566	0.0012469368521124125	0.0006082257605157793	0.00012336629151832312	0.0011817661579698324	0.0003227887791581452	0.0019301656866446137	7.204806024674326e-05	0.000941758684348315	0.0003657533961813897	1.4043937881069724e-05	0.0006148901302367449	0.0012652577133849263	0.0019465001532807946	0.00018395413644611835	8.944495493778959e-05	0.0004676487878896296	0.0002447047736495733	3.0244165827753022e-05	0.00020116580708418041
IFNAR2	0.00031823257450014353	0.0005507267196662724	0.00010380318417446688	0.00017939960525836796	0.0007367671933025122	0.0001568178995512426	0.001133788493461907	9.502859757049009e-05	0.0009409159538336098	0.0003037163114640862	0.0005000978126190603	0.0017271182732656598	0.00030614263960160315	0.00010530102008488029	0.000204723997740075	5.551910726353526e-05	7.370507955783978e-05	0.0005290987901389599	0.0006210156134329736	5.2969517128076404e-05	9.827079338720068e-05
IFNG	5.329891791916452e-06	0.0003095658612437546	1.347449796185174e-07	1.7081816849895404e-07	5.811085088680557e-07	2.5867831254799967e-07	0.0006206341786310077	1.119293315809955e-07	4.745991464005783e-05	8.480978408442752e-08	8.884417184162885e-06	8.280625820589194e-07	1.632935351381093e-07	9.150171109695293e-08	2.5633568156990805e-07	1.5386161678065946e-08	2.6056927708850708e-06	1.545930717838928e-05	4.260184596205363e-06	9.711386894650786e-08	9.488507203059271e-06
IFNG-AS1	0.0002442254626657814	0.0002562901354394853	5.244508543000848e-07	5.256076747173211e-07	0.0005527700413949788	8.679182315063372e-07	1.9417813746258616e-05	2.522585873521166e-07	0.00019959879864472896	3.930106231564423e-06	0.0001405481598339975	0.0009798560058698058	2.7410823122409056e-07	1.536762965770322e-07	5.512527536666312e-07	5.0865555323298395e-08	6.456858727688086e-07	8.920998516259715e-05	8.984389569377527e-05	1.3387129627062677e-07	1.8095795439876383e-06
IFNGR1	0.00034299728577025235	0.00046887638745829463	0.0005811270093545318	0.00010536818444961682	0.00023522617993876338	0.000452770123956725	0.0001004992809612304	0.000348710484104231	0.00021687238768208772	0.00030112825334072113	0.00023480375239159912	9.562185732647777e-05	0.0008597881533205509	0.00016840493481140584	0.000590262352488935	8.981506107375026e-05	5.171748489374295e-05	0.0008467089501209557	8.993833034764975e-05	0.00012944509217049927	0.0002299689658684656
IFNGR2	0.0009967813966795802	9.640434655011632e-06	0.0005350196151994169	0.00043338772957213223	0.00025887091760523617	0.0006061968742869794	9.655031135480385e-06	0.00021580629982054234	0.0006056109559722245	0.00017583832959644496	0.00028636897332035005	0.00048036020598374307	0.0012536186259239912	0.0005823335377499461	0.0002595685364212841	0.00023619362036697567	0.0001347457873634994	6.73681734042475e-06	0.00035996470251120627	9.374082583235577e-05	0.0002508046163711697
IFT57	0.000897577905561775	0.0002161789743695408	0.00041627793689258397	8.661430183565244e-05	0.00043394367094151676	0.0006556467269547284	0.00020949597819708288	0.0003552544803824276	0.00017574659432284534	0.00015054817777127028	0.00038670722278766334	0.00024227700487244874	4.311357406550087e-05	0.00018632570572663099	0.00033256152528338134	0.00022601790260523558	0.00029091359465382993	0.00020102120470255613	0.00019176749628968537	0.0001163468332379125	0.00025678990641608834
IGF1	4.41424936070689e-06	1.371961843688041e-06	0.003592994064092636	1.3337227073861868e-06	6.0800471146649215e-06	1.2111156138416845e-05	2.2808201265434036e-06	1.6334661268047057e-06	0.00014107057359069586	2.1166345050005475e-06	0.0004050542484037578	0.0001517659256933257	0.00011411897139623761	0.00027902089641429484	1.3868503856429015e-06	1.0229326790067717e-06	6.439682351810916e-07	2.020677857217379e-05	0.00016186648281291127	2.3260305681560567e-07	1.4526625818689354e-05
IGF1R	3.026610465894919e-05	3.2439750157209346e-06	0.00014230939268600196	4.40704707216355e-06	7.911612192401662e-05	0.00016104445967357606	3.5898945043300046e-06	0.00015809650358278304	1.855989648902323e-05	0.00023072990006767213	3.875079346471466e-05	4.489349066716386e-06	1.6617004803265445e-05	0.00043450514203868806	0.00020388908160384744	0.00040292844641953707	0.00010629650932969525	0.00023126567248255014	4.264529707143083e-05	0.003216619836166501	0.0002417130599496886
IGFBP2	9.048533684108406e-06	4.793987318407744e-05	0.00015429659106303006	1.0161781574424822e-05	1.5057653399708215e-06	0.0003564697690308094	1.3430597391561605e-05	0.00041054305620491505	5.276173851598287e-06	0.00020243636390659958	2.3184309611679055e-05	7.392159204755444e-06	2.4466960439895047e-06	1.0649648174876347e-05	0.0007252090726979077	8.596961561124772e-05	0.00028167711570858955	0.00010005674266722053	3.557664967956953e-05	0.0006299496744759381	0.0001837760501075536
IGFBP3	1.0672864846128505e-05	3.7229241570457816e-05	0.0006466686609201133	3.544648507158854e-06	6.57394775771536e-05	0.0001705567556200549	4.004274160251953e-06	6.8396761889744084e-06	1.675022576819174e-05	0.0009364113211631775	4.0698505472391844e-05	7.967247256601695e-06	3.688802223678067e-07	0.00039689592085778713	9.236377809429541e-05	2.267459422000684e-05	1.2765895007760264e-05	3.618505797930993e-05	5.1698163588298485e-05	8.28835072752554e-06	0.0004304699250496924
IGFBP4	1.1012975846824702e-05	3.029161052836571e-05	0.0030086240731179714	5.8140421970165335e-06	5.495534060173668e-05	0.0003300190146546811	6.365511217154562e-05	0.000514652521815151	3.3764787076506764e-05	0.00039873033529147506	0.00011787017137976363	3.1588851925334893e-06	2.5792029191507027e-05	0.0011455068597570062	0.0011215871199965477	2.2130891011329368e-05	8.585117029724643e-06	6.150589615572244e-05	7.909355190349743e-05	6.505978672066703e-05	0.00010139303776668385
IGFBP5	5.3145067795412615e-06	5.378606601880165e-06	0.00020298484014347196	7.247094799822662e-06	8.908816198527347e-06	0.0009636961040087044	6.0522143030539155e-06	0.0005698002059943974	4.8525751481065527e-05	0.0003289254382252693	0.00017860694788396358	7.920094503788278e-06	6.245032295737474e-07	0.00037558175972662866	4.420981895236764e-06	5.5183121730806306e-05	3.778964310185984e-05	1.9834751583402976e-05	4.740620715892874e-05	0.00019088684348389506	0.0006774874636903405
IGFBP6	2.33110154113092e-06	2.0640218281187117e-05	0.0015137882437556982	5.644842531182803e-06	1.830708970373962e-05	0.00020874924666713923	4.407872438605409e-06	0.00011668612569337711	6.208701233845204e-05	3.282769466750324e-05	0.00011485596041893587	1.0759308679553214e-05	9.233302193933923e-07	0.0003662940871436149	3.181418287567794e-05	3.1948254672897747e-06	1.2103585049771937e-06	3.435383769101463e-05	6.0269147070357576e-05	4.181861640972784e-06	7.835653377696872e-05
IGFBP7	3.1925537768984213e-06	1.3101175682095345e-06	0.0010308712953701615	7.067268597893417e-06	4.413553597260034e-06	0.00022047021775506437	1.8048046968033304e-06	0.0030968436039984226	3.41940758517012e-05	0.0014823094243183732	0.00014197918062563986	4.459194315131754e-06	5.682030405296246e-06	0.0004794049891643226	0.001693338737823069	1.3333133210835513e-06	1.9416806935623754e-06	8.040770626394078e-05	0.00016527564730495214	1.2449445421225391e-06	3.811442365986295e-05
IGFLR1	0.0004813931882381439	0.00042744536767713726	3.208357838957454e-06	0.00045939188566990197	0.00025117347831837833	1.185235191769607e-06	0.0018027080222964287	1.9657990435462125e-07	0.0003800207341555506	3.773349135371973e-06	0.00010831492545548826	0.0005237457226030529	0.0004331419477239251	5.26868052475038e-06	8.293232895084657e-06	5.025408427172806e-06	1.3697229405806866e-05	0.00038832472637295723	0.00027861609123647213	1.227490520250285e-05	1.0338461834180634e-05
IGHA1	4.857051317230798e-05	5.311211225489387e-06	3.664873929665191e-06	1.0111836701298671e-07	8.892949153960217e-06	8.94642016646685e-06	5.184946076042252e-06	1.1976412679359782e-06	3.191249561496079e-05	9.33506635192316e-06	4.665950109483674e-05	0.0028110812418162823	1.458010274291155e-06	1.2486514151532901e-06	4.851110020354099e-07	4.356617751000158e-07	2.620250597828999e-06	5.08117227582261e-06	0.00011996280954917893	4.974197622686916e-07	6.22095569724479e-07
IGHA2	1.627757774258498e-05	1.5678335785196396e-06	2.4498062884958927e-06	8.341391577459945e-08	4.495321718422929e-06	3.620574716478586e-06	2.343955657124752e-06	8.392176198412926e-08	3.29409431287786e-06	3.3706667181832017e-06	3.330093022668734e-05	0.0021467828191816807	1.3170003398954577e-07	5.136591880727792e-07	4.333542165113613e-07	3.0502670256282727e-07	3.733678255457562e-08	2.780355430331838e-07	5.1756065658992156e-05	3.615233481468749e-07	3.2137364769369015e-07
