Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30	Topic31
ARHGEF15	1.7695294445729814e-05	7.162483370848349e-07	5.7199689763365313e-05	0.00028836753335781395	2.0899199171253713e-06	2.542007280226244e-07	5.153411848368705e-07	5.797690846520709e-06	1.2537530835743382e-07	5.024276106269099e-07	0.0017920531099662185	2.962470659895189e-07	4.945573436998529e-06	1.5063268619996961e-05	3.1623983431927627e-07	1.7296868293215084e-07	4.748380533214913e-08	3.13829673359578e-06	2.460687085203972e-07	3.4304619589420327e-07	4.971116496221839e-08	1.4447014962115645e-07	1.1755305422411766e-05	8.906358743843157e-06	1.050606897479156e-05	6.096159950175206e-07	1.590447482158197e-06	1.0723550076363608e-05	7.071777758937969e-07	2.3480006916543061e-07	2.2198408089479926e-07
ARHGEF17	3.063532494707033e-05	1.4943616406526417e-05	9.939829760696739e-05	1.1416178494982887e-05	2.936568489531055e-05	2.4845325242495164e-05	5.925062851019902e-06	0.00010055984603241086	7.271157664945349e-05	5.128098564455286e-06	4.779927621711977e-05	0.00032261424348689616	0.0001334485859842971	0.00019582710228860378	2.268894832013757e-06	0.0024226580280810595	0.0005874633206985891	6.624573870794848e-05	3.827392163202603e-07	5.82425400352804e-07	4.461280695977621e-06	2.9554189495684113e-06	6.806468445574865e-05	0.00014237094728741795	3.3119507861556485e-05	6.544198072333529e-07	5.701049758499721e-06	2.0545918232528493e-05	0.00021086589549668133	6.813349955336889e-07	8.126891771098599e-06
ARHGEF25	0.00018729361181613058	0.0005320280324667692	0.00012624124065041542	7.690589995945629e-07	8.722378879610915e-06	5.64158835913986e-06	2.0878012492175912e-06	5.0733018724713475e-05	0.00021845266746822745	3.232934659536113e-06	1.012517998333351e-07	0.0007634556968696415	0.000100378216302488	3.7498699384741485e-05	1.6076872952908161e-06	0.000837035127915442	0.0007216670201160014	3.448234565439634e-05	6.896607374073938e-07	1.86714530059362e-07	1.0225463142887747e-07	7.664890517844469e-07	0.00836191512644291	1.088263979909243e-05	1.5124671335797757e-05	3.2682305572961923e-07	1.1354871958246804e-06	0.00031000652234070003	9.93157664197497e-06	6.694431675668966e-08	9.829616374190664e-07
ARHGEF39	1.3838954146194737e-05	6.9248412728484254e-06	5.270013207336888e-05	3.5516868024387804e-07	1.5537390936515294e-05	4.201386764179915e-05	5.622148819384165e-05	2.502693178030313e-06	6.164071209013855e-08	8.801282092463225e-06	2.983236413456325e-08	1.9476842680887785e-06	5.090844297228614e-06	4.418143817019882e-06	5.773969405709067e-06	1.4584575183107518e-05	7.083428045007167e-06	3.0464682367892237e-06	3.106757503701374e-05	0.0002986954350490123	1.0175782335863914e-05	9.748006959853228e-06	1.46970910464006e-06	1.8926833945442922e-05	1.0347542229283135e-05	2.3155402573138417e-07	0.0021055261604487896	1.4261779142543674e-05	5.030670217820443e-05	1.981509558390826e-05	3.539345198078081e-05
ARHGEF40	0.00015473031089641154	0.0001966460986295715	0.0002475233923178166	1.4887049474054947e-05	1.3736656910623424e-05	1.787029395927675e-05	0.00019659938698168844	0.00020639633294194937	0.00011072689812863246	6.407057662727311e-05	0.00018516505951993167	0.0006708890432491899	0.0002571206132415682	0.00028453246341086924	2.4527860659873113e-05	0.0003818919649347663	0.0007640884723514318	3.2266856578644365e-05	3.912633928848663e-06	2.633646727190353e-05	0.00040506283403374255	9.875281648419332e-06	9.623696678318083e-05	0.00019220849208068103	0.0003848646301776171	0.0008652317337691784	2.8342903533484787e-05	0.0006043947068974376	2.8260372346267104e-05	2.919665894296486e-05	3.2834855119290296e-06
ARHGEF6	0.00013353962276596576	6.312448385870084e-05	0.00013906000822316855	7.378096779575571e-05	0.00011168284981977195	8.491364496876486e-06	0.0010465497616678476	4.8951245844364166e-05	8.339656051248312e-05	8.053563215071335e-05	9.316694195149466e-05	5.19247078045737e-05	1.7661022866377607e-05	3.304878555354662e-05	0.0006591553683392704	0.0001405503717251122	2.427226172585506e-05	5.1746708777500317e-05	0.0007474498706869781	0.000415430695284158	0.0001733174140099436	0.00023244887415785342	4.327073838794604e-05	0.0001597889931872487	8.03584189270623e-05	0.0021817071828991175	4.897805774817243e-05	1.882312062662095e-05	1.3575025150203146e-05	0.00045112555380910635	0.0006322028348222375
ARL15	0.0001422010245732963	1.7089418179239146e-05	0.0001351850660284981	1.9239938410464674e-05	3.148369796690531e-05	7.0361047619371675e-06	0.0005823347019031644	0.0004571024910546839	4.227823228575289e-05	3.63955223292578e-05	0.0010610305471345782	9.463087189942598e-05	6.336832302622497e-05	2.101031168422196e-05	0.00014336213644128293	2.1061849110992625e-05	5.410516678239219e-05	0.00015255027392413467	0.00022390543017536402	0.00016899498587008566	7.327488128794357e-05	0.00010589556040940806	1.8891172658186406e-05	2.9784803700749762e-05	8.57857521623373e-05	4.666892345994711e-05	1.6841237084008753e-05	4.5884313294664025e-05	9.571437840349972e-05	0.00014117978571448475	0.0001252539805136621
ARMT1	6.791946361772716e-05	5.782729203929193e-05	0.00021159855532459915	0.00013293491792865098	6.71891903039068e-05	0.0001583352277521044	0.0001801727048587054	0.00032780467881821096	7.873769209254533e-05	0.0001056054825312458	7.659495167899877e-05	0.00013043812941759825	0.00011803798406617716	1.2518368748715147e-05	0.0003463552857283503	9.187925752485171e-05	7.15111309546046e-05	0.0033483486622571945	0.0002182922762585804	0.0001138159423135221	0.00019966813852079213	0.00016413271077908576	0.00015148466627579182	5.8477857237448916e-05	0.00021919568825978786	3.79555749532301e-05	0.00010047977411886677	0.00020378977933432907	0.0017447136342525482	0.00027422132552601397	0.0002489858597982675
ARPC1A	0.0004486747202463448	0.001474439981393516	0.00025256414664909244	0.0011929436586797237	0.0003069344093091786	0.0017043646657839417	0.00011860197992064059	0.0003895445552188903	0.0013452365528792143	0.0004103857500012964	0.00042594008846208453	0.00042498891707509756	0.0012249279534444213	0.000666044361423701	0.00039157539140433073	0.0009083880577236414	0.0002870025928132236	0.0004973073955625296	0.0005979472771286964	0.00048251874977722764	0.00032401131466031075	0.0003943396732211113	0.0010391304967924953	0.00035972430487163365	0.0004142626712564379	0.0001966679992619902	0.0005752178258262575	0.00038780245813541114	0.0008371120202355087	0.0005450667813420296	0.0005348771810531616
ARPC1B	0.0002655900316312909	0.0004251607751939446	0.0006551786791533232	0.0008226393256336451	0.0007551254821009934	0.0001191123083117418	0.0002877876104321331	0.00024681116337887943	0.0007338937721215189	0.00011703530617523938	0.00037855192204006016	0.00010668996401363984	7.470996933989227e-05	0.0005391731974668801	0.000900468323379755	0.0001001408527372405	0.00027167386724613607	0.00030537688871845603	0.0020161799620836973	0.0007188791641965508	0.0011989031918346882	0.0007212754571810365	0.00021974137052893639	0.0006648601265624166	0.00035456757177598774	0.0003080961760133505	0.0003970680700149387	6.227844278328121e-05	6.876277620904148e-05	0.0008787385886535048	0.00169694097712636
ARPC2	0.0008846638374961913	0.0010413547279313207	0.0007761030574329197	0.0004281254077795893	0.0010550642618909478	0.0004669619374908507	0.00039363576797768474	0.0005196703714318573	0.0009562601335346699	0.0007216031081043184	0.0003222908708266914	0.00014464143896475434	0.0006206180551089346	0.0008533969521522522	0.0013134540058672428	0.00040453547262586653	0.00032344652572646737	0.0006718185031786561	0.0029556939844042063	0.0024156933650374413	0.001209603506140411	0.0012110939715057611	0.0003545870422385633	0.0010244481964036822	0.0008514020009897649	0.0005393012543208897	0.0009706959826871753	0.0002679316094145179	0.00017978758842218667	0.001268969033844769	0.0021832690108567476
ARPC3	0.0007988759898580611	0.0006886793416924775	0.000787972065154463	0.0008633214747533202	0.0009461174486204982	0.0008704073843546212	0.00016164066619239748	0.0006298459484241903	0.001086408388800919	0.0004290591459721327	0.00033948561758734286	0.00021913432283326983	0.0004556675557978451	0.0004891096032224596	0.0012515385169535875	0.0003661842201836407	0.0002555171959102154	0.0005806661793030798	0.0018889018101617694	0.002021359046921134	0.0017151619540527463	0.0018584445351734757	0.00047843417269177735	0.0007320966105908155	0.0015084241749718785	0.001396287465468049	0.0006116438307799399	0.0003076451539527625	0.0003381793503649533	0.0013277317630127072	0.00187142682261765
ARPC5	0.0004068021953571588	0.0010450476547703147	0.0005775140598416328	0.00038415577728301287	0.0005683871568180621	0.0008283248753286898	0.0004903227090835571	0.00042367426794953644	0.0006162612116895616	0.00022282425197772682	0.00031635951017960906	0.00026687554782256484	0.0007324429461732507	0.0007271532085724175	0.0006369796465151012	0.0009729330777190626	0.00034899526508525014	0.0010063888039439917	0.0011590664507821202	0.0010394296841695905	0.0011202499736100435	0.00070051325019449	0.0007689444464631379	0.0005395815242081881	0.0006609061383642256	0.0005092576611787081	0.0009173902217298746	0.0003188139817211777	0.0002506692544557154	0.0009186615352518857	0.0009587657987140119
ARPC5L	0.00040383689338341355	0.0004415726871229708	0.00037323127617128193	0.00046589269186370075	0.0007214177749119699	0.0005427998257800937	0.00010126046981895342	0.0003985252697020769	0.000528105825651437	0.0006577975582331419	0.00028049328830093145	9.366253652842715e-05	0.00024269873392768204	0.0002686134248506278	0.0010771328816190362	9.192298603011295e-05	0.00011486955190775916	0.00024385999131482095	0.0011961170239374042	0.0022522001527249813	0.00014191372611094266	0.0007589093293063343	0.0006899203872308135	0.0003140031185466796	0.0008245437638834119	5.83950022701174e-05	0.0008459968375973403	0.00012352029443718493	0.0002567307383287698	0.0007560758967883885	0.0013252421049401164
ARSA	0.0007983683026395738	2.4679677153471857e-05	0.0006397418910637498	9.834826778387651e-05	0.0006732206675224006	9.727952419780195e-05	0.0019050295231863856	0.00019939329649787396	0.00011307503882562742	0.002570859156548977	0.0001167463487945497	0.00021316620404832065	0.00011933609494008124	9.976860019378364e-05	0.000581814325414598	0.00011551297939149663	0.00033281216747127473	0.0001275855756830424	0.0005492166965268552	0.000631096598226577	0.000361889717169106	0.00020934407075401396	0.0002710353583097458	0.00026888574939221144	0.00011392426677048206	0.00027916915132664144	0.00012526453065220267	7.49239043216221e-05	0.00035569147439673543	0.0004398252349346876	0.0005451114266179502
ASAH1	3.158297113259323e-05	1.9488159523461945e-05	7.100584480213001e-05	8.505351433996111e-05	2.7126541681354865e-05	0.0006380045088008046	4.73415529995691e-05	7.78090106905438e-05	0.00036607898073270917	7.414140418404713e-05	4.8978079576045275e-05	0.00013299411511979997	4.670586349675432e-05	1.045087628881447e-05	5.696257358067669e-05	0.00015617751341778785	4.193971835775301e-05	2.474462780810427e-05	3.2661864679539576e-05	7.097874186001718e-05	0.00024371543258894235	6.233542080735788e-05	0.00011329993139952421	4.757776696351357e-05	9.414896339876577e-06	0.0003175600431859493	1.5166542652877979e-05	2.751533429545816e-05	0.003022302407771349	0.00012150641850894317	5.4356314649339765e-05
ASAP1	0.00014376475883182138	0.00017209703219123185	0.00021028991614002734	0.0003730625321622938	3.617513721110299e-05	0.00010141233360627666	0.0008886271971277893	0.00017997912073042244	0.00034911002148874104	8.394495671382174e-05	0.0009965148055925965	0.0003550201072357595	7.842257764423266e-05	0.00012958694424014539	0.00015615278971381485	0.0005744057125411928	0.0006941903266124427	0.00016202878032345325	0.00011544932931428775	0.00017003223183564842	0.00038172921631485224	0.00012151544797234237	0.00044478848576545715	5.8602134231477976e-05	5.273649367154576e-05	2.7371448595658876e-05	0.0001273267698707059	0.0009506954811513424	0.00018561269098427147	0.00014727053348906338	3.981890404247679e-05
ASCL1	7.566919975943165e-06	1.63167058531144e-07	2.011771903198678e-05	1.8550716163190373e-07	2.7862097340403125e-07	6.211565928282425e-09	1.2512592206803674e-07	1.1080742297053803e-06	2.9980320448430575e-08	1.0687206497550505e-07	1.9836173592580053e-08	5.654497314822038e-08	1.0104042758030118e-07	2.9566469947894802e-06	8.413540797391761e-08	4.682882703832547e-08	1.6169192207371452e-08	1.3842113730788697e-06	0.009302140213549137	3.2109372938293745e-08	1.6744460040740705e-08	3.4526372871823696e-08	5.380711627367418e-07	2.6385946512164082e-06	2.787235416690237e-06	4.864519809189005e-08	3.2798411098156066e-08	2.4563360057072714e-07	3.078213461904511e-09	9.532787004218335e-09	5.4672160132440695e-08
ASF1B	1.384319784847321e-05	9.377579772262834e-06	8.25546303531155e-05	1.756846586431493e-06	6.45694017293863e-05	3.8025402773200767e-06	0.00012939661974087358	3.293447434771224e-06	7.40265093668313e-08	1.0998661309713498e-05	2.9578606586255773e-07	2.0958273694304808e-07	2.2168838142988534e-07	5.3746225603390485e-06	4.387523222249001e-05	7.905747168024391e-08	2.747887322129827e-07	3.973122147726826e-06	5.261664409772493e-05	5.584249083767645e-05	2.9745191568508744e-05	3.882040618918836e-05	2.120704721164657e-06	0.00020710525859612972	1.2797987437807024e-05	1.1902993719559163e-06	0.0033181491307914257	1.2105163477826864e-05	1.0939230378426146e-05	3.70410161849577e-05	2.460560790495947e-05
ASGR1	1.1071401786466595e-05	1.1000572612829274e-06	5.175129626877606e-05	0.0004067923582624644	8.094872328001657e-07	1.3513128578779288e-05	5.49360379409336e-07	2.176443331336486e-06	8.040777288442769e-08	2.594148043044697e-07	0.0002307867689523846	4.046563617521315e-07	6.2467937823385e-05	4.446753337106202e-06	3.8362330201380246e-07	1.8233093612707307e-07	1.817432166717481e-05	2.253372258564923e-06	9.88884949038038e-07	1.5916027962248336e-07	0.00109760498162359	2.424825879643322e-06	9.60888519330183e-06	3.844805178232491e-06	4.092658400622895e-06	6.844102813374775e-07	3.314546802357654e-06	0.0001361586182611063	2.7821438379760366e-06	9.997316396948008e-08	2.371885329921497e-06
ASIC4	7.5077832661918364e-06	1.6271614811103063e-07	2.0017032511532307e-05	1.827978053370316e-07	2.7672277269630285e-07	5.929343238619822e-09	1.2222788825511088e-07	1.1021720638382249e-06	2.989743919101784e-08	1.0676652095753525e-07	1.9822664398816414e-08	5.6402605252969806e-08	1.0083724077958323e-07	2.9403104235825595e-06	8.383329941352713e-08	4.670339492918174e-08	1.5842971379242954e-08	1.371915686831926e-06	3.03242337906795e-08	3.1651321563686e-08	1.6591265250553988e-08	3.443049578777391e-08	5.351415666154935e-07	2.599472963993321e-06	2.7513110580912326e-06	4.843395728926225e-08	3.2704406294215005e-08	2.4511263063686783e-07	3.0729576661059355e-09	9.514309340374894e-09	5.280470460888864e-08
ASPH	0.0001044208329403773	0.00010432748240418732	0.00012426469766069204	0.00020984630100429058	0.0001523975661257282	0.0003947291406802833	0.00018517099670134485	7.078062481014058e-05	2.2784886823501438e-05	7.215209916466847e-05	0.0002815905900206417	0.0003941546310670674	0.00028571023722179234	3.858024865621701e-05	7.382922194665298e-05	0.00036293387529440224	0.00036738935159519315	1.9361013983143494e-05	2.9373961297096685e-05	2.546376890677493e-05	0.0002309060946572572	3.3935084502445534e-05	4.164923302596435e-05	8.51349177537486e-05	1.822255944716744e-05	9.33681531023467e-06	0.00012818299001082778	0.004649991635233164	0.00021446649043355137	2.5283305149059743e-05	9.009537279780488e-06
ASPM	9.769398275238927e-06	1.1104259556304896e-06	4.4782369513995945e-05	2.5332704467473377e-07	6.110423419158906e-05	1.4985691905167187e-06	7.888671461842023e-06	1.9549077023839345e-06	3.535703285706404e-08	1.4290069429989671e-06	8.930675221563433e-08	1.424844953135107e-07	1.4721176455623208e-07	3.8658872654195875e-06	6.980229727560072e-07	6.708396682597595e-08	9.973754231396015e-07	3.4507058899180265e-06	8.310600605909713e-06	6.718973963870667e-07	3.238623776269378e-06	1.073236148840806e-06	1.0731788506745943e-06	3.2940490655164467e-06	4.813706709683174e-06	1.344373572464974e-07	0.003311918117105961	3.159871084790211e-06	4.879806283497601e-07	9.628035968489712e-08	1.3609827647087513e-06
ASPN	0.00010468185791978613	8.787211118033156e-05	0.00011211528908461332	2.114864855684573e-06	2.3209452137962217e-06	1.0616691525910937e-07	3.699590934047592e-06	7.16417416697368e-05	3.7906997022219e-05	1.2125168495913385e-06	3.782558053444518e-07	6.032812598277815e-05	1.0210552545686369e-06	0.0001746462075971067	1.8590141053209663e-06	0.0003217243938706815	0.0018353720661252737	1.9515646272338927e-05	2.477689577062847e-06	1.9104636521660723e-06	7.246906648106233e-07	1.0693913736758986e-06	4.3665138946380466e-05	4.0938713937066495e-05	3.5680615837918594e-05	1.564569174661301e-06	7.476615451196267e-07	1.31174656416988e-05	4.1613697021603e-07	5.538241794056376e-07	2.110181412717793e-06
ASRGL1	6.241045775823295e-05	4.296834958950058e-06	5.3974101319909096e-05	0.0002059536927845329	3.4518077882239595e-05	0.00010706610191846266	9.866501204669476e-05	1.0179013770539314e-05	3.974217179347761e-06	0.00011379439092706889	0.00042096906690858305	6.896012791912653e-07	7.55555447540246e-05	1.2161199265392497e-05	2.1202604330028407e-06	2.163026465495932e-06	6.421691068680957e-06	2.013935727518401e-06	5.209189566812711e-06	5.254962161416188e-05	0.0002226524375146255	2.242547225250746e-06	1.1938202987948898e-05	1.472591065976303e-05	5.820658316224581e-06	0.001134405960328877	0.0002383184910286218	6.206632860994432e-06	3.0168490411597304e-05	4.497178906603949e-06	1.0275667591486126e-05
