Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30
TMEM74B	8.975646778708324e-05	3.172325932609965e-06	2.449116038860666e-07	2.12487702810904e-05	3.2067935080704046e-06	0.0002057483361568302	2.2450700498666265e-07	5.97592702433758e-07	2.4546293388993945e-06	8.202880508179078e-08	1.1289959189753063e-07	1.9344809061294654e-06	5.9429454267956316e-05	2.1304219899320742e-07	2.3934357159305364e-05	5.6090015277732164e-05	3.207436384400353e-05	4.213375632389216e-06	2.1253466911730357e-05	3.715074126375839e-05	3.1363123298433493e-07	5.372779128265393e-07	1.950406385731185e-06	1.0194609785685316e-05	6.449879583669826e-05	0.0009816214442253113	1.8288150158696226e-06	1.276808120564965e-06	1.8482552377463435e-07	6.153532581265608e-07
TMEM88	9.86202503554523e-05	1.5105686088645598e-06	5.680588515133422e-07	1.621293449716177e-05	2.5705164716782747e-06	1.4372195437317714e-05	3.642059311914636e-07	1.2717287972918712e-05	3.241753177007922e-07	2.7351365133654326e-05	1.0149173022000468e-06	3.713372052516206e-06	1.4129081193914317e-07	3.096142336289631e-06	1.6252693967544474e-05	1.3220696928328834e-05	7.022331556072459e-05	6.019231022946769e-06	0.001875418471172452	6.274902716540964e-06	4.5027491069049574e-07	3.301859976545529e-07	8.027661351661664e-06	1.6304193195537664e-05	8.851001439325046e-06	3.4233451629006595e-07	2.0396500985953026e-06	4.4547778088599443e-07	7.354608442255994e-07	4.240840496549936e-07
TMEM9	0.00014179269783198833	0.00017517890955787152	0.00022781436564400792	9.56110525294207e-05	0.00022754613019060344	0.00016727528418414295	9.572490671416745e-05	0.0002550945500843227	0.0002913671778514981	9.975104330806062e-05	0.00023603920999448746	4.9561200285097584e-05	0.0008486678125336766	0.00013448471145238727	0.00010553754691500217	0.00020597742695827037	9.313011105405167e-05	0.00018577836453914642	0.00014505758008453995	9.854882227955386e-05	0.00015810734475962818	0.00021659421327058226	0.0001333785185124725	8.996662654681131e-05	0.0004788583319168538	0.00015478191198781133	0.0004040679195895791	0.00166991725564003	0.000560550601221621	0.00024208580725826323
TMEM98	6.615261372644454e-05	7.693913630646421e-07	2.119051487170509e-06	9.683923417469487e-05	0.00021908991038799286	0.0003492327523417771	7.151078170863912e-05	1.7137679606094025e-05	1.2855995237259776e-06	5.359813712857431e-07	0.0008467877050861716	3.833335085801082e-06	0.0005036074435338378	2.2852793790661963e-06	0.00027540288283489645	4.931551666231826e-05	4.3244486732874066e-05	7.645865116501227e-05	2.8589178668880777e-07	4.1383511415915564e-05	3.813930220530892e-07	1.6212521813940839e-06	2.125353057635948e-05	2.6774316211231053e-05	0.0009974850108847022	0.0005203142063692212	0.0017491690814495087	0.001720884465612471	0.001633089268580079	1.3966481674287934e-05
TMPO	0.0003247369022574276	0.0004279877757653594	0.0005354097229428589	0.00015143804193940014	6.0798443882958964e-05	0.0001444155932404101	3.9919454138725996e-05	0.0003371455240994692	0.00011975351662840694	0.00018363454728387296	9.692845196695998e-05	0.00010935083992080763	0.00011017933138646185	0.00047125681885518134	0.00010475521412445232	0.00011470237222965807	0.00032049629953689873	9.526356734568253e-05	0.00016147371206898242	0.00018708236166276038	0.0007928402046673	0.0008653716067783535	0.00025550209102220833	0.00043745929724536836	0.00011996758985333145	8.766836253926158e-05	0.00022212461044546217	4.7775374696357176e-05	0.00017579185077920556	0.0018681009532883763
TMSB10	0.0001412502460880205	0.0032356022857129574	0.0015980676980689168	0.0012424750020727515	0.0010134533513337374	0.0004207412130199373	0.0007955379551276565	0.0006929031806066632	0.0002125400205841288	0.0015715182526037097	0.0013278473634272814	0.004078038968145847	0.0005324376397766173	0.001122595858760178	0.0003982137131970376	0.0020504919812083244	8.536969835404307e-05	0.0007992080063559115	0.0011162477312609553	0.0016746582696214318	0.0018613373395055532	0.0014275958528742194	0.0009143684874288738	0.0013985972618684173	0.0011628827778622508	0.00022118145716376603	0.0007968461723066866	0.0012235022149980068	0.00043799731065519154	0.0011984891025349498
TMTC1	5.715442512155278e-06	1.1072674510614888e-07	6.784349437793935e-08	2.7357191356713884e-05	8.873557817423716e-05	0.00019976017938461155	3.6256659541322733e-07	6.517340693790175e-07	1.3177382243156899e-05	2.080997364828363e-05	9.798517567105591e-05	2.6838574740395416e-06	4.23493884227355e-06	4.7359557697745913e-07	3.043738252017647e-05	2.8214106350787915e-05	5.772793520009145e-05	1.427736697223736e-05	0.0006504147313535213	7.883835678512696e-06	2.7584658823798236e-07	3.1480408324569e-07	8.175929906428792e-07	6.562376711372053e-06	9.882153244689107e-05	0.00018107364303432405	0.0005175702972337604	4.4934127799933776e-05	5.8513996918918565e-05	7.0958840296952985e-06
TMX1	0.0001791834511095658	0.000593362667132169	0.00047659085248596966	0.00014442943211179227	6.680416117887944e-05	0.0002045145956799388	0.00027414385112933815	0.0003131468838546425	0.00021659265621565282	0.0003169057017657906	0.00014153811207506806	0.0004657127137761563	0.0002922739367932081	0.00033576827263459563	0.00022134333266876638	8.70413423399441e-05	0.00013806358037982136	0.00024185533402487636	0.000236805179156363	0.0003519421152304858	0.0009346511797048151	0.0007366537465713918	0.0006756989168934524	0.0002433466725051403	0.00026586413150653243	0.0003718322841450572	0.00027648601098917425	0.00026231870288029313	0.0001668947807047516	0.0003187227121088654
TNC	3.022885721293278e-05	1.0527151061978657e-06	4.5966862671775743e-07	4.7301422455348074e-05	0.00023487194266635925	0.0013424739008769393	6.374415306709125e-07	2.204020574936294e-06	7.135040505090728e-07	1.640114419387828e-06	0.0003421833389438689	9.544550039208843e-07	1.2285208867979236e-05	1.526900518911134e-06	2.12993509194348e-05	4.4255841203266755e-05	1.283372853322362e-06	2.028973904089071e-05	1.2732836012219195e-06	3.114391438430175e-05	2.871152844363678e-07	7.333371172535408e-07	2.7249104732618434e-06	1.1803974302893039e-05	0.0003877982380799949	0.0002801234368234873	0.0007896683528088033	0.0006920197047293186	1.9308597984490916e-05	2.238818296973477e-06
TNFAIP1	0.00015417137183248997	0.00016613090701866895	0.0001579001545906067	0.0003467963542789221	0.00016046766540966928	0.0003908321959897876	7.930209540063515e-05	6.461483280872926e-05	0.00011325640662107617	8.400801016250625e-05	0.00020649639191105962	0.00016829300147946924	0.0002597989223431796	8.160822471836582e-05	0.00011250511306570843	0.00037775226519443095	0.00029733809060417116	0.0001547793362988159	0.0010703663574531674	0.0003298778901807964	0.00016900556511245668	0.00013960809155832976	7.28257728042081e-05	9.438847337150946e-05	0.00046232552267611027	0.0003093720297329128	0.00019824261835310608	0.00020656728884205222	8.248464291682467e-05	6.876768020447344e-05
TNFAIP2	1.1473141057649627e-05	6.876626230223337e-06	8.914321369957179e-07	0.00014285020006354898	5.4046386139816605e-06	0.0005758751649409533	2.1565811039181426e-05	2.2125082068669144e-06	0.00018908661149907857	0.0009270703885704279	0.00015419172996189445	0.0018066887278109789	3.499466401990503e-05	7.5458456194610335e-06	0.00022404744231607765	9.80189215624705e-05	8.532111678505316e-06	0.00016021616465877742	0.00035470793955028057	9.849937487160787e-05	2.836630756064551e-06	6.312342975434149e-06	1.5180081618382246e-06	1.2020534995826893e-05	0.0010605257702991366	6.245102849788964e-05	2.1668111003236845e-05	1.703410998743493e-05	0.0005816862685605884	5.4639342124573886e-05
TNFAIP6	4.76369962143508e-07	6.038067112967838e-06	4.0631840647620265e-07	7.50041363062337e-05	1.89195889106486e-05	0.0018983695190399885	5.3386435183711e-07	4.1525490246385743e-07	2.1329669834813103e-06	5.686268923454918e-05	0.0006442900630645454	0.00011639288277365267	5.465261097015173e-07	1.035605009747087e-06	3.539021054166369e-05	1.9807768694590777e-05	1.0467039146533352e-06	1.8038695998257026e-05	8.270793472320292e-08	4.108574285055511e-05	1.3978118431623443e-06	6.393159992512665e-07	2.2668159544991795e-06	1.07980831671739e-05	1.171219082607422e-05	5.33205529791303e-05	1.2337849511823151e-05	0.0003225040272809565	0.00018871549400500953	4.523335519479588e-06
TNFAIP8L1	7.932764856377617e-05	0.0002423036639811471	0.0002385140978731215	5.054626308265142e-05	1.3834151104674675e-05	0.0003351614868734032	0.00043550084228627384	0.00017622203449718654	8.616883860668167e-05	8.620443986728787e-05	5.292751666274853e-05	0.0005134801031090319	9.29711495700758e-06	0.00028506910894066095	4.878937397734262e-05	0.00010080350330099463	4.6370925701921806e-05	0.00018176465528085828	0.0009135136497206986	0.0001305046462221071	0.00021824173745699227	0.00033682771027088165	3.9934377127792686e-05	0.00014213855320122093	2.230868994956836e-05	0.00014386168913915753	2.0953952116542496e-05	1.5165310287557077e-05	7.242643914651126e-05	0.0004494556342251599
TNFAIP8L2	1.3512445207197743e-07	0.00036729162093251944	0.00035299669252708554	2.8212214601808228e-05	7.698337185502169e-07	4.959770762980042e-07	0.00017527567979414016	0.00023935927310958505	1.215457814396359e-06	0.0007943207747302949	2.0445324366846762e-07	0.0010015583829954267	8.470985335407022e-08	0.0001440664054825902	2.2385975171346217e-05	1.9951805370510556e-05	2.059364078377257e-06	6.175014732434647e-06	3.73384750673722e-07	8.51377408253029e-05	6.893298996146768e-05	0.0003242177190259099	9.418628178536892e-05	1.655786400078796e-05	1.0703789712351863e-06	1.6777462974459922e-07	1.40832207762287e-06	4.252993335285282e-07	3.4610511079335993e-07	3.281237150076777e-05
TNFRSF10A	0.0002911441260948777	0.00015027837071102113	0.000648339104373008	0.00012218048505019397	1.2798846910300199e-05	4.0392496885033324e-06	9.124022471951321e-05	0.0001847945968620479	3.679429937619716e-05	5.475842408486642e-05	1.712410266918596e-05	2.375942494836636e-05	9.07260528038023e-06	0.0003893367247655988	0.00029956985963508487	0.0001386203948641196	0.000272508681518957	2.887177288357634e-05	0.00014247201033867896	8.365575922653079e-05	0.00010198599920840934	0.0008162042358890176	3.858136551571079e-06	9.442789450986311e-05	0.00011001646635122597	3.9768971760167915e-07	5.6050110288197175e-05	3.995702172687743e-06	1.6228053709710366e-06	2.59688440564787e-05
TNFRSF10D	2.097950073221e-06	5.956401309958892e-06	0.00022755681129638106	1.962145142897498e-05	5.0575376917549875e-06	0.00039097893750295043	9.238891652785242e-05	3.79131524823606e-05	3.274178015999496e-05	0.00033765187254175544	3.76773314201273e-05	5.067333040642552e-05	8.011450063349912e-07	0.00014138159167487174	3.022516830242239e-05	1.4779152479604818e-05	0.0009218839113600552	2.4221657440648414e-05	0.0008035130449570715	0.000152401058585383	5.3750109145767055e-06	0.00014420811203308403	1.1726191360139637e-06	4.387865192256868e-05	6.8149970502418e-06	4.0113794966600835e-05	8.376347977900878e-05	5.089024853077717e-05	0.00015811804041732103	9.506950391369173e-07
TNFRSF12A	7.038566400296986e-05	6.417836266336963e-05	1.6275087546091527e-05	7.569904119009152e-05	0.0002835774212144315	0.00015933674876578152	0.00026018611970357597	0.00010549932630965486	6.828552614024375e-06	0.00011217875726288185	0.0012514906702563167	2.8804466637666337e-05	0.00015002154395915568	3.3954440823436016e-06	2.168611899833195e-05	7.446679228451103e-05	2.6080479074153118e-05	0.0001481100480305031	1.3668265637534205e-05	0.00019906052330043167	9.90665503195487e-05	4.879562766291201e-05	1.050879291142337e-05	0.0001194990036310628	0.00032797426683828235	0.00027205326477997005	7.820114842616022e-05	0.0008232834516093135	4.6714490054000635e-06	6.665124965365976e-05
TNFRSF13B	8.272756701899198e-08	0.00015908914792817086	8.788658334424326e-08	3.0896659154677764e-05	6.407831278920639e-07	1.2256383286057826e-07	1.5631566441243194e-07	5.663412139256252e-07	0.0003080582246184349	1.9288567898456677e-07	6.435568167262318e-08	9.619269576432998e-07	5.882567766235525e-09	0.0018633189611136913	0.00011964516306761652	8.920007530832663e-06	2.9809223178745015e-07	2.339519141969504e-06	2.806156942369853e-07	4.678759523812914e-06	2.9056195671728346e-07	7.012714195298031e-05	1.2902542039228138e-06	4.304941739974311e-06	4.6755482685512106e-07	4.737400729482033e-07	7.442309879479581e-07	4.6103065187708125e-07	6.940672960809025e-07	3.688163133119815e-06
TNFRSF13C	1.2365680390757916e-07	5.5985373137446e-07	4.349294158600969e-06	3.206385736120865e-05	1.4958245628804434e-06	1.1035692892846782e-07	1.5751096782423701e-07	6.996867227826442e-07	0.00038082071114331484	6.33857482057465e-08	4.772714490286489e-08	4.017283117718762e-06	8.275488880826742e-07	0.003312058513984084	3.0168630473781377e-05	9.282549399358686e-06	1.0439617881274899e-06	2.46811100623745e-06	5.341046858120535e-07	5.9127132772118784e-06	4.2503688746364787e-07	1.847129169618711e-05	1.2432464018274914e-06	1.4779434422962368e-05	6.643197139055701e-06	5.073373472441745e-07	2.6881994017458055e-06	1.6083695300039835e-06	1.5570245182061626e-07	1.1747491953428835e-05
TNFRSF14	0.0010505692334845662	0.0013934444868937135	0.001213733688928187	0.00026551680639386177	6.404001760529354e-05	0.0002868688607122749	0.000588374852668494	0.0006339037208817899	0.0004925518878735602	0.0004360556195024401	7.986597483977675e-05	0.0007052879664115608	0.0001108684518840164	0.0009015655377879739	0.0002553959493525326	0.0003778474638238549	0.0010088304989039898	0.0009094967972487211	0.00026788117247633636	0.00038645253516733646	0.0006980923935770988	0.0017720037139952183	0.00030843241256661713	0.0007079786737449467	0.00024463917361572385	0.00012172926653875038	0.00012899699504487216	5.8726200222736225e-05	0.0003238150093238801	5.182248423807323e-05
TNFRSF17	4.0774832399392835e-08	1.2425748252553603e-07	7.35484420033572e-08	1.5752677427371964e-05	7.19520244274463e-07	1.068973460860434e-07	8.077186208765852e-08	1.7858556589089858e-07	0.006824595853686333	5.483610365786262e-08	1.0413235429496126e-07	1.5047226042952389e-06	2.3782517288850613e-08	0.00038989560562185943	0.00011556915706023574	4.721909135696478e-06	1.8626299436164118e-07	1.3741386283072643e-05	9.926124278081261e-08	3.048352482437622e-06	1.2300361618144962e-07	3.201469326086226e-06	0.0004984412807971239	3.21156699101266e-06	1.7417008848497062e-06	8.834982168082206e-08	8.877785262484394e-07	1.2061570942023536e-07	3.910737120804697e-07	6.908704222041706e-07
TNFRSF18	1.9768519905483117e-06	0.002278537955135107	2.8285998268984258e-05	4.967304630554281e-05	3.413518015804584e-06	1.4167560493660858e-06	5.6169087656599e-06	0.00013417212176136672	5.884035999770276e-05	1.1524851970534655e-06	7.789844289618486e-07	6.223720902198693e-06	6.847296390333213e-06	4.672000159189338e-06	5.9010068071074784e-05	1.700985558272805e-05	3.6628375710279215e-06	5.854488790646428e-06	4.956064003636129e-06	6.875113467685878e-05	0.0007783956243656576	0.00019221937691327184	1.706273906165734e-05	7.153990736696869e-05	2.515074629627634e-05	3.4010193417088885e-07	4.280149732949212e-05	0.0001510823640273884	3.0203739243006567e-07	5.800950020784512e-05
TNFRSF1A	0.00023946155852172524	0.0004227290628477931	0.00033175130374729633	0.0005847259890288115	0.0001576029317220673	0.0005733092548325658	3.1135903100221185e-06	0.0009204554371535778	1.5192806131381076e-05	0.0007141102687455714	0.0007487984839826822	0.00018376683874521405	0.00025233914493583143	1.5162573617999442e-05	0.00022481035557575524	0.00039849692257121205	0.0002597826241981238	0.00010307667253073305	0.0006750417524017394	0.00017535677761770785	0.0004639090911950916	0.00043489085510373116	0.00022844296472612768	0.0004288060881663114	0.0004233245272189379	0.0010059730848297477	0.00039538240525871515	0.0012850459897890687	0.0011285196524113417	0.00010565343836788088
TNFRSF21	2.01277066480543e-06	6.796300908717967e-07	4.3444892128263746e-08	2.5079350962187164e-05	1.6338246496161446e-05	0.0014961669221520424	7.093011663528159e-05	3.6611214682125137e-07	3.881209067913005e-06	0.0003888338978867978	4.417381569510326e-05	5.586056431639008e-05	3.379201370989904e-05	4.860901299252873e-06	1.7804524759412743e-05	1.197930487251142e-05	1.1943376421186258e-06	0.00019335949036758393	1.102221904147882e-05	6.973319250391796e-05	9.442477022503226e-08	1.4642637324868701e-06	0.0034689910244196653	3.217743869754486e-05	0.00031375105027109385	0.0005598285351879895	0.00015503873873967677	0.0008867269498296082	0.0010751672089099884	0.00011448664008639753
TNFRSF9	3.626765732178683e-08	0.0009676010813564062	2.5896918032231042e-06	1.1697923582687508e-05	2.816895801061037e-07	2.0834407621350692e-07	3.6553163340613537e-07	3.6078886296309065e-06	6.362236604218197e-07	1.1773933692893479e-05	1.3333009519556072e-05	0.00011420703958719969	1.3997015990696582e-08	9.265319818041462e-07	1.1110005289083347e-05	9.703573596198112e-06	1.715153103987177e-07	1.8495763924875064e-06	4.2851702630741784e-08	3.1242609566106694e-06	0.0013303073355928063	0.00012059057917213067	7.832043706912373e-07	9.727178621687926e-06	2.6977326683663705e-07	8.74540901918408e-08	3.7506501371353806e-07	4.677638969496911e-07	1.9379005777864222e-07	1.38588643494586e-06
TNFSF10	0.00010196970106335357	0.0001355423592031002	0.00022949679987505078	8.653358236188069e-05	8.590587640355807e-06	0.00014880071103107184	0.0005822131643071771	9.370652696816251e-05	0.00010427020606584847	0.00045357138151302934	0.00024706422118470073	6.857263360871002e-05	0.00031705034780316055	0.00012754628551192582	0.00011932377674384043	0.0001716354163363576	0.0004884524387307465	7.577917131129652e-05	0.0005644458578899503	9.623822552384809e-05	0.001007610117085278	0.00047603558050468564	3.967418160755187e-05	4.4801658077631146e-05	0.0007822646293789148	2.139147909474559e-05	0.00022609786537941545	0.00012517115101218224	0.0002851513563655317	4.673655712394975e-05
TNFSF13	3.1532679713563994e-05	2.514111884011072e-06	1.0428691439301474e-06	1.4402555279957596e-05	6.234231113921851e-05	8.137607437674887e-06	0.0001294478861382231	2.7222910148338997e-07	3.612688306020573e-05	0.001780799706466496	3.4094102829840267e-06	0.0001894109445856884	0.0004455591842997819	0.0002625002234708518	1.3896592463424895e-05	3.39866746799089e-05	1.115520626626676e-05	5.4384549002861604e-05	1.1442862160038203e-05	2.51315414061537e-05	3.410719102703297e-07	4.265282768756151e-06	0.0016271766507998109	1.681561661825981e-05	0.00010186863801209256	4.012079443782568e-05	0.00019393974798731506	1.7843691239249893e-05	7.767611532472074e-05	3.997088424512185e-05
TNFSF13B	8.790689207671676e-06	0.0003187653492204845	0.00030992820393294096	3.361028939252719e-05	1.2557940181068261e-06	0.00021744659170508385	6.984005267440807e-07	2.0798058812943054e-06	4.7619974793633446e-05	0.001238458207808435	0.00012887478806078434	0.00024289495195262134	9.423137271369342e-06	5.036324364482425e-05	5.599465293926187e-05	0.00015901926963124424	2.678614919204847e-06	2.020804640778806e-05	8.526154488208704e-06	6.264034163905308e-05	0.00037697117659263313	0.00026779892505146563	0.0010073501616716385	2.6503772460273467e-05	0.00014831541921012104	2.735635825956706e-05	9.497050996287726e-06	9.242837404599413e-05	0.00024102001043502241	6.839021807536483e-05
TNFSF14	6.232854161680734e-07	0.00024818096426315606	0.0002672796545084566	3.5876804759027436e-05	2.397194748482434e-06	1.6417903907495202e-06	3.0379309464478865e-05	0.0018924541072919965	2.063932697637938e-06	6.910434603923932e-05	4.24713789470843e-06	2.0957599190296605e-05	2.537344379049955e-08	1.4633505998062901e-05	2.3186144971987233e-05	1.506553508079378e-05	2.259327629872132e-06	5.464044079417363e-06	1.1484711137654813e-07	1.8990327589563094e-05	0.0008032321347855031	0.0009929576190188527	2.112586798830307e-06	6.781348201911896e-05	8.582338750784402e-07	2.827590037668415e-07	1.0064088655781234e-06	2.5014417133206734e-06	2.1822375856572762e-05	2.8611477773665683e-06
TNFSF8	1.0994425565513666e-06	0.00010048813419416547	0.000605420209467411	2.650877104315441e-05	8.326997544827464e-07	1.945671499470336e-07	1.3225279644757393e-06	8.594792234362103e-06	4.915140743833035e-05	0.0001466345856897533	1.170241432646435e-07	7.946430559968576e-05	3.161606443313758e-08	5.4817210184410214e-05	6.617241888307035e-05	1.3720578863285482e-05	1.1757653737731744e-05	9.915843293129e-06	1.4937531034320273e-07	4.9699374358169734e-05	0.00012659435742534697	0.0010199254611507058	3.8005302485544235e-05	4.5575954572996125e-05	9.54132929109619e-07	1.6773837785422074e-07	3.55315182787308e-06	2.8044010491612426e-07	2.599965966965101e-07	2.1036307771282736e-06
TNIK	5.621657328447327e-05	0.0005542830913327634	0.0006034045363776386	7.191272015916184e-05	8.016113133635372e-05	0.00010091540752910078	0.0008718319586478174	0.0003687949210871011	1.0474059308762662e-05	2.7012898499378935e-05	7.860489131417125e-05	6.926906735316152e-06	4.5888114073022734e-06	3.4031039831461385e-05	4.7642766730859876e-05	3.55592455889564e-05	9.692248568171635e-05	8.858925866661593e-06	2.0915996401527082e-07	0.00014752142305951566	0.00022336747497320175	0.0017395877512171865	3.957011813326972e-06	0.00010795740672620013	5.697769302059896e-05	3.053944601560943e-05	0.00010458820179337636	3.5225782539782813e-06	3.0495917599182576e-05	1.874268491519615e-05
TNIP3	5.3797531762711515e-08	0.00022406633070204407	1.5028671441541519e-05	2.1279114662320353e-05	7.470711125279195e-07	1.5620965143625654e-07	4.566122697724495e-07	0.0004072567680850625	5.309902007866185e-06	1.8949600416817702e-05	2.4939788545452757e-07	5.199911811359925e-06	1.6537283542561454e-08	6.6376796894473955e-06	1.5789142707944848e-05	1.1671461834339425e-05	5.797928679385222e-07	1.8128647525372799e-06	1.530364244217708e-07	4.803775937034516e-06	0.0013299953425303102	0.000533956685103476	8.565837106289109e-07	4.401174919621553e-06	7.62488923555793e-07	1.3650860353209282e-07	4.931428065901855e-07	1.601566310682756e-07	3.3068266702684923e-07	2.805912345138495e-06
TNS1	7.659741095267236e-05	1.35307948312402e-06	1.6266500324491062e-06	0.00015144837379921228	0.0017862798413261771	0.0016170433955267072	0.0002522261638659984	2.537569798732875e-06	5.1588799578894395e-06	0.00024050138017628342	0.0005551711074076593	9.750136086950079e-06	3.333404310978949e-05	1.1251976275161724e-06	6.0108795878477395e-05	0.00010945086251012981	7.088190614013001e-05	0.00010172776819672436	0.00037914462154731154	0.00013545680849347264	1.8067370319840848e-06	1.3386488717515022e-06	2.136077091563493e-05	0.00016039656475186348	0.00032301261671818793	0.001758194644935429	0.0002417618379695341	0.00019887296366505325	0.0005073542706668377	1.618085843801964e-05
TNS2	0.0009304124978370965	6.5164749685209244e-06	1.886267568806943e-06	0.00013988577120471746	0.0001709543721517548	0.0015964398626238108	4.223347332299454e-06	3.035753024960286e-06	9.954654842658783e-07	2.6118525511265034e-06	0.0002543512382544577	8.664877896080725e-06	5.718971442547627e-05	4.030036507174373e-06	4.200505281914957e-05	5.7870132877724245e-05	0.00019954032904934138	6.756411312380806e-05	0.0011850722366943955	2.9799111871398054e-05	3.668171984827495e-06	2.7680785024131183e-06	2.687602091100416e-06	7.658916001673788e-05	4.622269261744805e-05	0.0008834650507196784	4.370448732515797e-05	7.283673039637506e-05	0.0006635281024500728	2.0507106910372386e-06
TNXB	3.375597225385718e-05	1.5577577414660482e-06	1.468488903810794e-06	4.276484833098948e-05	4.318420906201936e-06	0.00011938637180719525	2.7636647246254142e-06	2.503328687453177e-06	2.5544259187881835e-06	3.014216929386748e-07	8.903140951588284e-06	1.5571029052807717e-06	1.3525681197279482e-06	2.905827614085865e-06	8.139581041177735e-05	1.9824930859613232e-05	4.25942880610819e-06	0.0006733295740559697	0.0006081528845243156	1.8728538634604774e-05	9.239412293027272e-07	3.455460046097869e-06	1.818040118450881e-06	3.222657323931344e-05	5.380231868912233e-06	2.936097007477656e-05	7.005549377936404e-06	1.6716894606361166e-05	0.0024160067550837994	1.933409521370777e-07
TOB1	0.0013763615861535072	0.0003746336733456701	0.0004930851282551885	3.6699835618492216e-05	0.00023484566190745682	0.00011647452629404142	3.5674886021297425e-05	0.00012399707338772714	6.619764462811872e-05	0.00010511664731893688	0.00011697282752720639	6.193312583491206e-05	0.0009801057167351246	7.755200931569561e-05	5.8627942053135484e-05	1.8958075088448822e-05	0.0016484330408275127	1.5252395314746536e-05	6.42036393401213e-05	4.101346348761581e-05	0.00026665523182600737	0.0003522296901792288	8.610486111138016e-05	0.00017056972137652338	0.0004962441744282842	0.00012957266881130636	0.0002549022319726646	3.9301972719840705e-05	0.00020223140018060803	5.481642438098788e-05
TOMM20	0.00010588877194095403	0.0005604511243291199	0.0013110942672938108	0.0003496403223834932	0.0009326022700406611	0.00016740603314246982	0.0005143359303474426	0.0005630662199109793	0.0004652920470107347	0.00028188267606310546	0.0002708529063966125	0.0005513702053576708	0.0015070837689563632	0.0006814763182774186	0.0005710006807930768	0.0003663829993456602	0.0003616278700064868	0.0001455339224776253	0.00030191594851203263	0.0004272329097148031	0.0005206172354519367	0.0006726481369696558	0.0007106040720827878	0.0004812826227862388	0.0011132820509374142	0.00034760168637149036	0.0005305945524014533	0.0015435067471116781	0.0003118100867141038	0.00033995957346633077
TOMM7	0.00035940107773058116	0.0012746112188324332	0.0033981064334511757	0.0013817257713526487	0.002386994892731309	0.0001616459630895406	0.0008630367228761315	0.0014703862834721804	0.0005061632255092263	0.0004240610869601369	0.0006036438280716538	0.0009493178804405034	0.0010919010965153575	0.0016052640276029706	0.0007322162273339927	0.0008889278396964073	0.0009710169397294521	0.0006943983607925475	0.00037822051672264934	0.000889663933776319	0.001148202340118587	0.0010499823838472366	0.0010402364423498511	0.001228066743351519	0.0012191609712317586	0.0005829158471897244	0.0008301146444864571	0.001553153502754867	0.0010402975603938103	0.00038878159830346704
TOP2A	3.306963591853673e-08	5.221990704740165e-06	1.1981624993495643e-05	1.04960863609449e-05	4.401747162319225e-07	7.00739633430203e-07	2.3390150261093368e-07	2.704940413877921e-07	6.6745724325301126e-06	2.204635165981017e-06	4.516095486906124e-06	6.201544806572201e-07	2.921763552876655e-06	2.2287402146048407e-07	7.483896752091823e-06	5.149290700501297e-06	1.4360751947606332e-06	1.1722996532625984e-05	1.2866420320278849e-06	3.5696652048500255e-05	4.8772992158774287e-05	6.978922465350479e-05	7.629768674632942e-07	3.14293674819055e-06	2.045994961008546e-06	5.9355033954489045e-06	3.034712108274107e-06	4.174290495484456e-07	1.9857959898672561e-07	0.0053578391671180725
TOPBP1	0.0004795264103449881	0.00032857811311259866	0.0003065112396143377	2.64682912529679e-05	7.245130109367892e-05	0.00022798172722104937	0.00011687133519444615	0.0001805671927286312	9.856275573838502e-05	0.00014408591960091144	0.00012753538612741977	6.570140976691619e-05	0.00019130627333652228	0.0002943483414128423	0.00018250361608806998	2.8771173674613237e-05	0.0005402882234193385	0.00016467431851197034	0.0001640213595237583	0.00011695056309690699	0.00042832657345570624	0.00038668414345011115	0.0004078060737811029	0.00010985740664182231	0.000340355938533321	0.00018336412904318422	0.000123131787404418	4.491319850785658e-05	0.0001230030320584774	0.00042511109495535493
TOR3A	0.000157896414748393	0.0005900466348975897	0.000388723099604249	0.00013772925012744963	6.763207056792453e-05	0.00010823173215612769	8.462947880616412e-05	0.00044258200796321034	0.0019647208973765373	0.0002908939786721021	9.951640822691843e-05	0.0008557914989069104	0.0003712373145390302	0.0005378565983846784	0.00016920518828555942	0.00017628773639444262	0.0003563949139788747	8.422597602475435e-05	0.00012581521878018975	0.0002945125743281096	0.0005812306771986187	0.00039879055111669004	0.0007066304096952081	8.26254254207015e-05	0.00025376069243066013	9.64280916377902e-05	0.0002370637666899711	0.00022022511984687299	0.00018092298705596477	0.00040853445534594357
