Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20
ADAMTS4	1.0373690884080133e-06	0.00046489728265441954	0.0008824669639579952	8.320826054841746e-06	0.00013628849410451949	5.674574822478462e-06	0.0001689050841378048	2.150234649889171e-05	4.077997346030315e-06	9.295974336964719e-07	0.0007964217220433056	3.4872855394496582e-06	6.6360457822156604e-06	2.9613136575790122e-05	1.3016810044064187e-05	4.6033270336920395e-05	1.3794359801977407e-05	7.287682092282921e-05	9.576901902619284e-06	4.316518243285827e-06
ADAMTS9	2.6120738993995474e-07	4.946640183334239e-05	0.0011097885435447097	2.9854189165234857e-07	0.0005841728998348117	1.3610899429750134e-07	1.21269590636075e-06	6.682641924271593e-07	1.3318216929292248e-07	3.037714009224146e-07	0.0003322999400552362	1.40003052706561e-07	4.480143331875297e-07	1.8546734281699173e-05	1.6630339416678908e-07	1.3022999155509751e-05	1.9228812107030535e-06	1.4350451237987727e-05	8.197761417250149e-06	1.1072268080170033e-07
ADAMTS9-AS2	1.796088184846667e-07	0.00013287329056765884	0.00015637738397344947	1.6234959332450671e-07	0.00024095733533613384	1.468158075113024e-07	1.6520947099252226e-07	6.194392767611134e-07	5.158195293120116e-08	4.1860587884912093e-07	0.0009437858243472874	4.9848850380840304e-08	1.1169173603775562e-06	6.288252734520938e-06	1.8109072641436796e-07	0.0005845092236995697	8.858607998263324e-07	0.00010821020987350494	8.802911906968802e-06	1.1704239710752518e-07
ADAMTSL1	4.551445158540446e-07	0.000411862536566332	0.0008707295637577772	1.813645695847299e-07	0.0009217589977197349	2.3287999795229553e-07	2.4865741465873725e-07	4.897300982520392e-07	5.1945054480029285e-08	3.8960592974035535e-07	1.9215581232856493e-06	8.515524285712672e-08	7.283331910912239e-07	7.055990408844082e-06	1.9289025487978506e-07	0.0001259234850294888	4.5987346197762236e-07	9.590129593561869e-06	8.343635272467509e-06	1.3512848795471655e-07
ADAP2	1.553962101752404e-05	5.140116172697162e-06	4.195942437945632e-06	1.1586873824853683e-06	2.437961484247353e-06	1.1500504797368194e-06	5.15451984028914e-06	2.8671781819866737e-06	4.602881290338701e-06	0.00011210651427973062	0.0007327048806473613	0.0021224766969680786	2.788751953630708e-05	1.3046206731814891e-05	7.36620495445095e-05	1.4631169733547722e-06	1.5071888810780365e-05	7.381157047348097e-06	4.032332799397409e-05	9.240534382115584e-06
ADCY3	0.00011404135875636712	0.00019275702652521431	4.5195229176897556e-05	0.0005527341272681952	2.2453277779277414e-05	0.00019243787392042577	9.972500265575945e-05	0.0001458482729503885	8.711944246897474e-06	0.00017902431136462837	0.0009956174762919545	0.00013978079368826002	1.3676041817234363e-05	0.00015795798390172422	0.00017268698138650507	0.0004482650838326663	2.056302037090063e-05	4.151156099396758e-05	0.0001225798187078908	2.9481356250471435e-05
ADCY4	4.383243322081398e-06	1.8697155610425398e-05	0.001914788270369172	1.279572825296782e-05	0.0017347903922200203	1.0092581760545727e-05	1.5257036238836008e-06	2.607782880659215e-05	5.379920821724227e-06	2.5560228095855564e-05	0.00022172738681547344	1.297687049373053e-05	5.601032626145752e-06	2.1906142137595452e-05	6.754667538189096e-06	6.922221928107319e-06	0.00019568658899515867	0.0005162551533430815	3.7496211007237434e-05	1.4389198440767359e-05
ADCY7	0.00021074806863907725	0.00025510505656711757	7.747999916318804e-06	0.0004970679292455316	1.324811364611378e-06	0.0009215522441081703	4.998565054847859e-05	0.0016631492180749774	9.263736160392e-07	0.000635795237030834	9.344891509499575e-07	0.0004891239223070443	0.00010383664630353451	0.00023785149096511304	0.000303066975902766	1.794946911104489e-05	1.283048368350137e-05	5.640708332066424e-05	0.00022361104493029416	0.00022561759396921843
ADCYAP1	5.1521514166097404e-08	2.619440309103993e-08	4.443360168693289e-08	5.617746268171686e-08	7.003971091990024e-08	3.486164601440578e-08	5.170542038968051e-08	9.886065299724578e-08	5.3270303723707e-09	1.1187704274107091e-07	5.6549058768951e-08	2.7643370259511357e-08	1.4848268392597674e-07	1.0247333648294443e-06	5.5684427735513964e-08	5.406645442462832e-08	6.179964096020285e-09	3.903038816588378e-07	2.2720350898453034e-06	1.588183984324587e-08
ADGRA2	8.810478107079689e-07	0.0006996403681114316	0.00030188958044163883	6.249289867810148e-07	0.000278066610917449	8.100821560219629e-07	1.36720461796358e-06	1.632656221772777e-06	5.010947461414617e-07	7.768119758111425e-06	0.0011226474307477474	6.480576644207758e-07	6.2442254602501635e-06	4.762302341987379e-05	1.5712219010310946e-06	0.0011422897223383188	8.936582958085637e-07	0.00017008668510243297	1.5089159205672331e-05	5.297623602018575e-07
ADGRE2	7.331663255172316e-06	1.54008357640123e-05	8.859828426466265e-07	3.713206751854159e-05	1.723910401096873e-07	0.000153658096678555	4.725875896838261e-06	0.00011851025192299858	8.142740171024343e-07	0.0004917230107821524	0.00012783151760231704	0.0013473033905029297	6.9650782279495616e-06	5.2152390708215535e-06	3.509438829496503e-05	1.3278963706397917e-05	9.209862764691934e-05	1.457866460441437e-06	4.634324795915745e-05	2.1025427486165427e-05
ADGRF5	2.1754217414127197e-06	2.0595647583832033e-05	0.002203290816396475	8.540916383026342e-07	0.0005434623453766108	4.376709341613605e-07	6.591276928702428e-07	5.489349064191629e-07	9.729938454938747e-08	4.92025264975382e-07	0.0009608656400814652	1.132459601649316e-07	9.238415259460453e-07	1.4045990610611625e-05	6.500322911051626e-07	1.2288961670492426e-06	2.500987420717138e-06	7.882837962824851e-06	1.175669240183197e-05	3.613765500176669e-07
ADGRG1	2.577837949502282e-05	4.241603619448142e-06	0.0007727147312834859	0.001294619170948863	0.00039668026147410274	0.00033857222297228873	0.00010231638589175418	1.3005016626266297e-05	0.00015182621427811682	5.6101193877111655e-06	2.315217443538131e-06	1.22271203508717e-05	2.6797997634275816e-06	0.008740623481571674	6.682792559331574e-07	7.388908329630794e-07	8.054017962422222e-05	1.329891529167071e-05	2.1845848095836118e-05	8.494132998748682e-06
ADGRL2	5.637179469886178e-07	0.00030398365925066173	0.001304551842622459	3.892330937560473e-07	0.0005254867719486356	5.912718279432738e-07	2.445334303047275e-06	6.1718369579466525e-06	7.0877813413972035e-06	8.084724072432437e-07	0.0006218234775587916	7.388321137113962e-07	1.1926680372198462e-06	1.5940822777338326e-05	1.3541661019189632e-06	0.00020758958999067545	1.84443033504067e-05	0.0008426595013588667	1.3109039173286874e-05	2.823897773396311e-07
ADGRL4	1.2249058727320516e-06	9.297319593315478e-06	0.0023330540861934423	1.7610603890716447e-06	0.0028145378455519676	3.8404786550927383e-07	4.830404236599861e-07	1.9165740923199337e-06	1.467074639549537e-07	1.4038294011697872e-06	8.540308158444532e-07	2.7488431442179717e-07	4.414432169141946e-06	1.2938089639646932e-05	1.8860542922993773e-06	8.449751476291567e-07	5.895264507671527e-07	2.824806870194152e-05	1.7497583030490205e-05	1.375615624965576e-06
ADH1B	9.211379392581875e-07	2.1333303266146686e-06	3.76337965235507e-07	1.8791430989040236e-07	5.689475415238121e-07	4.002515936463169e-07	1.9678893181662716e-07	1.5184524500000407e-06	1.7924742579111808e-08	7.234297640934528e-07	6.037338243913837e-05	3.3841871527329204e-07	6.979698241593724e-07	1.599088318471331e-05	3.4459621929272544e-06	0.0009304818813689053	4.957633592539423e-08	1.08983213067404e-05	1.0465426385053433e-05	1.8590687886899104e-06
ADI1	0.0009295794880017638	0.00011842621461255476	0.00011164596799062565	0.00022192572942003608	0.00020214065443724394	0.00015419120609294623	0.0006432249210774899	0.00015519333828706294	0.0011827838607132435	0.0004952764720655978	0.0004224640433676541	0.00029828917467966676	0.0007022091303952038	0.00025884571368806064	0.00026133735082112253	0.0005390962469391525	0.0003115382569376379	0.00034718343522399664	0.0003343249554745853	0.00048431108007207513
ADIPOR1	0.0007240986451506615	0.00017137885151896626	0.0002162542805308476	0.000582719745580107	0.000226059666601941	0.0006518273730762303	0.0005640893941745162	0.00042190603562630713	0.0017417873023077846	0.0004587719449773431	0.00020003777171950787	0.0005359180504456162	0.0010214244248345494	0.0006169090047478676	0.00038973113987594843	0.0002608793438412249	0.0005133723025210202	0.0006306286086328328	0.0004317682178225368	0.0006272448808886111
ADIRF	4.0264321796712466e-06	4.169444218860008e-05	3.8594800571445376e-05	2.534221039240947e-06	0.0014606048353016376	2.711707338676206e-06	2.4037847197178053e-06	2.191614476032555e-05	0.00028841246967203915	5.5543609960295726e-06	0.0019280160777270794	2.30000159717747e-06	6.163913440104807e-06	0.00016821770987007767	2.7831763418362243e-06	0.0004550367302726954	0.000922774022910744	0.0005146120092831552	3.219097197870724e-05	6.124026640463853e-06
ADK	0.0006654372555203736	0.00014166101755108684	3.694439510582015e-05	0.00025036619626916945	5.661581963067874e-05	0.0002733898290898651	0.0002306309761479497	0.0016857109731063247	0.0002607230853755027	0.0001531222660560161	0.00016497212345711887	0.00010456297604832798	9.999455505749211e-05	0.000274574471404776	0.0009336782386526465	0.00012541776231955737	0.0005059934919700027	0.0001543167163617909	0.00016057245375122875	0.0004727137566078454
ADM5	2.2957497094466817e-06	2.788995971059194e-06	5.0968275900231674e-05	6.499336677734391e-07	0.0014401536900550127	8.493294103573135e-07	5.87951853958657e-06	1.1891481335624121e-05	5.870964741916396e-06	7.512401793974277e-07	6.511481842608191e-07	2.0850159216934117e-06	4.893141522188671e-06	7.325331353058573e-06	1.2755533134622965e-05	1.7380399413013947e-06	7.261713471962139e-05	7.515024481108412e-05	1.7628042769501917e-05	4.759560852107825e-06
ADORA3	1.8723974903878116e-07	1.1247131226355123e-07	5.106951903144363e-06	1.359501453634948e-07	2.365279442528845e-06	2.206783875635665e-07	5.50693357581622e-07	2.03645825536114e-07	1.498393764620687e-08	8.839937436277978e-06	2.017105060758695e-07	0.0011453679762780666	2.3064947640705213e-07	7.248604561027605e-06	1.101173552342516e-06	1.9444135546109464e-07	3.0806834274699213e-06	6.070619065212668e-07	4.064253062097123e-06	8.269152829143422e-08
ADRA2A	1.0277329920427292e-06	0.0007062390213832259	1.0955976676996215e-06	3.537745669746073e-07	4.1668246808512777e-07	2.206724900588597e-07	7.081879971337912e-07	5.20100684298086e-07	1.1521162832650589e-06	2.250734496556106e-06	0.000595102843362838	3.2448522802042135e-07	1.5369853372249054e-06	1.0318020940758288e-05	2.6850258905142255e-07	0.000251463265158236	0.0002477966481819749	1.2373533536447212e-05	1.4905813259247225e-05	1.3245907837244886e-07
ADRB2	4.862600235355785e-06	1.7445074718125397e-07	3.98133706767112e-05	3.470755473244935e-05	0.00026290363166481256	0.000999555690214038	5.0962607929250225e-06	0.00023710574896540493	1.193858167880535e-07	0.0005242894985713065	1.258246356883319e-06	7.704125891905278e-05	0.00012095185957150534	0.000424781785113737	0.00017110920452978462	3.784413422636135e-07	0.0002029726601904258	3.137681778753176e-05	0.00021544691117014736	9.900266741169617e-05
AEBP1	5.05338903167285e-06	0.002616905141621828	1.687777512415778e-05	2.299929292348679e-06	5.401377165981103e-06	2.198536776631954e-06	2.6557954697636887e-06	8.811532097752206e-06	5.561818738897273e-07	3.991368885181146e-06	0.00015005040040705353	1.7872500848170603e-06	5.849943136126967e-06	3.037934766325634e-05	1.0935809768852778e-05	0.0003945733478758484	1.694974002930394e-06	1.2984596651222091e-05	2.6660874937078916e-05	2.1181735974096227e-06
AES	0.000899718957953155	0.0003940408059861511	0.0005425639683380723	0.000730857951566577	0.0002621282183099538	0.0010979220969602466	0.00046328172902576625	0.0013558375649154186	0.00023225296172313392	0.00020218554709572345	0.00024645894882269204	0.00021725059195887297	0.00010755896073533222	0.0007959413342177868	0.0004274403618182987	0.00036578200524672866	0.00038300221785902977	0.0008673872798681259	0.00014326041855383664	0.0016968324780464172
AFAP1L1	4.965948505741835e-07	1.7950749679584987e-05	0.002334065968170762	4.7318613383140473e-07	0.0005831290618516505	1.2896302337139787e-07	2.0127010884607444e-06	1.8259314629176515e-06	2.1858990351120156e-07	3.0735003520021564e-07	2.737215800152626e-05	2.207020543210092e-06	1.267555035155965e-06	3.5718581784749404e-05	1.917650820359995e-07	2.70425834969501e-06	3.6612192388929543e-07	8.509309736837167e-06	1.629911275813356e-05	2.0265959221887897e-07
AFAP1L2	5.141949077369645e-05	0.00022114535386208445	0.00013018857862334698	0.0009187303367070854	0.0006512028048746288	0.00029641989385709167	7.075860776240006e-05	0.0002115423121722415	2.8968590868316824e-06	3.874768026435049e-06	0.0008164565660990775	9.255161785404198e-06	1.653855292715889e-06	0.00024741142988204956	4.819581226911396e-05	6.699428922729567e-05	6.99978118063882e-05	0.0003891507221851498	1.1440928574302234e-05	3.237571581848897e-05
AFF3	9.735067578731105e-06	1.4818107047176454e-05	1.1025998901459388e-05	1.827881305871415e-06	1.7579312043380924e-05	5.580409833783051e-06	5.444850330604822e-07	0.00014499072858598083	0.00010566470155026764	0.00016897280875127763	5.616161615762394e-06	4.715423983725486e-06	5.358117505238624e-07	1.7364231098326854e-05	0.0009143364150077105	1.936902481247671e-05	0.0033622898627072573	0.00022150840959511697	5.653980224451516e-06	4.553375401883386e-05
AGR2	5.860085821041139e-06	7.727663842160837e-07	2.6670227271097247e-07	2.96403391075728e-06	1.0742138556452119e-06	5.426492407423211e-06	8.500699664182321e-07	1.0762418241938576e-05	0.00017882719112094492	4.047069069201825e-06	4.379669007903431e-06	9.412472536496352e-06	3.5455741453915834e-06	1.8016014564636862e-06	5.418408363766503e-06	2.0173467873974005e-06	0.0008335359743796289	6.715586664540751e-07	5.3634116738976445e-06	1.4189787179930136e-05
AGTRAP	0.0005833097966387868	0.00017566399765200913	0.0001215436277561821	0.0008212909451685846	0.0003293432528153062	0.0010703334119170904	0.0001764805638231337	0.0002897169906646013	0.0002783672243822366	0.0008819259237498045	8.683279884280637e-05	0.0005663149640895426	5.5330441682599485e-05	0.0007837892626412213	0.0001254341914318502	0.00030922729638405144	0.00039339702925644815	9.866275649983436e-05	0.00018763028492685407	0.00031061313347890973
AHCY	0.000291311094770208	9.559695172356442e-05	0.0001016251917462796	0.0001082540038623847	0.0001665661984588951	0.00010734247916843742	0.00043077929876744747	8.632161188870668e-05	0.0010827613295987248	0.0003728202427737415	0.00022213265765458345	0.00029517378425225616	0.0002732010616455227	0.00021615515288431197	0.0003226283297408372	0.00033524225000292063	5.5878990679048e-05	9.053055691765621e-05	0.00010584437404759228	0.0002659649180714041
AHNAK	0.00041517295176163316	0.0010559831280261278	0.00048273795982822776	0.0004471704887691885	0.001130289281718433	0.0011671299580484629	9.541281178826466e-05	0.002177795395255089	0.00014824072422925383	0.0006060685263946652	0.00046632441808469594	0.0003080378519371152	0.00010529615974519402	0.00046127766836434603	0.00020009319996461272	0.0012314871419221163	0.0015648282133042812	0.001029043341986835	0.00020714104175567627	0.0008762722718529403
AHNAK2	8.233860171458218e-06	0.0010824572527781129	1.732895543682389e-05	6.407821047105244e-07	0.00038874847814440727	9.097698807636334e-07	5.142086592968553e-06	2.130623443008517e-06	4.4887234253110364e-05	3.7103618524270132e-06	6.79258982927422e-06	1.6624428099021316e-05	2.3548066110379295e-06	3.5777684388449416e-05	1.3469932582665933e-06	0.0006373525829985738	7.46816149330698e-05	0.00014793308218941092	1.8426393580739386e-05	8.157160777955141e-07
AHR	0.00047479523345828056	0.00030892540235072374	0.00030017149401828647	0.0003687916323542595	0.000834347156342119	0.00014504986756946892	4.2667357774917036e-05	0.0006306425202637911	1.0970669791277032e-05	0.000983339617960155	0.0003788202302530408	0.00047968176659196615	9.811829841055442e-06	0.00014186430780682713	8.734448056202382e-05	0.00022035179426893592	0.00014360506611410528	0.00012062457244610414	6.503491022158414e-05	0.00013412776752375066
AIF1	2.1590314645436592e-05	1.7924256781043368e-06	4.3001645622098295e-07	4.0987226384459063e-05	1.4437517847909476e-06	2.681572368601337e-05	6.657292942691129e-06	6.866196144983405e-06	6.414762196982338e-07	0.0012424561427906156	1.931446377057e-06	0.0028052018024027348	3.4717327253019903e-06	2.479037175362464e-05	3.437174018472433e-05	4.5777528612234164e-07	1.289109036406444e-06	3.6276114769862033e-06	6.552090781042352e-06	6.204611418070272e-05
AIF1L	1.2621549103641883e-06	1.1822193300758954e-05	0.0009140606271103024	7.916161735010974e-07	0.000552908459212631	3.1221176755025226e-07	0.00011192537931492552	1.084641439774714e-06	0.000391370034776628	1.6573353605053853e-06	8.128833724185824e-05	3.6428775729291374e-06	6.25052343821153e-05	1.5726596757303923e-05	9.780331993169966e-07	6.9361640271381475e-06	1.0817678230523597e-05	1.0017860404332168e-05	2.6802665161085315e-05	6.629891231568763e-07
AIM2	0.0003122213529422879	2.7231540116190445e-06	6.084300707698276e-07	0.00022432819241657853	8.008364966372028e-05	0.0001516841584816575	1.2847534890170209e-05	4.4015767343807966e-05	8.407927509779256e-08	2.2570584405912086e-05	2.5898427225001797e-07	0.00014748690591659397	0.00018214424198959023	6.72838359605521e-05	0.0013665935257449746	1.7818900232668966e-05	4.506399520209925e-08	7.792014912411105e-06	2.584869071142748e-05	0.00010370181553298607
