Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28
PHLDA1	0.001024208846502006	9.887119813356549e-05	5.731057535740547e-05	8.857205102685839e-05	4.7384281060658395e-05	0.00020233253599144518	9.041388693731278e-05	3.6879489925922826e-05	1.345376676908927e-05	0.00011316843301756307	0.00013130917795933783	2.585066067695152e-05	0.00017239124281331897	3.6519338664220413e-06	3.6427052691578865e-05	0.0007254491792991757	5.961838905932382e-05	0.0010867043165490031	6.473595476563787e-06	0.00045369009603746235	1.9456497284409124e-06	3.3258820621995255e-05	7.280121644726023e-05	0.00010784454207168892	0.00017341869533993304	3.1743518775328994e-05	9.98683535726741e-05	0.00042896546074189246
PHLDA2	0.0013167548459023237	0.0005146108451299369	4.284628084860742e-05	6.051724994904362e-05	0.00017354852752760053	0.00024297913478221744	0.00022609700681641698	1.3078448318992741e-05	1.5617664757883176e-05	9.978985326597467e-05	0.0001640385016798973	4.6148015826474875e-05	1.6792851965874434e-05	2.0020313968416303e-05	0.0006848561461083591	0.00028369107167236507	0.0003783356223721057	7.134963198041078e-06	0.00014256930444389582	0.00020979529654141515	4.2309602577006444e-06	5.623757533612661e-05	3.249242581659928e-05	2.0395491446834058e-05	7.992657629074529e-05	0.0002657863369677216	2.907501948357094e-05	0.0005782285006716847
PHLDA3	0.0003067887737415731	2.3880123990238644e-05	4.56869529443793e-05	8.705867912794929e-06	0.00048638079897500575	7.846007065381855e-05	8.992689254228026e-05	0.00019129746942780912	1.173472082882654e-05	0.0008651828393340111	4.958637509844266e-05	4.1628485632827505e-05	0.0006551044061779976	0.00014387269038707018	2.4443059373879805e-05	2.598687024146784e-05	0.000808191834948957	4.2969975766027346e-05	2.0657756977016106e-05	0.00011358381016179919	1.0166329502681037e-06	4.692827133112587e-05	5.860730379936285e-05	4.045274181407876e-06	1.6528929336345755e-05	0.0004883848014287651	1.7851996744866483e-05	0.0007785542984493077
PHLDB1	0.0009284956031478941	4.253905717632733e-05	0.0001566469290992245	1.4433387150347698e-05	0.002969427267089486	2.4969243895611726e-05	8.542415889678523e-05	0.00012253121531102806	4.866869858233258e-06	0.0019871878903359175	1.8895885659730993e-05	3.7543781218118966e-05	0.0006234104512259364	0.0001737450365908444	2.533297674744972e-06	7.925978934508748e-06	0.0003919693408533931	8.75363923569239e-07	1.6244137441390194e-05	0.00029777700547128916	7.054724164845538e-07	2.3511167455581017e-05	4.1694482206366956e-05	3.631809522630647e-05	1.4701136024086736e-05	0.00039834168273955584	1.2749338793582865e-06	0.00027905587921850383
PHLDB2	0.0013564128894358873	1.3253128599899355e-05	0.0001497419289080426	0.0001610274484846741	0.00043035150156356394	4.543533577816561e-06	5.912772030569613e-05	0.0002736696333158761	1.7307057760262978e-06	0.000626330787781626	3.944363015762065e-06	2.034491626545787e-05	3.2920528610702604e-05	0.0003320174873806536	5.324208814272424e-06	3.947027289541438e-05	0.0003513804404065013	4.821528273168951e-05	2.794332203848171e-06	0.00013523477537091821	4.852755409956444e-06	6.759719690307975e-05	2.2204532797331922e-05	0.00023287937801796943	2.370025140407961e-05	0.00019114029419142753	3.947481309296563e-05	1.6285388483083807e-05
PHPT1	0.00036429919418878853	0.0022242346312850714	0.000580286665353924	0.00015442646690644324	0.0002972346846945584	0.00041141800465993583	0.00024031760403886437	0.00024765823036432266	0.0012920276494696736	0.00035492770257405937	0.001561031211167574	0.0007435042643919587	0.0008337413892149925	0.0009584425133652985	0.00023048068396747112	0.0007109867292456329	0.0011643560137599707	0.0006684804102405906	0.0005286692176014185	0.0003625173703767359	0.00016122176020871848	0.0006967925000935793	0.0005231124814599752	0.00010473463771631941	0.0007614626083523035	0.00021332871983759105	0.0003100631874985993	0.000910542847122997
PI15	0.0001760931481840089	6.724376078182104e-08	1.0887099051615223e-05	1.2491650522861164e-06	1.982168953418295e-07	7.690866254961293e-07	3.0161334052536404e-06	2.7869337060337784e-08	1.2364971269107627e-07	9.041022508426977e-07	2.1434540030895732e-05	2.8291615308262408e-06	2.011420974667999e-06	0.00047794211423024535	7.921266131916127e-08	4.6931091901569744e-08	1.1718763204271454e-07	2.054897230152619e-08	1.975849670543539e-07	2.7278492780169472e-05	5.988247409050018e-08	1.0047054388451215e-07	7.86805074426411e-08	1.7134010477093398e-07	9.031126779746046e-08	3.2324501262337435e-06	2.317790226413763e-08	4.74180887977127e-06
PIK3AP1	2.486800099177344e-07	4.744158104585949e-06	2.3215012333821505e-05	5.5363416322506964e-05	1.4873976397211663e-06	0.0009522699401713908	0.00030484164017252624	3.6323200447441195e-07	9.631690045353025e-05	8.572072147217114e-06	1.7665345239947783e-06	1.5410831110784784e-05	3.8826252080070844e-07	2.6128432750738284e-07	0.00012903472816105932	1.9257247913628817e-05	5.405899355537258e-05	0.0005052168271504343	1.3601144928543363e-05	2.3390188289340585e-05	0.001348807942122221	3.958224624511786e-06	7.593879217893118e-06	3.511092290864326e-05	2.655292337294668e-05	6.379687692970037e-05	8.166764928319026e-06	1.1369884305167943e-06
PIK3C2A	0.00021641404600813985	4.0661503589944914e-05	9.543542546452954e-05	0.00019021672778762877	0.0008407918503507972	0.00016049013356678188	0.0004344437038525939	0.0010225208243355155	0.00018761062528938055	0.0004092003218829632	3.248494249419309e-05	9.931532986229286e-05	0.00018893808010034263	0.0006451907102018595	0.0002871592005249113	0.0002939655678346753	0.00010741474397946149	0.00024998869048431516	0.0002105711173499003	0.0001793066767277196	0.00018555748101789504	0.00016683517605997622	8.511247870046645e-05	0.0008218616712838411	0.00011911280307685956	0.000194327745703049	0.000217570923268795	9.642761870054528e-05
PIK3C2B	3.404926246730611e-05	4.889357296633534e-05	2.528310324123595e-05	0.00014489897876046598	0.0022221228573471308	2.8412046958692372e-05	3.611042120610364e-05	0.0006394453230313957	3.6021872801939026e-05	1.6459594917250797e-05	1.3172378203307744e-05	2.9562464987975545e-05	1.1103925317001995e-05	0.0001444021618226543	0.0004967551212757826	4.564169285004027e-05	1.3623020095110405e-05	0.00012724526459351182	9.001631042337976e-06	2.1755648049293086e-05	0.0005401780363172293	1.9987232008134015e-05	4.439543408807367e-05	0.0006990033434703946	4.3280313548166305e-05	7.025414379313588e-05	0.0002154454414267093	4.567563155433163e-05
PIK3R3	7.578198710689321e-05	0.00011792292934842408	3.787844252656214e-05	4.539192377706058e-05	0.0003128224052488804	4.207975143799558e-05	2.6636789698386565e-05	0.0008148820488713682	7.832331903045997e-05	2.930590017058421e-05	0.00028292182832956314	5.3498635679716244e-05	4.2034316720673814e-05	0.0010670479387044907	0.00015948301006574184	7.588284643134102e-05	9.523043445369694e-06	0.00011471835023257881	6.22826473772875e-06	0.00013716128887608647	4.1597454583097715e-06	2.0970403056708165e-05	0.00020726908405777067	1.559095471748151e-05	0.00017312659474555403	0.00010833589476533234	3.025782098120544e-05	0.00010060565546154976
PIK3R6	1.535219666948251e-07	4.729542979475809e-06	2.307506110810209e-05	4.203664502711035e-06	0.0005464564892463386	0.00018572052067611367	1.3060812307230663e-05	6.529922393383458e-05	1.516087422714918e-06	8.29399766644201e-08	4.270489739610639e-08	3.2381408345827367e-06	1.1854495340912763e-07	6.337059943462009e-08	0.002852720906957984	2.586038135632407e-05	8.63097540104718e-08	0.00011076986265834421	0.00021130680397618562	4.441548298927955e-05	0.0002828562865033746	4.034689027321292e-07	1.8670449435376213e-06	1.8973080386786023e-06	5.27958172824583e-06	6.659770406258758e-06	2.813411811075639e-06	1.6499063804076286e-07
PIKFYVE	0.00012963765766471624	6.8734421802219e-05	7.240154809551314e-05	0.0003120289766229689	0.00010864843352464959	0.00015252811135724187	0.0007004407816566527	0.0001505531690781936	0.00011337984324200079	0.00038202901487238705	3.038320573978126e-05	0.00013541278894990683	0.00010047385876532644	0.00018241640646010637	0.0001852128334576264	0.00031461400794796646	7.468687545042485e-05	0.0003711544268298894	7.404827192658558e-05	0.00018640283087734133	0.0008153818198479712	8.141047874232754e-05	9.804721776163206e-05	0.001949943252839148	5.3791325626662e-05	0.0005515711382031441	0.00042822310933843255	8.730198169359937e-05
PILRA	3.003519850608427e-07	3.692206576033641e-07	9.745751412992831e-06	1.5870789127347962e-07	2.3700486053712666e-05	0.0022893373388797045	5.4087477110442705e-06	5.279568995320005e-07	1.300678832194535e-05	5.749035153712612e-06	3.616682420215511e-07	6.908162049512612e-06	1.9360352325747954e-06	1.2462151971703861e-05	1.4862479247312876e-07	1.4593341575164231e-06	2.8936210583196953e-06	2.6821467145055067e-06	0.0003176960162818432	7.899014599388465e-05	4.28769453719724e-05	1.3484813052855316e-06	2.2332242224365473e-06	3.263003804931941e-07	4.735024049296044e-06	4.769244696944952e-06	6.851588807421649e-08	1.6871057368916809e-06
PIM3	0.00010877122986130416	0.000331997056491673	0.00018692210142035037	0.0002099829725921154	0.00013905299420002848	0.00025735649978742003	0.00013210848555900156	0.0007145723211579025	0.00020390027202665806	4.3472340621519834e-05	0.0004107667482458055	0.0001386801159242168	0.0001556988136144355	9.976782894227654e-05	1.197416986542521e-05	0.0015100078890100121	4.908372648060322e-05	0.0006075201090425253	0.00036200741305947304	0.0002251725090900436	0.0003666842239908874	0.0001889742852654308	0.00023745396174490452	0.00026888729189522564	0.00028383612516336143	0.00010626250150380656	0.0006840707501396537	0.0007186479051597416
PITPNC1	2.7708671041182242e-05	3.92218425986357e-05	0.00018180820916313678	0.0015697766793891788	0.0002663085178937763	5.041763870394789e-05	0.000196500463061966	0.00036307034315541387	2.563093221397139e-05	2.8064159778296016e-05	1.4926189578545745e-05	0.00010850652324734256	3.125204602838494e-05	1.3692191714653745e-05	5.653467451338656e-05	0.0005521214916370809	7.255515083670616e-05	0.0007007324602454901	4.413279384607449e-05	0.0005493824137374759	8.937280654208735e-06	5.2311792387627065e-05	4.2680931073846295e-05	0.00115014030598104	0.00016617817163933069	0.0004920397768728435	0.0007817351724952459	8.414436706516426e-06
PKD1	0.00022182820248417556	3.587357059586793e-05	9.58048040047288e-05	0.00019635567150544375	0.0007757951971143484	0.00010093065066030249	0.0006601540953852236	0.00019321049330756068	9.45533683989197e-05	0.0015673740999773145	3.5192915674997494e-05	8.777742914389819e-05	0.000257805542787537	0.00031299993861466646	0.0001156439320766367	7.796166755724698e-05	0.00047238642582669854	0.00019488032558001578	3.584020305424929e-05	0.00023498207156080753	6.731541361659765e-05	8.622491441201419e-05	0.0001515682670287788	0.0014930835459381342	0.00020389891869854182	0.0002462686679791659	0.00015223401715047657	0.000261888955719769
PKIB	7.789607252561837e-07	0.00046865898184478283	7.925180398160592e-06	4.0755833197181346e-07	1.7444341438022093e-07	0.00015577864542137831	3.968013515986968e-06	2.1024359284638194e-06	2.1296684735716553e-06	3.658775540316128e-06	0.0005163046880625188	3.4278023122169543e-06	3.988330718129873e-06	0.0032049822621047497	3.2356952033296693e-06	2.421967565169325e-06	7.45685269976093e-07	3.1826937174628256e-06	0.000825725554022938	5.607007551589049e-06	9.240797226084396e-06	4.238661404087907e-06	4.364230790088186e-06	1.698651885817526e-07	2.1540787201956846e-05	3.6992382774769794e-06	7.798839760653209e-07	7.777393875585403e-06
PKIG	0.0009716959903016686	3.3105472539318725e-05	0.00039893999928608537	1.6111154764075764e-05	0.0009863954037427902	1.0207402738160454e-05	0.0003608836850617081	0.0004929620772600174	4.6348235628101975e-05	0.0002649450907483697	0.0003600905474741012	6.998904427746311e-05	0.0005673572304658592	0.0005095017259009182	0.0006425547180697322	3.260881840105867e-06	0.0006701041711494327	4.639730377675733e-06	3.0019104087841697e-05	0.00044500798685476184	0.0015299703227356076	0.0003958111919928342	1.0158400982618332e-05	1.1485026334412396e-05	1.2300428352318704e-05	0.00026631634682416916	1.7166229326903704e-06	0.00027005860465578735
PKMYT1	1.0514350634593939e-07	5.952885203441838e-06	1.033605894917855e-05	7.906136545443587e-08	1.980380659460934e-07	5.839210189151345e-06	5.682084520231001e-06	8.409281804233615e-08	3.678927953387756e-07	3.257959804159327e-07	3.357445621077204e-06	2.1824557734362315e-06	1.0825171159467573e-07	1.3281221526995068e-06	7.36648289034747e-08	3.4367809575996944e-07	1.191196901118019e-07	3.9858443301454827e-07	2.5683871740511677e-07	4.858957254327834e-06	8.439315735131458e-08	1.7897297865943074e-08	0.0026671194937080145	2.487191466116201e-07	0.0033867002930492163	9.592752576281782e-06	6.34913021713146e-07	6.992007001827005e-06
PKN3	1.51909207488643e-05	1.3264245353639126e-05	4.4777567381970584e-05	0.0002201179158873856	0.0008233251865021884	6.887113613629481e-06	0.00010213614586973563	0.0009483415633440018	4.6199647840694524e-06	8.158731361618266e-06	3.6233686842024326e-05	5.9263429648126476e-06	2.266184310428798e-06	0.0003667022683657706	9.803480907066842e-07	2.1282974103087327e-06	9.295616109739058e-06	6.325067806756124e-05	5.81178994707443e-07	1.0295972970197909e-05	8.10158144304296e-06	3.68918408639729e-05	0.0002084885782096535	3.52146707882639e-05	4.7332305257441476e-05	2.262636371597182e-05	1.3034084986429662e-05	1.2988829439564142e-05
PKP4	7.441319030476734e-05	3.633390224422328e-05	3.062790347030386e-05	0.00011744497896870598	0.0006137677701190114	3.635809480329044e-05	0.00013408943777903914	0.0014851518208160996	2.0082770788576454e-05	0.0002615197154227644	8.21092544356361e-05	1.0055363418359775e-05	6.645680696237832e-05	0.0006797513924539089	5.9611062170006335e-05	4.180301766609773e-05	7.398132584057748e-05	2.9152688512112945e-05	5.930173210799694e-05	0.00036430192994885147	2.2188833099789917e-05	9.370587213197723e-05	0.00021295531769283116	0.0002056058292509988	0.000168595855939202	0.00024896670947782695	6.627241236856207e-05	0.00018029336933977902
PLA2G15	8.90804803930223e-05	4.1758405131986365e-05	2.098730328725651e-05	0.0001505548571003601	0.00018362398259341717	0.0007742192829027772	2.141695404134225e-05	0.0001808178931241855	6.931937241461128e-05	0.0003871485241688788	3.644392199930735e-05	0.00016259630501735955	6.283703987719491e-05	6.602128269150853e-05	4.656396777136251e-05	0.00019861907640006393	0.00026317351148463786	0.00016472187417093664	1.2758273442159407e-05	5.74729019717779e-05	0.00012137019803049043	3.302659388282336e-05	7.935379107948393e-05	6.922762258909643e-05	4.373527190182358e-05	7.586914580315351e-05	9.031059016706422e-05	8.882202382665128e-05
PLA2G16	0.00012114255514461547	0.0005758312763646245	0.00012982547923456877	0.00029945868300274014	6.811269122408703e-05	0.00016220359248109162	0.00012479801080189645	0.0004559346125461161	0.00013702544674742967	7.182065746746957e-05	0.0009684755932539701	0.00015440316929016262	0.0004052568692713976	0.0012949166120961308	0.00015812509809620678	0.00012713021715171635	0.0002738608163781464	0.0008547866018489003	0.00021828270109836012	0.00012024299940094352	4.867141615250148e-05	0.0001666816824581474	0.00020762087660841644	9.256303019355983e-05	0.00044071662705391645	0.00045489828335121274	0.0001844117505243048	0.0004252381040714681
PLA2G7	3.155840033741697e-07	6.063146429369226e-06	7.505913799832342e-06	1.9538033768640162e-07	1.9060286149397143e-07	0.001560100237838924	3.5636364827951184e-06	3.232316458934292e-08	7.499932053178782e-06	1.2111222531530075e-06	5.2592013162211515e-06	3.1721285722596804e-06	8.661854735692032e-06	7.50341655475495e-09	9.85911725592814e-08	6.116429176472593e-07	3.2932666726992466e-07	6.248637873795815e-08	6.367903324644431e-07	1.3914668670622632e-05	1.9699059521371964e-06	2.1634855329466518e-07	9.550262802804355e-08	4.225638008392707e-07	1.1700889501753409e-07	3.0628141303168377e-06	2.9597527984037697e-08	0.0002889825846068561
PLAC8	1.6780653311343485e-07	4.618920684151817e-06	0.00016911717830225825	0.0014981561107560992	1.1919021289941156e-06	0.00011224798072362319	1.861109194578603e-05	1.1605808367676218e-06	4.021589120384306e-05	2.417078519556526e-07	1.2894951169073465e-06	1.3019553080084734e-05	6.757007895430434e-07	4.908748962861864e-08	3.645280344244384e-07	7.122084934962913e-05	6.869668709441612e-07	0.0001095451953005977	0.00019667587184812874	1.1213853213121183e-05	0.001631586579605937	1.4208341781341005e-05	4.188276307104388e-06	0.0005347827100194991	1.057754343491979e-05	2.8424710762919858e-05	0.00032250600634142756	1.730162125568313e-06
PLAC9	0.002234236802905798	5.049625997344265e-06	7.440078479703516e-05	5.680501999449916e-06	8.880742825567722e-05	1.2404426570356009e-06	0.0002613788819871843	4.9972320994129404e-05	1.9716007955139503e-06	0.00023513083579018712	9.84015605354216e-06	2.2665866708848625e-05	0.003024019068107009	8.652957461663391e-08	3.5933571780333295e-06	2.6839873044082196e-06	0.0007179767126217484	6.665784439974232e-07	3.5785517411568435e-06	0.0001368637749692425	8.284948762593558e-07	2.9005459509789944e-05	1.0704886335588526e-05	1.816363146645017e-05	9.977287845686078e-06	0.00011571596405701712	1.0147903140023118e-06	5.769731797045097e-05
