Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16
ADH1B	1.289284625727305e-07	8.489521974297531e-08	0.001451316406019032	1.56228838932293e-06	5.089568162475189e-07	3.273262336733751e-07	1.4342552958623855e-06	2.0417047608134453e-08	1.9217263798054773e-06	2.081557977362536e-05	1.0976996236422565e-06	1.2280032933631446e-05	5.542743792830152e-07	3.111678097411641e-07	2.557286052251584e-06	3.040660203623702e-07
ADI1	0.0006481721648015082	0.00014443900727201253	0.0006150761037133634	0.0004947145353071392	0.0006815213710069656	0.0001171528929262422	0.00029484956758096814	0.0011261804029345512	0.0004098532081115991	0.000566032889764756	0.00035923480754718184	0.00040459437877871096	0.00024656770983710885	0.00023039837833493948	0.00017767245299182832	0.0003147076058667153
ADIPOR1	0.0005335359019227326	0.0001895502646220848	0.00026047692517749965	0.0006007594638504088	0.0009705313132144511	0.00021771315368823707	0.0004027428512927145	0.0017123089637607336	0.00035981243127025664	0.0006888696807436645	0.0005004291306249797	0.00021315579942893237	0.00024341886455658823	0.0006407510372810066	0.0002076057717204094	0.0005220852908678353
ADIRF	2.0254408354958287e-06	0.0012508061481639743	0.0005878211813978851	5.6146654969779775e-06	4.737645667773904e-06	6.166873936308548e-05	3.1019899324746802e-06	0.0002523687435314059	0.00014742786879651248	4.417651507537812e-05	9.365783625980839e-06	0.00196920707821846	0.0021008113399147987	2.486935727574746e-06	7.874490256654099e-05	3.203171445420594e-06
ADK	0.00026836045435629785	0.0007817191653884947	0.000116218529001344	0.00060405267868191	0.00011633079702733085	3.4385244362056255e-05	0.0008843227406032383	0.00019595491176005453	0.00034833329846151173	0.00010362133616581559	0.00014182142331264913	0.00015949523367453367	6.414095696527511e-05	0.00027387807494960725	0.0001311538799200207	9.623645746614784e-05
ADM5	3.1635663617635146e-06	8.949363109422848e-05	4.256046395312296e-06	1.7746342564350925e-06	6.268099241424352e-06	0.00014647890930064023	5.631397925753845e-06	9.308035259891767e-06	5.2187366236466914e-05	1.8788985471474007e-05	2.9387231279542902e-06	5.075436320112203e-07	0.0019109583226963878	3.260984442476911e-07	8.793914503257838e-07	2.582115939731011e-06
ADORA3	1.1011940159733058e-06	4.912024564873718e-08	2.1556937213063065e-07	1.6625432408545748e-07	5.095129154142342e-07	1.401534700562479e-05	6.322831609395507e-07	1.32723805279511e-08	2.7431417493062327e-07	8.784947567619383e-06	3.3780572266550735e-05	4.859079467678384e-07	2.542481297496124e-06	9.952927371159603e-08	1.9140684059948398e-07	0.00102962926030159
ADRA2A	4.5483983512895065e-07	0.0003281660028733313	0.0001318732975050807	1.15500981223704e-07	7.038177045615157e-07	2.885532808249991e-07	3.3253863307436404e-07	2.8789618227165192e-06	8.098306352621876e-06	3.1199011573335156e-05	9.476665582042187e-05	0.0005933062639087439	1.0341208280806313e-06	1.9145009844123706e-07	0.0006736563518643379	1.4491171214103815e-06
ADRB2	9.636733011575416e-06	2.94073652185034e-05	1.144630232374766e-06	0.00027173716807737947	0.00012626420357264578	9.31387476157397e-05	0.00015414226800203323	1.5612650940965977e-06	1.9794269974227063e-05	8.503213757649064e-05	0.002537605119869113	1.920057911775075e-06	0.000204782176297158	0.0002959943376481533	1.2672816751546634e-07	9.200556814903393e-05
AEBP1	2.238585238956148e-06	2.1675768948625773e-06	0.00012840941781178117	2.372384415139095e-06	7.173319318098947e-06	1.1438745787017979e-05	8.947147762228269e-06	3.559993899671099e-07	4.671058923122473e-05	3.300542084616609e-05	1.0804734301927965e-05	0.00017610067152418196	8.080110092123505e-06	2.026212087002932e-06	0.0023362922947853804	1.6972181811070186e-06
AES	0.00048223507474176586	0.0004837129672523588	0.00038708397187292576	0.0016827345825731754	0.00012416072422638535	0.0004967012791894376	0.0005058542010374367	0.0002427602739771828	0.000530349905602634	0.00021925318287685513	0.0001547192659927532	0.00024687053519301116	0.00023127933673094958	0.0007890646811574697	0.00040304349386133254	0.00019972841255366802
AFAP1L1	1.606554064892407e-06	7.47647106891236e-07	5.996590061840834e-06	2.2986642989053507e-07	7.28570648789173e-06	0.0020654755644500256	2.0839424053065159e-07	6.436822559408029e-07	7.155255298130214e-05	1.8176175217377022e-05	9.150553523795679e-07	3.597150862333365e-05	0.0004171811160631478	1.5664015506899887e-07	1.1846589586639311e-05	7.651520718354732e-06
AFAP1L2	6.726835272274911e-05	0.00011505723523441702	0.00011169377103215083	4.231484854244627e-05	3.776981202463503e-06	0.0002579205029178411	6.93049660185352e-05	1.121267132475623e-06	0.00021306944836396724	1.8421063941786997e-05	2.790297457977431e-06	0.0008325378294102848	0.0005660004680976272	0.000550652330275625	0.0001756678830133751	1.635310240999388e-06
AFF3	7.86558530307957e-07	0.004455031827092171	1.1842602361866739e-05	3.824301893473603e-05	4.85216833112645e-06	1.3038777069596108e-05	0.0008208600920625031	0.00018172453565057367	2.9049822387605673e-06	1.3258512808533851e-05	1.033173930409248e-06	5.540414349525236e-06	1.3090641914459411e-05	5.649245622407761e-07	1.1301693120913114e-05	9.969417988031637e-06
AGR2	6.005266641295748e-06	0.0005679609603248537	1.2669798934439314e-06	1.0610952813294716e-05	4.112398983124876e-06	1.5186640212050406e-07	8.337534382008016e-06	0.0004476411850191653	8.898069609131198e-06	2.4980587113532238e-05	3.772649108668702e-07	6.125286290625809e-06	3.2459699923492735e-06	5.223805146670202e-06	1.2999819318793016e-06	4.643236025003716e-06
AGTRAP	0.0001900096540339291	0.00015052137314341962	0.000294017227133736	0.0003543860511854291	6.223157106433064e-05	0.00016527166008017957	0.0001750038209138438	0.0003862580342683941	0.0002591992961242795	0.0002163889876101166	0.0011318828910589218	9.511133248452097e-05	0.00031977746402844787	0.0010288858320564032	0.00020277196017559618	0.0005904122372157872
AHCY	0.0005862732650712132	1.2783793863491155e-05	0.0003500262391753495	0.00023555551888421178	0.00028873252449557185	8.578387496527284e-05	0.0003048429498448968	0.0009170054108835757	8.953906944952905e-05	0.0001899361377581954	0.00010713704978115857	0.0002269495598739013	0.00021358532831072807	0.00012100186722818762	0.0001528680877527222	0.0003038144495803863
AHNAK	9.698941721580923e-05	0.0019671383779495955	0.0011548573384061456	0.0010989053407683969	0.00011132353392895311	0.0005914985667914152	0.0002872534387279302	0.00019545639224816114	0.00092749681789428	0.00023275338753592223	0.0009972862899303436	0.0004431729612406343	0.001151000033132732	0.0006532447878271341	0.0010562366805970669	0.0003378173860255629
AHNAK2	1.3950816537544597e-06	4.2481613490963355e-05	0.000460521288914606	8.69841358053236e-07	1.8213971770819626e-06	3.3738142519723624e-05	1.4001382169226417e-06	4.8532969231018797e-05	0.0003726074646692723	2.831993879226502e-05	0.00022272011847235262	9.207691618939862e-06	0.0005427628639154136	7.804061965543951e-07	0.0010381692554801702	1.6572676031501032e-05
AHR	4.5229327952256426e-05	9.227765985997394e-05	0.00027419283287599683	0.00021567332441918552	1.7608759662834927e-05	0.00042505632154643536	0.00012835343659389764	1.59129031089833e-05	0.0002823702525347471	5.1129329222021624e-05	0.0010990430600941181	0.0003695010091178119	0.0007531821611337364	0.00031785224564373493	0.0002686348743736744	0.0005661926697939634
AIF1	1.6693767975084484e-05	1.768830543369404e-06	5.425737867881253e-07	5.61417946300935e-05	4.463920049602166e-06	9.943879604179529e-07	3.597919567255303e-05	5.154171276444686e-07	1.6244277958321618e-06	1.4835476576990914e-05	1.847157000156585e-05	1.8991042907146038e-06	5.637540198222268e-06	3.0435270673478954e-05	1.806908471735369e-06	0.002792931627482176
AIF1L	0.00011958434333791956	4.086686203663703e-06	3.7646117561962456e-05	3.231262439840066e-07	5.936329034739174e-05	0.0009591445559635758	7.608747409904026e-07	0.00032285708584822714	0.0002817598287947476	2.1135863789822906e-05	6.641462277912069e-07	7.79633701313287e-05	0.00019193599291611463	4.350094684468786e-07	2.187597146985354e-06	2.5075705707422458e-06
AIM2	6.0067992308177054e-05	9.203546369462856e-08	2.9106615784257883e-06	0.0001367849763482809	0.000191863437066786	1.9328074358782033e-06	0.001217657350935042	1.7454122769322566e-07	4.24978452429059e-06	0.0001322800962952897	6.968491561565315e-07	8.332741572303348e-07	0.0001233719667652622	0.0001507106062490493	9.054679139808286e-06	0.00013185256102588028
AK2	0.000838564126752317	0.00021225816453807056	0.0001857005263445899	0.0003365557349752635	0.0003058810834772885	0.0003026845515705645	0.0003755967481993139	0.0010835060384124517	0.0005231934483163059	0.00032280280720442533	0.00019910716218873858	0.00023367257381323725	0.0004181642143521458	0.000576188147533685	0.00022902866476215422	0.0003313417255412787
AKAP12	2.6996676751878113e-06	2.9175259896874195e-06	0.0018401116831228137	3.376957238288014e-06	3.9052792999427766e-06	5.128334305481985e-05	3.963071776524885e-06	3.3138735489046667e-07	6.704587576678023e-05	2.9398837796179578e-05	0.00023535758373327553	0.00046633530291728675	0.0001380267640342936	8.170994192369108e-07	0.00065830402309075	4.234875177644426e-06
AKAP13	0.0001602070697117597	0.0005660071037709713	0.00019738635455723852	0.000864888250362128	0.00021495927649084479	0.0005462761619128287	0.0006622771034017205	6.382478022715077e-05	0.0002302814245922491	0.0002515729865990579	0.0010598691878840327	0.0003028413630090654	0.00019782077288255095	0.0010997849749401212	0.0005765245296061039	0.000387655571103096
AKAP2	4.795752829522826e-05	3.252098031225614e-05	1.881575008155778e-05	3.77876749553252e-05	0.000458843627711758	0.00025160727091133595	0.0007405723445117474	2.2272686692303978e-05	8.61141688801581e-06	0.00027105811750516295	0.0007057330803945661	3.631421714089811e-05	0.0004817314038518816	0.0001887226098915562	3.2205010938923806e-05	5.068004611530341e-05
AKAP5	9.762375702848658e-05	0.000410212465794757	5.737736046285136e-07	2.2817578155809315e-06	5.741298082284629e-06	4.6602140173490625e-06	5.437139043351635e-05	2.764642886177171e-05	1.4870618542772718e-05	2.2639622329734266e-05	0.000622170977294445	4.205517427635641e-07	1.2167333807155956e-05	0.0009948820807039738	1.4830202417215332e-05	1.5384022162834299e-06
AKR1A1	0.000338400830514729	0.00047953336616046727	0.00047758803702890873	0.0004779646988026798	0.0013144680997356772	0.00019501714268699288	0.000553982041310519	0.0007262224098667502	0.00040927622467279434	0.001207799301482737	0.0006656774785369635	0.00023680647427681834	0.0003757178783416748	0.0004550164449028671	0.0004512942396104336	0.0011133747175335884
AKR7A3	9.009330881326605e-08	0.002121113706380129	1.5566507727271528e-06	3.6848607578576775e-06	1.8214902297586377e-07	3.9693608755442256e-07	1.2605553365574451e-06	0.001608411897905171	4.314755415180116e-07	5.493525804922683e-06	1.2430788842721086e-07	8.662477313237105e-08	3.7347501802287297e-07	1.0076980743178865e-06	8.086969501164276e-06	1.0346925591875333e-06
ALCAM	2.992608460772317e-05	0.004042645916342735	0.00010956452024402097	4.859996261075139e-05	0.00014967660536058247	1.4304515389085282e-05	0.00013760793081019074	0.0003986252413596958	8.213158253056463e-06	9.667253470979631e-05	8.844633157423232e-06	4.446124148671515e-05	1.7647882486926392e-05	2.2809797883383e-05	5.114682062412612e-05	0.0003650675935205072
ALDH1A1	5.094405537420243e-07	9.356367058899195e-07	0.001670696190558374	1.6337925217158045e-06	1.093013679565047e-06	6.27011922915699e-06	2.8361107524688123e-06	2.2380626774065604e-07	7.652023668924812e-06	2.3454414986190386e-05	0.0009504861664026976	6.3685943132441025e-06	1.7596606994629838e-05	5.400298164204287e-07	0.00016088028496596962	0.00020741090702358633
ALDH2	4.3241916500846855e-06	0.0003096546570304781	0.0004484245728235692	7.7697486631223e-06	0.00021316803758963943	9.612317808205262e-05	0.0001198255195049569	0.00017381714133080095	1.6554849935346283e-05	4.102199090993963e-05	7.341885066125542e-05	0.0002128466294379905	0.0007197832455858588	1.6334574866050389e-06	0.00011330979759804904	0.0013434278080239892
ALDOA	0.0007175349746830761	7.83829455031082e-05	0.0003980389446951449	0.000886521942447871	0.00039553901297040284	0.0001955074112629518	0.00046283946721814573	0.001590308966115117	0.0002797779452521354	0.00047963348333723843	0.0004684972227551043	0.0005714819417335093	0.00029929805896244943	0.0010225188452750444	0.0003513946430757642	0.0011552914511412382
ALG5	0.0002218908630311489	0.0005118253757245839	0.00036208436358720064	0.0004488992562983185	0.0013666283339262009	0.00025247028679586947	0.0002786380937322974	0.00048100820276886225	0.00017537923122290522	0.0007229411276057363	0.0002807479177135974	0.00014888842997606844	0.00033628972596488893	0.00044475053437054157	0.00019982541562058032	0.00023873585450928658
ALOX15B	6.774830296762957e-08	0.00146959675475955	4.679257926909486e-06	2.731860149651766e-06	3.684124294522917e-06	2.0741470052598743e-07	1.4715875522597344e-06	0.0001082124508684501	1.2001532013528049e-05	5.810632046632236e-06	1.6226520529016852e-05	8.381436600757297e-06	2.6774082471092697e-06	5.2156529761759884e-08	7.681621355004609e-05	2.1379877580329776e-05
ALOX5	1.1897757303813705e-06	1.475517092330847e-05	1.0559886050032219e-06	2.129385575244669e-05	7.010300760157406e-05	2.655315483934828e-06	0.0009531331015750766	1.5582199921482243e-05	5.841616712132236e-06	1.9510187485138886e-05	0.004036355763673782	9.184361147163145e-07	1.8283133613294922e-05	5.534409979190968e-07	1.7836846666341444e-07	0.0010044118389487267
ALS2	7.85512020229362e-05	0.00033195424475707114	9.16238859645091e-05	0.0001116137282224372	3.372803985257633e-05	0.0001975052582565695	6.311547622317448e-05	3.5522713005775586e-05	0.00010014450526796281	2.8174656108603813e-05	0.0009423189330846071	0.0002056961675407365	0.0001838561292970553	9.130907710641623e-05	0.00014158894191496074	0.00010006870434153825
AMHR2	6.770316929305409e-08	1.2793534232002912e-08	1.3440460122637887e-07	1.9057235789432525e-08	2.8892566206195625e-07	5.295430938190293e-08	6.565473853470394e-08	6.250894912795957e-09	2.291654368491436e-07	5.6010753723967355e-06	0.0025457991287112236	8.821513830525873e-08	1.4568480821708363e-07	3.410587012808719e-08	3.2513511882825696e-08	4.4274088395468425e-06
AMOTL2	4.50907555205049e-06	0.00021823741553816944	0.0004967610002495348	1.7729254864207178e-07	1.4197082691680407e-06	0.00031610799487680197	3.7607985632348573e-06	0.00012229461572133005	0.0006759066018275917	2.4732871679589152e-05	1.4695928030050709e-06	0.0006347416201606393	0.0004460324707906693	1.6732610674807802e-07	0.0005572112859226763	2.2895815163792577e-06
ANAPC16	0.0005086495075374842	0.00047848024405539036	0.00042263258364982903	0.0015661237994208932	0.0006557247834280133	0.0002916423254646361	0.001195254037156701	0.0011932816123589873	0.0004769432998728007	0.0003497517027426511	0.0004989213193766773	0.0003958294400945306	0.0005313492147251964	0.0014966377057135105	0.00022238345991354436	0.00033249767147935927
ANGPT1	6.144266080809757e-06	4.397824341140222e-06	0.00017138259136117995	3.2100953717417724e-07	5.026045982958749e-06	5.415202508629591e-07	4.110804354695574e-07	1.1142075891257264e-05	0.0008440430392511189	1.4695431673317216e-05	4.335069661465241e-06	0.0014147647889330983	5.660096462634101e-07	2.3172538021754008e-06	0.00011047374573536217	2.939018941106042e-06
ANGPT2	2.5938995804608567e-06	7.462689154635882e-06	5.124729432282038e-05	4.3386871766415425e-06	3.612405180319911e-06	0.0007336816634051502	5.119208253745455e-06	1.7834501875313435e-07	6.2010440160520375e-06	3.022416240128223e-05	5.362383603824128e-07	0.001644294592551887	0.0003840229765046388	1.1096260550402803e-06	3.3553646062500775e-05	2.760511733868043e-06
ANGPTL2	2.146981614714605e-06	1.6673667460054276e-06	0.0005993609665893018	1.0436278898851015e-06	4.857486146647716e-06	0.0005993222002871335	8.54074983180908e-07	3.0189480071385333e-07	5.8390243793837726e-05	6.720364763168618e-05	2.1521723283512983e-06	0.00026903479010798037	6.188012048369274e-05	1.8662454976947629e-06	0.001410646247677505	6.205089562172361e-07
ANKH	5.797289850306697e-05	9.921825949277263e-06	8.508470637025312e-05	0.00045434379717335105	0.00011296265438431874	0.0002698672760743648	0.0001541206002002582	1.971555502677802e-05	0.00020071388280484825	7.454184378730133e-05	6.999297329457477e-05	1.9390377929084934e-05	8.556084503652528e-05	0.0002580227155704051	0.0009941263124346733	0.00038286394556052983
ANKRD13A	0.0001593276538187638	0.00017246007337234914	9.50672329054214e-05	0.0005285151419229805	0.00022357086709234864	0.00014076512889005244	0.0007306078914552927	6.259639485506341e-05	0.0001739941944833845	0.00021721530356444418	0.00012409653572831303	6.5736508986447e-05	0.00012426289322320372	0.00030977147980593145	0.00019344038446433842	0.00016702475841157138
ANKRD22	4.477903530641925e-06	2.5074426957871765e-05	1.4608735909860115e-07	3.4986405808012933e-06	3.480276973277796e-06	9.289594515848876e-08	2.9113973141647875e-05	5.949559181317454e-06	2.886182812744664e-07	7.980487680470105e-06	1.275528234145895e-07	1.4592201580398978e-07	3.467964404535451e-07	3.5066675536654657e-06	8.832208209241799e-08	0.000708704930730164
ANKRD27	6.633066368522123e-05	0.0002783045929390937	0.00012321738176979125	0.00033199472818523645	9.513784607406706e-05	0.00014170899521559477	0.00020539957040455192	8.948823233367875e-05	7.842796185286716e-05	5.732482168241404e-05	0.0005257714656181633	0.00012814691581297666	8.417591016041115e-05	0.0003534652933012694	0.00015727782738395035	7.344975165324286e-05
