Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17
BUB3	0.00029319949680939317	0.0003343539428897202	0.00016367374337278306	0.000110466884507332	0.0011107652680948377	0.0003259408404119313	0.0001578643568791449	0.000981449382379651	0.0001682964648352936	0.0001879957999335602	6.30241192993708e-05	0.0010881759226322174	0.00037831306690350175	0.000841738423332572	0.000410703185480088	0.00018619440379552543	0.0011406181147322059
C10orf10	6.837630644440651e-05	1.553121478536923e-06	1.6747493418733939e-06	0.00021789780294056982	3.6132166769675678e-06	4.8238533054245636e-05	0.001285238773562014	1.6782856846475624e-06	0.00016181152022909373	0.0006741647957824171	9.799100553209428e-06	1.3235602409622516e-06	8.760605123825371e-05	5.169225005374756e-06	0.00036172414547763765	0.0004555661871563643	8.425061423622537e-06
C10orf11	2.4830119400576223e-06	0.00018187676323577762	0.00016054084699135274	8.841778617352247e-05	2.8835307603003457e-05	0.00011818904749816284	0.00015182273637037724	4.543613556506898e-07	0.00015805721341166645	9.524192137178034e-05	0.0008222982287406921	6.892344117659377e-06	0.0001831574918469414	1.0785141739688697e-06	0.0003519482852425426	0.00038184766890481114	1.037722086039139e-06
C10orf128	6.6543498178361915e-06	0.000578173203393817	0.0004642908461391926	2.7589760520640993e-07	5.3137259783397894e-06	1.2255841284058988e-05	4.9792051868280396e-05	0.00012949670781381428	1.845819042500807e-06	3.216457844246179e-05	0.00016810104716569185	0.0001953475730260834	3.8865575646696016e-08	0.00010512313747312874	1.3649637367052492e-05	0.0006043594912625849	0.00010507075785426423
C10orf54	0.0008041491964831948	0.0010460512712597847	7.367018406512216e-05	5.261676778900437e-05	1.3940219105279539e-05	4.210641054669395e-05	0.00032286925124935806	0.0005380919319577515	4.218630419927649e-05	0.00020068117009941489	0.0008059608517214656	0.0007591941975988448	5.531740043807076e-07	0.0006530179525725543	0.0001047459154506214	0.000519210530910641	0.00047084057587198913
C11orf96	8.329431580023083e-07	1.1336877605572226e-06	3.738400948805065e-07	0.0002525198506191373	9.881981668513617e-07	1.930862481458462e-06	6.665314867859706e-05	2.0729738992031344e-07	0.0002001453103730455	0.00156270747538656	1.2600025911524426e-06	2.3578920149702753e-07	5.6488527633291596e-08	9.321214378132936e-08	4.777784397447249e-06	0.00023341833730228245	6.639294838350907e-07
C12orf75	8.288914250442758e-05	0.0002536584797780961	0.0002442375698592514	0.00046106934314593673	0.000460731127532199	0.00010616026702336967	4.156180875725113e-05	0.0005627438076771796	8.914709906093776e-05	0.0002845811250153929	1.5440000424860045e-06	0.001846530009061098	3.7523390346905217e-05	0.0001423264911863953	0.00014198778080753982	8.479774805891793e-06	0.000487718905787915
C15orf48	9.370340876557748e-07	0.0005841728998348117	2.3836150830902625e-07	1.3996536836202722e-06	2.7232904358243104e-06	3.8680664147250354e-06	5.559336386795621e-07	1.7002116692310665e-06	3.609717111885402e-07	1.8567831716609362e-07	0.0013410457177087665	1.1231772987230215e-05	0.00015374609210994095	7.866149758228858e-07	7.654898013242928e-07	9.323356380264158e-07	4.6036993239795265e-07
C16orf54	0.0001001809214358218	8.579563291277736e-05	0.00012819553376175463	4.2639962316570745e-07	1.0593459592200816e-05	1.7758801504896837e-06	4.179196366749238e-06	0.0007369208033196628	3.324236956814275e-07	5.078354661236517e-07	1.362671628157841e-05	0.0006323925335891545	5.828425031495499e-08	0.0005339963245205581	7.917657057987526e-06	8.896125223145646e-07	0.00010707131150411442
C19orf43	0.0005394952022470534	0.0007525692344643176	0.0008579675923101604	0.0005555051611736417	0.0010798005387187004	0.001531930291093886	0.0004850809054914862	0.001686986070126295	0.00026137279928661883	0.0005073469365015626	0.0003222745726816356	0.001722330809570849	0.0006598480977118015	0.0016043679788708687	0.0010274568339809775	0.00041636006790213287	0.0015367442974820733
C19orf66	0.00036184454802423716	0.0002799428184516728	0.00028340343851596117	0.0003020519798155874	0.0002092892536893487	0.00020083150593563914	0.00024735397892072797	0.0015826714225113392	0.0005610424559563398	0.0002979482233058661	0.00014321738854050636	0.0012921548914164305	0.00011865660053445026	0.0005192828248254955	0.0003465933841653168	0.00023628758208360523	0.0012376399245113134
C1QA	4.802447165275225e-06	0.0005895016947761178	5.131062721375201e-07	1.8117217450708267e-06	2.8930157895956654e-06	1.1777730151152355e-06	3.238155841245316e-06	9.207496987073682e-06	1.9264407455921173e-06	8.6954327116473e-07	0.0019829513039439917	6.876086899865186e-06	4.812100655726681e-07	1.2034104202029994e-06	1.3027411114308052e-06	3.1362310437543783e-06	3.305032805656083e-06
C1QB	2.8320664569037035e-06	0.0005058913957327604	4.5575799845209986e-07	7.354613558163692e-07	1.407130412189872e-06	1.8213142993772635e-06	4.0497593545296695e-06	9.029673492477741e-06	2.0686811694758944e-06	2.503734037873073e-07	0.0020743361674249172	7.0815531216794625e-06	4.77259845865774e-07	9.303747674493934e-07	1.2148220775998197e-06	1.665878016865463e-06	1.319630655416404e-06
C1QC	5.707504897145554e-06	0.0006953650154173374	4.651772655961395e-07	5.612631071016949e-07	2.7185888029634953e-06	2.1101729998918017e-06	8.445734238193836e-06	5.770416919403942e-06	2.5498495688225375e-06	2.959436642413493e-07	0.0024064097087830305	5.32307285538991e-06	6.333734745567199e-07	1.0569916639724397e-06	4.565281869872706e-06	6.770705454073322e-07	3.333893573653768e-06
C1QTNF1	4.748122137243627e-06	1.0581022706901422e-06	1.0560939927017898e-06	0.0004505394317675382	3.4234969916724367e-06	4.7178427848848514e-06	3.062042742385529e-05	9.674677130533382e-07	0.0002686128136701882	0.0021392388734966516	5.186138878343627e-06	4.22012760736834e-07	8.587437605456216e-07	3.079084649471042e-07	1.9023631466552615e-05	0.00012367182353045791	1.294701746701321e-06
C1QTNF2	7.97428310761461e-06	5.193485890231386e-07	3.4433264772815164e-07	0.00023890973534435034	3.695676787174307e-05	1.2979412531421985e-06	0.0006303483969531953	8.824393376016815e-07	6.515834684250876e-05	0.001174229197204113	9.137714869211777e-07	2.1879304767935537e-06	6.042118457116885e-06	7.53553933918738e-07	0.00019763872842304409	3.746030870388495e-06	7.032904250081629e-07
C1QTNF3	6.496400601463392e-06	2.2393608105630847e-06	1.1473731547084753e-06	0.0015246047405526042	1.6379186490667053e-05	8.356402759090997e-06	1.6930630408751313e-06	1.0274950909661129e-05	0.0005577389965765178	3.1257604860002175e-06	5.379864433052717e-06	6.346202553686453e-06	9.539921848045196e-06	4.402488229970913e-06	1.1241199899814092e-06	5.2708610382978804e-06	8.192751010938082e-07
C1QTNF6	2.568627314758487e-05	6.9760690166731365e-06	9.837557627179194e-06	0.0011306407395750284	3.960550020565279e-05	4.577011350193061e-05	2.619458427943755e-05	1.485979555582162e-05	0.0014780567726120353	0.0003227526613045484	1.318573413300328e-05	1.8103728507412598e-05	2.074905569315888e-05	8.187991625163704e-05	1.0465712875884492e-05	8.825719851301983e-05	5.782000516774133e-05
C1R	1.4831040061835665e-05	2.997989213326946e-06	5.3847761591896415e-06	0.0009410553029738367	1.9222485207137652e-05	1.1691653526213486e-05	0.0007300782599486411	5.141522251506103e-06	0.002008963143453002	0.0002852389879990369	9.656312613515183e-06	3.713959358719876e-06	1.5858306142035872e-05	3.0056326068006456e-06	0.00015489482029806823	1.85576227522688e-05	1.7558943000040017e-05
C1S	5.376771696319338e-06	2.2530184651259333e-06	2.202077894253307e-06	0.0013566440902650356	3.0179411623976193e-05	1.3313518138602376e-05	0.0011820384534075856	3.6590829495253274e-06	0.0014304297510534525	0.0002711652487050742	7.4973409027734306e-06	3.2252614801109303e-06	8.18145417724736e-06	3.6134028960077558e-06	0.00030931670335121453	1.9574540601752233e-06	6.01140300204861e-06
C1orf115	3.077654127991991e-06	6.5681915657478385e-06	5.469362804433331e-05	5.3497959015658125e-05	4.540153440757422e-06	1.6792970200185664e-05	1.913095184136182e-05	4.594235178956296e-06	6.083281732571777e-06	3.5043462958128657e-06	1.0844769349205308e-05	1.2421916153471102e-06	0.0005386166158132255	3.873716195812449e-05	1.4293033018475398e-05	0.000902213912922889	5.619362468678446e-07
C1orf162	1.218745001096977e-05	0.0015935358824208379	0.0005555563257075846	1.2864426253145211e-06	3.025032583536813e-06	6.719366865581833e-06	5.013176632928662e-06	8.327740943059325e-05	1.3155561646271963e-05	1.8340000679017976e-05	0.0014220739249140024	0.00037480966420844197	1.0501254621431144e-07	0.0005860854289494455	1.5686162441852503e-05	2.0064851469214773e-06	2.4143453629221767e-05
C1orf186	0.000550337485037744	2.8001368264085613e-05	0.00397576205432415	1.244339387085347e-07	1.1608740351221059e-05	4.146823630435392e-05	1.0187856105403625e-06	4.9683094403008e-06	1.823397468569965e-07	3.846457445888518e-07	1.5181812784703652e-07	4.8339607019443065e-06	1.8516401496526669e-06	3.341823003211175e-06	3.8161133488756604e-06	3.5530842978914734e-07	2.5188351173710544e-06
C1orf198	2.2198051738087088e-05	7.522135547333164e-06	3.6795688629354117e-06	0.0008833037572912872	0.00012953230179846287	0.00024506766931153834	6.60428122500889e-05	1.9463011994957924e-05	0.0005911207990720868	0.0003937162982765585	3.7958980101393536e-05	2.9919394364696927e-05	0.00026819680351763964	1.2771329238603357e-05	6.236439367057756e-05	6.020033106324263e-05	7.115738844731823e-05
C1orf21	1.7328475223621354e-05	3.869080319418572e-05	1.0085980648000259e-05	0.0001668722543399781	7.563379767816514e-05	0.00014168040070217103	0.0008588656201027334	2.0796545868506655e-05	0.00015889666974544525	0.00014556142559740692	0.0001072246377589181	0.0004857319872826338	0.0009080685558728874	2.780453178274911e-05	0.0008245293283835053	0.0003079195157624781	9.134392712439876e-06
C1orf228	5.2201094149495475e-06	0.00014695354911964387	0.0014819594798609614	2.3334850993705913e-06	2.751647843979299e-05	1.2992093616048805e-05	1.3258965736895334e-05	0.0006148357060737908	1.0148411092814058e-05	8.232490245063673e-07	4.629225441021845e-05	0.00017328359535895288	4.179488769295858e-06	0.0008844655239954591	2.2839994926471263e-05	1.9421331671765074e-06	0.000620905077084899
C1orf43	0.0004750611842609942	0.00047154183266684413	0.00037582917138934135	0.00023870189033914357	0.0005070153856649995	0.00242234137840569	0.00040012859972193837	0.0007230342598631978	0.00014416764315683395	0.0002735242305789143	0.00047765346243977547	0.0005532520590350032	0.0016852085245773196	0.0005398187786340714	0.0003588419349398464	0.00027729972498491406	0.0007664806907996535
C1orf54	2.1693174858228303e-05	0.0005660004098899662	1.7682455109024886e-06	0.0001267758198082447	2.2417791115003638e-05	7.11511165718548e-05	0.0005428026779554784	1.0814484085130971e-05	6.077517173253e-05	0.0005400615627877414	0.0007475850288756192	2.2755280951969326e-05	2.081306593026966e-05	6.877320993226022e-05	0.0002903251734096557	0.0012300146045163274	7.769925105094444e-06
C2	3.110878242296167e-05	8.016769425012171e-05	4.955795247951755e-06	0.00018881070718634874	4.369436283013783e-06	1.553914808027912e-05	0.00035728345392271876	2.547132453400991e-06	0.0002974809904117137	0.00029621884459629655	0.0008593762177042663	2.9590200938400812e-06	4.4281136979407165e-06	5.693195817002561e-06	6.8054192524869e-05	3.799199248533114e-07	1.7553887801113888e-06
C21orf58	1.698107735137455e-05	5.882508048671298e-05	4.826872100238688e-05	2.512405626475811e-05	0.0021970386151224375	1.2047697964590043e-05	6.0161684814374894e-05	0.00015555591380689293	0.00019593659089878201	2.6024274120572954e-05	8.316567800648045e-06	4.8990339564625174e-05	0.00014429875591304153	3.4579010389279574e-05	4.0727649320615456e-05	1.323064134339802e-05	3.1117302569327876e-05
C21orf91	9.736360516399145e-05	0.00011155508400406688	0.0003009184147231281	2.61341792793246e-05	6.0850179579574615e-05	0.00010098827624460682	6.463032332248986e-05	0.00072318414459005	7.547074346803129e-05	0.000186108096386306	1.4699302482767962e-05	0.0006293360493145883	3.825688690994866e-05	0.000258389743976295	7.965337135829031e-05	0.00021608444512821734	0.0009378872346132994
C2orf40	8.147532071234309e-07	1.47447735798778e-07	1.1608279493202645e-07	6.026222763466649e-06	2.871528067771578e-06	0.00011489941971376538	3.2720396120566875e-05	5.05976004205877e-07	2.595938440208556e-06	0.00039437387022189796	8.448089943158266e-07	1.8279735058968072e-06	4.454287591215689e-06	4.484066721488489e-06	0.0011793702142313123	3.2186799217015505e-05	1.5550621412785404e-07
C3	4.059138518641703e-06	4.383738269098103e-05	1.2833035043513519e-06	0.0003198860213160515	8.41332530399086e-06	1.9663427792693255e-06	0.0016801840392872691	1.458945462218253e-06	0.00035363101051189005	1.1351528428349411e-06	0.00041662994772195816	1.177948774966353e-06	3.7249160413921345e-06	1.6483803619848914e-06	0.0001507765700807795	8.808239044810762e-07	2.7272683382761898e-06
C3AR1	1.983348056455725e-06	0.00040017065475694835	1.2822069038520567e-05	7.921660767351568e-07	2.0177833448542515e-06	1.2035790177833405e-06	9.995560503739398e-07	0.00022010198154021055	1.4688132523588138e-06	2.501231165297213e-06	0.0015990714309737086	0.0001744676847010851	1.4244673707253241e-07	2.2922493371879682e-05	6.182525567055563e-07	1.778976752575545e-07	0.0002714359143283218
C4orf32	4.8451751354150474e-05	0.00010496888717170805	1.7524711438454688e-05	2.495220905984752e-05	2.227231925644446e-05	3.161847052979283e-05	0.00014594833191949874	0.0001636250235605985	3.8736288843210787e-05	0.00045061219134368	6.022289380780421e-05	9.42227998166345e-05	0.0002699194010347128	0.00021966839267406613	0.00017228697834070772	0.0007026200764812529	4.68515427201055e-05
C4orf48	0.00035916551132686436	0.00044702374725602567	0.00041679732385091484	0.0008756814058870077	0.00020733171550091356	0.0006603409419767559	0.0001198537356685847	0.0007348093204200268	0.0002869454037863761	9.517892613075674e-05	0.000859441701322794	0.0007727527990937233	0.00012107119255233556	0.00021754296903964132	3.1533854780718684e-05	0.0001653494982747361	0.0016760312719270587
C5AR1	6.930548579475726e-07	0.00014819440548308194	8.511095757057774e-07	1.6170148228411563e-05	1.980776460186462e-06	7.101533356035361e-06	9.804660976442392e-07	4.740655583646003e-07	5.8961217291653156e-05	3.843091235467e-06	0.0018307261634618044	1.8114806152880192e-06	2.133414682248258e-06	1.1577335357060292e-07	3.4342187404945435e-07	5.278290515775552e-08	1.0418644791343468e-07
C7	8.258545562966901e-07	6.026428422956087e-07	9.995524123951327e-07	0.00012781974510289729	2.2986337171460036e-06	1.3425658380583627e-06	0.003502270905300975	4.5983765062374005e-07	0.00016109153511933982	4.766091024066554e-06	1.927827725012321e-06	8.205504400393693e-07	3.471440948032978e-07	1.8615228327689692e-06	0.0004258054250385612	0.00015955082199070603	4.3180361330996675e-07
C8orf4	6.932581527507864e-06	7.887977062637219e-07	1.1681881915137637e-06	8.558983245166019e-05	2.2313165572995786e-06	1.107201228478516e-06	0.0004354291595518589	3.5937668485530594e-07	8.54657992022112e-05	0.00015469764184672385	1.6376326357203652e-06	7.876536187723104e-07	0.00017824259703047574	3.9935048334882595e-06	0.00033927091863006353	0.0006777881644666195	1.043430415847979e-06
C8orf59	0.000592576980125159	0.00042424548882991076	0.0006147005478851497	0.0005512703792192042	0.0006882407469674945	0.002381345257163048	0.0003850265929941088	0.0006931257667019963	0.00011517199163790792	0.000336880621034652	0.0002774260356090963	0.0008680525934323668	0.0009358072420582175	0.0007826006622053683	0.0005197567516006529	0.0002684423525352031	0.0006310414173640311
C8orf88	6.627899711020291e-05	7.061256383167347e-06	6.151093839434907e-05	0.0005046770675107837	2.7817535737995058e-05	7.484144134650705e-06	0.0001352165563730523	2.7708971174433827e-05	7.938144699437544e-05	0.0006578520406037569	3.3638439163041767e-06	6.253350147744641e-05	2.112757755412531e-07	4.39404793723952e-05	0.0021113974507898092	1.0173404007218778e-05	1.5138401067815721e-05
C9orf152	5.077303057987592e-07	2.1687156959160347e-07	1.0728334132181772e-07	2.1334689392915607e-07	8.69649852575094e-07	1.378842426902338e-07	7.349778456955391e-07	4.3147775841134717e-07	2.888596782213426e-06	2.3329812393058091e-07	2.5102924610109767e-06	1.3610389260065858e-06	0.0016110276337713003	9.39014981327091e-08	2.524333240216947e-07	2.6171201739089156e-07	1.8942373003483226e-07
C9orf16	0.00046804032172076404	0.00039463979192078114	0.0005674010026268661	0.0008923417190089822	0.00033286516554653645	0.0018427498871460557	0.00037472444819286466	0.0010365971829742193	0.00012073765537934378	0.00038153279456309974	0.00043432015809230506	0.001230935682542622	0.0008724493090994656	0.0009645397076383233	0.0006211608415469527	0.0003854720271192491	0.0023838526103645563
