Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12
RPL9	0.0026087998412549496	0.0026561731938272715	0.0009460632572881877	0.002745453966781497	0.001552669215016067	0.000488365301862359	0.0005723728681914508	0.00043817804544232786	0.00032296194694936275	0.0007381508476100862	0.001188302761875093	0.00047375643043778837
RPLP0	0.0027638524770736694	0.0019816781859844923	0.001002505305223167	0.0019054519943892956	0.001956154825165868	0.0005981154390610754	0.0005687876837328076	0.0010524928802624345	0.0004024612426292151	0.000988996704109013	0.002204880816861987	0.00035826044040732086
RPLP1	0.0024431522469967604	0.002897130325436592	0.0010605165734887123	0.002486719749867916	0.0022385146003216505	0.0007548746070824564	0.0005280798068270087	0.0009600321063771844	0.0004224546137265861	0.0016144977416843176	0.0022634968627244234	0.0005407759454101324
RPLP2	0.0018135581631213427	0.00300121889449656	0.0011040676617994905	0.0029419816564768553	0.0018333789194002748	0.0006595461163669825	0.0005898605450056493	0.0005577304400503635	0.0003318580274935812	0.0009311074391007423	0.0008672092808410525	0.0004954023752361536
RPN2	0.0002585842739790678	0.000523343391250819	0.0005492080235853791	0.00016167739522643387	0.0007933175656944513	0.00035678897984325886	0.0003713647311087698	0.0005089137703180313	0.0002757284964900464	0.0006043335888534784	0.0004949169815517962	0.0007058968767523766
RPS11	0.0020251565147191286	0.0018928695935755968	0.0010513437446206808	0.002275797538459301	0.0017403934616595507	0.0006525946082547307	0.0005105352611280978	0.0005030046449974179	0.0003090077079832554	0.0008436701027676463	0.0009114599670283496	0.0005112173967063427
RPS12	0.0023502653930336237	0.0034085260704159737	0.0008849042933434248	0.0030993151012808084	0.0015405890299007297	0.000492277555167675	0.0005748657858930528	0.0005087085883133113	0.0002457610098645091	0.0008412965107709169	0.0012296122731640935	0.00041726246126927435
RPS13	0.002808633726090193	0.003088514320552349	0.0014715248253196478	0.003513539209961891	0.001843911362811923	0.0005822633393108845	0.0007160634850151837	0.00046310166362673044	0.00043081166222691536	0.001058206893503666	0.0015880968421697617	0.0005373096792027354
RPS14	0.002512672683224082	0.0030618340242654085	0.0010608448646962643	0.0027185205835849047	0.0017327952664345503	0.0005028503364883363	0.000588836963288486	0.00044093659380450845	0.00028753335936926305	0.0010895634768530726	0.0012639783089980483	0.0004230394260957837
RPS16	0.0021822720300406218	0.0027192928828299046	0.0010836890432983637	0.002342265797778964	0.0018596628215163946	0.0005292046698741615	0.0004749694198835641	0.0008426541462540627	0.0004159393720328808	0.0007473984151147306	0.00105201022233814	0.00045460922410711646
RPS18	0.0026572654023766518	0.0026463433168828487	0.0008187792846001685	0.00281972112134099	0.0016382167814299464	0.0005887991283088923	0.0006208692211657763	0.0006137187010608613	0.00032904703402891755	0.0007784817134961486	0.0016105998074635863	0.00031968095572665334
RPS19	0.0020546410232782364	0.002964809536933899	0.001105171162635088	0.0028115136083215475	0.0016741136787459254	0.0005010286695323884	0.0005324842059053481	0.0009528783848509192	0.00033521861769258976	0.0009460815344937146	0.0011354857124388218	0.0005257521406747401
RPS2	0.0014415892073884606	0.002252389444038272	0.0009582884376868606	0.0026798644103109837	0.0014475396601483226	0.00035725292400456965	0.00045133804087527096	0.0006093231495469809	0.00023828093253541738	0.000790669466368854	0.0006917736609466374	0.00032415034365840256
RPS20	0.0005291650886647403	0.00046166504034772515	0.00020222178136464208	0.0003733907360583544	0.0003737304068636149	0.00014454331540036947	0.00013909008703194559	0.00032924191327765584	6.5807398641482e-05	0.00015986926155164838	0.00025672119227238	0.00013275013770908117
RPS21	0.0018037729896605015	0.0029855952598154545	0.000901682476978749	0.0029060670640319586	0.001668374752625823	0.00047451432328671217	0.0005225266795605421	0.0007894381997175515	0.0002516296517569572	0.0007805663044564426	0.0012063044123351574	0.00043790313065983355
RPS23	0.003288575215265155	0.00299072265625	0.001116651576012373	0.0042506796307861805	0.0020271381363272667	0.0007637837552465498	0.000775285589043051	0.0005248544621281326	0.0003655886393971741	0.0011005739215761423	0.0011187734780833125	0.00047626966261304915
RPS27A	0.0025702244602143764	0.003214567434042692	0.0008155946852639318	0.003311204258352518	0.0016474477015435696	0.0003778342215809971	0.0005427658325061202	0.0004899510531686246	0.00033529356005601585	0.0013975638430565596	0.0011933287605643272	0.00037217698991298676
RPS27L	0.001058059511706233	0.0007741695153526962	0.00043770356569439173	0.0005573474336415529	0.0006734548951499164	0.0007742771413177252	0.0004325465706642717	0.0006106626824475825	0.0005610644002445042	0.0008105703163892031	0.0008209485094994307	0.0008201997843571007
RPS28	0.002462056465446949	0.0032706635538488626	0.0011854608310386539	0.0027236167807132006	0.0020410409197211266	0.0006115310243330896	0.0008251509862020612	0.0006107523222453892	0.00037438253639265895	0.001046388759277761	0.001695816870778799	0.0005698847817257047
RPS3	0.002190842991694808	0.0031923383940011263	0.0007789144874550402	0.0026716147549450397	0.0013777936110273004	0.00035235611721873283	0.0005491836345754564	0.0005805940018035471	0.000288101815385744	0.0011729613179340959	0.0015868940390646458	0.0003134506696369499
RPS3A	0.002746033947914839	0.0028312832582741976	0.0009052584646269679	0.0035795792937278748	0.0014206856722012162	0.0004509327991399914	0.0005850213929079473	0.0003685916308313608	0.0003322353004477918	0.0008296516025438905	0.0015165455406531692	0.00036545153125189245
RPS4X	0.0031136784236878157	0.0029345282819122076	0.0008821148658171296	0.002822459675371647	0.0017486205324530602	0.0005534387892112136	0.000670212262775749	0.00046878939610905945	0.0004496644833125174	0.0014293838758021593	0.002038834383711219	0.00041013379814103246
RPS5	0.0025211020838469267	0.0024785094428807497	0.0008599068969488144	0.0032251228112727404	0.0021227498073130846	0.00044534471817314625	0.000533896847628057	0.000701274024322629	0.00045944354496896267	0.0008311473648063838	0.0016674587968736887	0.0003232320013921708
RPS6	0.0023659090511500835	0.0025696633383631706	0.0008747382089495659	0.002637708093971014	0.0016437560552731156	0.0005087335011921823	0.0007277224794961512	0.0006103558698669076	0.0002873110643122345	0.0007392202969640493	0.001490508089773357	0.0003420826105866581
RPS6KA1	1.3000018952880055e-05	0.0007623993442393839	0.000501294678542763	0.0003974558203481138	0.0003838865377474576	2.996830517076887e-06	1.0863986062759068e-05	0.00017375312745571136	9.111242434300948e-06	0.00025997700868174434	6.644629320362583e-05	0.0003154150035697967
RPS6KA2	5.089919432066381e-05	3.997893145424314e-05	3.1464027415495366e-05	0.0001625910954317078	3.917963840649463e-05	0.000422226992668584	0.0009320182725787163	9.20891670830315e-06	0.00013943089288659394	2.2172089302330278e-05	0.00011762778740376234	0.0002076237869914621
RPS6KA5	9.546662477077916e-05	0.0004336455021984875	5.290548870107159e-05	0.0004211187770124525	0.000195587650523521	2.0787605535588227e-05	6.431308429455385e-05	0.0001212645074701868	0.00026156799867749214	0.0009487516363151371	0.00029900064691901207	0.00011411853483878076
RPS7	0.002284386893734336	0.003122987225651741	0.0011500180698931217	0.0027855178341269493	0.0019007681403309107	0.0003556088195182383	0.0007240615086629987	0.0008762797806411982	0.000459723494714126	0.001532533671706915	0.001235592644661665	0.0004235885280650109
RPS8	0.003289874643087387	0.002574286190792918	0.0011071291519328952	0.0038355733267962933	0.0021447371691465378	0.0005751874996349216	0.0007162430556491017	0.0005884442944079638	0.0004913680604659021	0.0008402055245824158	0.0020720078609883785	0.00039211189141497016
RPS9	0.003217785619199276	0.0026343916542828083	0.0013697028625756502	0.002911791205406189	0.0017529926262795925	0.0005790769937448204	0.0007115021580830216	0.0007149226730689406	0.000459058559499681	0.0006965812062844634	0.0018139223102480173	0.0005619537550956011
RRAD	6.307353760348633e-05	4.214801663238177e-07	2.6592959329718724e-05	5.727603138439008e-07	1.1782370165747125e-05	7.403471954603447e-06	1.12926443307515e-06	7.580516694360995e-07	0.0007917654002085328	1.2569643331517e-05	6.858417123112304e-08	3.1313238650909625e-06
RRBP1	0.00011316533345961943	8.749499829718843e-05	0.0003278247022535652	9.410030907019973e-05	0.0005370438448153436	0.0012852244544774294	0.00032242192537523806	0.0001614087086636573	0.00038507781573571265	0.0004144276026636362	0.00025722914142534137	0.0002630421658977866
RRM1	0.00013845268404111266	0.0003338928217999637	0.00011299499601591378	0.00016807662905193865	0.00010181811376241967	9.405995660927147e-05	0.00015036188415251672	0.0012562691699713469	8.846820855978876e-05	9.367681195726618e-05	0.00033572164829820395	0.0001304784236708656
RRM2	2.814798563122167e-07	9.079149094759487e-07	3.585456852306379e-06	8.138807743307552e-07	4.175946287432453e-06	4.290934043638117e-07	1.6051170348418964e-07	0.0021349997259676456	4.892771130471374e-07	9.246117542716092e-07	7.832699822074574e-08	1.889297323032224e-06
RSRP1	0.00023016305931378156	0.001202509505674243	0.0002841241948772222	0.0010544602992013097	0.0006722240941599011	0.0003659022331703454	0.0004497428017202765	0.00016435417637694627	0.0006916054408065975	0.0006013858364894986	0.0005362349329516292	0.00028802434098906815
RSU1	0.0005898866220377386	0.0004899843479506671	0.00033507071202620864	0.0002432371402392164	0.0002428911830065772	0.00033969670766964555	0.0006147290696389973	0.0003526515210978687	0.0006986667867749929	0.00027922107256017625	0.00014344962255563587	0.0003899993607774377
RUNDC3B	3.9488361380790593e-07	2.2887734303367324e-05	3.4230916412525403e-07	4.353990789240925e-06	6.406605166375812e-07	6.432455847971141e-07	0.0010284153977409005	1.7529337128507905e-06	8.767606800574868e-07	7.962977178976871e-06	1.192190120491432e-05	9.413633961230516e-07
RUNX1	6.377787940436974e-05	0.0003432513040024787	0.00039949448546394706	0.00022704160073772073	0.0001821794139686972	0.0009817745303735137	4.708728283731034e-06	0.00013542168017011136	0.0005716407322324812	0.00021031203505117446	0.00043994473526254296	0.0003213247691746801
RUNX1T1	0.0008405226399190724	9.94520632957574e-07	1.470240476919571e-06	1.2151227792855934e-06	4.051930204695964e-07	0.0007192473276518285	0.00020784023217856884	7.02762747550878e-07	0.00027533655520528555	8.177687959687319e-06	1.6086161735984206e-07	9.704453987069428e-07
RUNX2	3.860827564494684e-05	0.0003058049769606441	6.507708894787356e-05	0.00028577560442499816	5.888927262276411e-05	0.0009499361622147262	5.152188009560632e-07	7.62938943807967e-05	1.037843139783945e-05	0.00016155827324837446	1.0301001793777687e-06	2.8922295314259827e-05
S100A1	1.3428725651465356e-06	2.2768567760067526e-06	6.743487574567553e-06	2.183582097359249e-07	2.07851329037112e-07	4.2199567928946635e-07	2.4752807803452015e-06	0.00014373559679370373	3.4169854643550934e-06	1.5766296428409987e-06	0.00016611587489023805	6.472907330135058e-07
S100A10	0.0007730282959528267	0.0006632426520809531	0.002099664183333516	0.00010044559894595295	9.448866330785677e-05	0.0006187880062498152	0.000676831987220794	0.0003134645812679082	2.936543387477286e-05	0.0002740978670772165	0.00013450928963720798	0.0007465089438483119
S100A11	0.000705303275026381	0.0005657721776515245	0.0018661633366718888	5.0858670874731615e-05	0.0001319443981628865	0.0006759804091416299	0.0003296576323918998	0.0005679838359355927	0.00031874500564299524	0.00028845027554780245	0.0005369993741624057	0.0017005536938086152
S100A13	0.0016815217677503824	7.112907496775733e-06	4.2980635043932125e-05	2.7414902433520183e-05	1.7013981050695293e-05	0.0006990396068431437	0.0004966519773006439	0.000182147923624143	6.126580410636961e-05	9.720446541905403e-05	0.000789528654422611	6.755168578820303e-05
S100A14	7.2164056064139e-07	4.3794811972475145e-06	1.2901605259685311e-05	1.199816438202106e-06	5.1091583372908644e-06	3.655910859379219e-06	2.1391654172475683e-06	0.0001976877829292789	4.127136890019756e-06	2.8889915029139956e-06	0.0005996333202347159	1.9323720152897295e-06
S100A16	0.0002752613800112158	7.363395980064524e-06	7.505923804274062e-06	2.2644151613349095e-05	8.063499080890324e-06	0.000718242023140192	0.0009057470597326756	0.00012140873877797276	1.2051659723510966e-05	1.347494799119886e-05	0.0008026915602385998	1.0262620889989194e-05
S100A6	0.001960624009370804	0.0005184578476473689	0.0013740930007770658	0.00010994375043082982	0.00011297931632725522	0.0010741647565737367	0.00036594088305719197	0.0002283416106365621	0.00022927607642486691	0.0009338961681351066	0.0004069259448442608	0.0006509690429084003
S100A8	4.5368105361376365e-07	3.071018454647856e-06	0.002071945695206523	4.957059331900382e-07	1.4765590776733006e-06	9.100799047701003e-07	1.081318032447598e-06	3.1858038710197434e-05	1.4933918919268763e-06	2.4275316263810964e-06	1.0790499800350517e-05	4.5651409891434014e-05
S100A9	1.0071152019008878e-06	2.9492612156900577e-06	0.001906330930069089	4.7397716684827174e-07	1.994227659452008e-06	9.981301900552353e-07	1.668102868279675e-06	7.999883382581174e-05	2.0644372398237465e-06	1.2295562328290544e-06	1.549309672554955e-05	0.0001014275912893936
S100P	5.894470632483717e-06	7.171992365329061e-06	1.0792964530992322e-05	1.2639100077649346e-06	8.502286732436914e-07	1.268471464754839e-06	2.1428750187624246e-06	3.340773764648475e-05	6.27908639216912e-06	2.362641680520028e-06	0.0009374765795655549	1.8673151771508856e-06
S1PR1	3.798482794081792e-05	0.0006565949879586697	7.275164989550831e-06	0.0006517604924738407	0.00010246438614558429	2.6261441234964877e-06	0.0008993379888124764	3.0616054118581815e-06	2.4596545245003654e-06	2.378745011810679e-05	1.126785349470083e-07	3.069456943194382e-05
S1PR3	3.467007263679989e-05	5.840412882207602e-07	6.649150600424036e-05	6.537673016282497e-07	4.815024112758692e-07	0.00012349276221357286	6.180114269227488e-07	1.1992595318588428e-05	0.0016613226616755128	4.6495026140291884e-07	0.00028833418036811054	3.156532557113678e-06
S1PR4	2.7560824946704088e-06	0.000770224432926625	0.0001332748361164704	0.0002579901774879545	0.0002986170002259314	2.7096831445305725e-07	2.749031591520179e-05	3.515363277983852e-05	1.0290889349562349e-06	0.00013849452079739422	8.927920447376891e-08	1.919592250487767e-05
SAC3D1	0.00016609493468422443	0.00013060250785201788	0.0001785425702109933	3.9256792661035433e-05	0.00013934347953181714	0.00015945422637742013	6.120406760601327e-05	0.001159618142992258	0.00012461918231565505	9.828502516029403e-05	0.00017852665041573346	0.00011109927436336875
SAE1	0.0001883387885754928	0.0003857732517644763	0.00017437625501770526	0.0001875788002507761	0.0001564435224281624	0.00011426187120378017	0.00024565868079662323	0.0010695444652810693	0.00022245562286116183	0.0002704971411731094	0.0002962099970318377	0.0001519636280136183
SAMD9	6.248040881473571e-05	0.0005714907310903072	0.00022257269301917404	6.480596493929625e-05	0.00030718292691744864	0.00011219737643841654	0.00012799214164260775	0.00014805978571530432	6.453851528931409e-05	0.0001167154114227742	2.908348869823385e-05	0.00025274610379710793
SAMD9L	1.361934482702054e-05	0.00048822484677657485	0.0002149889915017411	0.00010776608542073518	0.00040916871512308717	0.00020358961774036288	0.0001465913956053555	0.00015686744882259518	8.186036575352773e-05	0.00011578256089705974	7.299000571947545e-06	0.00038676627445966005
SAMHD1	0.0002802654344122857	0.0006284037372097373	0.001744980807416141	7.088355778250843e-05	9.862555452855304e-05	0.00017270409443881363	0.00020369765115901828	0.00011454898776719347	0.00020804292580578476	8.741975761950016e-05	1.1848533176817e-05	0.0009795379592105746
SAMSN1	2.6092327516380465e-06	0.0005722300265915692	0.00018454618111718446	0.0004883961519226432	0.00023849084391258657	4.504862261001108e-07	4.410332508086867e-07	5.966351818642579e-05	1.8303391698282212e-05	0.0010771190281957388	3.9459649769924e-08	0.0004923197557218373
SASH1	0.00019261598936282098	3.267552415309183e-07	7.842017657821998e-05	4.468212864594534e-06	1.0582662071101367e-06	0.00042180909076705575	0.0010423862840980291	3.5618963920569513e-06	0.0007037991308607161	8.091189556580503e-06	0.0002529650810174644	0.00032856091274879873
SAT1	0.00010795075650094077	0.00033754893229342997	0.0014894292689859867	0.00016605175915174186	0.0004584443522617221	0.0001968797150766477	0.0005418909131549299	0.00013607314031105489	0.000107246232801117	0.00010926283721346408	0.0002865379792638123	0.0018033921951428056
SBSPON	0.0004769210936501622	6.779504246878787e-07	2.0617039808712434e-06	1.5168985783020617e-06	1.8400023691356182e-06	1.8126636859960854e-05	1.970349558177986e-06	4.908396476821508e-06	0.0002592137607280165	5.740014330513077e-07	3.891602318617515e-05	4.098222916582017e-07
SCARB1	4.306494156480767e-05	1.1024366358469706e-05	8.523764699930325e-05	5.983803202980198e-05	5.743168367189355e-05	7.122649549273774e-05	0.0007651211926713586	0.0001734908000798896	6.593346915906295e-05	1.4246064893086441e-05	0.00024257556651718915	0.0002940012200269848
SCARB2	0.00017131575441453606	0.00013021533959545195	0.00022171097225509584	0.00016636148211546242	0.00022412039106711745	0.0009270062437281013	0.00043803444714285433	0.0001279215794056654	0.0006124863866716623	0.00011751704005291685	0.0004682397411670536	0.0008767326944507658
SCARF1	4.530593287199736e-06	1.0111223218700616e-06	0.0002596807898953557	2.0971425328752957e-05	1.5332820112234913e-05	1.3346887499210425e-05	0.0014741512713953853	1.4734861224496854e-06	4.840299880015664e-05	3.2389536954724463e-06	1.3354418115341105e-05	0.00019545506802387536
SCARF2	4.560048182611354e-05	1.5826723029022105e-05	2.6393513508082833e-06	1.0982033018080983e-05	2.57987358054379e-06	0.0014935072977095842	4.417596574057825e-05	4.002205969300121e-06	8.254087151726708e-05	3.4743316064123064e-06	2.4850628506101202e-06	2.8391175419528736e-06
SCCPDH	0.0002018619852606207	0.0001714990212349221	0.0001404897338943556	7.605046994285658e-05	5.2867279009660706e-05	0.00021416839445009828	0.00019428438099566847	0.0004752122622448951	0.00032422778895124793	0.00041591073386371136	0.0009042661404237151	0.000408356252592057
SCD	2.564463329690625e-06	1.9440594769548625e-05	7.5589916377794e-05	1.1242987056903075e-05	1.0713995834521484e-05	7.941560761537403e-05	2.8931375709362328e-05	0.00017864376422949135	3.738986561074853e-05	1.6941397916525602e-05	0.0003642794326879084	0.00036154038389213383
SCIMP	4.899337113783986e-07	8.763324785832083e-07	0.0007860110490582883	0.00021433290385175496	0.001532415859401226	1.1874794125787957e-07	6.144338726699061e-07	7.785097864143609e-07	2.8891834062960697e-06	1.3966634924145183e-06	2.2738909422059805e-08	0.00038774320273660123
SCIN	7.032190751488088e-06	1.8768190557238995e-07	1.2073281141056214e-05	2.826963464030996e-05	1.0225459845969453e-05	2.692499037948437e-06	0.00023306420189328492	1.8313934560865164e-05	0.0007315344992093742	0.00033821951365098357	1.7541224224260077e-05	0.000918945181183517
SCLT1	8.454212365904823e-05	0.000313092052238062	0.00025594496401026845	0.00021527647913899273	0.00027718907222151756	0.0001113035250455141	8.68248607730493e-05	0.00045173391117714345	0.0003281692916061729	0.00023934923228807747	6.573107384610921e-05	0.00014595758693758398
SCN4B	9.43723862292245e-05	3.8399800672550555e-08	1.9429246094659902e-05	1.4676689943371457e-06	2.2689521017582592e-07	2.011544711422175e-05	9.38535208661051e-07	3.303924529518554e-07	0.0013165255077183247	3.8443104699581454e-07	6.533122132168501e-08	2.0567956937611598e-07
SCO2	6.327437586151063e-05	0.0002958803379442543	0.00046112880227155983	6.883077003294602e-05	0.0002694515569601208	0.00026771787088364363	0.00019488354155328125	0.00022469200484920293	0.00017917015065904707	0.00014135728997644037	0.00021093958639539778	0.0006382552091963589
SCUBE2	1.3830949683324434e-05	2.9923137390142074e-07	8.20016396119172e-07	1.466555204387987e-05	2.4389414647885133e-06	0.0002707253734115511	3.693252438097261e-05	1.7198310331423272e-07	0.0001865548692876473	3.7871024005653453e-07	0.0012948340736329556	4.845538228437363e-07
SDC1	1.5242354493238963e-05	2.513667595849256e-06	3.248886514484184e-06	2.1542093691095943e-06	0.000375050789443776	0.001657150685787201	1.404680915584322e-06	4.4656004320131615e-05	1.5532927136518992e-05	6.631672295043245e-05	5.904413410462439e-05	2.7220316951570567e-06
SDC2	0.00039526319596916437	9.083767054107739e-07	0.00010393654520157725	1.2495687542468659e-06	1.150971115748689e-06	0.0004930312861688435	1.5423352124344092e-06	0.00014861387899145484	0.00048693022108636796	9.249801223631948e-06	0.00011445643031038344	8.961310959421098e-05
SDC3	0.0002288294053869322	7.581326713079761e-07	2.5479359464952722e-05	1.1798987316069542e-06	6.94328434747149e-07	0.00028012876282446086	0.00037236136267893016	6.998593107709894e-06	7.786339119775221e-05	6.635437443947012e-07	0.000174691405845806	0.0011195304105058312
SDC4	5.257849988993257e-05	8.689824608154595e-05	0.00013119852519594133	1.4101876331551466e-05	2.941797902167309e-05	0.00010360547457821667	1.1394279681553598e-05	0.00017888113507069647	6.2172046455089e-05	0.0001732032251311466	0.0009213843732140958	6.481083255494013e-05
SDCBP	0.0006696791970171034	0.00039298346382565796	0.0008561454014852643	0.00017073575872927904	0.00012349725875537843	0.0003331744228489697	0.000582332257181406	0.00022589121363125741	0.00022543419618159533	0.0004381522012408823	0.00015440660354215652	0.0012959858868271112
SDF2L1	0.00028251740150153637	0.0004631336487364024	0.000727105769328773	2.5307253963546827e-05	0.0014246274949982762	0.0002203990297857672	0.0002287092647748068	0.0005380840739235282	0.00013269871124066412	0.0013266908936202526	0.00023754610447213054	0.00040819888818077743
SDHC	0.0005411481251940131	0.0005452840705402195	0.0003787081514019519	0.0003550406836438924	0.0003126274677924812	0.00021971137903165072	0.0003022540477104485	0.0006454116082750261	0.0002998610434588045	0.0003043835749849677	0.001007684739306569	0.0003236376796849072
SDPR	7.569017179775983e-05	2.828622029937833e-07	3.632238986028824e-06	4.765300400322303e-05	2.411773266430828e-06	2.436935119476402e-06	0.0008892412297427654	2.548094926169142e-07	0.00037109237746335566	0.0006967406370677054	9.243048992857439e-08	3.734882193384692e-05
SDS	2.3602939336342388e-07	3.7266516983436304e-08	0.0002636960125528276	3.454336194863572e-07	1.0473187330717337e-06	4.2007280853795237e-07	5.6266006964733606e-08	1.0026724339695647e-07	6.077887633182399e-07	1.3622856442907505e-07	1.1733542493175264e-07	0.0013085046084597707
SDSL	2.4169716198230162e-05	5.617657166112622e-07	0.0005705551011487842	2.8762399324477883e-06	1.1169833669555373e-05	7.201235712273046e-05	2.7404345019022003e-05	2.821126690832898e-05	0.00017676659626886249	8.212091415771283e-06	0.000376425392460078	0.0014496040530502796
SEC11A	0.0014646848430857062	0.000801039335783571	0.0008298979373648763	0.0005450508324429393	0.0004319770378060639	0.00044832724961452186	0.0005751563585363328	0.0005607461207546294	0.000280771404504776	0.0015881151193752885	0.0006636305479332805	0.0005028179148212075
SEC11C	6.30063732387498e-05	0.000557642022613436	0.0002724647056311369	5.171980592422187e-05	0.002977028489112854	6.096176366554573e-05	0.00015561732288915664	0.00031122061773203313	8.97571153473109e-05	0.0010012148413807154	0.00042501292773522437	0.0001642173738218844
SEC14L1	0.00014922828995622694	0.0002952271606773138	0.00031183025566861033	9.787437738850713e-05	0.000934501294977963	0.00020022517128381878	0.001049287267960608	0.00020157349354121834	0.0002162091841455549	0.0003583049983717501	0.00011369226558599621	0.0004595908976625651
SEC24A	0.00010146695422008634	0.00026644443278200924	0.00019328344205860049	1.7029267837642692e-05	0.0006551339756697416	0.0003412166843190789	0.00023509001766797155	0.00016972588491626084	0.0001950705045601353	0.00021697206830140203	0.00017195458349306136	0.0001417221501469612
SEC24D	0.00015118539158720523	0.00020640087313950062	0.0001891753199743107	2.8600945370271802e-05	0.00036253969301469624	0.0008630158263258636	0.0001820784091250971	0.0001335336419288069	0.0004688925400841981	0.00031922178459353745	0.00020344622316770256	0.00018234743038192391
SEC31A	0.0004099996294826269	0.00034738818067125976	0.0002073303476208821	0.0002524509036447853	0.00036335550248622894	0.0012385845184326172	0.0003294580092187971	0.00018088841170538217	0.00047660540440119803	0.0004110083100385964	0.0003633770393207669	0.00020944631251040846
SEC61B	0.001193912117742002	0.0010368279181420803	0.0011211055098101497	0.0008614053949713707	0.0017153465887531638	0.0008876026258803904	0.0005898994859308004	0.0008429993176832795	0.00036189635284245014	0.0015134877758100629	0.000980523182079196	0.000554528262000531
SEL1L	8.538350084563717e-05	0.00032616808312013745	0.0002276673330925405	5.5980097386054695e-05	0.001237354939803481	0.0004413242277223617	0.00026310107205063105	0.00010044949158327654	0.00043224854744039476	0.0006692862370982766	0.0005110485362820327	0.00027857255190610886
SEL1L3	6.7496935116651e-06	0.00044575956417247653	3.9373437175527215e-05	0.0003503343614283949	0.0021011331118643284	7.385171102214372e-06	7.321932935155928e-05	9.94380607153289e-05	1.5735361102997558e-06	0.0003948184894397855	8.018485459615476e-06	6.454125832533464e-05
SELE	6.299808887888503e-07	7.967079795889731e-08	2.1605741551411484e-07	2.8386185135786945e-07	3.084771549310972e-07	1.0060215345220058e-06	0.0006279970402829349	2.5820341420512705e-07	9.010576036416751e-07	2.951524038508069e-07	4.98472786603088e-07	1.838294423350817e-07
SELENBP1	0.0005815039621666074	2.3260436137206852e-06	1.3915740964876022e-05	1.2616973435797263e-05	1.5784029301357805e-06	0.0001076952030416578	3.6162036849418655e-05	2.4060667783487588e-05	0.0008089490584097803	4.543405793810962e-06	0.0011581613216549158	8.453973350697197e-06
SELK	0.0006985525833442807	0.0008843547548167408	0.0005651849787682295	0.00013939062773715705	0.001582167693413794	0.0003044366603717208	0.0003624121309258044	0.0003833443915937096	0.0003305442805867642	0.0014927821466699243	0.0006817413377575576	0.00037462892942130566
SELL	1.053106188919628e-05	0.0009140213369391859	9.363420394947752e-05	0.0009506129426881671	0.0008418653742410243	5.724563720832521e-07	9.425923053640872e-06	1.3378143194131553e-05	2.014407527894946e-06	1.7361167920171283e-05	4.714379642223321e-08	1.9043580323341303e-05
SELM	0.002115249400958419	0.00032546979491598904	3.377876782906242e-05	8.192477253032848e-05	0.0006254518521018326	0.0014757554745301604	0.0003140475891996175	0.00010172183101531118	0.000704238482285291	0.0003051703388337046	0.0005123772425577044	6.857584958197549e-05
SELP	1.0987072300849832e-06	3.7692938349209726e-05	3.582570400340046e-07	3.517713776091114e-05	7.230351911857724e-06	4.243391629188409e-07	0.0008653229451738298	7.199118385869951e-07	1.6495421277795685e-06	7.019533541097189e-07	8.019529218472599e-08	2.818117934566544e-07
SEMA3F	7.297011848095281e-07	7.24607147617462e-08	2.810252908602706e-06	3.802072967573622e-07	5.789183319393487e-07	1.5817940948181786e-05	0.001070428523235023	7.250036105688196e-06	7.95175219536759e-05	2.5878441078930337e-07	0.00015608049579896033	4.909097128802387e-07
SEMA3G	2.017177757807076e-05	2.774671088445757e-07	1.6079784472822212e-06	3.7357895621425996e-07	4.474970296541869e-07	7.096259082572942e-07	0.0009085483616217971	3.6784769008590956e-07	9.613471775082871e-06	1.707080400592531e-06	3.327594095026143e-05	1.3198067563280347e-06
SEMA4A	1.8567208826425485e-05	0.0001982315443456173	0.0006102373590692878	2.1057443518657237e-05	0.0003788208123296499	1.4958147403376643e-05	4.2392872273921967e-05	8.466469444101676e-05	5.319590127328411e-05	0.00026354260626249015	0.00020634332031477243	0.0004791629908140749
SEMA5A	0.00026869215071201324	1.939757339641801e-06	1.3516662420443026e-06	3.212111914763227e-05	2.246842996100895e-06	0.0007646215963177383	9.66720449468994e-07	4.785001692653168e-06	0.0015508682699874043	1.645325573917944e-05	5.3222396672936156e-05	2.857844492609729e-06
SEMA5B	3.886053491441999e-06	1.4903678220434813e-06	4.0972201986733126e-07	7.919645099718764e-07	1.9761309886234812e-06	1.4067536540096626e-06	6.645534995186608e-06	1.8455741610523546e-06	0.0013202574336901307	1.4761851616640342e-06	4.908552000415511e-07	3.088971709530597e-07
SEMA6A	0.00011423677642596886	3.168253215335426e-07	1.4454295751420432e-06	3.055613888136577e-06	4.849098900194804e-07	0.00010697871766751632	0.0009359053801745176	8.30563635645376e-07	3.738900340977125e-05	1.6591033045187942e-06	1.9434555724728853e-05	8.036373060349433e-07
SEMA6B	1.12672641989775e-05	1.4691099181618483e-07	0.0010596306528896093	4.6932879627092916e-07	4.901780812360812e-07	5.029777094023302e-05	0.0007884494843892753	4.535171456154785e-07	6.653906893916428e-05	3.745970786894759e-07	2.575433200036059e-07	0.00011079543037340045
