Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13
AHNAK	0.0028525390662252903	0.00011483364505693316	0.0007431205012835562	0.00041476666228845716	0.0013336874544620514	0.000730407249648124	0.0003383049333933741	0.0011979638366028666	0.00046602729707956314	0.0008636820130050182	0.0013009206159040332	9.699391375761479e-05	0.000891792238689959
AHNAK2	7.945301331346855e-05	3.35392951456015e-06	5.295026767271338e-06	4.3949170503765345e-05	0.0007059870986267924	0.00016445532673969865	1.2352405974525027e-05	6.938635488040745e-05	4.647245077649131e-06	0.0010029005352407694	0.0009008865454234183	7.300591846615134e-07	4.824000825465191e-07
AHR	7.574100163765252e-05	4.8966645408654585e-05	0.00010264592128805816	3.1395393307320774e-05	0.00023321820481214672	0.000519700231961906	0.0005489260074682534	0.0009144280920736492	0.00036247819662094116	0.0001551986497361213	0.0006709207082167268	1.262501064047683e-05	0.0002579241991043091
AIF1	2.1500711682165274e-06	1.8043927411781624e-05	5.784438690170646e-05	2.1940812189313874e-07	6.414196604964673e-07	1.4370932603924302e-06	0.0025757797993719578	9.196890459861606e-06	1.8077531649396406e-06	1.9887675080099143e-06	2.8174565613880986e-06	1.1915758477698546e-06	3.4854521800298244e-05
AIF1L	1.900388451758772e-05	9.782423876458779e-05	4.960646492691012e-06	0.00026355547015555203	2.8587397537194192e-05	0.0007701534195803106	2.4996832053147955e-06	4.86533338062145e-07	8.490512846037745e-05	1.4407121398107847e-06	1.1524626643222291e-05	1.560856071591843e-05	2.903481117755291e-07
AIM2	9.068685358215589e-07	4.401084879646078e-05	4.287758929422125e-05	3.29176856439517e-07	2.3535815216746414e-06	3.0172788683557883e-05	0.00018367900338489562	4.714891838375479e-05	6.056357051420491e-07	1.124408754549222e-05	3.539078988978872e-06	0.0013685142621397972	0.00023366915411315858
AK2	0.00016041465278249234	0.0008769930573180318	0.00028777477564290166	0.0009133762214332819	0.00019012960547115654	0.00033973876270465553	0.0003364556177984923	0.00028446834767237306	0.0002305525413248688	0.0002704170474316925	0.00021265738178044558	0.0003282984544057399	0.000497009081300348
AKAP12	6.269019650062546e-06	2.815512061715708e-06	1.1345615348545834e-05	4.1421151308895787e-07	0.001897167763672769	7.33984779799357e-05	3.337426051075454e-06	9.356949158245698e-05	0.0004863489302806556	0.0004246326570864767	0.0007258000550791621	6.00255407334771e-06	8.454085218545515e-07
AKAP13	0.000790921098086983	0.0001706428301986307	0.0004479381605051458	0.00011820050713140517	0.00024182128254324198	0.00045082811266183853	0.000414853886468336	0.0013467774260789156	0.000270328571787104	0.0005283228238113225	0.0008236626745201647	0.0003873236128129065	0.0010866959346458316
AKAP2	5.880634853383526e-05	2.4714376195333898e-05	2.2947671823203564e-05	2.1221430870355107e-05	2.6071464162669145e-05	0.00031895021675154567	8.003770926734433e-05	0.0004978952929377556	3.6962988815503195e-05	3.974395076511428e-05	1.945639269251842e-05	0.0009465580806136131	0.0001400543551426381
AKAP5	0.000552432844415307	0.00012153758143540472	1.1179439525221824e-06	8.279208122985438e-05	1.7187816183650284e-06	8.912124030757695e-06	4.280884240870364e-06	0.000776183616835624	1.5338404182330123e-06	2.9243657991173677e-05	8.51581080496544e-06	8.731720299692824e-06	0.000459280185168609
AKR1A1	0.0004305735055822879	0.0003108138625975698	0.0003980773326475173	0.0006875609396956861	0.0005497299716807902	0.00024970018421299756	0.0010811877436935902	0.0005254807765595615	0.0002445491263642907	0.000448618084192276	0.00037232693284749985	0.0009899664437398314	0.0005063467542640865
AKR7A3	3.5314162261101956e-08	1.0190650101549181e-07	2.1706139250454726e-06	0.0021612884011119604	6.797026344429469e-06	3.7954418985464144e-07	1.4157757277644123e-06	8.56265955917479e-08	1.0586186505179285e-07	7.073623692122055e-06	2.3686650820309296e-05	1.112351100118758e-07	3.207616600775509e-06
ALCAM	0.002868431620299816	3.4284585126442835e-05	5.728795804316178e-05	0.0014422800159081817	0.00012198519107187167	1.8844362784875557e-05	0.00035797402961179614	3.9243983337655663e-05	4.3401389120845124e-05	3.8657857658108696e-05	0.00012641833745874465	0.000155544767039828	3.8818889152025804e-05
ALDH1A1	1.1022887065337272e-06	1.1192413467142615e-06	1.098201573768165e-05	1.7262142648633017e-07	0.0017791357822716236	1.0885022675211076e-05	0.00023078714730218053	0.0003558725584298372	2.329430208192207e-05	1.715935650281608e-05	0.0001627520250622183	6.31959210295463e-07	4.279207814761321e-07
ALDH2	0.0001220852427650243	8.31394390843343e-06	5.238103767624125e-05	0.00023610357311554253	0.0004348450747784227	0.0002638621663209051	0.0012792025227099657	4.144921149418224e-06	0.00023154314840212464	8.613173849880695e-05	0.00012781028635799885	0.00012197039905004203	1.2787417063009343e-06
ALDOA	7.148501754272729e-05	0.0007658156100660563	0.0007758948486298323	0.0012470947112888098	0.00037075107684358954	0.00022540485952049494	0.0011218355502933264	0.00046566547825932503	0.0005780077772215009	0.0005500871338881552	8.942509884946048e-05	0.0002841525711119175	0.0010469238040968776
ALG5	0.0007807258516550064	0.00021048466442152858	0.0002815630577970296	0.0004421727790031582	0.0003769746399484575	0.0002724423538893461	0.00023956935910973698	0.000266050425125286	0.00015884090680629015	0.00017454927728977054	0.0002298086619703099	0.0008239913731813431	0.0005298166652210057
ALOX15B	0.0006458981079049408	9.102594589194268e-08	4.138031727052294e-05	0.0005603111931122839	4.457991508388659e-06	2.1200244191277307e-06	2.0919675080222078e-05	4.587525666011061e-07	5.549523393710842e-06	0.00014729955000802875	4.481890209717676e-05	1.6644212053051888e-07	2.5878561515924048e-08
ALOX5	2.1109583485667827e-06	1.4602541114072665e-06	6.660701910732314e-05	1.7129577827290632e-05	5.492266268447565e-07	6.426882009691326e-06	0.001227111672051251	0.0019800898153334856	7.636197096871911e-07	2.9034796966698195e-07	1.1635139571808395e-06	0.0008710755500942469	2.518255769246025e-06
ALS2	0.00032171051134355366	9.255475015379488e-05	9.172556747216731e-05	9.085593046620488e-05	8.86518246261403e-05	0.00020251734531484544	0.00010287342593073845	0.000718823866918683	0.0001932450250023976	9.239996143151075e-05	0.0004215342050883919	2.599934123281855e-05	6.805185694247484e-05
AMHR2	3.407483717410287e-08	8.042373877970022e-08	3.1304733028036935e-08	5.601636932084375e-09	1.097752289069831e-07	7.707496507691758e-08	4.131874931090351e-08	0.0014472055481746793	1.0072862721699494e-07	5.84603796482952e-08	1.212401912198402e-07	1.0098575131678444e-07	2.250117425717235e-08
AMOTL2	9.404811862623319e-05	4.27846589445835e-06	3.501743549350067e-06	0.00017343040963169187	0.0004422658239491284	0.00035449350252747536	1.7055826901923865e-06	4.0002848322728823e-07	0.0006991944974288344	0.0004504808457568288	0.0008247682708315551	1.0438462595629971e-05	1.8019126457602397e-07
ANAPC16	0.0006052291137166321	0.0005488716997206211	0.0015878047561272979	0.0009696423076093197	0.00032816387829370797	0.00034056397271342576	0.00036568508949130774	0.0007155469502322376	0.00041800850885920227	0.00027447580941952765	0.00013365759514272213	0.000782991002779454	0.0016429462702944875
ANGPT1	7.060266966618656e-07	7.626390015502693e-06	1.77858430561173e-06	1.1232144061068539e-05	0.00013583437248598784	4.14800950920835e-07	2.6166064799326705e-06	5.430651526694419e-06	0.0016389471711590886	9.144550858763978e-05	0.00016993189638014883	1.2716238870780217e-06	3.157513219775865e-07
ANGPT2	1.4132384421827737e-05	1.7710460724629229e-06	8.221244570449926e-06	7.697261708017322e-07	3.7578463434329024e-06	0.0006419416167773306	2.47344360104762e-06	9.208400115312543e-06	0.0015866748290136456	1.800050631572958e-05	0.00012235459871590137	3.7321631225495366e-06	1.5147782050917158e-06
ANGPTL2	2.0204852262395434e-06	2.256938159916899e-06	4.374007858132245e-06	5.233144406702195e-07	0.0009549792157486081	0.0004510936851147562	4.2510885123192566e-07	1.0371447842771886e-06	0.00021933521202299744	0.0013611187459900975	0.0010277428664267063	1.9976448584202444e-06	4.0665781853022054e-07
ANKH	2.3691549358773045e-05	6.42929007881321e-05	0.0002974140807054937	1.37030947371386e-05	0.00017745229706633836	0.00021443646983243525	0.00035974691854789853	0.00019861457985825837	1.3976794434711337e-05	0.0011312852147966623	0.0006418331176973879	7.936818292364478e-05	0.00037770209019072354
ANKRD13A	0.00021234997257124633	0.00015070151130203158	0.00044315625564195216	7.274255040101707e-05	0.00011314504081383348	0.0001319541916018352	0.0001910949795274064	0.00032446812838315964	6.141186895547435e-05	0.00015873301890678704	0.0002848875883501023	0.000645032967440784	0.0004276009858585894
ANKRD22	3.4848730138037354e-05	2.4027697236306267e-06	1.1726819337809502e-07	8.690002687217202e-06	3.1713545922684716e-07	2.6576427103464084e-07	0.0006288310396485031	1.8118181515092147e-06	1.1596475246733462e-07	1.1139190547737599e-07	8.171697345460416e-07	7.687951892876299e-07	2.4506778572686017e-05
ANKRD27	0.00035072516766376793	0.00010011839913204312	0.00021407590247690678	0.00011094463843619451	0.00011555975652299821	0.00012768592569045722	8.11307763797231e-05	0.0005935525987297297	0.00012906557822134346	0.0001491294678999111	0.00022104066738393158	0.00011241026368224993	0.00034566072281450033
ANKRD28	0.0005172849050723016	0.00013802741887047887	6.270534504437819e-05	0.0001343061012448743	0.00023101487022358924	0.00042345511610619724	8.448948210570961e-05	0.0007084060343913734	0.00010923779336735606	0.00042893848149105906	0.0007206086302176118	0.0005467283772304654	0.0002240524481749162
ANKRD29	7.850099063944072e-05	6.763926876374171e-07	5.164409230928868e-06	2.4323428533534752e-06	1.1279722457402386e-05	0.000566047674510628	2.782305637083482e-05	2.5429071115468105e-07	0.00043690766324289143	1.1341838217049371e-05	4.4236690882826224e-05	1.0110305765920202e-06	2.58129716712574e-07
ANKRD30A	0.005191091448068619	1.1002377959812293e-06	1.3229419892013539e-05	0.00028373944223858416	3.1907245556794805e-07	8.064363100857008e-06	4.2881703166131047e-07	3.2682444270903943e-06	3.48173728070833e-07	7.387951939108461e-08	1.715685721137561e-05	1.2261459403362096e-07	1.3044141269347165e-06
ANKRD50	0.004141352139413357	8.866984899214003e-06	7.624289082741598e-06	0.0013826556969434023	0.000178931062691845	0.0001716328551992774	3.468951763352379e-05	5.905043963139178e-06	0.0001829431566875428	9.370956831844524e-05	0.00018836090748663992	4.420611503519467e-07	1.5534789099547197e-06
ANLN	1.0540948380821646e-07	0.002867442090064287	4.7780570611166695e-08	5.189755938772578e-06	8.9765580923995e-06	1.2704256278084358e-06	4.80393191537587e-06	4.0205890172728687e-07	1.612178721188684e-06	2.0739084902743343e-06	6.142838060441136e-07	3.028419257589121e-07	4.503542641032254e-06
ANO1	2.5179462681990117e-05	2.4835926524247043e-06	6.4954465415212326e-06	5.151996447239071e-05	4.436254675965756e-05	2.283958792759222e-06	2.5617990218052e-07	3.4755902333927224e-07	0.0017713747220113873	0.0002830014273058623	0.0010427571833133698	4.346214609540766e-06	3.547214078025718e-07
ANP32B	0.000225565760047175	0.0016626837896183133	0.0016056100139394403	0.000491083599627018	0.00030897490796633065	0.0002415805502096191	0.00035733351251110435	0.0005885998834855855	0.0002994929673150182	0.0001772877003531903	0.00011162598093505949	0.00037075168802402914	0.0011603111634030938
ANP32E	7.368924707407132e-05	0.0015084275510162115	0.0003420024586375803	0.00012560817413032055	0.0002418624353595078	9.780166146811098e-05	0.0001396776206092909	0.00031202970421873033	0.00017664716870058328	9.305492858402431e-05	0.00011479441309347749	0.00021514666150324047	0.0006385986343957484
ANPEP	1.7099087926908396e-05	3.668968020065222e-06	3.974071660195477e-06	0.00021669040143024176	0.0003922845353372395	6.178780040499987e-06	0.0007991442689672112	1.5784954712216859e-06	5.92243522987701e-05	9.58955060923472e-05	0.0004144421545788646	9.165539722744143e-07	3.7624602100549964e-07
ANTXR1	2.773386768240016e-06	1.9715710095624672e-06	6.581085926882224e-06	5.368142865336267e-06	0.00023788759426679462	2.0756349385919748e-06	1.391922342008911e-05	1.7858878891274799e-06	0.0001814372808439657	0.002445698482915759	0.0010492416331544518	2.029235702138976e-06	1.3419578408502275e-06
ANTXR2	2.9895745683461428e-05	3.579141412046738e-05	0.0003174589655827731	2.3078173398971558e-06	0.0006525921053253114	4.9773199862102047e-05	0.00016478178440593183	0.0004761840682476759	0.0001455008750781417	0.0004375198914203793	0.0008229663944803178	0.00018183936481364071	0.0003646132245194167
ANXA1	1.0327877134841401e-05	0.00013114626926835626	0.0006874225800856948	4.341869134805165e-05	0.00041624423465691507	0.00021556227875407785	0.0005591661902144551	0.0010537138441577554	0.0002651223912835121	0.0004919253406114876	0.0002200842136517167	3.5823084090225166e-06	0.0006764616118744016
ANXA11	0.0006485385238192976	0.0003485526831354946	0.0009904841426759958	0.0004396835283841938	0.0004851883859373629	0.00029416251345537603	0.0004883805522695184	0.0011593441013246775	0.0006281877285800874	0.0004981429083272815	0.0003937943547498435	0.00031553886947222054	0.0014324802905321121
ANXA2	4.2647308873711154e-05	0.0005486371228471398	0.00014431230374611914	0.0005112200160510838	0.0007390672108158469	0.0008391428273171186	0.001041735173203051	0.00011555166565813124	0.0003445912734605372	0.0008528509642928839	0.0003466067719273269	6.1055165133439e-05	0.0003865777689497918
ANXA2R	8.014724880922586e-05	7.138315413612872e-05	0.000563453824725002	1.8571596456240513e-06	2.9710205126320943e-05	0.00010328491043765098	3.183620356139727e-05	0.0005624683108180761	1.2781173609255347e-05	2.550414137658663e-05	5.684599818778224e-05	0.00010364477202529088	0.0007875353330746293
ANXA4	5.961106580798514e-05	0.00018583048949949443	0.00013017079618293792	0.0004236802051309496	0.000492241932079196	0.00025312506477348506	0.0004986919811926782	0.0007498800405301154	0.00032516647479496896	0.0005636801361106336	0.00038228396442718804	0.00011298382742097601	0.00022940614144317806
ANXA5	6.553390267072245e-05	0.0007045735837891698	0.00017587037291377783	0.00027702556690201163	0.0009161483030766249	0.0004696438554674387	0.0011836454505100846	0.00021532784739974886	0.0007225267472676933	0.0009207576513290405	0.0003413145605009049	0.00014414872566703707	0.0005597930285148323
AOC3	1.939259163918905e-05	7.08809238858521e-07	1.383441826874332e-06	3.830098478374566e-07	9.19337799132336e-06	0.001207888824865222	4.844428076467011e-07	2.483228058736131e-07	0.001024246565066278	2.4446371753583662e-05	3.9104255847632885e-05	1.9799206256720936e-06	1.7728802959027234e-07
AP1B1	7.783075125189498e-05	0.00029121708939783275	0.00018952043319586664	0.0001466061657993123	7.295326940948144e-05	0.0001984652190003544	0.0010983060346916318	0.00016882976342458278	0.00011823836393887177	0.00012423520092852414	0.00018115031707566231	0.0003497057477943599	0.0002740756026469171
AP1M2	1.2841860552725848e-06	0.0001588232407812029	1.2361319022602402e-05	0.0012261219089850783	3.876012215187075e-06	5.513249107025331e-06	8.033537142182468e-07	9.627273357182276e-06	4.947211778016936e-07	4.898805400443962e-06	6.1162795645941515e-06	9.70644578046631e-06	5.223730568104656e-06
AP1S2	5.8749803429236636e-05	0.00021979630400892347	0.00037408494972623885	2.3101887563825585e-05	8.201628224924207e-05	0.00038839204353280365	0.0010302041191607714	0.000446451420430094	8.622407767688856e-05	0.00012713820615317672	7.5006035331171e-05	0.00019759940914809704	0.0004205230507068336
AP2M1	0.0002143179444829002	0.000933053670451045	0.0005248564411886036	0.0007252320065163076	0.0006679409416392446	0.0006707406719215214	0.0007126121781766415	0.0008533006766811013	0.0008468248997814953	0.0009248207788914442	0.000408385501941666	0.00030173046980053186	0.0007927273400127888
AP2S1	6.151125126052648e-05	0.0015200335765257478	0.0003480703162495047	0.0008644015761092305	0.00039783946704119444	0.00047707604244351387	0.001350009930320084	0.0003371048951521516	0.0003678126086015254	0.0005894242785871029	0.0001555557391839102	0.00022166629787534475	0.0006265139090828598
APBB2	0.004573369864374399	1.2714755030174274e-05	8.377111953450367e-06	0.0004532331950031221	0.00024288555141538382	0.000620583479758352	7.359060418821173e-06	1.1701732773872209e-06	0.0003732655895873904	0.0005179936997592449	0.0013697081012651324	9.509400115348399e-06	5.88088823860744e-07
APLNR	2.0570487322402187e-06	6.960902965147397e-07	4.0750822449808766e-07	3.504881647131697e-07	2.123241984008928e-06	0.0024249618873000145	8.406748293054989e-07	2.61842529880596e-07	9.773259080247954e-05	2.381277226959355e-06	7.895027010818012e-06	7.262143526531872e-07	1.6778402311956597e-07
APLP2	0.0006956809083931148	0.00011463124246802181	0.00011941565753659233	0.0007313016103580594	0.0005100363050587475	0.00105469289701432	0.001082767965272069	0.00014098775864113122	0.00028977752663195133	0.000316217279760167	0.0003848395717795938	7.679692498641089e-05	0.00013691166532225907
APOA1BP	0.00023104334832169116	0.0006055591511540115	0.0003612849104683846	0.001955808838829398	0.0003480615559965372	0.0001165554131148383	0.00021961868333164603	0.0003396488318685442	0.00032073634793050587	0.000201653761905618	7.717542030150071e-05	0.0005873779882676899	0.0005136716063134372
APOBEC3A	2.9602219342450553e-08	4.0238418819171784e-07	2.958267941721715e-08	5.577175166138204e-09	1.1982128000909142e-07	5.363446220485457e-08	0.0006477516726590693	6.535760377346378e-08	8.994761202529844e-08	6.915316674849237e-08	1.1593679261068246e-07	1.0123821425622737e-07	2.1179925369096964e-08
