Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19
HLA-DRA	7.048846600810066e-05	6.497419235529378e-05	0.0002095205127261579	1.3037791177339386e-05	5.356223846320063e-05	3.125324155917042e-06	1.0171910389544792e-06	6.279509761952795e-06	0.0018792935879901052	5.622967819363112e-06	1.7475221056884038e-06	7.584727427456528e-06	3.071511628149892e-06	2.3458646865037736e-06	3.1131326977629215e-05	0.00013122727978043258	0.001836347277276218	2.2596563212573528e-05	1.4776418311157613e-06
HLA-DRB1	0.00030649363179691136	0.00022512610303238034	0.000626576307695359	1.883375625766348e-05	0.00017420615768060088	3.2932923659245716e-06	2.1231098799034953e-06	4.044811430503614e-05	0.002104248385876417	5.629619863611879e-06	2.267068111905246e-06	3.291669418103993e-05	3.2042275961430278e-06	1.6014267885111622e-06	0.00015100296877790242	0.00023399789643008262	0.001390699646435678	1.9168135622749105e-05	2.1685798401449574e-06
HLA-DRB5	0.0003054961853194982	0.00026555752265267074	0.0008069084724411368	1.952472302946262e-05	0.00020566300372593105	4.3746185838244855e-06	1.5617100643794402e-06	4.053338852827437e-05	0.0018966138595715165	5.509573384188116e-06	2.0060729184478987e-06	4.8202935431618243e-05	3.8671169022563845e-06	1.0656793847374502e-06	0.00030442693969234824	0.0002295658632647246	0.001760083599947393	2.7488107662065886e-05	2.2928511498321313e-06
HLX	5.837118237650429e-07	2.3243785562954145e-07	4.859119826505776e-07	1.3416994306680863e-06	0.00018006007303483784	0.00013673679495695978	0.00012286340643186122	3.259069490013644e-05	0.000220855392399244	5.453448466141708e-06	0.0005794697208330035	9.342880247231733e-08	9.611769201001152e-05	9.356558439321816e-05	5.2826551836915314e-05	0.0009946537902578712	9.115463763009757e-05	1.0132715942745563e-05	6.459346195697435e-07
HM13	0.0007756997947581112	0.0006371329072862864	0.0007411349797621369	0.0004047360853292048	0.000854398007504642	0.0008587398915551603	0.0005659947637468576	0.002384201157838106	0.0006632831646129489	0.00042899284744635224	0.0003501297615002841	0.00047741731395944953	0.00033167877700179815	0.00044171608169563115	0.00017361213394906372	0.0002886944857891649	0.0002449427265673876	0.00024297535128425807	0.0002471276675350964
HMCN1	3.8454759305750486e-06	1.6740865476094768e-06	1.4666047718492337e-06	1.9518311944466404e-07	2.470254185027443e-05	2.7040072382078506e-05	0.00012161065387772396	1.4420390925806714e-06	3.783209763241757e-07	4.030984257497039e-07	9.741269423102494e-06	2.953949660877697e-06	0.0006578923785127699	0.0016426887596026063	5.401190264819888e-06	0.000116363909910433	4.294394670978363e-07	1.4562053365807515e-05	1.834152840274328e-06
HMG20B	0.0005485756555572152	0.0004430757835507393	0.00043671057210303843	0.0011482052505016327	0.0003042382304556668	0.0006921389722265303	0.00027205859078094363	0.00031503368518315256	0.00021388393361121416	0.0006477681454271078	0.0002835799241438508	0.00035837606992572546	0.00035250119981355965	0.00032902092789299786	0.00015426523168571293	0.00032337638549506664	0.00023984465224202722	0.00047658252879045904	0.0013487318065017462
HMGA1	0.0003598431358113885	0.00032167325844056904	0.0005398706416599452	0.0007213122444227338	6.628820119658485e-05	0.00021507639030460268	3.50220434484072e-05	0.0003370718623045832	0.0004013221769127995	0.0006077401922084391	2.8004508294543484e-06	0.0005000896635465324	3.5656914860737743e-06	3.9121646295825485e-06	7.049964915495366e-05	3.6354465464683017e-06	0.0007195390644483268	8.538928523194045e-05	3.2176303648157045e-06
HMGB1	0.00149902468547225	0.0015928064240142703	0.0017315035220235586	0.002215900458395481	0.0007852152921259403	0.000780733535066247	0.0007981524686329067	0.000628549256362021	0.00047762098256498575	0.0008497722446918488	0.0007224732544273138	0.00134098541457206	0.0008476744988001883	0.0004459987976588309	0.0006071546813473105	0.000820785469841212	0.0010335698025301099	0.0011781600769609213	0.0004811727558262646
HMGB2	0.00037364792660810053	0.0005967309116385877	0.0007781473104842007	0.0016002877382561564	0.00012209609849378467	2.314630546607077e-05	4.991870082449168e-05	7.423327770084143e-05	0.0001072714730980806	1.1741773960238788e-05	5.451569813885726e-05	0.0004856365267187357	0.00015959962911438197	4.1088671423494816e-05	6.929259689059108e-05	0.00010613865742925555	0.00015379833348561078	0.00024235663295257837	5.236094239080558e-06
HMMR	1.537633579573594e-06	5.519697765521414e-07	5.1363540478632785e-06	0.0008973088697530329	5.2686664275825024e-05	8.348630444743321e-07	1.3770001316970593e-07	3.1996172765502706e-05	6.150700755824801e-06	1.4237733658717389e-08	1.217726577351641e-07	6.239007177555322e-08	1.2647977598589932e-07	7.805417681083782e-07	1.2520192171905364e-07	2.1411811701455008e-07	4.718747277365765e-06	6.553930234076688e-07	1.1815295408723614e-08
HMOX1	9.468134521739557e-06	2.670264439075254e-05	6.97848154231906e-05	2.3282040274352767e-05	1.20541399155627e-05	1.9329645510879345e-05	6.631192081840709e-05	4.575054845190607e-06	0.0008472916670143604	5.449811851576669e-06	1.0319927241653204e-06	1.2680104646278778e-06	9.662598131399136e-06	7.155278126447229e-06	5.330521730684268e-07	2.224000581918517e-06	2.7796830181614496e-05	2.1704496248275973e-05	5.00971282235696e-08
HN1	0.0005129897617734969	0.0011758818291127682	0.0010129748843610287	0.0021308506838977337	0.00023304751084651798	0.00026618194533511996	0.0002313910226803273	0.00024344799749087542	0.0005305029917508364	0.0005151350051164627	4.5206612412584946e-05	0.00045438564848154783	6.313841004157439e-05	0.00012756841897498816	0.00018777333025354892	0.00012752004840876907	0.0002621811581775546	0.00020586133177857846	8.235839050030336e-05
HN1L	0.00029821842326782644	0.00022911887208465487	0.0001831053668865934	0.0010626396397128701	0.000306492525851354	0.00011230563541175798	0.00012136104487581179	9.668366692494601e-05	8.834152686176822e-05	0.0006341431871987879	0.0001294800895266235	0.0002407270367257297	6.149542605271563e-05	0.0001404403883498162	3.940046008210629e-05	9.625199163565412e-05	0.0001729966897983104	0.00016548084386158735	0.0013437590096145868
HNMT	2.2111812540970277e-06	2.7695054996002e-06	2.882221679101349e-06	0.00014777341857552528	2.1688369088224135e-05	0.0007191525073722005	0.0007225339650176466	9.876443982648198e-06	0.0011668697698041797	0.00018123342306353152	0.0005090208142064512	3.484443368506618e-06	0.0007168666925281286	0.00047504022950306535	1.2656019862333778e-05	1.122375215345528e-05	3.985041985288262e-06	7.905322127044201e-05	0.000538985594175756
HNRNPA1	0.0011713054263964295	0.0018632982391864061	0.0020120637491345406	0.0009973531123250723	0.0006324358400888741	0.0007341158343479037	0.0010692635551095009	0.00042333739111199975	0.0004297392151784152	0.0020409675780683756	0.0005967835895717144	0.002591171767562628	0.000855160818900913	0.0002878038212656975	0.0006191508728079498	0.0005513497744686902	0.0013701495481655002	0.0011465358547866344	0.00046524908975698054
HNRNPA2B1	0.0016467979876324534	0.001612750580534339	0.0013119695940986276	0.0014643609756603837	0.0005366342957131565	0.0006855668034404516	0.00032327199005521834	0.0004216933448333293	0.0005824222462251782	0.0005359483766369522	0.0006421259022317827	0.001422620378434658	0.0006777842063456774	0.0004900188068859279	0.0007548288558609784	0.000667206768412143	0.001240190234966576	0.0009412574581801891	0.0012945326743647456
HNRNPA3	0.0010938909836113453	0.001228814828209579	0.0010787555947899818	0.0011074531357735395	0.000514643732458353	0.0006796249654144049	0.00042637751903384924	0.0003418642736505717	0.0004603526904247701	0.0005537492106668651	0.0005656667635776103	0.0008057518280111253	0.000493520637974143	0.0004027174727525562	0.00036747203557752073	0.0005548843764699996	0.0006212624721229076	0.0007607626612298191	0.00043640262447297573
HNRNPAB	0.0006581689231097698	0.0005660917959176004	0.0005481643602252007	0.0011033997870981693	0.0002603879838716239	0.0008042603149078786	0.00038251292426139116	0.0002442813420202583	0.0003194399469066411	0.0003917293797712773	0.0002284321963088587	0.0004632415366359055	0.00023946094734128565	0.00028083022334612906	0.00022089840786065906	0.00027282850351184607	0.00026547384914010763	0.0002973552327603102	0.00010517793270992115
HNRNPDL	0.0016021898481994867	0.0015402850694954395	0.0011800802312791348	0.0005297480383887887	0.0005118033150210977	0.0006971959955990314	0.00038206635508686304	0.0004555532359518111	0.00041312447865493596	0.00046741493861190975	0.000624022213742137	0.0017940991092473269	0.0007109552971087396	0.000468483631266281	0.0007480145432054996	0.00041091436287388206	0.001325723365880549	0.0009701105882413685	0.0010987914865836501
HOOK2	0.0001695965911494568	0.0001592097250977531	0.00010453741560922936	0.0003622980148065835	0.0001304580655414611	8.756724128033966e-05	6.755034701200202e-05	0.0001307173806708306	5.9351801610318944e-05	0.00022319777053780854	0.00015594667638652027	0.00026073757908307016	0.00019193640036974102	0.00020310006220825016	0.0001388851524097845	0.0001064332973328419	0.0001765205670380965	0.00029921747045591474	0.0023115789517760277
HOPX	0.003286857856437564	8.929192699724808e-05	0.002140976022928953	7.197216473286971e-05	5.7435569033259526e-05	0.0003119035973213613	0.0003637662739492953	6.684666459477739e-06	1.6550781083424226e-06	2.7196205337531865e-05	0.0005709129036404192	0.0002667356748133898	0.0001753958931658417	8.488317689625546e-05	4.190290837868815e-06	4.39268842455931e-05	0.00020705397764686495	0.0001278721756534651	0.0002676025906112045
HOXB-AS1	0.00043137275497429073	0.00021737959468737245	0.00013998470967635512	7.099001231836155e-05	0.0002267157833557576	0.0002474654174875468	0.00018863676814362407	4.8263002099702135e-05	1.8557338989921845e-05	2.4426761228824034e-05	0.000538148102350533	0.00014976935926824808	0.0002990278590004891	0.00030962552409619093	0.00020267584477551281	4.581559915095568e-05	2.2649752281722613e-05	5.579711069003679e-05	0.0006391647038981318
HOXB4	0.0007947200210765004	0.00027893722290173173	0.00025791145162656903	1.2737837096210569e-05	4.265920870238915e-05	5.8693050959846005e-05	2.776989094854798e-05	9.248636342817917e-05	2.2250447727856226e-05	2.426703531455132e-06	0.00021479003771673888	0.00011850792361656204	0.0002825682167895138	0.0004758431459777057	0.0005427478463388979	0.000309227587422356	3.710029704961926e-05	1.543744292575866e-05	7.73382907937048e-06
HOXB7	1.383076323691057e-05	8.51290751597844e-05	9.661204239819199e-05	0.00042360241059213877	0.00017895699420478195	0.0005421577952802181	0.0003616395406424999	0.000112907488073688	8.648204675409943e-05	0.00018130058015231043	0.0003966741787735373	3.08076741930563e-05	7.930825813673437e-05	0.000476874818559736	8.36144681670703e-05	0.0007065148674882948	2.243498784082476e-05	0.001188623602502048	1.0357992323406506e-05
HOXD10	1.5056056668072415e-07	8.21943757500776e-08	1.1582688586031509e-07	2.6237787054128603e-08	3.378991095814854e-05	1.9264250568085117e-06	1.7692730125418166e-06	2.2249194842061115e-07	3.623235045324691e-08	2.1955505857818025e-08	1.2079227929007175e-07	3.075603416391459e-08	2.0065429851001682e-07	2.547857775425655e-06	1.874458206430063e-07	0.0008436328498646617	9.454239346950999e-08	2.884343075493234e-06	1.1528204169053424e-08
HOXD3	1.517236825065993e-07	1.2190794507205283e-07	1.1807436806066107e-07	5.4545477468082026e-08	3.893175380653702e-05	2.0095218133064918e-05	2.585635411378462e-05	3.322277848383237e-07	5.627017785059252e-08	9.272085890188464e-07	4.911081850877963e-05	1.7915070316121273e-07	0.00015632151917088777	0.00012899038847535849	2.099985067616217e-06	0.0005756226601079106	1.428957006055498e-07	2.9793227440677583e-06	1.9435150534263812e-05
HOXD8	6.256172468965815e-07	4.876459342995076e-07	2.838949626493559e-07	1.142713790613925e-05	0.00023115404474083334	0.00038584944559261203	0.00042838676017709076	2.654198624441051e-06	8.680387253434674e-08	1.0837702575372532e-05	0.00021139509044587612	1.8574247917513276e-07	0.0004411344707477838	0.0003451980301178992	3.222771738364827e-06	0.0009179225307889283	4.733619505259412e-07	2.6799387342180125e-05	7.530803850386292e-05
HOXD9	9.151437438958965e-07	5.658743589265214e-07	1.2692285054072272e-06	9.61772116170323e-07	3.856301918858662e-05	5.474551653605886e-05	1.2151056580478325e-05	3.98586593064465e-07	1.3464958215081424e-07	6.218500914201286e-08	3.4009848604910076e-05	6.738073921042087e-08	1.7343742001685314e-05	4.948185232933611e-05	6.885157404212805e-07	0.001404076348990202	1.4556094356521498e-06	8.647885806567501e-06	3.9469050250318105e-08
HPGD	7.082532101776451e-05	0.0001388178498018533	1.7089294487959705e-05	1.190727562061511e-05	9.092877917282749e-06	6.49355752102565e-06	2.061145096377004e-06	1.7586356989340857e-05	5.874445378140081e-06	2.515158143978624e-07	6.814165658397542e-07	3.3825417631305754e-05	8.564335985283833e-06	4.1347999513163813e-07	0.0044463020749390125	9.067429118658765e-07	9.236552500624384e-07	2.3643240183446323e-06	1.4306240245787194e-06
HPGDS	1.7537541907586274e-07	1.2165326097601792e-06	1.422413674845302e-06	1.283385984152119e-07	4.010273187304847e-05	4.831352953260648e-07	3.4359518963356095e-07	1.7412773445357743e-07	0.0001566154242027551	1.1721141390808043e-08	1.029422449505546e-07	1.899588539799879e-07	2.4791248165456636e-07	4.1697706620880126e-08	0.005959207192063332	8.081089930556118e-08	3.9270349816433736e-07	5.13540442170779e-07	1.5928675267673498e-08
HPN	1.0302214832336176e-06	1.627145934435248e-06	8.572550882490759e-07	0.0015828063478693366	8.958410944615025e-06	4.649975016945973e-05	1.7095604562200606e-05	3.737984002327721e-07	2.518563633202575e-06	0.0010580839589238167	5.028973191656405e-06	4.4577495827979874e-07	1.9971841538790613e-05	2.272205165354535e-06	2.0388020857353695e-05	2.5429892502870644e-07	7.265426233971084e-07	0.0006842892034910619	0.001436983817256987
HPRT1	0.0003457284183241427	0.0008023091359063983	0.0006668777205049992	0.0004150429740548134	0.00012973819684702903	0.0001246211613761261	0.0002000474341912195	5.880043318029493e-05	0.00031458117882721126	0.00024318470968864858	0.00023810710990801454	0.0004869518452323973	0.00011959463881794363	5.6781485909596086e-05	0.00026520490064285696	0.00014546309830620885	0.0002172837994294241	0.00018621701747179031	1.0748090062406845e-05
HPSE	5.9552108723437414e-05	0.00020400620996952057	9.581964695826173e-05	1.1712830200849567e-05	5.004142167308601e-06	6.354861739055195e-07	7.651639748473826e-07	5.335784294402401e-07	0.0007177730440162122	1.0080155732339335e-07	1.5582666037516901e-06	8.589729986852035e-05	2.2522237941302592e-07	1.157523229267099e-06	2.9522004751925124e-07	1.0103457270815852e-06	4.346956757217413e-06	2.963126007671235e-06	2.7080593767436767e-08
HRC	1.3852483959908568e-07	1.1625259332959104e-07	1.490409999860276e-07	4.397197244543349e-06	8.779349627729971e-06	7.446285053447355e-06	4.362992171991209e-07	4.18489463527294e-07	1.1224820184452255e-07	6.689653559988074e-07	0.001585668884217739	4.030352940276316e-08	3.4869547107518883e-06	8.884398425834661e-07	5.802784812658501e-07	1.1165734292717389e-07	1.79236863573351e-07	4.440964858076768e-06	3.0500170396408066e-05
HRH1	5.081507197246538e-07	3.003845847615594e-07	4.4583433123079885e-07	2.1195805857132655e-06	4.3677875510184094e-05	7.551222370238975e-05	0.00024601101176813245	8.966832751866605e-07	0.0001925709075294435	8.616892955615185e-06	6.7047567426925525e-06	7.541837021562969e-07	0.00030831090407446027	0.00019293349760118872	1.6597106878180057e-05	0.0006174353184178472	5.725202640860516e-07	4.390221874928102e-05	3.4659119592106435e-06
HRH2	8.250139217125252e-06	0.0001170261821243912	2.1041812942712568e-05	4.945087312080432e-06	1.8225979147246107e-05	1.2852196050516795e-05	1.17648642117274e-05	1.4122363154456252e-06	0.0005704957293346524	1.8309062852495117e-06	0.000549448886886239	0.0002871803299058229	3.0098974548309343e-06	4.007552706752904e-05	9.361672823615663e-07	1.28896203932527e-07	1.3124250472174026e-05	2.5278592147515155e-05	0.00015008430636953562
HS3ST1	3.3177038858411834e-06	1.1863388863275759e-05	4.881850600213511e-06	7.677362191316206e-06	3.319380266475491e-05	1.480151013311115e-06	2.0147756458754884e-06	7.995203077371116e-07	0.0005221610772423446	5.886060080229072e-06	5.960101407254115e-05	4.677919150708476e-06	1.0052904144686181e-05	2.376892496158689e-07	0.005106376018375158	0.0002584203612059355	0.0003378444816917181	0.000341321574524045	4.554019596980652e-07
HS6ST1	6.016847328282893e-05	1.6124715330079198e-05	2.2227439330890775e-05	0.00026268072542734444	2.5430525056435727e-05	5.371343650040217e-05	0.00012353796046227217	2.9850492865080014e-05	6.248665158636868e-05	0.0004781984898727387	3.07421141769737e-05	3.009748070326168e-05	0.0003137440944556147	0.0005144571186974645	0.0016301650321111083	0.00015587062807753682	4.9683723773341626e-05	8.931967749958858e-05	0.0009032953530550003
HSBP1	0.0002953374641947448	0.0005880784010514617	0.0005145462928339839	0.0008337293984368443	0.00015764229465276003	0.0011363064404577017	0.0014320987975224853	0.00029790992266498506	0.0008310872362926602	0.0011722974013537169	0.00040238825022242963	0.00025412303511984646	0.00047908592387102544	0.00038683548336848617	0.0003134988364763558	0.0004562687536235899	0.00030258065089583397	0.0007122904062271118	0.00010747621126938611
