Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30	Topic31	Topic32
CENPH	3.864287646138109e-05	6.710590241709724e-05	1.3287663023220375e-05	2.8109434424550273e-05	1.5953124602674507e-05	2.8160631700302474e-05	4.673536022892222e-05	0.00018649891717359424	2.106482679664623e-05	1.6406069335062057e-05	0.0001078187779057771	5.1920011173933744e-05	5.7943074352806434e-05	1.1482384252303746e-05	6.35095129837282e-05	1.6214353308896534e-05	0.0002319975319551304	0.0002072675561066717	3.60924968845211e-05	3.531940092216246e-05	0.00012252136366441846	3.855375689454377e-05	8.947498281486332e-05	9.944335761247203e-05	1.1896890100615565e-05	0.001431854092516005	4.3724270653910935e-05	9.72724228631705e-05	0.00011791526048909873	1.7151762222056277e-05	9.874335228232667e-05	0.00021921563893556595
CENPK	0.000392609421396628	0.00015820958651602268	0.0012682193191722035	3.509410134938662e-06	6.882477919134544e-06	1.7491416656412184e-05	0.0004046245012432337	0.0001186909357784316	2.2326825273921713e-05	8.024575436138548e-06	0.0002960179408546537	5.488335318659665e-06	2.212070967289037e-06	1.2725164197036065e-05	6.495663456007605e-07	8.764344784140121e-06	3.668501813081093e-05	6.237278284970671e-05	2.7871368729392998e-05	7.3174142016796395e-06	4.491918662097305e-05	1.2320734640525188e-05	4.322670974943321e-06	1.3919070624979213e-05	1.5941659512463957e-05	0.0016664123395457864	0.0007807968067936599	3.784101863857359e-05	4.8038389650173485e-05	2.177806345571298e-05	4.025788257422391e-06	0.00033658448955975473
CENPL	0.00013770077202934772	5.92486176174134e-05	0.0022946568205952644	2.271268022013828e-05	2.803129427775275e-05	4.7556841309415177e-05	0.0002754082379397005	0.00015723494288977236	1.0871699487324804e-05	4.387029184726998e-05	0.00018135264690499753	4.401930345920846e-05	4.466011523618363e-05	7.323105364775984e-06	4.0107141103362665e-05	1.6102967492770404e-05	4.549539153231308e-05	0.0001860840420704335	4.237400571582839e-05	1.71718311321456e-05	5.692014019587077e-05	3.43559768225532e-05	1.1550579984032083e-05	0.00017339458281639963	1.910529590531951e-06	0.001020041760057211	2.7559683076106012e-05	2.599374965939205e-05	9.065550329978578e-06	4.284130045562051e-05	8.406083361478522e-05	0.00014923044363968074
CENPM	1.1304970939818304e-05	0.0007947737467475235	1.8381069821771234e-05	8.001561946002766e-05	6.399332050932571e-05	1.6628097228021943e-06	2.2989808712736703e-05	2.5227241167158354e-06	5.297770826473425e-07	1.0954092886095168e-06	0.00013567366113420576	1.2898342447442701e-06	1.8010973690252285e-07	2.4635204681544565e-05	2.1406509631560766e-07	1.0575182386673987e-05	1.6553040040889755e-05	0.00020241276070009917	2.900621257140301e-05	8.179272299457807e-06	3.1379536267195363e-06	7.294108854694059e-07	2.420031933070277e-06	0.00010563201794866472	5.493510570886428e-07	0.0025637594517320395	3.0080886062933132e-05	7.3116584644594695e-06	2.8109816412325017e-05	5.8174505284114275e-06	3.3959656775550684e-07	0.00014573354565072805
CENPN	1.1143100891786162e-05	6.361908162944019e-05	1.1360089047229849e-06	4.2484465666348115e-05	3.1328443128586514e-06	7.939146598801017e-05	8.761109711485915e-06	2.145108737749979e-06	2.978519296448212e-05	2.0170406060060486e-05	0.00011515003279782832	3.6249095956009114e-06	4.499844726524316e-05	3.5026359910261817e-06	0.0001297562412219122	7.659811672056094e-06	2.47250991378678e-05	6.48386194370687e-05	2.596818194433581e-05	1.0582013601379003e-05	5.098176643514307e-06	2.344791755604092e-05	1.5826446997380117e-06	0.00012803793651983142	1.3324562132766005e-05	0.0018736075144261122	1.3894643416278996e-05	8.684966451255605e-05	1.0072863005916588e-05	1.4200532859831583e-05	1.1292443105048733e-06	0.00010112638119608164
CENPO	0.0003874771937262267	0.00010159794328501448	0.00013174455671105534	1.4227413885237183e-05	6.0725692492269445e-06	2.0298095478210598e-05	5.829598376294598e-05	9.630633030610625e-06	7.029897096799687e-05	6.231925362953916e-05	8.019663073355332e-05	0.0015681623481214046	7.802173968229908e-06	5.610431344393874e-06	8.472105946566444e-06	7.819801794539671e-06	3.016155278601218e-05	6.896771810716018e-05	5.5035205150488764e-05	3.8036851037759334e-05	8.369468559976667e-05	4.124500628677197e-05	2.2247175365919247e-05	1.373200211673975e-05	4.170170359429903e-05	0.0006530101527459919	2.479185422998853e-05	0.00018973408441524953	1.2902111848234199e-05	0.00011899376113433391	5.00754276799853e-06	4.829752288060263e-05
CENPU	2.9589706173283048e-05	1.2206884093757253e-05	3.0118442282400792e-06	5.287509338813834e-05	1.7261082803088357e-06	3.504095002426766e-05	6.3286211116064806e-06	3.9157170249382034e-05	1.5597503079334274e-05	6.684042546112323e-06	4.802408875548281e-05	0.00019591864838730544	9.113678970606998e-06	3.7731217616965296e-06	1.234335229582939e-07	0.0014465271960943937	1.0345795999455731e-05	4.6764198486926034e-05	1.5415967936860397e-05	5.11143889525556e-06	7.089886366884457e-06	5.199296083446825e-06	1.747430587784038e-06	0.00032875995384529233	7.340602223848691e-06	0.004248071927577257	1.3096208931528963e-05	1.8708537027123384e-05	5.8256737247575074e-06	4.368496320239501e-06	4.649031689041294e-05	6.063914770493284e-05
CENPW	4.3358020775485784e-05	1.0037268111773301e-05	5.286798568704398e-06	1.270304164791014e-05	3.586160528357141e-05	0.00012476324627641588	7.038029252726119e-06	8.198338946385775e-06	8.534485095879063e-05	6.032054443494417e-05	5.254439383861609e-05	2.5395995180588216e-05	0.00023488445731345564	2.150333602912724e-05	3.8313522964017466e-05	1.1107216778327711e-05	0.00010328406642656773	1.325693756371038e-05	0.0004170743632130325	4.211882333038375e-05	0.00048064981820061803	1.6469100955873728e-05	2.951602709799772e-06	0.0001336037094006315	3.186763569829054e-05	0.0038611420895904303	2.22946018766379e-05	0.00014430019655264914	9.669502105680294e-06	2.7305221010465175e-05	1.826122752390802e-05	1.469019571231911e-05
CEP112	6.545464657392586e-06	3.657267734524794e-05	0.0029488266445696354	1.0174203453061637e-06	1.8021808500634506e-05	4.784614247910213e-06	1.9961771613452584e-05	1.2959337254869752e-05	0.0005389903672039509	0.00035835750168189406	4.11838736908976e-05	0.00011862960673170164	0.0002646895300131291	1.7505299183540046e-05	6.591934607058647e-07	1.608179991308134e-05	4.596623512043152e-06	6.032639248587657e-06	6.286200368776917e-05	7.50756444176659e-05	7.558084325864911e-05	0.00013979837240185589	3.951112830691272e-06	2.4069006485660793e-06	0.0006020760629326105	1.8010410713031888e-05	2.5244678909075446e-05	6.433274847950088e-06	1.9991459339507855e-05	5.828198027302278e-06	1.7377311678501428e-06	1.060872364178067e-05
CEP128	0.00034427072387188673	0.00028487268718890846	0.0011498823296278715	0.0010814156848937273	0.0026290600653737783	2.418496660538949e-05	0.0003698306973092258	0.00018414351507090032	2.019591374846641e-05	2.733627479756251e-05	0.00019135844195261598	0.0002574530662968755	9.042104647960514e-05	5.189236253499985e-05	3.910615123459138e-05	4.3099935282953084e-05	8.238434020313434e-06	7.177243242040277e-05	5.3489478887058794e-05	4.949349749949761e-05	9.64296777965501e-05	1.2477271411626134e-05	0.00017793172446545213	1.176320256490726e-05	4.313961835578084e-05	0.0002524039591662586	3.0928866181056947e-05	2.812925913531217e-06	4.226573946652934e-05	1.8169796476286137e-06	6.0419457440730184e-05	0.0002184765035053715
CEP152	0.0004195685323793441	0.0001819975150283426	1.4595942047890276e-05	8.843877731123939e-05	0.0004233074141666293	9.112260158872232e-05	0.00039260578341782093	3.788285903283395e-05	0.00011997954425169155	0.00011175449617439881	0.00015792490739841014	8.042306581046432e-05	3.33080388372764e-05	3.9066802855813876e-05	7.519997325289296e-06	1.0051968274638057e-05	2.947053872048855e-06	0.00017588680202607065	9.02187020983547e-05	7.5364132499089465e-06	6.475231657532277e-06	3.912104875780642e-05	3.3471844744781265e-06	2.2706637992087053e-06	9.706805576570332e-05	0.0006418446428142488	3.508329973556101e-05	1.0401110557722859e-05	1.9686369341798127e-05	4.001488923677243e-05	4.78181718790438e-05	0.00010581035166978836
CEP170	0.00020625539764296263	0.0004322059394326061	0.0013255482772365212	4.618244565790519e-05	8.837961649987847e-05	0.0007973389001563191	0.0001741487067192793	0.0002905662404373288	0.00044069712748751044	0.00040467854705639184	0.00011538426042534411	0.0005444002454169095	0.00031256795045919716	8.070639159996063e-05	0.00016901464550755918	8.951952622737736e-05	0.00010872614802792668	0.0004978146753273904	0.00014904362615197897	8.74119286891073e-05	0.00026188616175204515	0.00028951704734936357	0.000583488552365452	0.00012870965292677283	0.00030610949033871293	0.00010914928134297952	0.00010172487964155152	9.450988727621734e-05	0.00029584020376205444	0.00033525764592923224	0.00020189811766613275	0.0001851399429142475
CEP55	5.828335361002246e-07	0.00014150723291095346	5.427143605629681e-06	1.5735361102997558e-07	1.7531185676489258e-06	7.326044396904763e-06	6.800933078920934e-06	7.833553468117316e-07	1.3259986531011236e-07	1.998658483159943e-08	5.63047206014744e-06	5.600621193480038e-07	8.060762723971493e-08	2.6675390927266562e-06	8.883058910669206e-08	5.489390332513722e-06	2.6292312327313994e-08	2.865371016014251e-07	1.3060413039056584e-05	4.286431703803828e-06	2.7950613912253175e-07	2.4543516019548406e-07	1.3966666756459745e-06	6.791301530029159e-07	1.8876264107348106e-07	0.0024991256650537252	1.0277961337123998e-05	1.0131004302138535e-07	4.381102826300776e-06	7.736854286122252e-07	5.352751131226796e-09	4.158003775955876e-06
CEP68	0.0006144283106550574	0.0001590338652022183	0.0009678695350885391	3.1056322768563405e-05	3.640985596575774e-05	6.0799691709689796e-05	0.00015658672782592475	0.0002340450300835073	0.0008186728809960186	0.0001405089278705418	7.779586303513497e-05	8.21778376121074e-05	0.00018959178123623133	1.3151966413715854e-05	4.3500320316525176e-05	5.1226761570433155e-05	0.0001623787684366107	0.00018842970894183964	0.0001592161279404536	0.00032882674713619053	0.00042824799311347306	0.00014387353439815342	0.0002827924326993525	6.137852324172854e-05	0.0011539615225046873	4.214800355839543e-05	0.00037885765777900815	0.0002153050882043317	8.869451994542032e-05	8.31457000458613e-05	0.000122576326248236	0.00037440445157699287
CERCAM	2.79545256489655e-05	1.0282093171554152e-05	3.0409479222726077e-05	0.000309585127979517	0.00013179950474295765	2.027374466706533e-05	4.970621012034826e-05	6.70561712468043e-05	5.46030278201215e-05	0.002018356928601861	6.2278154473460745e-06	4.630480179912411e-05	0.0001985494018299505	0.000301376887364313	1.4586964425689075e-05	0.0002316846075700596	1.2695322766376194e-05	2.370061565670767e-06	0.00018541337340138853	0.00011362374789314345	0.00013215243234299123	0.00012525242345873266	9.598208271199837e-05	5.3632942581316456e-05	5.552181391976774e-05	1.1063144484069198e-05	6.515551649499685e-05	0.00026965420693159103	0.00010093162563862279	0.0003256103373132646	0.00013506202958524227	1.6884858951016213e-06
CERS2	0.00033289406565018	0.00030913279624655843	0.0006811546045355499	0.0001970042649190873	0.00010809176455950364	0.00022382017050404102	0.00031054369173943996	0.0003747980808839202	0.0002504094154573977	0.00023509397578891367	0.0005178552819415927	0.0001169669340015389	0.00032226601615548134	0.0002571327204350382	0.0003209685382898897	0.00013293573283590376	0.00038328778464347124	0.00018688495038077235	0.0002283327339682728	0.00022671355691272765	0.00030851204064674675	0.00012890661309938878	0.000762911862693727	0.000584899156820029	0.00036577245919033885	0.00023694623087067157	0.00013899584882892668	0.00022112690203357488	0.00014179831487126648	0.00024496635887771845	0.001577726798132062	0.0004655709199141711
CERS4	0.0004092076560482383	0.0004797449801117182	0.0005713763530366123	0.00012024607713101432	4.6272929466795176e-05	3.520243626553565e-05	0.0003197671321686357	0.00033531634835526347	2.5691688279039226e-05	9.251728624803945e-05	0.00023930786119308323	0.0002915577788371593	0.00026825160603038967	0.00032524135895073414	0.0004286099865566939	7.111456216080114e-05	6.984526407904923e-05	0.0005614476394839585	8.338838961208239e-05	8.323912334162742e-05	0.00021714002650696784	0.00012251490261405706	9.235246398020536e-05	0.0006164201186038554	2.9040147637715563e-05	4.1721028537722304e-05	5.656351277139038e-05	4.135833660257049e-05	2.480987495800946e-05	0.0003517308214213699	0.0012736953794956207	0.00020650772785302252
CERS6	3.900672891177237e-05	0.00010167896107304841	1.467609399696812e-05	2.481345109117683e-05	1.5562947737635113e-05	0.0002104379382217303	2.593622775748372e-05	7.374701090157032e-05	7.820427708793432e-05	0.00017014799232129008	0.000143929646583274	0.001719177234917879	1.0949883289868012e-05	8.199434887501411e-06	6.815067899879068e-05	3.9372513128910214e-05	9.868777124211192e-05	0.00010503302473807707	5.139221320860088e-05	2.9968803573865443e-05	2.620326449687127e-05	0.00017584854504093528	2.2137483028927818e-05	9.777851664694026e-05	4.850346886087209e-05	8.877716027200222e-05	4.733683817903511e-05	1.6671951016178355e-05	1.1558059668459464e-05	2.363927342230454e-05	0.002131829969584942	5.972348299110308e-05
CFD	1.4935904800950084e-05	1.98865495804057e-06	9.946195859811269e-06	2.4173668862204067e-06	2.6713036277214997e-05	0.0001840150071075186	9.787890121515375e-06	3.939520684070885e-05	3.8613006836385466e-07	2.020667125179898e-05	3.7038671507616527e-06	7.3336636887688655e-06	0.00305916671641171	1.097191488952376e-05	6.998131425461906e-07	3.293513509561308e-05	7.765391274006106e-06	2.284856009282521e-06	5.117539330967702e-05	5.7149951317114756e-05	0.00010846826626220718	1.3392551636570715e-06	3.5976765502709895e-05	1.585871541465167e-05	3.602743618102977e-06	2.095057425322011e-06	3.7374098610598594e-05	1.5336529486376094e-06	1.1884974810527638e-05	2.075200063700322e-05	6.228037818800658e-05	4.354310476628598e-06
CFH	0.0001352032122667879	1.6851705595399835e-06	8.724659710424021e-05	1.7647922732066945e-06	4.326624548411928e-05	3.920461040252121e-06	2.3280848836293444e-05	2.3133099603001028e-05	0.0002319796330993995	0.0004966492997482419	5.893424713576678e-06	1.0997808203683235e-05	0.0013105778489261866	2.3176640752353705e-05	2.1178148017497733e-06	3.8759371818741783e-05	1.2182924820081098e-06	1.6256271919701248e-06	8.563553274143487e-05	9.970323299057782e-05	0.00017299322644248605	0.0005345158278942108	8.015006642381195e-06	5.480222853293526e-07	0.00034638872602954507	1.5740072285552742e-06	0.00014630291843786836	7.1058971116144676e-06	2.5124159947154112e-05	1.677406908129342e-05	5.497118991115713e-07	2.6780428015626967e-05
CFI	6.69068913339288e-06	3.103405106230639e-07	1.4257392649597023e-05	1.060773570316087e-06	4.485228600970004e-06	3.065074736241513e-07	3.912189640686847e-06	2.989817403431516e-05	0.000980216427706182	0.00019286316819489002	3.3942683330678847e-07	4.980321591574466e-06	0.00015224389790091664	7.292399004654726e-06	2.1626206034852657e-06	2.2788757632952183e-05	4.1211260395357385e-06	8.581979500377201e-07	4.0040165913524106e-05	2.2073749278206378e-05	0.0007313346141017973	0.00040886952774599195	3.262007794546662e-06	1.872672754643645e-07	0.00046738164382986724	5.369886935113755e-07	4.20547257817816e-05	4.309054929763079e-06	1.4032078070158605e-05	2.5565132091287524e-06	7.849432677176083e-07	4.278182075267978e-07
CFL1	0.0009834585944190621	0.0012481348821893334	0.0003209464775864035	0.00023247665376402438	0.000167215708643198	0.0012401137501001358	0.0005422895774245262	0.0010698596015572548	0.0007971288869157434	0.00043331910273991525	0.0026351504493504763	0.0016447390662506223	0.0002966985630337149	0.000625068147201091	0.00044257473200559616	0.0009227296686731279	0.0007541489903815091	0.0010652318596839905	0.0010385260684415698	0.0007541684899479151	0.0008163980091921985	0.0005196756101213396	0.000918700301554054	0.0013570988085120916	0.00034412811510264874	0.0019259953405708075	0.0010283238952979445	0.002858168678358197	0.0008837594068609178	0.00021825300063937902	0.0006389390327967703	0.001975033897906542
CFL2	0.0004339414299465716	0.0001820530742406845	0.0004631606861948967	0.00039906200254336	0.0001593351480551064	7.326310878852382e-05	0.00024773977929726243	0.000331214745528996	0.00031006382778286934	0.0002337370824534446	8.62853485159576e-05	0.0004626003501471132	0.0004670803318731487	0.00018957631255034357	8.827874262351543e-05	0.00012399580737110227	0.00012945046182721853	0.0002873508201446384	0.00047137824003584683	6.138651951914653e-05	0.0004696531977970153	0.0007176274084486067	2.4750615921220742e-05	8.89837829163298e-05	0.00022897895541973412	6.407504406524822e-05	5.782809967058711e-05	0.0011434691259637475	0.00037989174597896636	0.0004892758443020284	1.6053563740570098e-05	0.00016430433606728911
CFLAR	0.0008329004631377757	0.0015733200125396252	0.0021679429337382317	0.0006113079725764692	0.0006573987193405628	0.00043198931962251663	0.0009683154057711363	0.00017403342644684017	0.0004417360760271549	0.00014651122910436243	0.001146369962953031	0.002649814821779728	0.0001834262366173789	0.000247567513724789	0.0001352536492049694	0.0001338537404080853	4.7560795792378485e-05	0.0002245812356704846	0.0003615208843257278	0.00014619897410739213	0.00014622556045651436	0.00019553292077034712	0.00020105495059397072	5.686143776983954e-05	0.0006915459525771439	0.00015549996169283986	0.0002701275807339698	3.5964207199867815e-05	0.00033703367807902396	8.902537956601009e-05	0.00010981162631651387	0.0006734842318110168
CFP	4.935350716550602e-06	1.1044358871004079e-05	1.919403439387679e-05	2.0154909918801422e-07	4.121108759136405e-06	0.0006726674037054181	1.2693836652033497e-05	3.2334396564692724e-06	2.2376500055543147e-05	3.046425263164565e-07	5.324058633959794e-07	0.011480798944830894	1.289857550546003e-06	3.6593801269191317e-06	2.0954587398591684e-07	2.0858715288341045e-05	3.7567251638392918e-06	7.719138011452742e-06	3.145721711916849e-05	5.400303052738309e-06	5.238798053142091e-07	4.7611254672119685e-07	1.5070006611495046e-06	6.91723158752211e-08	3.7998148627593764e-07	1.1429355026848498e-06	3.3917909604497254e-05	3.889054198680242e-07	4.806062406714773e-06	1.6623367855572724e-06	7.442785658895446e-07	0.00013608975859824568
