Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22
TPPP3	0.0026999986730515957	2.718247458233236e-07	1.268816163246811e-06	3.8045899941607786e-07	3.145268578919058e-07	7.269568413903471e-06	2.807363671308849e-05	1.0096435289597139e-05	0.0007202010019682348	1.2584124306158628e-05	5.653884613820992e-07	6.976303120609373e-05	3.750484756892547e-05	0.00028857134748250246	1.4819586795056239e-05	2.8281076538405614e-06	9.918162504618522e-06	2.445058271405287e-06	2.1416924482764443e-06	7.075520443322603e-06	6.580543413292617e-05	1.0558612302702386e-05
TPRG1	8.48216859594686e-06	0.00019412094843573868	9.991336992243305e-05	7.827282388461754e-05	0.0006450015353038907	0.0013405077625066042	0.002429310232400894	6.402693088602973e-06	3.279488009866327e-05	6.366666184476344e-06	7.398976322292583e-06	9.778235835256055e-06	1.599403731233906e-05	5.8187360991723835e-05	1.3987842066853773e-05	6.604398805620804e-08	6.781157571822405e-05	5.661091222464165e-07	4.4036818280801526e-07	8.2609367382247e-06	3.4901918297691736e-06	5.009349024476251e-06
TPSAB1	5.236084234638838e-06	4.856370310335478e-07	7.874867691270993e-08	1.0245610582160225e-07	1.9961511554811295e-07	4.1565789388187113e-07	2.391844056148784e-08	0.00652996264398098	2.0842345804794604e-07	1.2133059499319643e-06	1.2164249710622244e-05	5.7283369159222275e-08	4.813064606423723e-06	1.1211805883704073e-07	5.418223381070675e-08	1.36781835635702e-07	2.425272214168217e-07	0.0001418913307134062	2.3754830635880353e-07	2.891154053941136e-07	7.789827805027016e-07	1.1997299509403092e-07
TPSB2	8.167569831130095e-06	9.275464094571362e-07	1.0914106951531721e-07	1.7073928404442995e-07	3.9443250443582656e-07	3.720933250406233e-08	4.33311768688327e-08	0.004733943846076727	2.6554852183835465e-07	1.0693865078792442e-05	1.1780841305153444e-05	8.748812518888371e-08	8.43097222968936e-06	1.6369763500279078e-07	1.559656226390871e-07	1.1335171734572214e-07	7.457204560523678e-07	0.00016172570758499205	2.1724250132137968e-07	4.2425818946867366e-07	1.0209687388851307e-06	1.553832618128581e-07
TPSD1	4.908586561214179e-06	1.3254491193492868e-07	6.963934851000886e-08	5.1866681616274946e-08	2.4083110616857084e-08	5.251430579278349e-08	3.765822853551981e-08	0.005671002436429262	2.7403930857872183e-07	3.6829135297011817e-06	6.303291229414754e-06	9.636681852498441e-08	7.940442628751043e-06	1.4828424355073366e-07	7.149699143838006e-08	5.497981447888378e-08	6.058588155610778e-07	0.0002760250063147396	1.9977157705852733e-07	2.911818341999606e-07	1.7640713849687018e-06	9.347269269710523e-08
TPST1	2.614119694044348e-05	6.951749583095079e-06	3.2667844607203733e-06	1.3206162066126126e-06	3.5155451314494712e-06	2.6048252038890496e-05	4.138897929806262e-05	1.5700597941759042e-05	0.00018730436568148434	6.685850530629978e-05	1.0358782674302347e-05	3.0233974030124955e-05	0.003824350656941533	0.001430847798474133	0.0007813405827619135	0.00017254795238841325	0.0001192711279145442	7.990664016688243e-05	0.00014670795644633472	1.3201364708947949e-05	0.0010476303286850452	0.00012968607188668102
TPST2	5.1776733016595244e-05	0.0003164691443089396	0.00016019560280255973	0.001538712065666914	0.0006118599558249116	3.88841908716131e-05	5.2199124183971435e-05	0.0004312823584768921	5.337110997061245e-05	0.0002460127288941294	0.00021207644022069871	0.00025462775374762714	0.0010755389230325818	2.9025943149463274e-05	0.0002708971733227372	0.00023314500867854804	0.00035204991581849754	8.376599726034328e-05	0.0006698874058201909	0.002029698807746172	0.00035994115751236677	5.086519377073273e-05
TPT1	0.0004941588267683983	0.002323138527572155	0.0006031508091837168	0.0012945643393322825	0.004757954739034176	0.0016678322572261095	0.0006011142395436764	0.0013797840801998973	0.0011588160414248705	0.0002629908558446914	0.0020233746618032455	0.0012740413658320904	0.0014632372185587883	0.0014550199266523123	0.0006175145390443504	0.0005496452795341611	0.0007663827273063362	0.0011228381190449	0.002021384658291936	0.0015101280296221375	0.0026454387698322535	0.0011612022062763572
TPX2	8.530692139174789e-05	1.7534758001147566e-07	0.0038030899595469236	1.6800016965135e-05	1.618726287233585e-06	1.0936663784377743e-05	1.1187403288204223e-06	5.2869540922984015e-06	1.4689690033264924e-05	7.709725196036743e-07	2.588846200524131e-06	7.48001582451252e-07	5.667614004778443e-06	2.175053026576279e-07	3.057347839785507e-06	2.826706690939318e-07	3.814374940702692e-05	6.479743660747772e-06	1.0692573368942249e-06	6.127293090685271e-06	8.03292277851142e-06	3.234702307963744e-05
TRAF4	9.339266398455948e-05	5.754944504587911e-05	0.000164483513799496	0.00011306846863590181	0.00011186246410943568	0.0002197217254433781	0.00029529535095207393	7.142395043047145e-05	4.5207852963358164e-05	0.0014194739051163197	0.0003761013795156032	6.906325324962381e-06	7.266927423188463e-05	8.076847007032484e-05	0.00012412446085363626	8.930206240620464e-05	2.6259951482643373e-05	0.0011894948547706008	0.0001410615659551695	0.00015675001486670226	0.00014490250032395124	0.0013604466803371906
TRAF5	0.00025405926862731576	0.0005793708842247725	0.00014893987099640071	0.0008579479763284326	0.00045351343578659	2.496480919944588e-05	0.00026321096811443567	5.9776557463919744e-05	8.107100438792259e-05	0.0007364884950220585	0.0007629506872035563	1.5628897017450072e-05	0.00016735109966248274	4.5772107114316896e-05	0.00024080097500700504	6.025923357810825e-05	3.7832291127415374e-05	0.0007277338881976902	5.9916743339272216e-05	8.802819138509221e-06	3.227766865165904e-05	2.74197846010793e-05
TRAM1	0.00031021435279399157	0.0007503317319788039	0.000305158959235996	0.000725008430890739	0.0007514629396609962	0.0004943996900692582	0.00029855480534024537	0.0002857176004908979	0.0002623031032271683	0.00047424974036403	0.000797468179371208	0.00036423379788175225	0.0005830712616443634	0.0005487367743626237	0.0003844006569124758	0.0004059628408867866	0.0003507919027470052	0.00029831152642145753	0.00046563392970710993	0.001997679006308317	0.0010464013321325183	0.0008882270776666701
TRAM2	0.0007359047303907573	0.00013257350656203926	2.78547486232128e-05	1.8988484953297302e-05	5.58439533051569e-05	6.306809518719092e-05	0.00012971798423677683	1.8691809600568376e-05	0.00013237503299023956	0.00014049118908587843	3.28943133354187e-05	4.430730041349307e-05	0.00029947853181511164	0.00035944278351962566	0.0011006391141563654	0.0003670424339361489	3.3561827876837924e-05	7.16346112312749e-05	0.0001658839755691588	0.001187845948152244	0.0002741054049693048	2.8035401555825956e-05
TRAPPC1	0.00024173720157705247	0.0005364050157368183	0.000855170248541981	0.0017466105055063963	0.0013538269558921456	0.0008266932563856244	0.00025962715153582394	0.0007557981298305094	0.0005819994257763028	0.00023519128444604576	0.0012591572012752295	0.0004483343509491533	0.000566071888897568	0.0002685942454263568	0.0003577098250389099	0.00028016918804496527	0.000569901370909065	0.0005765423411503434	0.0005459926323965192	0.00044844133662991226	0.000511890568304807	0.0006765364669263363
TRDC	4.84936606426345e-07	6.573725386260776e-06	2.4210474293795414e-05	0.000898269354365766	0.00032302390900440514	2.563627674589952e-07	2.1845276876319986e-07	1.9043292240894516e-06	1.3513595149561297e-06	6.917121481819777e-06	5.14635803483543e-06	2.6322041435378196e-07	0.00027155684074386954	9.306893389293691e-07	3.30470612652789e-07	2.535794862978946e-07	2.0135864815529203e-06	8.799947863735724e-07	7.930520382615214e-07	1.0724185131039121e-06	7.365849796769908e-07	7.205510428320849e-07
TREM1	2.1313231002295652e-07	8.36103666301824e-08	2.667690637281339e-07	6.069010538567454e-08	2.3093953416264412e-08	2.783460395505699e-08	1.1198559413116982e-08	2.6467810130270664e-06	2.815482673668157e-07	4.814443741452124e-07	1.6299772198635765e-07	0.00047633465146645904	4.570169039652683e-06	4.567736198168859e-07	1.9745536974369315e-06	4.0059646266854543e-07	0.0016329698264598846	2.5837141947704367e-05	1.4154160510315705e-07	3.228420837331214e-06	0.00016088174015749246	1.3870418058559153e-07
TREM2	2.689916527742753e-06	2.1282433237956866e-07	1.4034036439625197e-06	3.6040563600181486e-07	1.4614322196848661e-07	1.8890455422138075e-08	6.674006414186806e-08	7.478122938664455e-07	2.581520561761863e-07	1.2142160130679258e-06	2.2280951839093177e-07	0.0016487560933455825	7.308171461772872e-06	3.052100510103628e-07	3.5336088899384777e-07	1.235439071933797e-06	0.002762041287496686	1.1757466381823178e-05	2.6313253442822315e-07	1.9085164240095764e-06	5.681623633790878e-07	2.8159064413557644e-07
TRG-AS1	5.180381776881404e-07	0.00018527802603784949	7.006155647104606e-05	0.0015195778105407953	0.00026258444995619357	5.5519336683573783e-08	1.1936924693145556e-07	4.471690772334114e-05	9.085629812943807e-07	9.324250640929677e-06	4.381785765872337e-05	1.9092325601377524e-05	0.00015712645836174488	8.746824846639356e-07	1.4326809605336166e-07	1.1814765457529575e-05	4.6558310714317486e-05	7.5411235229694284e-06	1.710004835331347e-05	1.0819921953952871e-05	1.3218656249591731e-06	8.932088917390502e-07
TRGC2	8.153384101206029e-07	3.489867958705872e-05	2.9546223231591284e-05	0.0010031481506302953	6.349488103296608e-05	2.444589881633874e-07	1.0258604987711806e-07	4.014006549368787e-07	5.271255076877424e-07	5.561716534430161e-06	5.371593942982145e-06	5.161097078598686e-07	4.789520244230516e-05	7.385842764051631e-07	1.013017225659496e-07	1.4114573332335567e-07	2.1320647647371516e-06	1.5546746681138757e-06	1.3501343119060039e-06	3.0986284400569275e-06	4.378623827960837e-07	6.056010874999629e-07
TRGV10	4.0455677208228735e-07	8.636612619739026e-05	3.8647678593406454e-05	0.0008713833522051573	0.00013018578465562314	4.7717449547235447e-08	4.605803738400027e-08	6.324959258563467e-07	4.095047358987358e-07	2.5205297333741328e-06	1.2772403351846151e-05	2.607055762382515e-07	6.217762711457908e-05	4.3470637933751277e-07	6.462184387601155e-08	1.771421693774755e-07	1.622739091544645e-06	6.291493832577544e-07	9.180081974591303e-07	8.626918770460179e-07	3.9270844354177825e-07	6.175729367896565e-07
TRGV9	3.0897837177690235e-07	6.58807084619184e-06	9.549425158184022e-05	0.0007966611883603036	7.688206824241206e-05	3.2287974960354404e-08	2.31995507249394e-08	6.688206326543877e-07	2.9507123144867364e-07	1.7540662611281732e-06	2.6681748295231955e-06	2.3598279597081273e-07	7.755844126222655e-05	6.688693474643514e-07	1.1541678901494379e-07	1.4573920736893342e-07	1.4046811429579975e-06	5.839356163050979e-07	6.107281933509512e-07	9.945600822902634e-07	3.192785129613185e-07	5.210429208091227e-07
TRH	7.634782406285012e-08	5.2492872271159285e-08	4.3834170071477274e-08	2.3898026668689454e-08	1.2617794808988947e-08	4.993889746174318e-09	7.2392483119188e-09	6.630623516912237e-08	1.1943869537844876e-07	3.8720637007827463e-07	5.065655628300192e-08	4.0506989762434387e-08	3.2749837828305317e-06	8.686327390705628e-08	2.3599200815738186e-08	3.171830087467242e-08	5.743068243191374e-08	6.066287028261286e-08	1.1376655351114096e-07	1.3590437220045715e-07	8.862321010383312e-08	4.882268100914189e-08
TRIB1	1.5337900549639016e-05	1.3034242329013068e-05	6.951124669285491e-05	0.00019532401347532868	4.368016561784316e-06	0.00020792594295926392	0.0013823085464537144	6.235978798940778e-05	8.029102173168212e-05	0.00022025247744750232	0.0006548698293045163	0.0005858498625457287	6.680177466478199e-05	4.6934932470321655e-05	1.1854881449835375e-05	0.00014520545664709061	0.0002160909352824092	7.09833184373565e-05	0.00017016085621435195	0.001858677132986486	9.204701200360432e-05	0.0008026924915611744
TRIM38	0.0002676692674867809	0.0007091969600878656	0.0001900122151710093	0.0005914968787692487	0.0003127312520518899	4.260038258507848e-05	0.00019568759307730943	9.592037531547248e-05	9.473299724049866e-05	0.000582546170335263	0.000614520744420588	0.00039524867315776646	0.00017817906336858869	0.00013418024173006415	0.00023111219343263656	0.00018746382556855679	0.0003026541671715677	0.000857532664667815	7.988284778548405e-05	0.00010281214053975418	4.5132597733754665e-05	3.533856215653941e-05
TRIM47	0.00018982843903359026	0.0002595616679172963	0.00012647574476432055	0.00010325897892471403	0.00011195006663911045	5.4774965974502265e-05	0.00016035437874961644	0.00011173131497344002	0.00046547030797228217	0.0005411593592725694	6.563253555214033e-05	8.146301115630195e-05	0.00015714704932179302	0.0006364105502143502	0.00010143540566787124	0.0007244235021062195	0.0002496281231287867	2.74890899163438e-05	0.0008324141381308436	0.00012084929767297581	0.00023902957036625594	0.0007588302250951529
TRIO	0.0001377328298985958	2.1128009393578395e-05	1.8383521819487214e-05	1.2181338206573855e-05	1.1053433809138369e-05	7.231758354464546e-05	0.0006092016119509935	9.3453360022977e-05	0.0001053006126312539	0.002881825901567936	3.651879887911491e-05	0.00022941867064218968	8.534859080100432e-05	0.0004867175593972206	0.0010308523196727037	0.0005164964240975678	0.00025043345522135496	0.0002821887901518494	0.00014701893087476492	8.63533714436926e-05	0.0001426806702511385	8.175297261914238e-05
TRIOBP	0.00024953679530881345	0.00014663331967312843	0.00038637081161141396	0.0002433762128930539	7.533057214459404e-05	9.896799019770697e-05	0.0002883402048610151	0.00010020360059570521	0.0002261918125441298	0.0002656067081261426	0.0002427621657261625	0.0003695603518281132	7.545023981947452e-05	0.00044191049528308213	0.00033769410219974816	0.0010500961216166615	0.0002156003611162305	6.357629172271118e-05	0.0007819817401468754	5.589357897406444e-05	0.00025343126617372036	0.0001436729944543913
TRIP13	8.535265806131065e-06	1.308865307692031e-06	0.001654519815929234	5.619267540168948e-07	1.3958890576759586e-06	4.879670450463891e-05	4.582252586260438e-06	2.0658305288634438e-07	2.0993569705751725e-05	7.451496344401676e-07	9.180390634355717e-07	1.168992980637995e-06	7.155493676691549e-06	1.0350662705604918e-05	2.452077933412511e-05	4.4624835027207155e-06	4.0848761273082346e-05	2.7658332328428514e-05	1.8409269614494406e-05	1.3789352806270472e-06	1.8872043483497691e-06	9.83404170256108e-05
TROAP	4.1360985392202565e-07	2.9552069236160605e-07	0.0037677919026464224	1.2354737464193022e-06	1.5590708812851517e-07	1.5248100680764765e-05	1.474218969121921e-08	6.836671104792913e-07	1.5262878605426522e-07	8.281534178422589e-07	4.6926044205974904e-07	8.844748435876681e-07	5.073433840152575e-06	1.240431117821572e-07	1.299261782605754e-07	1.3035605661571026e-07	4.6816461690468714e-05	1.4723528920512763e-06	2.479569047864061e-07	1.1520201951498166e-05	5.874252337889629e-07	5.328466158971423e-06
TRPC6	0.0029721667524427176	1.3550457822475437e-07	3.2393811011388607e-07	1.147830985814835e-07	5.904300337533641e-08	1.3375254681591286e-08	1.4578404261555988e-06	3.5874090826837346e-05	0.00023651761875953525	1.7892613186631934e-06	8.930973649512453e-08	2.2856406758364756e-06	1.0243934411846567e-05	1.94780045603693e-06	3.791140670728055e-06	8.211464574969796e-08	2.1426608043384476e-07	3.677764084386581e-07	3.385768536645628e-07	2.760759514330857e-07	4.341255248618836e-07	2.2688722367547598e-07
TRPM2	1.5420860108861234e-06	8.283325882985082e-07	6.6652093664743e-05	0.00010641978587955236	2.5356499463669024e-05	0.00048622378380969167	0.00010212290362687781	8.507921052114398e-07	9.147692594524415e-07	0.00046484635095112026	4.525267740973504e-06	0.0009503980400040746	1.1262833140790462e-05	2.1543607999774395e-06	4.554913175525144e-06	4.135744529776275e-05	0.0009287926950491965	0.0001512416056357324	4.37366679761908e-06	2.3506227080360986e-05	2.0015873815282248e-05	5.729866461479105e-05
TRPS1	3.717627623700537e-05	0.0002796639746520668	0.00012400827836245298	0.00027436140226200223	7.326041668420658e-05	0.00018834845104720443	0.002469459315761924	2.687697997316718e-05	1.4759481928194873e-05	0.0007176015642471611	0.0002535886305849999	0.00019568853895179927	5.4515803640242666e-05	0.00013290662900544703	0.00013551056326832622	1.2766118970830576e-06	0.0001249313063453883	4.875062222708948e-05	5.0689045565377455e-06	7.683724106755108e-06	0.00011917939991690218	0.0008588662603870034
TSC22D1	0.000317106198053807	4.025945600005798e-05	2.2572672605747357e-05	6.64195540593937e-05	3.552972339093685e-05	0.0008297008462250233	0.0020510838367044926	0.0002159135474357754	0.0014322963543236256	0.0003461236774455756	3.009650026797317e-05	2.793669409584254e-05	0.00014420278603211045	0.0004993065376766026	0.000252106023253873	0.0011682907352223992	0.00010573745385045186	3.146383460261859e-05	0.0008725897641852498	8.21102821646491e-06	0.0003233102324884385	0.0004902667715214193
TSHZ2	0.00014931715850252658	0.0009060244774445891	7.325408660108224e-05	0.00014533232024405152	9.544850763631985e-05	3.679514861687494e-07	2.8809688956243917e-05	2.744503490248462e-06	0.00010583797848084942	0.00015336154319811612	0.001285327598452568	1.3296228189574322e-06	9.005124593386427e-05	0.0014906153082847595	0.00042174014379270375	0.0006683928659185767	1.5735324723209487e-06	1.5181177559497883e-06	0.001061673159711063	4.406349762575701e-05	0.00015589412942063063	2.04864154511597e-05
TSPAN1	8.804165645415196e-07	4.226933469908545e-07	1.4137264088276424e-06	7.12024714744075e-08	3.490845074338722e-06	0.0010765900369733572	0.0015118611045181751	5.983337700854463e-07	9.891641639114823e-06	9.209032214130275e-06	7.096791705407668e-07	5.6209319865274665e-08	5.924141987634357e-06	5.877250259800348e-07	1.8523807057135855e-06	1.7791873688111082e-05	1.0684451012821228e-07	2.859595156223804e-07	0.00018247154366690665	1.1212976460228674e-05	3.413995500523015e-06	3.685945921461098e-05
TSPAN12	0.00035281453165225685	5.131662987878371e-07	4.827621523872949e-06	2.4970205458885175e-07	5.172801138542127e-07	4.9263635446550325e-06	1.0930048119917046e-05	5.324122298588918e-07	0.0004883428337052464	2.0042572941747494e-05	9.006581080939213e-07	1.6708666805698158e-07	1.3645144463225733e-05	9.29819123030029e-07	2.515639971534256e-05	0.000968319596722722	1.0571719030849636e-05	4.6215794213821937e-07	0.002119014970958233	2.3277791115106083e-05	1.9349272406543605e-05	0.00045332036097534
TSPAN13	3.615833520598244e-06	4.588505817082478e-06	0.00010033889702754095	3.0492738005705178e-05	3.4681600027397508e-06	0.0011263878550380468	0.0003490954404696822	5.1791805162793025e-05	3.9956476030056365e-06	3.666760676424019e-05	0.00010086128168040887	6.19018510406022e-06	0.00014836429909337312	1.0992612260452006e-05	8.34883758216165e-06	0.0009090311941690743	2.298160870850552e-05	0.0013268024194985628	0.0005738393520005047	0.0005503708380274475	1.2391710697556846e-05	0.0001970834273379296
TSPAN14	0.00047160283429548144	0.0008885572897270322	0.00024074870452750474	0.0010880499612540007	0.0005870492313988507	0.00010627342999214306	0.00023000565124675632	8.100227569229901e-05	0.00012070111552020535	0.0001742263266351074	0.0005416923086158931	0.00024228352413047105	0.00040557223837822676	0.00012310093734413385	4.8697802412789315e-05	0.0005575689719989896	0.0002969614288304001	3.371246930328198e-05	0.00036548252683132887	2.119806049449835e-05	4.0158440242521465e-05	7.026187813607976e-05
TSPAN18	2.344237145734951e-06	0.00042484767618589103	3.567212843336165e-05	1.1424434887885582e-05	4.9857011617859825e-05	2.8147767352493247e-06	2.81149965530858e-07	1.3869239410269074e-06	5.28376767761074e-06	0.00019208168669138104	1.869650441221893e-05	5.421381956693949e-07	1.2530332242022268e-05	1.685921051830519e-05	0.00030557261197827756	0.0018719311337918043	1.2437401437637163e-06	1.420961893927597e-06	0.0002863456029444933	8.558595254726242e-07	3.756572914426215e-05	4.159357558819465e-06
TSPAN3	0.0006701142410747707	9.478594438405707e-05	0.0001190175098599866	6.328496237983927e-05	8.080616680672392e-05	0.00017645170737523586	0.00014349225966725498	8.835895278025419e-05	0.0010048847179859877	0.00045539881102740765	0.00011318504402879626	0.00022596347844228148	0.0002451808250043541	0.00064421771094203	0.0002488261670805514	0.00036933374940417707	0.00038849166594445705	0.0009527267538942397	0.0004997909418307245	0.0005594452377408743	0.0018364451825618744	0.0009626541286706924
TSPAN4	0.0005383153911679983	3.237587588955648e-05	2.8898855816805735e-05	2.9425589673337527e-05	4.7363253543153405e-05	1.7793521692510694e-05	4.624819848686457e-05	0.00047126630670391023	0.0004227208555676043	0.0005283353966660798	4.400395937409485e-06	0.000582315435167402	0.0003920092131011188	0.00126883655320853	0.0010267427423968911	0.0005998109700158238	0.0007133579347282648	4.721788354800083e-05	0.0011184223694726825	7.046408427413553e-05	0.0007610224420204759	7.901579374447465e-05
TSPAN5	0.00010308351193089038	0.0003897886781487614	0.00018013261433225125	0.0009453206439502537	0.00020705859060399234	2.1168179955566302e-05	2.6511208488955162e-05	1.935289219545666e-06	2.4697050321265124e-05	0.00024180040054488927	0.0008926276350393891	7.502794119318423e-07	0.0001473004958825186	0.00027415432850830257	0.0001429716357961297	0.00015625139349140227	2.7745247734856093e-06	2.9850980354240164e-06	0.0002202366740675643	8.718935714568943e-05	0.00020765273075085133	7.885038940003142e-05
TSPAN7	3.800833155764849e-06	4.983739358976891e-07	4.969750762029435e-07	1.3160122591671097e-07	1.2125526893669303e-07	1.4882938614846353e-07	5.739540256399778e-07	3.59528639819473e-05	1.1720717338903341e-05	1.5453613741556183e-05	2.3748857813643554e-07	5.582468929787865e-06	1.4032596482138615e-05	8.251785402535461e-06	2.358423444093205e-05	0.0006737259682267904	1.7347388165944722e-06	2.319957275176421e-06	0.0031372932717204094	7.284016305675323e-07	9.408132427779492e-06	8.004710707609775e-07
TSPAN9	0.0005575483082793653	1.4976882994233165e-05	4.862291916651884e-06	8.062849701673258e-06	2.876671715057455e-06	0.00021879508858546615	0.00029298706795088947	4.698883913079044e-06	0.00015087083738762885	0.00039304926758632064	2.2269653072726214e-06	1.1734355211956427e-05	4.0025894122663885e-05	0.00028947985265403986	0.0008847762364894152	0.0009755923529155552	9.653779670770746e-06	3.6104026435168635e-07	0.0003859636781271547	2.734236886681174e-06	0.00047856540186330676	0.00013690149353351444
TSPO	8.896168583305553e-05	0.00044190912740305066	0.0003898895811289549	0.0009223954984918237	0.0006877583218738437	0.0004908662522211671	7.715367246419191e-05	0.0007423397619277239	0.0005303433863446116	0.00046081666368991137	0.000544538430403918	0.0014581430004909635	0.0003780637343879789	0.00016262840654235333	0.00029807136161252856	0.00033568189246580005	0.0011212964309379458	0.00020544527797028422	0.0006301338435150683	0.00022551380970980972	0.0017734660068526864	0.0022241384722292423
TSTA3	8.1507874710951e-05	0.00044050070573575795	0.0005099643603898585	0.0007269513444043696	0.000404798163799569	0.0010394195560365915	0.00022474999423138797	0.00021868392650503665	0.0002603562315925956	0.000859888328704983	0.00041891183354891837	0.00016167278226930648	0.00030860479455441236	7.543056563008577e-05	0.00011735447333194315	0.00016969809075817466	0.0001764890184858814	0.00015264615649357438	0.00020019528164993972	0.0002653731789905578	0.0006422079750336707	0.0010370417730882764
TSTD1	1.2894758583570365e-05	0.0007010310073383152	0.00044221896678209305	0.0008191695087589324	0.0009592353599146008	0.0029323657508939505	0.0006839984562247992	0.0005687903612852097	1.6740819773986004e-05	0.0002626318600960076	0.0008107824833132327	3.113184720859863e-05	0.0005720910849049687	5.8701556554296985e-05	1.0047863725048956e-05	2.1355651824706e-06	0.00015226723917294294	0.00033915654057636857	8.534182597941253e-06	0.000380398822017014	2.0601382857421413e-05	0.0010137719800695777
TTC3	0.00014220080629456788	0.0008998812991194427	0.0001862664066720754	0.00030996883288025856	0.0005768801784142852	0.000793294224422425	0.0016490562120452523	0.00010983389074681327	0.0002319798804819584	0.0016657679807394743	0.0004055341996718198	0.0002582960296422243	0.0004111359594389796	0.0006613674922846258	0.0011126765748485923	0.00026118147070519626	0.00016907058306969702	0.0003142730856779963	0.00032627375912852585	0.00048254290595650673	0.0012007658369839191	0.0005400787922553718
TTC39A	2.670292928996787e-07	3.341451474625501e-06	7.267292858159635e-06	3.0080229862505803e-07	1.4164808135319618e-06	0.0019102428341284394	0.0007762408349663019	2.3850267893976707e-07	2.369329649809515e-06	8.82737549545709e-06	1.5381269804493058e-06	4.3381214709370397e-07	9.024553946801461e-06	7.447345524269622e-06	1.9726167010958306e-06	5.126627911522519e-06	1.810714934435964e-06	3.903736433130689e-05	9.22727194847539e-05	1.2756814612657763e-05	1.289130887016654e-05	9.195930761052296e-05
TTF2	7.005783845670521e-05	0.0003171191201545298	0.0007116792839951813	0.000201138507691212	0.0001361905160592869	3.115299841738306e-05	0.00017481669783592224	0.00016956643958110362	4.3556188757065684e-05	0.00011389153223717585	0.0004621066327672452	0.00012965843779966235	0.00012963826884515584	0.00014958603424020112	8.233868720708415e-05	8.702448394615203e-05	9.573638089932501e-05	0.00013724039308726788	3.79998455173336e-05	5.365074684959836e-05	2.1198782633291557e-05	5.746345050283708e-05
TTI1	4.673799412557855e-05	0.00040891781100071967	0.0001761689636623487	0.00022206974972505122	0.00015906973567325622	8.439081284450367e-05	0.00024135105195455253	0.00043741025729104877	4.7898553020786494e-05	0.0014405756955966353	0.00033995346166193485	0.00011213432298973203	8.657305443193763e-05	0.00011571560025913641	0.00011661641474347562	0.00011072331108152866	6.939149898244068e-05	0.00017246072820853442	3.766653753700666e-05	0.0001563342520967126	3.6601377360057086e-05	0.00012905137555208057
TTK	4.305771312829165e-07	2.2789059528349753e-07	0.0016962219960987568	1.5723726392025128e-06	1.1459397342150623e-07	1.3752716085946304e-06	3.001193817908643e-06	1.2980203791812528e-05	1.1519628060341347e-06	1.869716652436182e-05	2.838816897110519e-07	7.428406689768963e-08	4.884524514636723e-06	2.2255161979956029e-07	1.1685700940233801e-07	1.3519131414341246e-07	1.5435194654855877e-05	5.503608463186538e-06	4.76830820161922e-07	7.414287210849579e-07	3.4456056141607405e-07	5.117996806802694e-06
TTLL7	0.00044218177208676934	4.4897777115693316e-05	7.47348167351447e-05	2.1343871594581287e-06	1.6934952782321488e-06	2.4008750187931582e-05	0.00017418373317923397	0.00029290548991411924	0.0005314311129041016	0.0031863003969192505	5.8011046348838136e-06	1.4592159232051927e-06	8.606311894254759e-05	4.34207177022472e-05	0.0004814594576600939	3.9490578274126165e-06	6.090345323173096e-06	1.01605901363655e-05	1.0939543244603556e-05	6.876546831335872e-05	1.7348071196465753e-05	2.1507683413801715e-05
TTYH3	8.461713878205046e-05	1.9186147255823016e-05	0.00010987481800839305	0.00023337750462815166	1.5168207937676925e-05	6.146728992462158e-05	0.0001481808430980891	1.449931187380571e-05	9.190261152980383e-06	0.0007090654107742012	2.707435669435654e-05	0.0007213532808236778	5.574513124884106e-05	7.360220479313284e-05	0.00041898374911397696	0.0006176902679726481	0.0015720095252618194	6.8337467382662e-05	0.00017293654673267156	9.463643436902203e-06	0.00022780611470807344	7.115158223314211e-05
TUBA1A	0.0006825465243309736	0.0009998847963288426	0.00029502977849915624	0.00037313339998945594	0.0005042360862717032	0.00015625142259523273	0.00044804628123529255	0.0004094571922905743	0.0013949654530733824	0.00014791965077165514	0.00036855778307653964	0.000576500897295773	0.00015255872858688235	0.0007424080395139754	0.0006770155159756541	0.00043584685772657394	0.0002271364937769249	0.0003102737828157842	0.0003955492575187236	9.737189429870341e-06	0.00028418804868124425	0.0006004457827657461
TUBA1B	0.0003939898742828518	0.00039222458144649863	0.0035843721125274897	0.00021581885812338442	0.00036006010486744344	0.00032528938027098775	5.325118399923667e-05	0.0005366365076042712	0.0008470540051348507	7.282182923518121e-05	0.00023281466565094888	0.0008126480388455093	0.0002346591791138053	0.0002924257714767009	0.0003871040535159409	0.00029889700817875564	0.0011169431963935494	0.0002837402280420065	0.0003498825535643846	7.91024140198715e-05	0.0006628423579968512	0.00038249450153671205
TUBB	0.00024421457783319056	0.0003112727135885507	0.003697236068546772	0.0004426974628586322	0.0006880042492412031	0.0009620351484045386	0.00019064953085035086	0.0009158223401755095	0.0008540743729099631	0.00022054057626519352	0.0005161697044968605	0.00023193152446765453	0.0003421448636800051	0.0007679504342377186	0.00043686421122401953	0.00027395287179388106	0.0006230947910808027	0.00034454086562618613	0.000697094714269042	9.770272299647331e-05	0.0011688965605571866	0.0012845040764659643
