Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14
TMX1	0.00024194055004045367	0.00024562253383919597	0.00024380000832024962	0.00028581704827956855	0.00023763251374475658	0.0003528350207488984	0.0001595924695720896	0.00014805379032623023	0.00021150674729142338	0.0003276667557656765	0.0004225459706503898	0.0002839090011548251	0.00033550537773407996	0.0007912164437584579
TNC	9.568062523612753e-06	3.4634419989743037e-06	5.771970791101921e-06	2.699706601561047e-05	1.5250062688210164e-06	2.1325506622815738e-06	5.47412819287274e-05	0.0005327202961780131	2.8289448891882785e-05	0.0005715127335861325	1.4853333141218172e-06	1.657421648815216e-06	3.817905053438153e-06	4.164312485954724e-07
TNFAIP1	8.857793727656826e-05	0.00015152637206483632	0.0010431945556774735	0.0002491888590157032	0.0001199428879772313	8.814944885671139e-05	0.0002035416109720245	0.0001983139372896403	9.486766793997958e-05	0.00035737655707634985	0.00015084327606018633	8.414257172262296e-05	8.8858199887909e-05	0.00015259704377967864
TNFAIP2	5.8668643760029227e-05	2.519963527447544e-05	0.000364742852980271	4.571698809741065e-05	0.00017924734856933355	1.2665272151934914e-05	2.053311254712753e-05	0.00023450129083357751	0.0005023853736929595	9.157919703284279e-05	1.597969912836561e-06	3.707131327246316e-05	0.0009717934299260378	3.504599817460985e-06
TNFAIP6	1.6713025615899824e-05	1.1589503401410184e-06	9.881044888970791e-07	9.664724984759232e-07	2.5071922209463082e-06	5.138918822922278e-06	0.00011208549403818324	0.0008555555250495672	0.00012609560508280993	0.00026212501688860357	8.034454594962881e-07	1.2726228533210815e-06	5.889143358217552e-05	1.6009274759198888e-06
TNFAIP8L1	0.0005296925664879382	0.00019074541341979057	0.0008921067346818745	1.520041587355081e-05	0.00010561905219219625	0.00027358587249182165	2.2666850782115944e-05	6.867206684546545e-05	6.1032234953017905e-05	0.00021187638049013913	0.0002403321414021775	0.0004235481028445065	0.00010369905066909268	0.00026786982198245823
TNFAIP8L2	2.79447795037413e-06	0.0004115827614441514	5.830184477417788e-07	7.74476873743879e-08	1.1955047739320435e-05	0.00014123674191068858	3.174556923113414e-06	2.4806783471831295e-07	1.1843169431813294e-06	5.060263674749876e-07	0.00033988841460086405	0.0001676247629802674	0.0007938773487694561	0.0002719256153795868
TNFRSF10A	2.9168164473958313e-05	0.000661576515994966	0.00014316459419205785	4.6754641516599804e-05	6.42668383079581e-05	0.0003562562051229179	7.388888661807869e-06	9.659866918809712e-06	7.0028563641244546e-06	1.8969786879097228e-06	0.0006690546288155019	0.0001070899743353948	5.372975647333078e-05	0.00027364189736545086
TNFRSF10D	6.9855295805609785e-06	0.0003353615466039628	0.0007993283215910196	5.869492269994225e-06	3.343265416333452e-05	0.00013054953888058662	3.713104661073885e-06	9.025690815178677e-05	0.0003037725400645286	9.529973613098264e-05	0.0002874168276321143	9.742586553329602e-05	0.00031503208447247744	1.8839371477952227e-05
TNFRSF12A	9.084372140932828e-05	0.00014672837278340012	1.8732411263044924e-05	0.00014322299102786928	3.35846962116193e-05	1.0508661034691613e-05	0.0002674370480235666	0.0010265519376844168	5.976315151201561e-06	0.0002576842380221933	1.9566314222174697e-05	0.00025398092111572623	0.00011755008745240048	5.073116335552186e-05
TNFRSF13B	5.224383130553178e-07	7.434369422298914e-07	1.2437375573881582e-07	2.7467434549066638e-08	0.00027770071756094694	0.0017525267321616411	4.431350646427745e-07	8.055990008415392e-08	1.993123078136705e-06	4.822801997761417e-07	2.2623135009780526e-07	5.592025331679906e-07	9.771719078344177e-07	7.258253026520833e-05
TNFRSF13C	5.428842086985242e-06	1.5181018397925072e-06	5.184997462492902e-07	6.764994964214566e-07	0.0003443168825469911	0.002919434569776058	1.0039624612545595e-05	9.351703766924402e-08	1.5863395219639642e-06	2.7381676659388177e-07	1.8697235645959154e-05	4.6644166218356986e-07	1.1083674280598643e-06	1.1216216989851091e-05
TNFRSF14	4.8666443035472184e-05	0.0013734058011323214	0.0002892242046073079	0.00024048775958362967	0.0005147935007698834	0.0008700842154212296	4.743505269289017e-05	0.0001229800545843318	0.0003905228804796934	0.00015621204511262476	0.0013081637443974614	0.0006539914174936712	0.00044828696991316974	0.0011896862415596843
TNFRSF17	2.0506612941062485e-07	9.25886809000076e-07	8.831156605992874e-08	1.581581798859588e-08	0.005855943076312542	0.0004665157466661185	6.330153041744779e-07	1.4704245643315517e-07	3.5499006116879173e-06	1.3401286480529961e-07	1.850590791718787e-07	2.8197001711305347e-07	6.99486690791673e-07	2.650498345246888e-07
TNFRSF18	4.373164847493172e-05	0.00014833203749731183	7.548655958089512e-06	4.49588651463273e-06	9.657920600147918e-05	9.114001841226127e-06	0.0003005758044309914	3.9318928202192183e-07	2.448081886541331e-06	1.660008365433896e-06	1.8892875232268125e-05	1.61843763635261e-05	4.56464795206557e-06	0.001313618617132306
TNFRSF1A	0.0001411307166563347	0.000763255637139082	0.0006674765609204769	0.00025596757768653333	4.124535553273745e-05	2.7176311050425284e-05	0.000575801997911185	0.0007836614386178553	0.0010799728333950043	0.0008783731609582901	0.00031645072158426046	6.5846411416714545e-06	0.0006822892464697361	0.0004359853337518871
TNFRSF21	0.0001354746927972883	3.549994971763226e-06	2.7204598154639825e-05	3.8504422263940796e-05	1.1812043339887168e-05	8.320235065184534e-05	0.00029881586669944227	0.00031690794276073575	0.001055975561030209	0.0007754577090963721	3.2601897714812367e-07	0.0001792248513083905	0.00044232167419977486	9.717115290186484e-07
TNFRSF9	4.842931957682595e-07	5.9664125728886575e-06	2.6708255518315127e-07	1.3194194181664898e-08	6.936518275324488e-06	4.631770934793167e-06	1.6066683201643173e-06	9.120967661147006e-06	9.073947921933723e-07	1.723850431289975e-07	1.2032617178192595e-06	1.8791148249874823e-05	2.0775349184987135e-05	0.0008670588140375912
TNFSF10	5.231440445641056e-05	0.00013019122707191855	0.0005589431966654956	0.0003042662574443966	0.00011464587441878393	0.0001263554149772972	7.987643584783655e-06	0.00025024061324074864	0.00026761359185911715	3.708381700562313e-05	0.00018288088904228061	0.0005555152893066406	0.00044995572534389794	0.0005125695024617016
TNFSF13	5.058204806118738e-06	1.6935289750108495e-05	1.069627523975214e-05	0.0003760582476388663	4.8355817853007466e-05	0.00028637595823965967	9.63470392889576e-06	8.896980943973176e-06	0.00011025362618966028	4.1208008042303845e-05	2.205233840868459e-06	0.00012936540588270873	0.001710493117570877	1.5379275737359421e-06
TNFSF13B	2.7322041205479763e-05	7.249604095704854e-05	1.4530718544847332e-05	1.3388558727456257e-05	7.799102604622021e-05	5.2362891437951475e-05	1.556232018629089e-05	0.0001557173382025212	0.00023820562637411058	5.0624450523173437e-05	0.00027350964955985546	4.109616838832153e-06	0.0012103485642001033	0.00036854820791631937
TNFSF14	1.5394612091768067e-06	0.0009018069831654429	4.4518455410980096e-07	4.987808566170315e-08	1.1023308616131544e-05	2.0596551621565595e-05	4.829949830309488e-06	4.212621206534095e-06	3.929018566850573e-05	4.129475996705878e-07	0.00021883804583922029	3.798797479248606e-05	8.49709686008282e-05	0.0007633297936990857
TNFSF8	6.158524570309964e-07	0.0003244923718739301	6.127369829300733e-07	4.9947768587799146e-08	5.8578967582434416e-05	5.089799014967866e-05	1.0931059932772769e-06	8.76930172921675e-08	1.661717419665365e-06	3.4595780107338214e-07	0.0005804488901048899	2.141684035450453e-06	0.00014022988034412265	0.0003815093368757516
TNIK	2.0461795429582708e-05	0.0009908077772706747	6.644492600571539e-07	7.655930858163629e-06	3.85470520996023e-05	3.925435885321349e-05	9.949367267836351e-06	7.296297553693876e-05	2.4600065444246866e-05	4.1428618715144694e-05	0.0006568063399754465	0.0008449288434349	3.0944778700359166e-05	0.0006881445297040045
TNIP3	1.6724176248317235e-06	1.1115571396658197e-05	6.75580849929247e-07	1.9419703178868986e-08	8.46965212986106e-06	8.512915883329697e-06	9.66118932410609e-07	2.6101051275873033e-07	6.341006724142062e-07	3.305490565708169e-07	1.0283132723998278e-05	7.040982836770127e-07	2.5878209271468222e-05	0.0007031011627987027
TNS1	4.5709886762779206e-05	3.6716583053930663e-06	0.00038668725755997	4.493380038184114e-05	1.2301554306759499e-05	2.564857368270168e-06	5.451877950690687e-05	0.0006899474537931383	0.0002925549342762679	0.001859417767263949	2.46873173637141e-06	0.00023728406813461334	0.00023010128643363714	1.3768435564998072e-06
TNS2	4.6239420044003054e-05	4.31464723078534e-05	0.0012052509700879455	0.00015996077854651958	2.8557603855006164e-06	4.539999736152822e-06	3.0833823984721676e-05	0.0004271254001650959	0.0006552379345521331	0.0010080848587676883	6.093026058806572e-06	9.030115506902803e-06	3.8129524000396486e-06	1.8385475186732947e-06
TNXB	1.0945227586489636e-05	3.457161710684886e-06	0.0005985029856674373	2.4697337721590884e-06	2.768003014352871e-06	2.94073652185034e-06	3.525149622873869e-06	0.00017089300672523677	0.0021037578117102385	4.696842370321974e-05	7.515630386478733e-06	8.531668754585553e-06	5.952136916675954e-07	1.4577630054191104e-06
TOB1	5.252653863863088e-05	0.0002634614647831768	7.548333087470382e-05	0.001043075229972601	8.641646127216518e-05	8.127407636493444e-05	2.6429819627082907e-05	0.00012117344158468768	0.00024472278892062604	0.00014344007649924606	0.00048111521755345166	5.374848478822969e-05	0.00010908894910244271	0.00036706848186440766
TOMM20	0.0002682944177649915	0.000542871595826	0.0002921483828686178	0.0012775850482285023	0.0004909226554445922	0.0006700725061818957	0.0017997338436543941	0.0002600872830953449	0.0004858786996919662	0.00034271995536983013	0.0013036064337939024	0.0005073854699730873	0.0002855687343981117	0.0006271986057981849
TOMM7	0.00021662053768523037	0.0009620802593417466	0.0003906786732841283	0.0010125985136255622	0.000568120798561722	0.0015290112933143973	0.001761318650096655	0.0005627982318401337	0.001638878253288567	0.0005718917236663401	0.003331999061629176	0.0008702572667971253	0.0004393667040858418	0.0013519308995455503
TOP2A	0.005727207753807306	8.748666004976258e-06	5.260997681943991e-07	1.0882916967602796e-06	1.2719230653601699e-05	2.430386700780218e-07	1.131028625422914e-06	3.2958992051135283e-06	1.0920971362793352e-05	1.250415266440541e-06	1.1332234862493351e-05	3.910914529114962e-06	6.063901309971698e-06	4.032772994833067e-05
TOPBP1	0.00044722092570737004	0.0004941614461131394	0.000171434017829597	0.00023816106840968132	0.00012561588664539158	0.0002995897375512868	4.9648249841993675e-05	0.00013088140985928476	0.00011194225226063281	0.0001965430856216699	0.0002683121128939092	0.0001246126921614632	0.00015075776900630444	0.0003776203375309706
TOR3A	0.0002910852781496942	0.0003722078981809318	0.00012912072998005897	0.00034662746475078166	0.0018029402708634734	0.0005631453823298216	0.00027714474708773196	0.0001080166912288405	0.00020355770539026707	0.00010117697092937306	0.0003520627797115594	0.00011512800847413018	0.0003223663370590657	0.0005852299509570003
TOX	7.265380645549158e-06	0.0001688085903879255	1.0522975344429142e-06	3.3995104331552284e-07	4.1804898501141e-05	0.00017331507115159184	0.00012391591735649854	5.043243618274573e-06	7.151782938308315e-06	1.721770331641892e-06	8.245799108408391e-05	0.00010208356980001554	1.4764660818400444e-06	0.0010871525155380368
TOX2	3.091326652793214e-05	5.611638698610477e-05	8.08745389804244e-05	1.8008424262916378e-07	7.326107879634947e-05	1.814637471397873e-05	4.4745444029103965e-05	2.667531759925623e-07	2.65989751824236e-06	1.2667426744883414e-05	4.2509458580752835e-05	2.9493551210180158e-06	1.8785277688948554e-06	0.0013030520640313625
TP53INP1	4.252156213624403e-05	0.000227565091336146	0.00017932799528352916	0.0005922662676312029	0.0012923305621370673	0.0003788374306168407	2.950151429104153e-05	0.00015787289885338396	0.00014006922720000148	0.00012635845632757992	0.0001408729440299794	0.00013297369878273457	0.00014166056644171476	0.00040640420047566295
TP53TG1	0.00011172943777637556	0.00021851083147339523	0.0002364606480114162	0.0006438530399464071	0.00018436012032907456	0.0003503994666971266	0.00023430447618011385	0.0002533930819481611	0.0003763435815926641	0.0001263117155758664	0.0006350490148179233	0.0006936627323739231	0.00015059280849527568	0.00043824699241667986
TPBG	2.996742114191875e-05	3.560624463716522e-05	0.00013117477647028863	0.0016073072329163551	5.261956175672822e-06	5.706526735593798e-06	6.13717793385149e-06	0.0006172824651002884	0.0006752487970516086	0.0001716360420687124	4.182379416306503e-05	1.2118946870032232e-05	3.7060344766359776e-06	4.594618530973094e-06
TPD52	0.0002625719935167581	0.0003638306516222656	4.868731775786728e-05	0.001149771735072136	0.0009821126004680991	0.0006928556831553578	0.00032226572511717677	1.9940457605116535e-06	1.0648186616890598e-05	4.13136103816214e-06	0.00023244268959388137	4.836058451473946e-06	5.113396400702186e-05	0.0001655046216910705
TPD52L1	0.00014371119323186576	1.2003805750282481e-05	0.00032878623460419476	0.00032292792457155883	2.204028714913875e-05	7.287196694960585e-06	0.00024348714214283973	6.443675374612212e-06	4.0287554838869255e-06	3.3025153243215755e-05	4.926650490233442e-06	4.181122221780242e-06	2.6374445951660164e-06	4.726754013972823e-06
TPI1	0.0013204721035435796	0.00022545221145264804	0.00024403129646088928	0.0005830193404108286	0.0003410986973904073	0.00030868450994603336	0.0028448570519685745	0.00028953494620509446	0.0003220892103854567	0.00038420234341174364	0.0004251888894941658	0.0006379701662808657	0.00100258132442832	0.0011400330113247037
TPM1	0.00018574298883322626	0.0001349283120362088	0.00012197616888443008	0.0007380701135843992	3.602259675972164e-05	3.0500626962748356e-05	0.0003435447870288044	0.0013183309929445386	4.7712266677990556e-05	0.001842984464019537	4.524490577750839e-05	0.0001393047859892249	4.038744737044908e-05	3.06620859191753e-05
TPM2	0.00024639119510538876	2.7269092242931947e-05	1.2209174201416317e-05	2.376798147452064e-05	1.962390888365917e-05	3.359429319971241e-05	0.001795180724002421	0.0009295223862864077	0.00011254807759542018	0.0024767958093434572	1.2768764463544358e-05	1.057927238434786e-05	1.3985913938086014e-05	4.1279431570728775e-06
TPM3	0.0008342365617863834	0.0008062976412475109	0.0006532039260491729	0.000630867260042578	0.0002420854289084673	0.0009881247533485293	0.0008032363257370889	0.0001953526516444981	0.0002180042356485501	8.351559517905116e-05	0.001178424572572112	0.0006124101928435266	0.0010590131860226393	0.0017715804278850555
TPM4	0.0007320825243368745	0.00025581440422683954	0.000676024123094976	0.0004255221283528954	0.0002967899199575186	0.0002441521792206913	0.0009456538828089833	0.0016150545561686158	0.00020117561507504433	0.0011525530135259032	0.00026909183361567557	0.00021265092073008418	0.0005141188157722354	0.000623026629909873
TPO	3.861046479869401e-06	3.212074091152317e-07	0.00053065933752805	1.6847375050588198e-08	4.859014666180883e-07	1.2111703995287826e-07	1.9726634548078437e-07	5.6201706399860996e-08	2.962708265386027e-07	8.579906420891348e-07	4.9647290722987236e-08	8.028866318454675e-07	1.2092576184841164e-07	6.442602540346343e-08
TPP1	5.3914434829493985e-05	0.0006511799292638898	0.00031283259158954024	0.00012865729513578117	0.00011257902951911092	0.00044618474203161895	2.8760860004695132e-05	0.00041617880924604833	0.00032764134812168777	0.00015888291818555444	0.0003408031479921192	0.00043968824320472777	0.001087132841348648	0.0004898578627035022
TPPP3	6.967228728171904e-06	4.641270606953185e-06	8.161020559782628e-06	1.1774933227570727e-05	9.555310498399194e-06	2.760111101451912e-06	4.23381534346845e-05	3.515436765155755e-05	0.0004224625008646399	0.0020380618516355753	7.058866344777925e-07	9.022697895488818e-07	4.472079308470711e-05	2.6711299483395123e-07
TPRG1	0.00012143752974225208	0.002907960442826152	3.93085286987116e-07	0.0016045045340433717	2.0295441572670825e-05	6.150317858555354e-06	1.020411764329765e-05	1.3665432561538182e-05	0.0003306923608761281	2.4828521418385208e-05	0.0006238272762857378	1.497980974818347e-05	3.266108251409605e-05	7.236416422529146e-05
TPSAB1	1.469041279733574e-07	1.3738912230110145e-07	5.961234137430438e-07	1.8536299606353168e-08	7.922859595055343e-07	2.2374545096681686e-06	2.0684188939412707e-07	1.5765346006446634e-07	2.091199320375381e-07	1.608783009032777e-07	1.815136556615471e-06	0.006291547324508429	1.3175218782635056e-07	2.795481748307793e-07
TPSB2	2.0006645229386777e-07	1.7656887507655483e-07	4.0923131905401533e-07	1.1135965927167035e-08	1.059767328115413e-06	2.814510651205637e-07	3.5808039910989464e-07	2.41594364069897e-07	2.4183131586141826e-07	2.743356333212432e-07	7.821811323083239e-07	0.0046372190117836	2.6456055479684437e-07	2.6474302217138757e-07
TPSD1	1.3346981120321288e-07	1.4348420052101574e-07	1.78751804469357e-07	8.483979740958603e-09	3.62672494702565e-07	1.9463890055249067e-07	1.8664042045202223e-07	1.1369645847025822e-07	2.0586199411809503e-07	1.5463554348116304e-07	4.3481882983087417e-08	0.005627462640404701	6.365414861875252e-08	3.625221722813876e-08
TPST1	7.084395474521443e-05	2.0496549041126855e-05	0.00017000663501676172	3.41348240908701e-05	1.5684841855545528e-05	7.072112202877179e-05	0.00039567824569530785	0.0009211634169332683	0.0008363827946595848	7.28084341972135e-05	5.830643203807995e-06	2.162959754059557e-05	5.9654455981217325e-05	1.1004755151589052e-06
TPST2	5.596859409706667e-05	0.0016837777802720666	0.0003271851746831089	4.3754444050136954e-05	0.00191867642570287	0.000131330918520689	0.00024911813670769334	0.00025228902813978493	3.8524740375578403e-05	7.166889554355294e-05	0.00039271690184250474	0.00046299080713652074	0.0002963575243484229	0.001073393039405346
TPT1	0.00037914945278316736	0.0010535484179854393	0.0008300267509184778	0.0012908080825582147	0.0015080954181030393	0.0017963722348213196	0.0021619058679789305	0.0008045686990953982	0.002347665373235941	0.0007841424085199833	0.0048250169493258	0.0009872521040961146	0.0010710804490372539	0.0015327698783949018
TPX2	0.004257639404386282	3.180412306846847e-07	7.59298544039666e-08	8.394978976866696e-06	2.4859797122189775e-05	1.2435212966011022e-06	3.600107902457239e-06	2.5453941816522274e-06	6.655200763816538e-07	5.6870161643018946e-05	1.5603493466187501e-06	1.0014266536018113e-06	8.438496479357127e-06	5.076517118141055e-05
TRAF4	0.00022820151934865862	4.66956953459885e-05	9.854311792878434e-05	0.00030165546922944486	0.0002195008855778724	0.0009547227527946234	0.0005170123185962439	0.0001191443734569475	9.90143307717517e-05	7.578625809401274e-05	0.00010856594599317759	0.00024039570416789502	2.6985881049768068e-05	0.00017790417768992484
TRAF5	4.7064200771274045e-05	0.0013303286395967007	6.4281361119356e-05	0.00010924972593784332	2.4912542357924394e-05	0.0008211958920583129	4.371699469629675e-05	0.0002034663484664634	3.8821952330181375e-05	0.0001988021394936368	0.0003898107388522476	0.00022744492162019014	2.7588648663368076e-05	0.0007597921066917479
TRAM1	0.0002611299860291183	0.0005446657305583358	0.00040558510227128863	0.0004398006130941212	0.001899380935356021	0.00035197081160731614	0.0014100999105721712	0.0004321421729400754	0.0005113459774293005	0.0002827149291988462	0.0007223613210953772	0.0002702309866435826	0.00035356139414943755	0.0007607905426993966
TRAM2	8.987880573840812e-05	0.00028620249941013753	0.0003300744283478707	7.900472701294348e-05	0.0010785333579406142	7.876198651501909e-05	8.265531505458057e-05	0.0009672861779108644	0.00024230495910160244	0.000487403740407899	5.410556332208216e-05	2.72818415396614e-05	3.806575114140287e-05	2.1091802409500815e-05
TRAPPC1	0.0005196405691094697	0.0005725545925088227	0.00033572354004718363	0.0006401205318979919	0.00048150820657610893	0.0008972163195721805	0.0008051746990531683	0.00036142492899671197	0.00032996165100485086	0.0003567907842807472	0.0010437107412144542	0.0005448352894745767	0.0005306018865667284	0.0017153953667730093
TRDC	5.27247175341472e-06	0.0038002338260412216	2.3654826009078533e-07	3.8913947264518356e-07	5.858900294697378e-06	2.667623630259186e-05	9.900923942041118e-06	3.8294146520456707e-07	2.4403025236097164e-06	5.634699391521281e-07	3.237166311009787e-05	6.868627224321244e-06	7.293960493370832e-07	0.00012707823771052063
TREM1	1.0182934602198657e-06	2.785757544643275e-07	2.4540159415664675e-07	6.954227416144931e-08	8.727864951652009e-06	2.4267810658784583e-06	0.00012954784324392676	4.120917310501682e-06	3.982471810104471e-07	1.7970215537843615e-07	3.440868212578607e-08	2.1944825334685447e-07	0.0009187829564325511	1.6467154750898771e-07
TREM2	7.435793918375566e-07	1.314291807830159e-06	4.147488823491585e-07	6.209105549714877e-07	1.8510314703235053e-06	5.400853524406557e-07	9.61685145739466e-07	6.769518563487509e-07	5.417757620307384e-07	4.903594799543498e-06	1.9128955841551942e-07	5.095959636491898e-07	0.0020197525154799223	7.78824585268012e-07
TRG-AS1	3.2876200748432893e-06	0.0010490335989743471	1.6976016922853887e-05	5.087389709501622e-08	2.0280011085560545e-05	3.896001726388931e-05	8.604555659985635e-06	3.650779092367884e-07	3.1232702895067632e-06	7.903014420662657e-07	0.0001540091761853546	3.6832181649515405e-05	3.238600766053423e-05	0.0009769004536792636
TRGC2	2.026092033702298e-06	0.0002920846454799175	4.6275161480480165e-07	5.676034575685662e-08	9.38134780881228e-06	1.7198797650053166e-05	1.5852150454520597e-06	1.3232171625077171e-07	1.1785216429416323e-06	8.095942121144617e-07	1.779290323611349e-05	1.0735819842011551e-06	9.9582416623889e-07	0.0006576470914296806
TRGV10	1.7907278788698022e-06	0.00018209338304586709	2.740581521720742e-07	2.3799367809829164e-08	8.475667527818587e-06	1.4059672139410395e-05	2.9331952191569144e-06	1.3531078479900316e-07	1.551621494400024e-06	4.171759826476773e-07	8.983368024928495e-05	1.8366670246905414e-06	9.633022273192182e-07	0.000615874130744487
TRGV9	3.3511898891447345e-06	0.0009716585627757013	2.5100527523136407e-07	2.1786739523577126e-08	7.419712346745655e-06	6.786034191463841e-06	1.6278493149002315e-06	2.7050035100728564e-07	1.1715263781297836e-06	2.665333624918276e-07	6.8761842157982755e-06	1.624037736291939e-06	4.4858612113785057e-07	0.00042480899719521403
TRH	8.378116689300441e-08	1.1499632535105775e-07	3.980573382023067e-08	1.115821461894484e-07	1.9179537957825232e-07	7.535983570505778e-08	1.109834997237158e-07	2.9269960677424933e-08	1.68947792644758e-07	7.950067981710163e-08	2.163301182633859e-08	9.951931900786803e-08	0.0016825092025101185	2.402551935176689e-08
TRIB1	4.717420233646408e-05	1.8697257473831996e-05	0.00015133718261495233	0.0007018701871857047	0.0017654836410656571	3.423020461923443e-05	0.00028472725534811616	1.5435049135703593e-05	8.14721206552349e-05	4.111295857001096e-05	8.995428288471885e-06	2.8032149202772416e-05	0.00043650055886246264	0.000286665977910161
TRIM38	9.988233068725094e-05	0.0006653175223618746	0.00017239441513083875	9.861360740615055e-05	0.00011472215555841103	0.0007928627892397344	3.3866970625240356e-05	0.00021082526654936373	0.00013341651356313378	0.00020554727234411985	0.00036109471693634987	0.00016898123431019485	0.0003665516269393265	0.0005912293563596904
TRIM47	0.0002201161696575582	0.0001190738839795813	0.0007486604154109955	0.0001305154582951218	0.00012382041313685477	5.316569877322763e-05	0.00023645781038794667	0.00014720766921527684	0.0006265370175242424	0.00029875090694986284	0.00014294877473730594	0.0001702095614746213	0.00013590033631771803	9.748320007929578e-05
TRIO	0.00016024000069592148	0.00026468143914826214	0.00045219724415801466	0.0002717464230954647	9.283696999773383e-05	0.0001976788480533287	4.5099284761818126e-05	0.0009445367613807321	0.00023241764574777335	0.00012264323595445603	7.274267318280181e-06	0.000320870807627216	0.0002352776937186718	6.171018867462408e-06
TRIOBP	0.0004836617154069245	9.379555558552966e-05	0.0010067059192806482	0.00016984008834697306	6.68184511596337e-05	7.075099711073563e-05	0.00011745495430659503	0.00034518519532866776	0.0003735253994818777	0.0002638008736539632	8.962616266217083e-05	9.508630319032818e-05	0.0002989332133438438	0.00024091136583592743
TRIP13	0.0019488218240439892	2.3413581402564887e-06	6.794766250095563e-06	3.1071733246790245e-05	1.3225866496213712e-05	2.136120747309178e-05	3.437908162595704e-06	1.8441358406562358e-05	8.093375072348863e-06	1.1757341781049035e-05	6.880479304527398e-06	2.642874505909276e-07	9.80918230197858e-06	6.485460744443117e-06
TROAP	0.0044082351960241795	3.274186042290239e-07	6.07678884989582e-08	4.29132160206791e-06	1.7417987692169845e-05	2.921584325576987e-07	8.284603154606884e-07	1.0375094916525995e-07	2.6230327421217225e-07	2.1682730277916562e-07	9.139355938714289e-07	1.5861444069287245e-07	6.183191089803586e-06	6.685384050797438e-06
TRPC6	6.247362875910767e-07	1.95380766854214e-06	1.447606479132446e-07	1.0386010274032742e-07	5.09160145156784e-07	2.8265292257856345e-06	4.955694748787209e-06	5.927852726017591e-06	2.8591687168955104e-06	0.0020504442509263754	1.0553434037774423e-07	5.561947205023898e-07	9.657374903326854e-06	5.680792014572944e-08
TRPM2	9.501134627498686e-05	0.00028418537112884223	3.204536915291101e-05	0.0003130808472633362	3.4565087844384834e-05	6.384396692737937e-05	9.453307575313374e-05	4.8459082790941466e-06	4.73920817967155e-06	2.4381963612540858e-06	7.936854672152549e-06	1.1938299394387286e-05	0.000914145028218627	6.124085484771058e-05
TRPS1	8.16803949419409e-05	0.00021553729311563075	3.1832219065108802e-06	0.0011165820760652423	2.2786063709645532e-05	5.287423846311867e-05	5.053250788478181e-05	0.00014571774227079004	0.00012697299825958908	3.0521674489136785e-05	9.068529470823705e-05	0.00012639324995689094	0.00016732508083805442	0.0002893612254410982
TSC22D1	7.249578629853204e-05	9.207001130562276e-05	0.0011147712357342243	0.00128682772628963	1.4774260307603981e-05	2.339923412364442e-05	0.00017301697516813874	0.00028711481718346477	0.0005663460469804704	0.0007703799055889249	4.194377834210172e-05	0.0002902449923567474	5.7144923630403355e-05	4.822010305360891e-05
TSHZ2	4.262571383151226e-05	4.2357285565230995e-05	0.0007567817810922861	6.984464562265202e-06	6.449026841437444e-05	1.3253984434413724e-05	1.66993158927653e-05	0.0005208668881095946	0.001012098859064281	0.000169691295013763	0.00043963437201455235	1.6499099729117006e-05	1.865145691226644e-06	0.000376757699996233
TSPAN1	2.2827800876257243e-06	7.398539310088381e-07	5.4437248763861135e-05	0.0011999023845419288	1.5062792044773232e-05	5.079912625660654e-06	1.7863494576886296e-06	1.7454742646805244e-06	4.599872681865236e-06	4.101142167201033e-06	9.090746971196495e-06	2.841786965745996e-07	6.899761473277977e-08	8.362230801139958e-07
TSPAN12	5.7162222219631076e-05	3.0732646791875595e-06	0.0011967680184170604	2.601748565211892e-05	1.8899281712947413e-05	1.5960890777932946e-06	0.00028180674416944385	1.9152550521539524e-05	5.862166744918795e-06	0.0004035365127492696	2.2336116671795025e-06	1.2564480584842386e-06	1.055382540471328e-06	3.626245188570465e-07
TSPAN13	0.0001522070524515584	8.290665391541552e-06	0.0008507928578183055	0.0007752918754704297	0.0005811622831970453	0.0010782198514789343	8.239156886702403e-05	7.601458491990343e-06	2.4168521122192033e-05	9.574338946549688e-06	6.116566964919912e-06	2.920271253969986e-05	2.5514469598419964e-05	4.4490236177807674e-05
TSPAN14	8.635447738924995e-05	0.0008292076527141035	0.0005259477766230702	0.0001535889459773898	4.608080780599266e-05	9.01282110135071e-05	6.829655467299744e-05	5.445599163067527e-05	0.00017238323925994337	0.0003595974121708423	0.0006169340922497213	8.212242391891778e-05	0.0002697707386687398	0.0009730208548717201
TSPAN18	7.877351163187996e-05	9.389928891323507e-05	0.001542061218060553	5.62660943614901e-07	2.1287573872541543e-06	2.889938059524866e-06	1.5834581063245423e-05	0.00024375888460781425	6.464864782174118e-06	6.59175930195488e-06	0.0001444825902581215	2.1463849861902418e-06	1.0706691000450519e-06	1.912428706418723e-05
TSPAN3	0.00016033797874115407	0.00013969908468425274	0.00038055144250392914	0.00018675520550459623	0.0005253845592960715	0.0007472684956155717	0.0018440255662426353	0.00035626260796561837	0.0007029114640317857	0.0007998327491804957	7.905002712504938e-05	0.00011786114191636443	0.0002775534812826663	5.250767571851611e-05
