Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11
ITGB4	1.53969886014238e-05	4.477111724554561e-05	2.813469836837612e-05	0.0010711560025811195	2.5505858502583578e-05	0.00035478154313750565	1.1490141332615167e-05	2.1315311187208863e-06	3.4199306355731096e-06	1.9241348127252422e-05	3.7791560316691175e-05
ITGB5	0.0001593857741681859	8.274098945548758e-06	3.7014251574873924e-05	6.0557067627087235e-05	9.604484148439951e-06	0.00013796385610476136	2.1032362838013796e-06	0.0001319676812272519	1.15105240183766e-06	0.0017822468653321266	1.6184170817723498e-05
ITGBL1	3.020625990757253e-05	1.6762630821176572e-06	2.7716403565136716e-05	7.618666018061049e-07	9.202051955981005e-07	1.855531991168391e-06	1.1097517926828004e-06	6.958982794458279e-07	1.4320589798444416e-06	0.0014689232921227813	8.569195415475406e-06
ITIH5	0.0008504742872901261	4.0982317841553595e-06	2.601895721454639e-05	0.0004950629081577063	8.520806886735954e-07	1.2508540976341465e-06	2.887263406137208e-07	3.4139932836296794e-07	4.933542072649288e-07	0.0002370473521295935	3.161096174153499e-05
ITM2B	0.000962303311098367	0.0003358186222612858	0.00048064152360893786	0.0010437571909278631	0.00014750336413271725	0.00031185991247184575	0.0011947889579460025	0.001704150578007102	0.00046797830145806074	0.0006266343407332897	0.0008276380249299109
ITM2C	0.0003549395769368857	0.004883234389126301	0.0027125198394060135	1.8260872138853301e-06	0.00010684612061595544	3.61175843863748e-05	0.00045671683619730175	8.575409083277918e-06	0.0003308473969809711	0.00022040220210328698	0.0006416526739485562
ITPR1	0.00031344947637990117	6.185478559928015e-05	6.412899529095739e-05	0.000122786543215625	0.00017511396436020732	0.00036971349618397653	0.0003639256174210459	0.00014339644985739142	0.0006839897250756621	8.889308082871139e-05	0.0003090050595346838
ITPRIPL2	0.00039205249049700797	5.816272823722102e-05	0.0001100091976695694	0.00032613833900541067	2.6233861717628315e-05	3.188527625752613e-05	2.62817666225601e-05	0.00032159354304894805	1.0736798685684334e-05	0.0008223967161029577	3.04034383589169e-05
ITSN2	0.00011250365787418559	0.00022777158301323652	0.00018991640536114573	0.00036215162253938615	0.00019777145644184202	0.00020722812041640282	0.0007583620608784258	0.00031167021370492876	0.0007613915950059891	0.00014557302347384393	0.0003294896159786731
JAG1	0.0017036235658451915	7.531180472142296e-06	2.6945337594952434e-05	0.0006981903570704162	4.912043550575618e-06	2.1449721316457726e-05	1.070361122401664e-06	3.707801806740463e-05	1.860674274212215e-06	0.0002387455606367439	8.127919500111602e-06
JAG2	2.2102474304119824e-06	8.835694643494207e-06	1.1963996257691178e-05	0.001425069523975253	4.4311331294011325e-05	3.812966315308586e-05	3.7826648622285575e-05	4.020303094875999e-06	1.0804737939906772e-06	1.3050185771135148e-05	1.3032352399022784e-05
JAKMIP1	1.3157609828340355e-06	9.256145858671516e-06	6.853893864899874e-05	3.42678561082721e-07	0.00018886339967139065	1.0523382343308185e-06	0.0005125714815221727	5.806119247608876e-07	2.4072124915619497e-07	6.32357796348515e-07	1.3385233614826575e-06
JAKMIP2	1.3166162489142152e-06	2.7127691737405257e-06	3.846504841931164e-05	3.500683760648826e-07	2.386802043474745e-05	2.7711465122592926e-07	0.0003294167690910399	6.911423406563699e-05	0.00021879241103306413	3.6132103559793904e-05	5.653610060107894e-05
JAM2	2.182407843065448e-05	5.150840934220469e-06	2.0852450688835233e-05	0.0015774403000250459	4.109258043172304e-06	4.049003621275915e-07	9.334236210634117e-07	3.7348943351389607e-06	1.4804960301262327e-05	0.0003253403992857784	9.395090455655009e-05
JAML	6.918946837686235e-07	2.3562246497021988e-05	3.981936242780648e-05	9.816734518608428e-07	8.689140668138862e-05	1.3202838999859523e-07	0.0006157892639748752	0.0004426558443810791	3.6240037388779456e-06	4.4628185946749e-07	0.00022031122352927923
JCHAIN	2.53481766776531e-06	0.0047241137363016605	0.0011834092438220978	5.698678933185874e-07	1.4982883840275463e-06	2.850100884188578e-07	2.626503373903688e-06	8.349649078809307e-07	1.5725165212643333e-05	1.044786699821998e-06	5.100614089315059e-06
JMJD1C	0.00035795444273389876	0.000244667666265741	0.00021337931684684008	0.00046128223766572773	0.00016162543033715338	0.00015748798614367843	0.0005903799319639802	0.00033448112662881613	0.0005221504252403975	0.0005511291092261672	0.00038161076372489333
JSRP1	5.687030352419242e-06	0.006739385891705751	0.0005463989218696952	1.4556356973116635e-06	3.4813936053978978e-06	3.8240355024754535e-06	1.1534052646311466e-05	6.146141458884813e-06	4.833806997339707e-06	5.915355245633691e-07	8.661715469315823e-07
JUN	0.0004061985237058252	0.001934341387823224	0.0009847328765317798	0.00016287936887238175	0.00013823859626427293	0.0008997089462354779	0.0005989225464873016	0.0003868856292683631	0.00031473799026571214	0.00013059224875178188	0.001558503950946033
JUP	6.122748891357332e-05	2.2176689526531845e-05	1.8204202206106856e-05	0.0007776165148243308	4.1290244553238153e-05	0.0008689881069585681	7.994681254785974e-06	0.00012206783867441118	0.00018355640349909663	0.00019958426128141582	5.563258673646487e-05
KANK2	0.0011852970346808434	8.882563633960672e-06	5.6152282922994345e-05	0.00020305659563746303	7.986203854670748e-05	9.47474836721085e-05	5.053434506407939e-06	2.1348645532270893e-05	4.977354547008872e-05	0.0010515799513086677	0.00019022298511117697
KANK3	2.638778641994577e-05	2.1031526102888165e-06	5.0663693400565535e-05	0.0013801774475723505	1.427075949322898e-05	1.3293721679019654e-07	9.642421355238184e-05	1.6001447988855944e-07	2.1083573642499687e-07	3.7434278965520207e-06	6.448579824791523e-06
KANSL1-AS1	6.798860704293475e-05	0.00018594987341202796	0.0004966928390786052	3.818446566583589e-05	0.00011100153642473742	9.70351611613296e-05	0.0010864126961678267	0.00013113896420691162	0.00026512445765547454	3.135904989903793e-05	0.00023720462922938168
KAT6B	0.00014078874664846808	0.00015343028644565493	0.00017182844749186188	0.00010876893065869808	0.00013178653898648918	0.0017458719667047262	0.0003564924409147352	4.412921771290712e-05	0.00016555131878703833	0.00016631302423775196	0.0007044512312859297
KCNA3	2.1912269403401297e-06	0.0007427213131450117	0.0007935770554468036	7.5780885708809365e-06	2.4814886273816228e-05	8.675932861024194e-08	0.0006864324095658958	3.6882422591588693e-06	5.354492532205768e-05	1.7708268842397956e-06	1.3176121683500241e-05
KCNAB1	0.0010897424072027206	5.569582208408974e-05	0.00014277081936597824	3.4171357583545614e-06	3.367229282957851e-06	7.673505933780689e-06	2.2955435952098924e-07	2.5280922272941098e-05	3.962934727042011e-07	4.176980655756779e-05	1.0105779438163154e-05
KCNC2	8.297600118112314e-08	2.5064181841116806e-07	3.110800889771781e-06	4.8625491189113745e-08	7.580585048572175e-08	0.0016554738394916058	1.57610315909551e-08	4.273246645425388e-08	6.427507770467855e-08	3.451696883871591e-08	8.406078677580808e-08
KCNE3	4.08332971346681e-06	4.431820343597792e-06	7.706179530941881e-06	0.00041292671812698245	2.1101691061176098e-07	2.9397500611594296e-07	5.270362279929941e-08	0.0009735592175275087	1.9579603758757003e-05	5.232671173871495e-05	2.3338689061347395e-05
KCNE4	0.0005523814470507205	3.0936216717236675e-06	2.156300615752116e-05	5.914952907914994e-06	6.344160283333622e-06	0.001258675940334797	2.534814882437786e-07	1.8494836240279255e-07	1.3931412468082272e-06	0.000256214669207111	0.00012807513121515512
KCNH2	1.3536813412429183e-06	5.948342732153833e-05	0.005047498270869255	5.047103002198128e-08	9.132950395951411e-08	3.9612070395378396e-05	9.414421242581739e-07	7.01555165960599e-07	0.001071821665391326	4.5371713497388555e-08	1.119174157793168e-06
KCNJ3	8.41414262708895e-08	2.5175685891554167e-07	3.1084125566849252e-06	4.93640115450944e-08	1.230265951335241e-07	0.0008271220722235739	1.5862630320384596e-08	4.2754074058848346e-08	6.59197638697151e-08	3.48215394296858e-08	1.5079485820024274e-05
KCNJ8	0.001580971758812666	8.431649689555343e-07	1.2057785170327406e-05	3.5596241332314094e-07	1.8888152908402844e-06	3.127168747596443e-05	9.587427740598287e-08	7.508168096137524e-07	4.349323319274845e-07	5.51338198420126e-05	1.6045454458435415e-06
KCNMA1	4.947743218508549e-05	0.00010254736844217405	9.391712410433684e-06	1.1419231668696739e-05	1.4716652913193684e-05	0.00047811621334403753	8.390091466026206e-07	0.0008499440154992044	4.246285243425518e-06	0.0002123770391335711	1.9272881672804942e-06
KCNMB1	0.001079319859854877	3.4383843740215525e-05	7.064128567435546e-06	3.236949851270765e-05	7.061050382617395e-06	1.9139693904435262e-05	8.549326935280988e-07	0.0005205658380873501	4.974646117261727e-07	1.2840325780416606e-06	1.394872015225701e-06
KCNN3	1.3370609849516768e-05	0.0014565419405698776	0.00034127585240639746	0.0011031735921278596	2.000259883061517e-06	3.0043531751289265e-07	9.078895573111367e-07	1.5775141264384729e-06	1.779780063770886e-06	2.8336497052805498e-05	6.771867447241675e-06
KCNQ1OT1	5.1369912398513407e-05	0.00012524733028840274	0.00010167470463784412	0.00015170373080763966	1.9256553059676662e-05	0.0001787955843610689	4.696600080933422e-05	2.7201993361813948e-05	8.738209726288915e-05	0.0008123783045448363	9.744674025569111e-05
KCNS3	0.0006458360003307462	8.885252100299112e-06	2.338456397410482e-05	8.662914478918537e-05	1.9560677174013108e-05	0.00016242332640103996	1.1121657053081435e-06	8.491174412483815e-07	1.8456792361121188e-07	0.00044112003524787724	1.3361971468839329e-05
KCTD12	0.0001372424594592303	4.6357767132576555e-05	3.116804509772919e-05	0.0007537942146882415	4.1907587728928775e-06	1.9001566897713928e-06	4.413383521750802e-06	0.0011617832351475954	1.0384465895185713e-05	0.0003649077843874693	9.301062527811155e-05
KCTD3	0.00020778941689059138	6.745543942088261e-05	5.537663309951313e-05	0.00023920559033285826	4.938781421515159e-05	0.0010948356939479709	4.087547495146282e-06	5.254782081465237e-05	1.0723157174652442e-05	0.00030858273385092616	0.00016213246271945536
KDELR2	0.00038097190554253757	0.002024845452979207	0.0016593564068898559	0.00034724263241514564	0.00040628688293509185	0.00033592464751563966	0.000510181940626353	0.0004640721599571407	0.00023127171152736992	0.0008940912666730583	0.0003687880525831133
KDM4B	0.00010169848974328488	0.00015928962966427207	0.00032913702307268977	0.00012547330697998405	0.00015989370876923203	0.0012496609706431627	0.00019387058273423463	0.00012913570390082896	0.0003982233174610883	0.00019731074280571193	0.0003659933863673359
KDR	6.57452403629577e-07	2.8507208753580926e-06	1.0220831427432131e-05	0.0021957687567919493	7.141019864320697e-07	1.8406659592073993e-06	3.415252365357446e-07	3.0851276733301347e-07	9.446198987461685e-07	1.0286330507369712e-05	5.049456035521871e-07
KHDRBS2	7.481436341549852e-07	2.1134974304004572e-05	1.4701726286148187e-05	1.0031656216824558e-07	2.2537533084232564e-07	1.790438908244596e-08	5.114696932650986e-07	3.740448619282688e-06	0.0008757609757594764	4.4224507291801274e-05	1.592449848430988e-06
KIAA0101	3.6868823372060433e-07	2.4494192985002883e-05	5.738472282246221e-06	1.2001638651781832e-06	0.0020515061914920807	5.058225724496879e-05	3.7033007629361236e-06	6.2393628468271345e-06	2.163371561891836e-07	4.163566416082176e-07	5.762922796748171e-07
KIAA0125	1.8894401137004024e-06	0.002389319473877549	0.003374455962330103	9.602725867807749e-07	9.231197850567696e-07	3.9770057469468156e-08	1.1022969374607783e-05	6.205375484569231e-07	0.0012549345847219229	1.8441667748447799e-07	6.180281161505263e-06
KIAA0226L	1.1049413842556532e-05	0.00011154920503031462	1.693734884611331e-05	1.9778423165917047e-07	6.852413662272738e-06	1.8517457647249103e-06	6.801239464948594e-07	0.00046354945516213775	0.001209351932629943	0.0001259729324374348	4.829097451874986e-05
KIAA0355	0.00010585904237814248	8.144351886585355e-05	8.066355803748593e-05	0.0009014809620566666	6.676682096440345e-05	9.920328739099205e-05	0.0002597805578261614	9.904558100970462e-05	0.00014115350495558232	0.0003616347094066441	7.434382860083133e-05
KIAA0922	0.00015578024613205343	3.672780439956114e-05	0.0001336994464509189	8.595611870987341e-05	4.8774658353067935e-05	1.4761249076400418e-05	0.00048104769666679204	6.20944774709642e-05	0.0006234382162801921	0.00010581723472569138	7.14069465175271e-05
KIAA0930	6.932627729838714e-05	0.00015416686073876917	0.0001922165392898023	6.780268449801952e-05	0.0001240306010004133	0.00010761365410871804	7.445469964295626e-05	0.0004480131610762328	5.5943572078831494e-05	0.0009562593186274171	0.00022590499429497868
KIAA1033	0.00029561109840869904	0.00017835675680544227	0.00011094287765445188	0.00021643030049744993	0.00010573124745860696	0.0001675762759987265	0.00032929956796579063	0.0004584137350320816	0.0006693052127957344	0.00034761318238452077	0.0002706017403397709
KIAA1217	0.0002064211730612442	9.486102499067783e-06	4.790793900610879e-05	0.00040273688500747085	2.5796205591177568e-05	0.00025265137082897127	7.846402695577126e-06	1.7519136008559144e-06	4.261720278009307e-06	0.0013006934896111488	1.5208232980512548e-05
KIAA1324	1.5515227005380439e-06	3.852599093079334e-06	2.642300387378782e-05	1.7483139345131349e-06	8.3975974121131e-05	0.0015774009516462684	0.0001436602178728208	2.868918954845867e-06	1.5390722182928585e-05	6.418174962163903e-06	6.058733106328873e-06
KIAA1462	1.1412756975914817e-05	1.2532478876892128e-06	2.3800163035048172e-05	0.0017592771910130978	1.0772369023470674e-06	1.0556849474596675e-06	9.466982078265573e-07	7.254264460243576e-07	2.5953352178476052e-06	0.0007144720293581486	1.662046452111099e-05
KIAA1522	1.5481895388802513e-05	8.883063856046647e-06	1.1502548659336753e-05	0.00017244739865418524	4.639695544028655e-05	0.0013676316011697054	9.529844646749552e-06	5.9379031881690025e-05	0.00037965693627484143	0.00010749683133326471	1.4741963241249323e-05
KIAA1524	2.5862893380690366e-05	0.0001794529816834256	2.980203316838015e-05	5.164262984180823e-05	0.0011909006861969829	0.0001989659940591082	9.771605982678011e-05	2.5776485927053727e-05	5.322014112607576e-05	6.0104317526565865e-05	5.36642583028879e-05
KIAA1549	2.541890171414707e-05	8.415776392212138e-06	7.1822469180915505e-06	0.00026871924637816846	3.8767902310610225e-07	0.0002576532424427569	2.4557687083870405e-07	5.500118732015835e-06	0.0004656462406273931	0.00020359449263196439	2.6504279958317056e-05
KIF11	3.9572572063661937e-07	5.072889052826213e-06	1.3798641703033354e-05	1.9424296624492854e-06	0.002636390971019864	1.8420812921249308e-05	1.1933240784856025e-05	6.8649533204734325e-06	1.2130243476349278e-06	1.445525185772567e-06	2.8429137728380738e-06
KIF14	3.9519855477010424e-07	4.5135231630411e-05	4.368052486825036e-06	8.484192903779331e-07	0.001457176636904478	6.1083128457539715e-06	2.518143844554288e-07	2.0978770010060543e-07	8.369683257569704e-08	1.1424383501434932e-06	1.1624351969885538e-07
KIF15	3.860593551507918e-07	1.3348580978345126e-05	2.971441972476896e-05	2.218417449739718e-07	0.0019761640578508377	1.0284048812536639e-07	3.7844571920686576e-07	1.4924157767381985e-06	5.139557970323949e-07	8.046031325648073e-07	1.9025270603378885e-07
KIF18B	1.1579444247900028e-07	6.7369196585786995e-06	4.756293037644355e-06	5.301440637595078e-07	0.0020440814550966024	1.0442999354154381e-08	9.890801777601155e-08	7.918911393289818e-08	7.43533163927168e-08	1.6022164572859765e-07	1.0587824306185212e-07
KIF20A	1.1742299932393507e-07	3.427810270295595e-06	4.816169621335575e-06	4.946047056364478e-07	0.0020180216524749994	1.5688736709762452e-07	2.2111986197614897e-07	1.5001111819401558e-07	1.0171937248060203e-07	2.2755482120828674e-07	1.1076316042135659e-07
KIF20B	3.070628008572385e-05	4.400212492328137e-05	4.059627099195495e-05	3.894396286341362e-05	0.0013591640163213015	8.324758528033271e-05	0.0002870937460102141	0.00011482123227324337	0.00023016556224320084	4.580881432048045e-05	9.334006608696654e-05
KIF22	0.00017654451949056238	0.0002712384448386729	0.0001978435757337138	0.00010950336582027376	0.0013683052966371179	0.0006673148600384593	0.0004463254881557077	0.00013819576997775584	0.00019584462279453874	0.00010137263598153368	0.0004919999046251178
KIF23	2.662216684257146e-05	1.1105288649559952e-05	5.023107405577321e-06	3.048470773592271e-07	0.002312468597665429	7.208334409369854e-06	5.988184170746536e-07	3.719400183399557e-07	5.815679173792887e-07	3.847614425467327e-05	1.4969482720061933e-07
KIF26A	4.307364633859834e-06	5.828428015774989e-07	5.8214959608449135e-06	0.0011385030811652541	1.3312953797139926e-06	8.410248483414762e-06	1.2172587560144166e-07	7.296959125824287e-08	9.590410599003008e-08	8.019552478799596e-05	5.630064606521046e-06
KIF26B	3.468628347036429e-05	1.034692377288593e-05	4.7425048251170665e-05	2.5943832042685244e-06	1.0537983143876772e-05	9.947913349606097e-05	1.4126998166830163e-06	6.5027143136831e-06	2.642188974277815e-06	0.0010244633303955197	7.733044913038611e-05
KIF2A	0.00012346019502729177	0.00014214655675459653	0.00022971844009589404	9.988489182433113e-05	0.00045124194002710283	0.00012859854905400425	0.0008673195843584836	0.00011165901378262788	0.00027012155624106526	0.00011455633648438379	0.00034095256705768406
KIF2C	1.3326382486411603e-07	9.637608854973223e-06	5.221537321631331e-06	1.0906096576945856e-06	0.0020037763752043247	4.326906037022127e-06	2.2363035157013655e-07	1.766730690633267e-07	1.0281426909841684e-07	8.936923222790938e-06	1.6050950080170878e-07
KIF4A	1.4457785255217459e-05	1.0025677511293907e-05	4.9649265747575555e-06	3.2485277188243344e-06	0.0022109504789114	1.1745571555366041e-06	2.2542852207152464e-07	4.908782216261898e-07	1.4173679119267035e-07	2.886649781430606e-07	1.4485260635410668e-07
KIFC1	1.688998963800259e-06	2.821029193000868e-05	7.759266736684367e-06	1.3644947784996475e-06	0.0024206298403441906	1.2835617781092878e-05	2.9743800951109733e-06	5.331967258825898e-06	5.448711362987524e-06	3.5211733120377176e-06	1.9694195998454234e-06
