Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30	Topic31	Topic32	Topic33
PLCB1	9.648473678680602e-06	4.012851422885433e-05	0.0001154187266365625	4.308606548875105e-06	0.0004254723899066448	7.364321390923578e-06	2.920466249634046e-05	0.00010870445112232119	2.189045881095808e-05	1.1868232832057402e-06	2.66680490312865e-05	8.206635538954288e-05	1.2020726899208967e-05	3.275181370554492e-05	6.678751105937408e-06	2.4933930035331286e-05	0.0006457851268351078	6.75035664698953e-07	2.592914279375691e-05	5.36007501068525e-05	0.000202766022994183	9.094060806091875e-05	6.357100937748328e-05	1.233892635355005e-05	1.2907104974146932e-05	2.5123565137619153e-05	0.00021136256691534072	0.0008867704891599715	7.326107879634947e-05	3.718441803357564e-06	0.00012119609164074063	0.0014626060146838427	8.545695891370997e-05
PLCB4	5.242980932962382e-06	3.445600304985419e-05	4.9932590627577156e-05	7.97311349742813e-06	1.3614652516480419e-06	3.2487323551322334e-06	2.4796668185445014e-07	3.493948725008522e-06	1.2154783917139866e-06	3.9504433857473487e-07	3.443965033511631e-05	3.923438271158375e-06	0.00011369253479642794	0.0001268632331630215	5.746475380874472e-06	4.79426234960556e-05	0.0012892019003629684	2.4856672098394483e-07	1.064533535100054e-05	8.867625183484051e-06	0.0004359457816462964	0.0006747872103005648	2.073215767950387e-07	1.648484868610467e-07	5.45733782928437e-05	1.0007751370721962e-05	4.7493094257333723e-07	5.5664582760073245e-05	3.2454303436679766e-05	1.6564224551984807e-06	5.371304609980143e-07	0.00040558254113420844	8.061548214755021e-06
PLCE1	0.0002270840050186962	1.5618050383636728e-05	1.8896167603088543e-05	2.9744698622380383e-05	2.7940980089624645e-06	6.290759756666375e-06	2.1583309717243537e-05	1.0925287824647967e-05	5.023432549933204e-07	3.2575455861660885e-06	0.0002295424201292917	3.5349599784240127e-05	0.0013924019876867533	3.62844584742561e-05	9.599531949788798e-06	2.102559301420115e-05	8.835123298922554e-05	4.3452305931168667e-07	1.9313525626785122e-05	1.050448918249458e-05	2.0656365450122394e-05	0.0001670521160122007	3.901464879163541e-06	2.5223096145055024e-06	3.3149692171718925e-05	0.0002871162141673267	1.308167975366814e-05	0.0001587302831467241	7.4484760261839256e-06	2.4784690140222665e-06	3.694183988045552e-06	6.061451585992472e-06	0.00015420543786603957
PLCG2	7.547170389443636e-05	0.0002461948315612972	7.770029333187267e-05	4.7874520532786846e-05	0.00048679663450457156	5.990516729070805e-05	0.0003627667610999197	1.1147365512442775e-05	0.00017058299272321165	0.0005348064587451518	4.0694863855605945e-05	0.00024259707424789667	6.562877388205379e-05	0.0003885283076670021	3.4443099139025435e-05	0.0003650487633422017	0.00041037777555175126	2.0623801901820116e-05	0.00012447944027371705	0.00011435487249400467	9.277502977056429e-05	7.060368079692125e-05	0.0002928579633589834	0.0012357287341728806	5.899159805267118e-05	0.00013366098573897034	0.000332695955876261	0.00015411640924867243	0.00014438401558436453	0.0007854358409531415	8.308782707899809e-05	0.0003485848137643188	0.00025047024246305227
PLD4	4.128533873881679e-06	0.005470348056405783	4.6412446863541845e-07	4.3978121766485856e-07	0.0001558981166454032	5.318544253896107e-07	1.6656477441756579e-07	1.6267748605969246e-06	0.00026358666946180165	3.238818680983968e-05	3.2836044283612864e-07	5.397994300437858e-06	1.589368139320868e-07	5.68840441417251e-08	5.040290602664754e-07	6.986152101262633e-08	1.3987930458370101e-07	3.2590961041023547e-07	4.278248525224626e-05	8.085331501206383e-06	1.0666993830454885e-06	5.426401799013547e-07	1.5956472907419084e-06	0.00048659014282748103	2.441703550459806e-08	1.0628173185978085e-05	2.9659338451892836e-06	1.569330152051407e-06	1.0321302397642285e-05	3.472922253422439e-05	3.641681090016391e-08	1.2665434212522086e-07	6.9964721660653595e-06
PLEC	0.0009319281671196222	0.00012240844080224633	0.00011480734247015789	0.0007938434719108045	0.0001437216706108302	7.135628402465954e-05	0.00012033854000037536	0.00027693790616467595	0.0005534170777536929	7.76216184021905e-05	0.0015325405402109027	0.0005702142370864749	0.0002685643557924777	5.0650822231546044e-05	8.131100184982643e-05	0.0004655941447708756	0.00044007092947140336	0.0005440683453343809	0.00013907635002397	0.0007276739925146103	0.0002688345266506076	0.0004761583695653826	0.0008984416490420699	0.00020717564621008933	0.00019482419884297997	0.0007257001707330346	0.00048042810522019863	0.0004456082242541015	0.00012092894030502066	0.00012101773609174415	0.0006095731514506042	0.0010086511028930545	0.00028677156660705805
PLEK	5.6716777180554345e-05	0.002267586998641491	1.1930929986192496e-06	3.135603492410155e-07	0.0019512322032824159	1.3203987691667862e-05	4.4289001380093396e-05	3.1084762213140493e-06	0.0010259164264425635	8.8541790319141e-05	5.695449090126203e-07	2.72026863967767e-05	1.542993231851142e-06	8.755729368203902e-07	7.560313974863675e-07	1.4776946954953019e-07	6.837720434305083e-07	1.434325076843379e-05	4.071588409715332e-05	0.000152570239151828	1.6984593003144255e-06	6.909803005328286e-07	0.00013962895900476724	0.0003938704030588269	8.250428322753578e-07	4.0380251448368654e-05	0.0008955283556133509	4.102170805708738e-06	4.026702299597673e-05	8.930172043619677e-05	4.1835912270471454e-05	3.602094693633262e-06	6.33347372058779e-05
PLEKHA2	0.0002277433522976935	0.0002975557872559875	0.00020617721020244062	7.522843952756375e-05	0.00015708943828940392	9.03700347407721e-05	0.00029549666214734316	0.00014071280020289123	0.00034578118356876075	9.827468602452427e-05	9.759669046616182e-05	0.0001356516731902957	0.0004507688863668591	1.751419040374458e-05	9.821891580941156e-06	3.9914350054459646e-05	5.9225499171589036e-06	0.000440590811194852	8.946593152359128e-05	9.28760928218253e-05	0.0002568423515185714	1.249903561983956e-06	0.0009786770679056644	0.0008572843507863581	1.0989171641995199e-05	0.00010334968828829005	0.000526419491507113	0.00013117956405039877	2.4113169274642132e-05	6.965784996282309e-05	0.0003362957504577935	1.5361503756139427e-05	0.0006171228014864028
PLEKHA4	2.234716885141097e-05	5.942402822256554e-06	0.0006076122517697513	0.0005627911305055022	0.0002620011509861797	1.1778326552303042e-05	1.7090011169784702e-05	8.024850103538483e-05	1.698412415862549e-05	7.481031843781238e-06	0.00040937543963082135	5.874067574040964e-05	0.0006070474628359079	0.0001971720193978399	3.078570807701908e-05	7.923513294372242e-06	4.118083779758308e-06	7.336919679801213e-06	3.631310028140433e-05	4.964365507476032e-05	0.000679624848999083	4.402740887599066e-05	1.6544356185477227e-05	3.0304652682389133e-05	2.0414054233697243e-05	5.804660759167746e-05	8.052676093939226e-06	0.00140457006637007	9.331010369351134e-05	4.3904125050175935e-05	1.2365213478915393e-05	1.4232711009753984e-06	3.724517227965407e-05
PLEKHB2	0.00037140355561859906	0.00036581273889169097	9.774343925528228e-05	0.00011385533434804529	0.00024125918571371585	0.00020479258091654629	0.00024922724696807563	0.0004863582144025713	0.0008048915769904852	8.968180191004649e-05	0.0001442263019271195	0.0001671444479143247	0.0001879858027677983	0.0002108983462676406	0.0002193750988226384	0.0007027051760815084	0.00015703596000093967	0.0005498141399584711	0.0002028214221354574	0.000482539035147056	0.0001135108177550137	0.00030656185117550194	0.00046049957745708525	0.00026800628984346986	0.00026886785053648055	0.00010721987928263843	0.00042453897185623646	5.196209895075299e-05	0.00016457593301311135	0.00011332618305459619	0.00042435392970219254	0.00029283371986821294	0.00018627263489179313
PLEKHF1	0.00028119710623286664	3.628548029155354e-06	0.0001848336833063513	0.00018047333287540823	8.559469279134646e-05	4.0130333218257874e-05	2.981150828418322e-06	1.4775052477489226e-05	5.391571903601289e-06	2.518947803764604e-05	0.00014114065561443567	0.00011522381100803614	2.4783566914265975e-05	4.99997622682713e-05	8.634701771370601e-06	2.057458232229692e-06	7.020323391770944e-05	0.0006616934551857412	0.0001439350744476542	2.2424434064305387e-05	0.00011634251131908968	9.636789036449045e-05	0.0015401368727907538	8.520826668245718e-05	1.0239412404189352e-05	4.8337242333218455e-05	0.0013287431793287396	4.4223306758794934e-05	5.04751515109092e-05	3.012609522556886e-05	0.00040891271783038974	3.8921349187148735e-05	5.014882844989188e-05
PLEKHF2	0.00042415710049681365	0.00014530392945744097	6.248238787520677e-05	1.9835402781609446e-05	0.00010801965981954709	0.00013457838213071227	0.0004700491263065487	0.00020747914095409214	0.0001502631785115227	6.263656541705132e-05	3.694856059155427e-05	0.00011697543232003227	6.55321782687679e-05	0.0003542621561791748	0.00017030783055815846	0.0018360784742981195	0.00021235996973700821	0.00034122049692086875	0.0001608474995009601	0.0001124330738093704	6.280470552155748e-05	0.00010521668446017429	0.00025816442212089896	0.0012402099091559649	0.001146731898188591	0.00010304307215847075	0.00027354154735803604	7.322442979784682e-05	3.829129855148494e-05	6.442982703447342e-05	0.00033521204022690654	0.00011013032781193033	0.00015235820319503546
PLEKHG1	6.367781315930188e-05	7.334299880312756e-05	0.00014643612666986883	0.00010600244422676042	7.551593625976238e-06	3.3105472539318725e-05	4.612520933733322e-05	1.0413599738967605e-05	9.048460469784914e-07	5.283191967464518e-06	0.000349796493537724	0.00023739811149425805	3.352484782226384e-05	2.9885284675401635e-05	1.1522673958097585e-05	6.336328169709304e-06	0.0005584963946603239	6.65413899696432e-05	2.2633908884017728e-05	5.434082413557917e-05	0.001005105790682137	0.0002020472165895626	0.00013818424486089498	0.0007533658645115793	9.986859367927536e-06	0.00013579908409155905	3.779378312174231e-05	0.0004443285579327494	3.3828218874987215e-05	2.9186792744440027e-05	5.7107597967842594e-05	0.0008727728272788227	0.00019645648717414588
PLEKHG2	0.00021886425383854657	2.7586407668422908e-05	5.6931668950710446e-05	6.46878033876419e-05	3.08319395116996e-05	6.224500975804403e-05	8.947822061600164e-05	1.3930110981164034e-05	0.00016659716493450105	4.5717544708168134e-05	0.0006081970641389489	0.00011290417751297355	0.0012046403717249632	3.092801125603728e-05	3.0251487260102294e-05	7.401551556540653e-05	4.605592766893096e-05	0.0007287997286766768	5.717501699109562e-05	0.000248218682827428	0.00018937131972052157	2.0853538444498554e-05	0.0002300394990015775	0.0002308624389115721	1.1313338291074615e-05	0.00011828463175334036	9.608284017303959e-05	6.421859870897606e-05	7.378414738923311e-05	0.00013463037612382323	0.00014969393669161946	0.0003588716790545732	9.761961700860411e-05
PLEKHH2	6.831355221947888e-06	8.183245654436178e-07	0.00019330967916175723	5.400356894824654e-05	1.1461139592938707e-06	2.780592240014812e-06	1.1296974662400316e-06	1.9162107491865754e-06	8.930686590247205e-08	4.1261017713623005e-07	0.0006950742681510746	1.2363620044197887e-05	0.0004191735351923853	1.3631925867230166e-05	2.1116646166774444e-05	5.282437541609397e-06	8.207671839954855e-07	2.198123922880768e-07	1.4853641914669424e-05	1.556272036395967e-05	0.002614967292174697	1.6920195093916846e-06	9.479265372647205e-07	5.999414156576677e-07	7.744569302303717e-06	1.26672139231232e-05	6.427643711504061e-06	4.63086471427232e-05	4.598481154971523e-06	1.700694951978221e-06	3.1955118174664676e-05	3.1521582855020824e-07	0.0002479268587194383
PLEKHH3	6.961197868804447e-06	1.7211687008966692e-05	0.00013369909720495343	5.866035644430667e-05	2.0764882719959132e-06	4.349788923718734e-06	3.597554325551755e-07	2.2636080757365562e-05	1.1157950211782008e-05	8.490728941978887e-05	0.00035173288779333234	2.0581224816851318e-05	0.000603719730861485	3.321300755487755e-05	1.8687213014345616e-05	0.0005053878994658589	0.0002014084893744439	1.4827020322627504e-06	0.00010706247121561319	1.9403583792154677e-05	0.00023938398226164281	0.00011608738714130595	9.033911965161678e-07	9.331237151855021e-07	0.00011362441000528634	0.00013598425721284002	1.468817885097451e-07	0.00014974111400078982	0.00011015264317393303	0.00026906278799287975	1.6294707450015267e-07	8.406382403336465e-05	1.2501798664743546e-05
PLEKHO1	0.000561346358153969	0.0008257522131316364	0.00014829530846327543	0.00029303980409167707	0.00013251318887341768	0.0001683246373431757	1.7548183677718043e-05	4.1660758142825216e-05	0.0009180277702398598	0.00014587781333830208	0.0005105972522869706	0.0001614224020158872	0.00013304877211339772	3.8401372876251116e-05	0.0003308375598862767	2.055935692624189e-05	7.593371992697939e-05	0.00017116859089583158	0.00011125746095785871	0.0001246952306246385	5.745397720602341e-05	0.00021523529721889645	0.0005523321451619267	0.0006063078762963414	3.655524051282555e-05	0.00030346811399795115	0.00033419160172343254	0.0003949626116082072	0.000306204950902611	0.00021870680211577564	0.0003617051988840103	0.00038231766666285694	0.0002610620285850018
PLEKHO2	0.0003540203324519098	9.049525033333339e-06	4.2686937376856804e-05	0.00012536080612335354	4.3144729716004804e-05	4.093564712093212e-05	3.477669451967813e-05	3.2575717341387644e-05	0.0010443946812301874	2.4722778107388876e-05	0.0001507499546278268	8.684505155542865e-05	3.126098454231396e-05	2.3285254428628832e-05	6.300603854469955e-05	1.528530083305668e-05	0.0001354880369035527	0.0001725887123029679	2.9617745894938707e-05	1.9388438886380754e-05	1.55861798702972e-05	0.0002639565500430763	0.0006206328398548067	8.502630953444168e-05	1.6079138731583953e-05	1.5573172277072445e-05	0.0002827809366863221	6.834062787675066e-06	1.577661714691203e-05	2.2084475858719088e-05	0.00011158123379573226	0.00044950374285690486	0.00013826847134623677
PLGRKT	0.00028762605506926775	0.0005285613588057458	0.00023481991956941783	0.0002915977092925459	0.0003252447640988976	0.0003660881193354726	0.0008170327637344599	0.0011483971029520035	0.0002635241544339806	0.00017439281509723514	8.731551497476175e-05	0.0002402193786110729	0.00015272076416295022	0.0002275514416396618	0.00021718644711654633	0.001420169952325523	9.167113603325561e-05	0.0006803100113756955	0.0002315049059689045	0.00022949348203837872	0.0001044572563841939	0.00024315755581483245	0.0003187363035976887	0.0002622272586449981	0.0003366598393768072	0.00013133013271726668	0.0005546397296711802	6.0094884247519076e-05	8.906112634576857e-05	9.678142669145018e-05	0.00045885072904638946	3.921669485862367e-05	0.0002824274415615946
PLIN2	0.0014706100337207317	5.055059318692656e-06	0.00039429450407624245	5.185849659028463e-05	6.147124076960608e-05	5.9131718444405124e-05	0.0001606963633093983	0.00010920081695076078	0.0010035360464826226	3.133938298560679e-05	3.9096586988307536e-05	1.624655669729691e-05	4.397750672069378e-05	5.2227651394787244e-06	0.0003525055944919586	1.588996155987843e-06	0.00010802804899867624	0.00028651111642830074	3.296670547570102e-05	3.503137486404739e-05	4.5554152166005224e-05	0.00016178686928469688	8.393309690291062e-05	2.3420101570081897e-05	2.6779411200550385e-05	0.00017283385386690497	8.415614865953103e-05	1.1775496204791125e-06	0.00014805524551775306	2.9899838409619406e-05	0.00014335916785057634	4.070071372552775e-05	1.3075981769361533e-05
PLK1	1.8588073089631507e-06	3.298062551948533e-07	1.9117159411052853e-07	4.289155640435638e-06	4.7318607698798587e-07	0.002956821583211422	1.539175684683869e-07	8.046758352975303e-07	3.1118809147301363e-06	2.3489734246595617e-07	2.1899519197177142e-05	2.2127438569441438e-05	2.650421947691939e-06	1.3696031828658306e-06	9.406556955582346e-07	6.8718986767635215e-06	5.252741175354458e-06	1.351126229565125e-06	6.529754955408862e-06	2.319599389011273e-06	1.6156018034507724e-07	1.7977984612116416e-07	9.967503501684405e-06	5.576595413003815e-06	4.331286618253216e-06	8.215477464545984e-06	4.074334356118925e-06	2.7521821266418556e-07	3.015196398337139e-06	1.2289433470868971e-06	6.646806696153362e-07	2.248911869173753e-06	1.971580559256836e-06
PLK2	0.00012703394168056548	5.991327634546906e-05	0.0007161767571233213	0.00021925283363088965	0.00029813958099111915	2.079003388644196e-05	3.9175181882455945e-05	0.00023734553542453796	5.4117379477247596e-05	3.4389286156510934e-05	0.0001652390928938985	0.00012832584616262466	0.00022973056184127927	0.0001724035246297717	0.00022954914311412722	0.0005192906828597188	0.0007425617077387869	4.930467912345193e-05	7.941397780086845e-05	0.00013167703582439572	0.0003113659331575036	0.0006796634988859296	2.1101015590829775e-05	8.469525346299633e-05	0.0002251601399620995	0.00012439340935088694	2.4460525310132653e-05	0.001513824099674821	8.847396384226158e-05	4.2277290049241856e-05	8.566395990783349e-05	0.00118891557212919	0.0005982402362860739
PLK4	3.567308795027202e-06	2.1379679537858465e-07	2.3747428201659204e-07	1.594135596860724e-07	1.978545469683013e-06	0.0005317492177709937	5.827491023069342e-08	1.0931426004390232e-06	6.6692819018498994e-06	2.450426109135151e-06	1.2293227200643742e-06	0.04110497236251831	5.773950988441356e-07	2.6802621277965955e-07	2.1564066798873682e-07	2.0804252187645034e-07	6.703589860990178e-06	3.1471945476369e-06	1.3495250641426537e-05	2.65569360635709e-06	2.642447043399443e-07	1.632097564652213e-06	2.858806738004205e-06	1.0523702258069534e-05	3.1703055469733954e-07	9.380522897117771e-06	8.646658216093783e-07	2.95659361881917e-07	2.514602783776354e-06	9.829876717049046e-07	1.1064049658671138e-06	7.384328455373179e-07	2.430004087727866e-06
