Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15
GALNT16	0.0009620994096621871	3.56987015948107e-06	1.5882372395026323e-07	0.001325988327153027	2.4985320123960264e-07	7.047455596875807e-07	7.737800160612096e-07	1.0312334097761777e-07	2.3770687107571575e-07	2.94477877105237e-06	3.127167076399928e-07	1.0862618182727601e-06	3.0138638976495713e-05	1.5206029502223828e-07	8.6647114585503e-06
GALNT18	1.2349585631454829e-05	3.2252144592348486e-05	2.4480613092237036e-07	0.00018532125977799296	3.9837178178459e-07	0.0001236273383256048	2.641726268848288e-06	5.626114898404921e-07	9.396592872690235e-07	5.78342514927499e-05	1.5018131307442673e-06	8.863783477863763e-06	3.83864353352692e-05	0.001390214660204947	4.439419626578456e-06
GALNT6	7.077564418978e-07	1.789767907212081e-06	0.00011417700443416834	1.7612057945370907e-06	0.0007944896933622658	1.035572131513618e-05	0.00031086549279280007	0.00026933636399917305	0.00017245847266167402	7.483072840841487e-05	0.0001829080720199272	0.0002899334649555385	0.0005996311665512621	2.3291093384614214e-05	5.0720696890493855e-05
GAMT	0.00014482575352303684	5.2637038606917486e-05	0.00017785149975679815	0.0006490306695923209	0.00023604404123034328	0.0010174030903726816	0.0002384344261372462	0.00010428349196445197	0.0003559278848115355	0.00034737653913907707	0.0001189155227621086	5.6770604714984074e-05	0.0011103355791419744	3.859779553749831e-06	0.000332696276018396
GAPT	3.545504512203479e-07	1.7855353462437051e-07	2.5154378135994193e-07	3.759995763630286e-07	4.411541851823131e-07	1.1958478296492103e-07	0.0029079921077936888	0.0004349040682427585	8.286992283501604e-07	1.4902593648002949e-06	0.0019117749761790037	0.0008449476445093751	1.661041970635324e-08	1.9414733287703712e-07	6.043102303010528e-07
GAS1	0.00035442603984847665	0.001574032474309206	1.1537177897480433e-06	2.8039776225341484e-05	1.1159007044625469e-05	1.9996552964585135e-06	1.5577082876916393e-06	2.027389427894377e-06	8.394379619858228e-06	9.483184840064496e-06	6.346758141262399e-07	4.9418681555835065e-06	3.2357754662371008e-06	1.7536694940645248e-05	3.382088607395417e-06
GAS6	0.0010510935680940747	0.0012758930679410696	3.270213710493408e-06	0.0002881166583392769	5.718543889088323e-06	6.249294528970495e-06	0.0005478165694512427	0.00027352015604265034	1.9805360352620482e-05	2.154382673325017e-05	2.2898666429682635e-05	0.00014651026867795736	2.941783532151021e-05	0.00039677665336057544	0.0010806488571688533
GAS7	0.0005506086745299399	0.0009910493390634656	1.8714261386776343e-05	9.350551408715546e-05	0.00040475165587849915	4.187920058029704e-05	3.479710721876472e-05	0.00043838415876962245	5.567537755268859e-06	6.87734063831158e-05	2.416271854599472e-05	0.0006693163886666298	8.048885433709074e-07	1.5521109162364155e-05	3.1776073683431605e-06
GATA1	5.876901809642732e-08	5.066777575279957e-08	1.2117024539293197e-07	1.249593850616293e-07	8.492038006124858e-08	3.771821255327268e-08	0.001006234553642571	4.33035083347022e-08	6.862299528620497e-08	0.001320261973887682	1.5531097687926376e-06	4.552632526610978e-05	5.4841251539983205e-09	7.417050795766045e-08	2.417794746634172e-07
GATA2	1.3048419589267723e-07	7.691536296761114e-08	1.1269869446550729e-06	8.159206004165753e-07	2.0523573311947985e-06	5.796168807137292e-07	0.0012805490987375379	3.4270527748958557e-07	1.5142561551328981e-06	0.00248974678106606	2.648864665388828e-06	0.00023704937484581023	1.1649100883914798e-07	0.00025721060228534043	4.570867702113901e-07
GATA3	4.5149367906560656e-06	1.1762867870857008e-05	0.00029082546825520694	1.3195576684665866e-05	0.00017526802548673004	0.00011896822252310812	2.7940698146267096e-06	3.6579585867002606e-06	0.0003217998018953949	1.729905852698721e-05	4.466983682505088e-06	3.7899728795309784e-06	0.0026723211631178856	9.450090146856382e-06	4.303912191971904e-06
GATA3-AS1	5.881046760691788e-08	5.126867108629085e-07	2.0488407244556583e-05	1.2682285444043373e-07	5.74790055907215e-06	6.409225170500576e-05	2.3647282887395704e-07	4.851416335327485e-08	4.530716068984475e-06	5.680427420884371e-06	8.016915842290473e-08	1.5783679430114717e-07	0.0018305969424545765	3.7903188143673106e-08	2.174637785401501e-07
GATM	2.379186116741039e-05	4.4426128624763805e-06	1.0986228744513937e-06	0.00013436796143651009	1.0216823284281418e-05	2.0282323021092452e-05	6.886474875500426e-05	0.0009701903909444809	1.2288382094993722e-05	6.097855475672986e-06	0.00021503902098629624	0.00011228583753108978	0.00012424531450960785	8.755585440667346e-06	3.0492659789160825e-05
GBE1	0.0001472156000090763	0.00029251782689243555	0.00011830375296995044	0.00020202917221467942	0.00016202677215915173	0.00024100941664073616	0.0002134752576239407	0.0002665009524207562	8.426675776718184e-05	0.0003334219800308347	0.0001864453952293843	0.0003389393677935004	6.043976827641018e-05	0.00016116650658659637	8.359698404092342e-05
GBP2	0.0002628624497447163	0.00015078186697792262	0.001703527639620006	0.00029194436501711607	0.000541461631655693	0.00010138412471860647	1.4588273188564926e-05	0.0002831183956004679	0.0004670703783631325	0.00011466471187304705	0.0001283027813769877	0.00018078561697620898	5.438053631223738e-05	0.00016345566837117076	8.624404472357128e-06
GCA	5.4053532949183136e-05	4.5785705879097804e-05	0.00027937235427089036	0.00017595841200090945	4.922625521430746e-05	8.457444346277043e-05	0.0002658782759681344	0.000677644507959485	0.00021751460735686123	0.00010666642629075795	0.0006695605115965009	0.001699253567494452	0.00010414979624329135	0.00013397248403634876	0.00010680370178306475
GCSAML	7.529044410148344e-08	1.749297524611393e-07	8.370901127818797e-08	3.1048517712406465e-07	8.186857058944952e-08	3.243465229729736e-08	0.0010232531931251287	6.811423958197338e-08	2.532596532489606e-08	0.0014803761150687933	1.0149248055313365e-06	3.687601122237538e-07	5.970414385103595e-09	4.773571404825816e-08	2.636170677305927e-07
GCSH	0.00023338649771176279	0.000261314824456349	4.8105601308634505e-05	0.0004978547804057598	6.970666436245665e-05	0.0010435254080221057	4.208947211736813e-05	7.511142030125484e-05	7.808308146195486e-05	0.0007608257583342493	4.71893981739413e-05	1.359433099423768e-05	0.00018229585839435458	7.513123273383826e-05	0.00025254866341128945
GEM	0.0008021458052098751	0.00030350658926181495	0.0005873990594409406	0.0007238862453959882	2.7229858460486867e-05	0.00015591815463267267	1.3261749700177461e-05	4.713483212981373e-05	2.5924791771103628e-05	7.367064972640947e-05	5.7637912505015265e-06	6.655296601820737e-05	1.3075198694423307e-05	1.1630218068603426e-06	1.4214137081580702e-05
GFI1B	9.122022248675421e-08	4.429339028888535e-08	1.5363568309112452e-05	5.402279725785775e-07	0.00016555926413275301	4.265771025302456e-08	0.00012507820792961866	8.448058963494987e-08	3.046345966595254e-07	0.0010773752583190799	1.8917070292445715e-06	0.0001369780657114461	8.304364307321066e-09	4.31477218398868e-08	2.459985921632324e-07
GFOD1	4.67681820737198e-06	2.1299149011611007e-05	0.00047457957407459617	4.8428231821162626e-05	0.0008895554346963763	4.6725130232516676e-05	9.718291039462201e-06	3.2577630918240175e-05	3.989408287452534e-05	3.4017302823485807e-05	0.0001496462500654161	6.738287629559636e-05	6.518855661852285e-05	0.000655963143799454	1.3777397725789342e-05
GFOD2	0.0001438518229406327	0.00011470824392745271	0.0002579913998488337	0.00018475113029126078	0.0001685276802163571	0.0001461934734834358	5.338388291420415e-05	5.587702980847098e-05	0.00016610165766905993	0.00014392909361049533	0.00017372614820487797	6.489844236057252e-05	0.0002087634929921478	0.0007003928767517209	4.4573083869181573e-05
GFRA1	0.00032202471629716456	1.1461293979664333e-05	1.8876443164117518e-07	8.640022133477032e-05	5.5605173656658735e-06	1.9868053641403094e-05	7.064395504130516e-06	1.6596082730302442e-07	6.377241334121209e-06	5.112635335535742e-06	9.364433026348706e-06	6.861981091788039e-06	0.0014985846355557442	2.212275148849585e-06	1.94144445231359e-06
GGA2	0.00015872203221078962	0.00015713158063590527	0.0004659780242945999	8.787977276369929e-05	0.0007252105278894305	0.00016023707576096058	0.0006431860965676606	0.00040781969437375665	0.00034742342540994287	9.634306479711086e-05	0.001250630826689303	0.00016714287630748004	0.0003981920308433473	0.00012293248437345028	0.00017620937433093786
GGCT	0.00011457088112365454	0.00023350873379968107	0.0003876487317029387	0.00020806150860153139	0.00023572072677779943	0.0008711233967915177	5.696083826478571e-05	0.00017287414812017232	0.00019475584849715233	0.0012264492688700557	0.0001135590355261229	9.098864393308759e-05	0.0005564268794842064	0.00017196631233673543	3.166968599543907e-05
GGH	4.594920756062493e-05	5.219898957875557e-05	1.037694437400205e-05	3.0746359698241577e-05	1.4189114153850824e-05	7.945335528347641e-05	0.00012712671014014632	3.4367880289210007e-05	1.8073476894642226e-05	0.0010752133093774319	3.5216195101384073e-05	1.577351758896839e-05	3.2476906199008226e-05	5.163965397514403e-05	0.00047015250311233103
GGT5	0.0024124630726873875	0.00019276300736237317	1.4137411881165463e-06	0.00024565478088334203	1.1142595894853002e-06	1.3280866369314026e-05	5.394051186158322e-06	9.967072401195765e-06	2.8742117592628347e-06	7.559246114396956e-06	1.937374008775805e-06	7.007492240518332e-05	1.1614444701990578e-05	0.0003366181335877627	2.546162022554199e-06
GIMAP1	2.588097913758247e-07	6.81305550642719e-07	0.00022637390065938234	2.1798830402985914e-06	0.0006299346568994224	1.230402517649054e-06	3.913761702278862e-06	0.00016061111818999052	0.0006018003914505243	9.732315220389864e-07	3.8359071368176956e-06	3.14615317620337e-05	5.266693037242476e-08	0.0003733422781806439	1.0076930266222917e-05
GIMAP2	1.091008471121313e-05	1.0171354006160982e-05	0.0004740065196529031	2.8571161237778142e-05	0.0007152261678129435	2.712233799684327e-05	0.00010660353291314095	0.00017173547530546784	0.000893778633326292	7.6058572631154675e-06	7.689243648201227e-05	0.0001142962064477615	2.099581934089656e-06	0.0001115245177061297	2.4466282411594875e-05
GIMAP5	9.433371701561555e-07	4.602322576374718e-07	0.00018288918363396078	7.18301089364104e-06	0.0004896463942714036	1.0861133432626957e-06	2.1808236851939e-06	0.00010593116894597188	0.0007821881445124745	2.499455604265677e-06	3.2406610444013495e-06	1.7065631254808977e-05	3.818849592107654e-08	0.00016372985555790365	2.1194277906033676e-06
GIMAP8	2.7066104735240515e-07	5.551566459871538e-07	0.00011985518358414993	1.1672693290165626e-05	0.00028925234801135957	1.9375115698494483e-06	1.8342832845519297e-05	0.0003777116071432829	0.000412141002016142	9.967247933673207e-07	1.6584788227191893e-06	8.910521864891052e-05	5.401396663273772e-08	0.0007622777484357357	5.813830739498371e-06
GINS2	4.034907306049718e-06	8.524799341103062e-06	0.00025990523863583803	1.0114409633388277e-05	1.7219515939359553e-05	0.00021384673891589046	5.804582087876042e-06	3.7510271795326844e-05	3.4884014894487336e-05	0.00164909812156111	4.924803306494141e-06	1.8154009012505412e-05	0.0005534058436751366	1.815224322854192e-06	9.714183761388995e-06
GIPC2	1.538663127576001e-05	4.214745422359556e-05	1.9036890819279506e-07	2.639325066411402e-05	3.4687738548200286e-07	7.175504379119957e-06	7.261857604135002e-07	8.63543732521066e-07	1.7336184328087256e-06	1.9767344383581076e-06	3.7628370819220436e-07	1.1806390602941974e-06	1.5138215303522884e-06	0.0006293493788689375	1.1269947890468757e-06
GJA1	0.00011934673239011317	0.001110824174247682	2.184082177336677e-06	1.3705684978049248e-05	2.2620947675022762e-06	6.652054253208917e-06	4.542629085335648e-06	1.0271994597133016e-06	1.9273522866569692e-06	1.2815241461794358e-05	9.344950058221002e-07	2.5633944460423663e-06	0.001131175085902214	0.0006475914851762354	1.631019017622748e-06
GJA4	0.0003526780637912452	2.269132295396048e-07	5.178942501515849e-07	0.0010441263439133763	4.128498289901472e-07	4.630300338703819e-07	3.86672491003992e-06	3.7868849744882027e-07	3.3516607800265774e-07	1.8103203274222324e-06	7.36891990982258e-07	1.2617343600140885e-05	3.368766385847266e-07	0.0010149374138563871	8.538041811334551e-07
GJB2	3.6184028431307524e-05	0.0013092944864183664	1.3842104635841679e-06	6.9778352553839795e-06	8.246467473327357e-07	5.149836852069711e-06	4.472269210964441e-06	3.5531618323147995e-06	2.9047677685412054e-07	9.954926099453587e-06	8.753468705435807e-07	8.342758519575e-06	4.6807772378087975e-06	4.442547378857853e-06	2.4726121409912594e-05
GJC1	0.001561006996780634	5.6059539019770455e-06	3.232876224501524e-07	0.00024346684222109616	2.940231809134275e-07	4.764550340041751e-06	1.2558094795167563e-06	3.1512342957285e-07	2.293006104991946e-07	2.20348756556632e-05	4.473296939977445e-06	8.410744385400903e-07	2.1456132799357874e-06	0.00011846805864479393	2.8868005301774247e-06
GK	1.6118383427965455e-05	2.2118038032203913e-05	0.0009124697535298765	2.1815272702951916e-05	3.747302253032103e-05	4.5521366700995713e-05	2.7990092348773032e-05	0.0007903220830485225	0.00013477008906193078	4.974580224370584e-05	9.45484425756149e-05	0.0011405216064304113	5.073268766864203e-05	4.217028163111536e-06	2.257892811030615e-05
GLCE	0.000115280068712309	9.82789570116438e-05	5.6271204812219366e-05	5.146571857039817e-05	7.933691813377663e-05	0.0002891429467126727	0.00023875088663771749	0.00010807594662765041	0.00017227312491741031	0.0001264753082068637	8.097310637822375e-05	0.00018586841179057956	0.001355647691525519	0.00047816921141929924	2.0893188775517046e-05
GLG1	0.0008328451658599079	0.000857638893648982	0.0005138393025845289	0.0002042420965153724	0.000670526351314038	5.852574031450786e-05	0.00023454766778741032	0.00026033862377516925	0.0005933841457590461	6.811603088863194e-05	0.00024463696172460914	0.00026023437385447323	0.0001551486930111423	0.0005060852272436023	0.00042106176260858774
GLIPR1	0.00018325139535591006	0.00033416724181734025	0.0005645417259074748	0.0001557999785291031	0.0012939912267029285	1.93588621186791e-05	0.00032567945891059935	0.0007609056774526834	0.0007497160695493221	3.0726070690434426e-05	0.0006773510831408203	0.0010720847640186548	7.064875262585701e-06	3.460043672021129e-06	0.00016928404511418194
GLIPR2	0.00014618906425312161	0.0003349687031004578	0.0005379717913456261	0.0003135839942842722	0.0016368429642170668	0.00017231797392014414	7.74283689679578e-05	0.000538497231900692	0.0004841452755499631	0.00030252907890826464	0.00014575646491721272	0.0006535756983794272	8.036587132664863e-06	1.012161828839453e-05	8.641463500680402e-05
GLIS2	0.0002955819363705814	0.001500912243500352	4.363232335435896e-07	9.586580563336611e-05	5.503453053279372e-07	4.3209674913669005e-06	1.4788203088755836e-06	6.458472512349545e-07	9.830556564338622e-07	1.5151013030845206e-05	5.837329695168592e-07	2.3029008389130468e-06	3.339670365676284e-05	6.774946086807176e-05	1.0409056585558574e-06
GLRX	7.926735270302743e-05	0.00014495570212602615	0.0011779576307162642	0.00015708166756667197	0.0003623046795837581	0.0001250716159120202	0.00036722180084325373	0.0010826981160789728	0.0006576963933184743	0.00010541199299041182	0.0004995042108930647	0.00038561876863241196	6.7436803874443285e-06	0.0001434070582035929	0.0015227774856612086
GLT8D2	0.0008521623094566166	0.0013814003905281425	2.4947323709056946e-06	0.00017147294420283288	2.4112036953738425e-06	1.8454300061421236e-06	2.842823050741572e-06	1.252259949069412e-06	1.0695719083742006e-06	2.126948402292328e-06	1.7548401274325443e-06	2.1703829133912222e-06	1.89842137388041e-06	2.857711660908535e-05	1.1373149391147308e-05
GLTSCR2	0.0002602582098916173	0.00040270533645525575	0.0005769622512161732	0.0011015810305252671	0.000850640470162034	0.0014739424223080277	0.0006949312519282103	0.00019796218839474022	0.0024486498441547155	0.00017241231398656964	0.0015961487079039216	0.00039953039959073067	0.0005093059735372663	0.0003699474036693573	0.0003484622575342655
GLUL	0.00011208248179173097	0.00012064829934388399	8.099684782791883e-05	0.00023737292212899774	0.00032761538750492036	0.0007256122771650553	0.00031568322447128594	0.0020212922245264053	6.634042074438184e-05	0.0006059952429495752	2.4350589228561148e-05	0.0002521240967325866	0.0010041488567367196	0.00014427219866774976	1.238200729858363e-05
GM2A	0.00011036789510399103	0.00020517055236268789	0.00021187808306422085	0.00019452697597444057	5.365071046981029e-05	5.950884587946348e-05	0.0012473176466301084	0.001201470848172903	6.970960384933278e-05	0.00012910224904771894	0.000702235265634954	0.00016128311108332127	0.00024044200836215168	0.00010474133887328207	0.0005725726368837059
GMNN	5.5829637858550996e-05	7.245967572089285e-05	0.0002878329250961542	7.956823537824675e-05	0.00014842295786365867	9.708310972200707e-05	3.399507841095328e-05	0.00011433099280111492	0.0001328558282693848	0.0009256807388737798	6.210968422237784e-05	3.079753150814213e-05	9.997266897698864e-05	8.711781993042678e-05	0.0001508980494691059
GMPPB	9.58931923378259e-05	0.00025277159875258803	0.00023252275423146784	9.749150922289118e-05	0.0002849283628165722	0.0005276568117551506	0.00044768935185857117	0.00017944291175808758	0.00036048024776391685	0.0004549729637801647	0.00021223626390565187	5.7474073400953785e-05	0.0003658659406937659	7.877744792494923e-05	0.002360209822654724
